stock_id,stock_name,setup_id,setup_family,period,context_dimension,context_bucket,raw_signal_count,deoverlapped_signal_count,deoverlapped_trade_count,day5_gross_positive_rate,day5_net_positive_rate,day5_gross_mean,day5_net_mean,day5_gross_pf,day5_net_pf,day5_gross_median,day5_net_median,day10_gross_positive_rate,day10_net_positive_rate,day10_gross_mean,day10_net_mean,day10_gross_pf,day10_net_pf,day10_gross_median,day10_net_median,median_mfe5,median_mae5,median_mfe10,median_mae10,plus8_before_minus5_rate,downside_first_rate,context_used_as_entry_gate
3661,世芯-KY,E1,GAP_BEHAVIOR,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_RETURN20_SIGN,RETURN20_NEGATIVE,0,0,7,0.8571428571428571,0.8571428571428571,0.04761261009596142,0.04154779776128504,7.294020803839214,5.975785135469678,0.06274509803921569,0.05661280395146489,0.42857142857142855,0.42857142857142855,0.027438386181523628,0.021477499096386764,1.5017378232252372,1.3723079576008639,0.0,-0.005788467071746403,0.06274509803921569,-0.0117647058823529,0.0949494949494949,-0.022900763358778664,0.7142857142857143,0.2857142857142857,False
3661,世芯-KY,E1,GAP_BEHAVIOR,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_RETURN20_SIGN,RETURN20_NONNEGATIVE,0,0,10,0.3,0.3,-0.03077494380333624,-0.03638669128965201,0.32484470637405516,0.2629789219030326,-0.03225029424378856,-0.037848574087714026,0.3,0.3,-0.014347006611863722,-0.020054182345300868,0.6723032387826829,0.5785306395680837,-0.020774033571645978,-0.026438749085643247,0.006612427215442307,-0.03851867622359423,0.010977506580521657,-0.05711064296259216,0.1,0.6,False
3661,世芯-KY,E1,GAP_BEHAVIOR,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA60,ABOVE_MA60,0,0,4,0.25,0.25,-0.011061239239340964,-0.01679417414322125,0.5233066154721276,0.3874990681465054,-0.022384168740372135,-0.028057055165879474,0.25,0.25,-0.047793566381373,-0.05331525502920313,0.03601734962039714,0.006116588415053695,-0.02329649236865733,-0.028956102885161185,0.025927306616961743,-0.037339901477832504,0.025927306616961743,-0.06417757964149717,0.0,0.75,False
3661,世芯-KY,E1,GAP_BEHAVIOR,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA60,AT_OR_BELOW_MA60,0,0,2,0.0,0.0,-0.017963204403882382,-0.0236478717922738,0.0,0.0,-0.017963204403882382,-0.0236478717922738,1.0,1.0,0.12099811676082861,0.11450740581587343,,,0.12099811676082861,0.11450740581587343,0.019900767782123685,-0.03292046936114734,0.14988048674489352,-0.03292046936114734,1.0,0.0,False
3661,世芯-KY,E1,GAP_BEHAVIOR,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA60,UNAVAILABLE,0,0,2,0.0,0.0,-0.038442633150821304,-0.044015290394583725,0.0,0.0,-0.038442633150821304,-0.044015290394583725,0.5,0.5,-0.035667620706819336,-0.041230417623334965,0.1643586005830895,0.0902321861307425,-0.035667620706819336,-0.041230417623334965,0.005164260826281741,-0.038442633150821304,0.005164260826281741,-0.060785838725734176,0.0,0.5,False
3661,世芯-KY,E1,GAP_BEHAVIOR,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,RETURN20_NEGATIVE,0,0,2,0.0,0.0,-0.03257103257103261,-0.03817324566701219,0.0,0.0,-0.03257103257103261,-0.03817324566701219,0.5,0.5,0.0780780780780781,0.07184250121741981,15.857142857142803,9.84341447326203,0.0780780780780781,0.07184250121741981,0.014581889581889551,-0.04752829752829757,0.10218872718872718,-0.055035805035805074,0.5,0.5,False
3661,世芯-KY,E1,GAP_BEHAVIOR,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,RETURN20_NONNEGATIVE,0,0,4,0.25,0.25,-0.0037573251557658505,-0.009531487205852054,0.7636929511121862,0.5271219189664296,-0.018007261148970055,-0.02369477728731221,0.5,0.5,-0.02633354703999774,-0.03198280272997631,0.4391348262463474,0.35494416339635293,-0.014469808541973495,-0.020176032140616352,0.031246184817195877,-0.023932930441995515,0.04312807881773395,-0.055503190967108484,0.25,0.5,False
3661,世芯-KY,E1,GAP_BEHAVIOR,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,UNAVAILABLE,0,0,2,0.0,0.0,-0.038442633150821304,-0.044015290394583725,0.0,0.0,-0.038442633150821304,-0.044015290394583725,0.5,0.5,-0.035667620706819336,-0.041230417623334965,0.1643586005830895,0.0902321861307425,-0.035667620706819336,-0.041230417623334965,0.005164260826281741,-0.038442633150821304,0.005164260826281741,-0.060785838725734176,0.0,0.5,False
8046,南電,A3,BREAKOUT,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_CLOSE_VS_MA60,ABOVE_MA60,0,0,3,0.0,0.0,-0.03827076042099568,-0.043852854899827286,0.0,0.0,-0.03241491085899517,-0.038038538765277026,0.3333333333333333,0.0,-0.05727769125268759,-0.06273623130078652,0.020760593944417118,0.0,-0.08589951377633709,-0.09119468023287186,-0.006514657980456029,-0.04700162074554293,-0.0016207455429497752,-0.08589951377633709,0.0,0.6666666666666666,False
8046,南電,A3,BREAKOUT,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_CLOSE_VS_MA60,AT_OR_BELOW_MA60,0,0,2,1.0,1.0,0.006974721953651786,0.0011434595093917674,,,0.006974721953651786,0.0011434595093917674,1.0,1.0,0.01655812369642018,0.010670417010561657,,,0.01655812369642018,0.010670417010561657,0.013943363068634418,-0.02441608746678342,0.039218368997452124,-0.02441608746678342,0.0,0.0,False
8046,南電,A3,BREAKOUT,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_RETURN20_SIGN,RETURN20_NEGATIVE,0,0,2,1.0,1.0,0.006974721953651786,0.0011434595093917674,,,0.006974721953651786,0.0011434595093917674,1.0,1.0,0.01655812369642018,0.010670417010561657,,,0.01655812369642018,0.010670417010561657,0.013943363068634418,-0.02441608746678342,0.039218368997452124,-0.02441608746678342,0.0,0.0,False
8046,南電,A3,BREAKOUT,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_RETURN20_SIGN,RETURN20_NONNEGATIVE,0,0,3,0.0,0.0,-0.03827076042099568,-0.043852854899827286,0.0,0.0,-0.03241491085899517,-0.038038538765277026,0.3333333333333333,0.0,-0.05727769125268759,-0.06273623130078652,0.020760593944417118,0.0,-0.08589951377633709,-0.09119468023287186,-0.006514657980456029,-0.04700162074554293,-0.0016207455429497752,-0.08589951377633709,0.0,0.6666666666666666,False
8046,南電,A3,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA60,ABOVE_MA60,0,0,6,0.16666666666666666,0.16666666666666666,-0.03604928965474563,-0.041629524248575044,0.04656361342242476,0.01850020634846655,-0.04477039991874199,-0.05029822686740122,0.3333333333333333,0.3333333333333333,-0.002454329769043806,-0.008243474936469377,0.9094962296172338,0.7326264995296873,-0.02318560075635273,-0.02885531319368227,-0.006874400968665595,-0.05931452559974548,0.015783619693729656,-0.07846792070880226,0.16666666666666666,0.6666666666666666,False
8046,南電,A3,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA60,UNAVAILABLE,0,0,4,1.0,1.0,0.09595966282713264,0.08961633816478298,,,0.07763361136855107,0.07140343152444378,0.5,0.5,0.1387555717374995,0.13217607740653536,10.183096020445436,8.37988277360114,0.11785714285714288,0.11139217715034079,0.14173617547111528,0.007722317842799753,0.20448717948717954,-0.005134825014343036,0.75,0.0,False
8046,南電,A3,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,RETURN20_NEGATIVE,0,0,1,1.0,1.0,0.010563380281690238,0.0047080282264056915,,,0.010563380281690238,0.0047080282264056915,0.0,0.0,-0.035211267605633756,-0.04082357523316417,0.0,0.0,-0.035211267605633756,-0.04082357523316417,0.01760563380281699,-0.014084507042253502,0.01760563380281699,-0.08450704225352113,0.0,1.0,False
8046,南電,A3,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,RETURN20_NONNEGATIVE,0,0,5,0.0,0.0,-0.04537182364203281,-0.05089703474357119,0.0,0.0,-0.051146384479717866,-0.05664387761289316,0.4,0.4,0.004097057798274184,-0.0017274548771304189,1.1606689971449762,0.9400872770960156,-0.015706806282722474,-0.021419946701157024,-0.010221465076660996,-0.0732538330494037,0.013961605584642323,-0.0732538330494037,0.2,0.6,False
8046,南電,A3,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,UNAVAILABLE,0,0,4,1.0,1.0,0.09595966282713264,0.08961633816478298,,,0.07763361136855107,0.07140343152444378,0.5,0.5,0.1387555717374995,0.13217607740653536,10.183096020445436,8.37988277360114,0.11785714285714288,0.11139217715034079,0.14173617547111528,0.007722317842799753,0.20448717948717954,-0.005134825014343036,0.75,0.0,False
