stock_id,stock_name,period,setup_id,setup_family,raw_signal_count,deoverlapped_signal_count,deoverlapped_trade_count,day5_gross_positive_rate,day5_net_positive_rate,day5_gross_mean,day5_net_mean,day5_gross_pf,day5_net_pf,day5_gross_median,day5_net_median,day10_gross_positive_rate,day10_net_positive_rate,day10_gross_mean,day10_net_mean,day10_gross_pf,day10_net_pf,day10_gross_median,day10_net_median,median_mfe5,median_mae5,median_mfe10,median_mae10,plus8_before_minus5_rate,downside_first_rate,sample_gate_pass,day5_net_mean_pass,day5_net_pf_pass,annual_consistency_pass,top5_tail_pass,quarter_concentration_pass,positive_discovery_years,minimum_annual_day5_net_mean,top5_removed_day5_net_pf,maximum_positive_quarter_share,discovery_candidate_pass,discovery_gate_status
1477,聚陽,HISTORICAL_DISCOVERY,A4,BREAKOUT,40,19,19,0.5789473684210527,0.47368421052631576,-0.0027418737615797027,-0.008520701102021747,0.8216818805777383,0.5244489048864851,0.005540166204986097,-0.00026968871782967756,0.7368421052631579,0.7368421052631579,0.023213241442989616,0.017291194764139813,2.963540370278889,2.3022804085621944,0.03601108033241007,0.030028199001611924,0.024930747922437657,-0.009009009009009028,0.05020920502092041,-0.020942408376963373,0.15789473684210525,0.3684210526315789,False,False,False,False,False,True,1,-0.023331528626607527,0.33510601686311936,0.3900841799313511,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,B1,TREND_PULLBACK,57,28,27,0.5555555555555556,0.48148148148148145,0.012134096909193483,0.006272446731186986,1.9388796222399716,1.400526263809862,0.002631578947368318,-0.0031851151546062792,0.6296296296296297,0.5925925925925926,0.01834783953716285,0.012448967753204313,2.3585786211758597,1.7983281011986862,0.018324607329842868,0.012429269239591445,0.020304568527918843,-0.011904761904761862,0.03125,-0.02208835341365467,0.2222222222222222,0.25925925925925924,False,True,True,True,True,True,3,0.003945549837502954,0.9860990612888078,0.35894245220658505,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,B2,TREND_PULLBACK,51,31,29,0.6206896551724138,0.4827586206896552,0.014394457178121298,0.008520239513877393,2.6112383663611096,1.7415003695873514,0.004016064257028162,-0.0018006889941406552,0.6896551724137931,0.6206896551724138,0.025396237318105277,0.01945990639860861,4.195082777583902,2.974458311484223,0.025104602510460206,0.019169782940230345,0.020779220779220786,-0.010040160642570295,0.03893442622950816,-0.023376623376623384,0.27586206896551724,0.1724137931034483,False,True,True,True,True,True,2,-0.009033621911791787,1.1688579909179855,0.3621416547031216,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,B3,TREND_PULLBACK,16,12,12,0.5,0.5,0.0008894067218241097,-0.004896431658741489,1.043485257842555,0.7891726432127767,0.008141722114601735,0.002302264561439093,0.75,0.5833333333333334,0.012053218447738804,0.006201639781139721,1.6619684204605185,1.3112280610710372,0.025190207473539394,0.01925972408725185,0.014669137258204845,-0.024780379677980857,0.02882547559966908,-0.026275875920244385,0.16666666666666666,0.3333333333333333,False,False,False,False,False,True,1,-0.041456834366826165,0.5283537552163549,0.46699764510379455,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,172,49,48,0.5,0.4166666666666667,0.001946840379787466,-0.003852964351929042,1.0869979260148406,0.8478590173860656,0.0003532566206660981,-0.005446976083163215,0.5,0.5,0.006090574840141215,0.0002662599257359236,1.1954233588254406,1.0078585379435727,0.0029850746268657025,-0.002818545539418439,0.023018648018648058,-0.01266906351652114,0.03444416544104456,-0.02476081132797553,0.22916666666666666,0.3333333333333333,True,False,False,False,False,True,1,-0.015240086075198746,0.5356026856205777,0.37682388932688565,False,FAILED_ROBUSTNESS_GATE
1477,聚陽,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,120,33,33,0.5454545454545454,0.42424242424242425,-0.00132066020628758,-0.0071024918538842696,0.9384864211130186,0.7064681187871031,0.0033670033670034627,-0.0024506893729835163,0.48484848484848486,0.48484848484848486,-0.004980489633565835,-0.010739429735657684,0.870015045929183,0.7385410701007913,0.0,-0.005777494534463432,0.022727272727272707,-0.021739130434782594,0.03146853146853146,-0.03433476394849788,0.21212121212121213,0.36363636363636365,True,False,False,False,False,True,1,-0.01864875681439642,0.4297271958409939,0.6520006061207616,False,FAILED_ROBUSTNESS_GATE
1477,聚陽,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,11,5,4,0.5,0.5,0.011630178045072936,0.00577849024352693,1.351567479894054,1.1615161524432391,0.00644664198133077,0.0006189015513400099,0.5,0.5,-0.0014042080575060456,-0.007191411751719189,0.9712763119093418,0.8603685290906314,0.004391619661563206,-0.0014320837746073928,0.03014274202831818,-0.04270415290126606,0.06642674715579294,-0.04949925175549674,0.5,0.5,False,True,True,True,False,True,2,-0.07155309430191681,0.3972490119817795,0.6579909705550201,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,D1,VOLATILITY_CONTRACTION_EXPANSION,12,8,8,0.375,0.375,-0.0017781731766065428,-0.007558328269350502,0.8777421592193594,0.5819559306668717,-0.0034063233648550795,-0.009172929116278684,0.625,0.625,0.009233262152122654,0.0033932302814454456,1.3880471585902059,1.131386404321625,0.026230335476227107,0.020309070965064655,0.010218970094565183,-0.02700294777596901,0.03275775061983022,-0.02700294777596901,0.25,0.25,False,False,False,False,False,True,1,-0.035394423223957375,0.18454995249812575,0.6402884653173455,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,D2,VOLATILITY_CONTRACTION_EXPANSION,14,11,11,0.45454545454545453,0.45454545454545453,0.0029424826597559003,-0.002862203353127111,1.195328765312454,0.842180133093645,-0.005235602094240788,-0.01100738137629181,0.5454545454545454,0.5454545454545454,0.0163751758330123,0.010492709376646182,2.174491009897562,1.6361167981307039,0.0073710073710073765,0.0015506027932681667,0.025210084033613356,-0.024193548387096753,0.04668304668304679,-0.028795811518324554,0.09090909090909091,0.18181818181818182,False,False,False,True,False,True,2,-0.013006905090512387,0.5489446688137302,0.6263147021797723,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,D3,VOLATILITY_CONTRACTION_EXPANSION,4,3,3,0.3333333333333333,0.3333333333333333,-0.01801572563513898,-0.02369226540699963,0.29951160923361403,0.1948093570794125,-0.0026109660574412663,-0.008379163517001104,0.6666666666666666,0.6666666666666666,-0.007807227329574136,-0.013541675693718462,0.8048193167606466,0.6751853124870021,0.010443864229765065,0.00461092996982133,0.007832898172323688,-0.031331592689295085,0.023498694516971286,-0.031331592689295085,0.3333333333333333,0.3333333333333333,False,False,False,False,False,False,0,,0.0,1.0,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,E1,GAP_BEHAVIOR,12,11,11,0.6363636363636364,0.5454545454545454,0.028009423834061988,0.022060935646863167,3.0744935515252907,2.4186508720374573,0.014836795252225476,0.008953512173886726,0.8181818181818182,0.8181818181818182,0.04284805484720697,0.03681230367933862,3.7871344846100192,3.253285299897661,0.03601108033241007,0.030028199001611924,0.03556485355648542,-0.003937007874015741,0.05020920502092041,-0.01939058171745156,0.36363636363636365,0.18181818181818182,False,True,True,True,True,True,3,0.008254091804663093,1.491412183034869,0.34124152880663267,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,E2,GAP_BEHAVIOR,10,9,9,0.4444444444444444,0.4444444444444444,-0.02177404171584321,-0.027435132508049076,0.41188192156471254,0.31456810144896225,-0.03258145363408527,-0.03820462059420499,0.5555555555555556,0.4444444444444444,0.004732034877250602,-0.0010854237301129845,1.1450914655315283,0.9690656711527371,0.005012531328320913,-0.0008008829734781385,0.013605442176870763,-0.03258145363408527,0.013605442176870763,-0.043209876543209846,0.1111111111111111,0.4444444444444444,False,False,False,False,False,False,0,-0.11046024588493457,0.1609248679300476,0.9626850064583484,False,TOO_SPARSE
1477,聚陽,HISTORICAL_DISCOVERY,E3,GAP_BEHAVIOR,0,0,0,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,0,,,,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,A1,BREAKOUT,105,45,45,0.4666666666666667,0.4,0.005418373026981525,-0.0004023728940711118,1.4238426928932457,0.9747706922634642,-0.001677852348993314,-0.007457660060720053,0.6222222222222222,0.5555555555555556,0.014990252589823701,0.009116866058209848,2.050451239582949,1.5504939397867035,0.009836065573770592,0.004006629718337303,0.011299435028248483,-0.016574585635359074,0.030405405405405483,-0.022346368715083775,0.08888888888888889,0.17777777777777778,True,False,False,False,False,True,1,-0.011298349507144036,0.5019682596568941,0.6808691909740382,False,FAILED_ROBUSTNESS_GATE
2308,台達電,HISTORICAL_DISCOVERY,A2,BREAKOUT,36,23,23,0.43478260869565216,0.34782608695652173,0.0043283224007385586,-0.0014833374926670904,1.2845352557090348,0.9199008197131495,-0.01115241635687736,-0.01686857892611028,0.5652173913043478,0.5217391304347826,0.0068756402560533085,0.0010463292938468,1.392363312496044,1.0522374487089259,0.016759776536312776,0.010880713687535381,0.0074349442379182396,-0.018003273322422242,0.03200000000000003,-0.020872865275142316,0.13043478260869565,0.21739130434782608,False,False,False,True,False,True,2,-0.011448978345379668,0.4864410119432629,0.5174134641600888,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,A3,BREAKOUT,68,25,25,0.56,0.52,0.015356867843100091,0.009483122355364306,2.200737344724828,1.617998720710657,0.0068728522336769515,0.001023830089421773,0.72,0.68,0.028150179064489952,0.022197606099215582,2.843228181034938,2.3142923040592964,0.03797468354430378,0.031973863442789005,0.02835538752362954,-0.013232514177693777,0.05063291139240511,-0.01621621621621616,0.16,0.2,False,True,True,False,True,True,1,-0.016214077170875318,0.9105187026649421,0.628898593767602,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,A4,BREAKOUT,28,16,16,0.5,0.4375,0.009800747800241275,0.003961228312659753,1.6327345941311358,1.2150182461053542,-0.002902212390926806,-0.00867646777182763,0.6875,0.625,0.01068843964212357,0.004836340881095265,1.5563205105000664,1.2298398037443399,0.02612658227848108,0.02019446832660356,0.009321032697453102,-0.016287292817679544,0.03802751953187111,-0.01942259374122829,0.1875,0.25,False,True,True,True,False,True,2,-0.02047297308006518,0.8783736750194169,0.3372809885897442,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,B1,TREND_PULLBACK,37,18,18,0.6111111111111112,0.6111111111111112,0.008989161864525795,0.003152039652611212,1.78316230906579,1.2307119553231474,0.01953681106365679,0.01364115219035359,0.6111111111111112,0.5555555555555556,0.013999437555272418,0.00813189053904915,1.7714425033529047,1.3999315852465408,0.013031576266870348,0.007165017520188441,0.023526194759071473,-0.012531133250311355,0.02877413591699307,-0.020163690476190432,0.2222222222222222,0.2222222222222222,False,True,True,True,True,True,2,-0.017833678285174327,0.9417292895566155,0.37259643994549574,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,B2,TREND_PULLBACK,29,17,17,0.6470588235294118,0.5882352941176471,0.014337794696375736,0.008466253323803763,3.8847116454307447,2.189357008056717,0.013289036544850585,0.007425549738768089,0.6470588235294118,0.5294117647058824,0.00990999364761055,0.004062887788378133,1.7248310599369239,1.256916984270465,0.006722689075630228,0.0008827947334414029,0.020134228187919545,-0.008403361344537785,0.026515151515151603,-0.014285714285714235,0.23529411764705882,0.29411764705882354,False,True,True,True,True,True,2,-0.003834924460361332,1.6020868595082116,0.37312093263940593,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,B3,TREND_PULLBACK,16,10,10,0.5,0.5,-0.00848615935488839,-0.014220358598706007,0.5334379043835451,0.32210056714635804,-0.0009115364948086291,-0.006700738869921179,0.4,0.4,-0.0030267026383729023,-0.008793915827964158,0.8793486057197363,0.6904766761606438,-0.006600660066006625,-0.012361511918628169,0.009319317187715837,-0.022216919521752254,0.01734493113803459,-0.02737651444547995,0.1,0.3,False,False,False,False,False,True,0,-0.033825234088577426,0.20521995026174583,0.4616054535118673,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,176,49,48,0.5625,0.4375,0.0005713967843761816,-0.005218594484817014,1.0319712638966763,0.7483704183655459,0.0019078416109530316,-0.0039007112925900146,0.4583333333333333,0.4375,0.001682505601726091,-0.0041164514082485506,1.0706215081661548,0.8465630537411796,-0.005235745614035114,-0.01099551792965877,0.023697177415526682,-0.01681071737251516,0.03375420875420876,-0.03624357537581635,0.20833333333333334,0.3958333333333333,True,False,False,False,False,True,0,-0.009736616064709587,0.5438282895546946,0.5015362757865615,False,FAILED_ROBUSTNESS_GATE
2308,台達電,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,105,35,33,0.6060606060606061,0.5151515151515151,0.0117584672872941,0.005902070880736405,1.792704465530324,1.3446780214755338,0.01041666666666674,0.004569193228856346,0.5757575757575758,0.5454545454545454,0.009518508455649893,0.003676622915759707,1.415886030211287,1.145454657460253,0.006920415224913601,0.00110070934657981,0.030701754385964897,-0.008695652173912993,0.04087193460490468,-0.0331125827814569,0.24242424242424243,0.2727272727272727,True,True,True,False,True,True,1,-0.004016451186370277,1.0232612247462403,0.4555864916486955,False,FAILED_ROBUSTNESS_GATE
2308,台達電,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,29,10,9,0.4444444444444444,0.3333333333333333,-0.0073622642396077055,-0.013112452454427869,0.6782247610606132,0.503447161814355,-0.007692307692307665,-0.013453248980355418,0.3333333333333333,0.3333333333333333,-0.002035031227667671,-0.007809087462837503,0.8946495337265747,0.661386208770836,-0.0052631578947368585,-0.01103055956062931,0.007894736842105177,-0.02051282051282055,0.007894736842105177,-0.03076923076923077,0.2222222222222222,0.3333333333333333,False,False,False,False,False,False,0,-0.030551813639955135,0.20028581350212213,1.0,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,D1,VOLATILITY_CONTRACTION_EXPANSION,21,11,11,0.8181818181818182,0.7272727272727273,0.043169332037909874,0.03712894485802034,23.040092453285755,12.580878702505434,0.018867924528301883,0.012963105328266021,0.7272727272727273,0.5454545454545454,0.02509489688871245,0.01916175052688819,4.910668305863956,3.244630579842602,0.016778523489932917,0.010887412957663585,0.018867924528301883,-0.005145797598627766,0.02401372212692965,-0.010067114093959773,0.2727272727272727,0.09090909090909091,False,True,True,True,True,True,3,0.0043236579560771175,7.319274176217702,0.4330725592520472,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,D2,VOLATILITY_CONTRACTION_EXPANSION,29,16,16,0.6875,0.5,0.022290141782974303,0.016370433609554678,3.4052007971623537,2.4463356943287846,0.005947375265507815,0.00012256117117456848,0.6875,0.5625,0.028994700372349864,0.023036021232240377,4.229104626006833,3.0689544892600846,0.012120605028548503,0.006262667735262403,0.01459560176665442,-0.012215552142956831,0.01785108548168257,-0.02071611253196931,0.1875,0.125,False,True,True,True,True,True,3,0.00896238397476373,1.4216966023140807,0.45609274430304125,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,D3,VOLATILITY_CONTRACTION_EXPANSION,14,9,9,0.7777777777777778,0.6666666666666666,0.04341429468989891,0.037372142659033346,19.135129336879448,10.537328194480857,0.018867924528301883,0.012963105328266021,0.8888888888888888,0.6666666666666666,0.038450144269436146,0.032438384732584515,42.802996849731045,15.329059729607165,0.020583190394511064,0.014674254173832514,0.018867924528301883,-0.005145797598627766,0.02401372212692965,-0.007547169811320753,0.3333333333333333,0.0,False,True,True,True,True,True,2,-0.0047767702452837825,5.275723668193123,0.5206455061534688,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,E1,GAP_BEHAVIOR,6,6,6,0.8333333333333334,0.8333333333333334,0.032325682106583785,0.026353596322862285,14.18887829948623,8.748815944434755,0.027438488576449815,0.021499533157852746,0.5,0.5,0.02397432159903547,0.01804453814589863,2.820236104143995,2.128350215333494,0.010473670624677411,0.004621016740750038,0.033376666450636416,-0.005934838448019453,0.04863952015606576,-0.021479072398190024,0.16666666666666666,0.0,False,True,True,True,True,True,2,,5.073515364838281,0.474304797784763,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,E2,GAP_BEHAVIOR,14,12,12,0.4166666666666667,0.3333333333333333,-0.013812146612588718,-0.019517760609321484,0.5450693542622633,0.41943957299892043,-0.020409963037376744,-0.026080946965534833,0.4166666666666667,0.4166666666666667,-0.00562220145685093,-0.011389147886069482,0.80991408162405,0.6526412429044859,-0.013083860546506898,-0.018810615234565065,-2.4210836770510724e-05,-0.028349857920805133,0.01188590296598857,-0.03566239598467841,0.08333333333333333,0.4166666666666667,False,False,False,False,False,False,1,-0.05471283742404354,0.21856720575344016,0.8681543819028934,False,TOO_SPARSE
2308,台達電,HISTORICAL_DISCOVERY,E3,GAP_BEHAVIOR,4,4,4,1.0,0.75,0.042010935674593464,0.03598560730104859,,64.94545037893495,0.031140307509764265,0.025183547078688053,1.0,0.75,0.034248548207878426,0.028266894718852065,,51.22950699398821,0.028641584680542564,0.022707591385583405,0.031140307509764265,-0.022697601675314982,0.04924523326906283,-0.022697601675314982,0.25,0.0,False,True,True,True,True,True,2,-0.002251019085035832,22.375240837451344,0.6554763927742543,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,A1,BREAKOUT,90,42,41,0.4878048780487805,0.36585365853658536,0.0005250420877230496,-0.005263526353159151,1.0501313923921642,0.6136759222882539,0.0,-0.005798146423732185,0.4878048780487805,0.4878048780487805,0.008682185928970897,0.0028399279675446194,1.8537187657501002,1.2171232426258887,0.0,-0.005795814190471313,0.0092592592592593,-0.010309278350515427,0.016949152542373058,-0.012500000000000067,0.04878048780487805,0.07317073170731707,True,False,False,False,False,True,0,-0.010586897129318951,0.271399346811912,0.5585571059613889,False,FAILED_ROBUSTNESS_GATE
