time_slice_type,time_slice,family,family_type,all_winners_denominator,winner_coverage_recall,total_signals,evaluable_signals,winner_signals,precision_all_signals,precision_evaluable_signals,gross_mean,net_mean,median,profit_factor,day1_return,day3_return,day5_return,day10_return,mfe5,mae5,mfe10,mae10,mfe_abs_mae,plus10_before_minus5_rate,plus15_before_minus5_rate,top1_removed_count,top1_removed_gross,top1_removed_pf,top5_removed_count,top5_removed_gross,top5_removed_pf,tail_dependent
YEAR,2024,N_RETEST,FROZEN_SETUP,27203,0.0026467669007094806,324,323,72,0.2222222222222222,0.22291021671826625,-0.00027671578285569284,-0.0060610237050240994,-0.01552106430155209,0.9907490554212202,-0.00651042230133135,-0.00393523190539031,0.0004148734552458862,0.0014506376180009961,0.028396140224832722,-0.032182915847818856,0.05202098487070478,-0.05072893621983625,1.0254696578944487,0.16718266253869968,0.07739938080495357,2,-0.0013987141051658846,0.9535288293035867,7,-0.003882219304795422,0.8730254232425098,False
YEAR,2024,V_REVERSAL,FROZEN_SETUP,27203,0.009190162849685697,1224,1221,250,0.2042483660130719,0.20475020475020475,-0.006924173357090482,-0.012670891530091353,-0.017733990147783207,0.8004026635201928,-0.0053802235412955925,-0.009380553376799487,-0.0016915208085401718,0.002198543975679776,0.027931689870454895,-0.0381563084804652,0.0495225098456176,-0.053149264378552635,0.9317628461025598,0.15642915642915642,0.07125307125307126,6,-0.007811785440722871,0.7759227688560969,26,-0.010295787018079311,0.7095317953670187,False
YEAR,2024,MOMENTUM_DIRECTIONAL,FROZEN_SETUP,27203,0.015770319450060657,1277,1271,429,0.3359436178543461,0.33752950432730133,-0.0017503543127901605,-0.007526912110312163,-0.05232558139534882,0.9577213033947691,-0.00474670347863227,0.0004492309123944803,0.0016986046437643821,0.010490484492019237,0.05021447308426083,-0.04949077588392866,0.08794040447822206,-0.07400284292652244,1.1883381908116455,0.2840283241542093,0.2006294256490952,5,-0.002484417064439948,0.9402265559571786,25,-0.005329775440525487,0.8737948654422703,False
YEAR,2024,TREND_PULLBACK,FROZEN_SETUP,27203,0.021063853251479615,2392,2382,573,0.2395484949832776,0.24055415617128464,-0.003777059112833495,-0.009541778060816793,-0.02562539086929322,0.8890833647214682,-0.003461000525068516,-0.0036404943904819456,-0.0019989798665899575,0.0003229220920083864,0.03141212763035986,-0.035458435181432976,0.05785018170554402,-0.05527940344208102,1.0465051737788114,0.19185558354324098,0.11041141897565071,10,-0.004562849329698597,0.8665704687237051,47,-0.007271791222158242,0.7906709830126357,False
YEAR,2024,CONSOLIDATION_BREAKOUT_V2,FROZEN_SETUP,27203,0.0008454949821710841,174,174,23,0.13218390804597702,0.13218390804597702,-0.004278634467766047,-0.010041460670045993,-0.01200359389038641,0.8289714854991409,-0.0005789376749607517,-0.0012845389400189756,-0.0010942413672788156,-0.001413388328783498,0.019488565439990925,-0.021525847307736698,0.03293604108302327,-0.03618927023914708,0.9101051462318605,0.07471264367816093,0.05172413793103448,1,-0.005311566485794538,0.7889026336910537,4,-0.007927589516146158,0.6903977088566463,False
YEAR,2024,NEAR_OR_ABOVE_PRIOR20_CLOSE_HIGH_WITHIN_2PCT,DESCRIPTIVE_COHORT,27203,0.25022975407124215,32737,32614,6807,0.2079298652900388,0.20871404918133318,-0.00254140590370204,-0.008313666802695359,-0.016501825875058496,0.9180917549705152,-0.0036761195651726676,-0.0029095531065707722,-0.0018813022959001415,0.0006290278977399945,0.02832528730698641,-0.03256801075705407,0.05231405716479267,-0.05092739198520306,1.0272282778586523,0.16483718648433188,0.09728950757343473,136,-0.0033136991667537205,0.8936464782497814,678,-0.006112046562924522,0.8071068997748951,False
YEAR,2024,RETURN20_TOP20PCT_SAME_DAY,DESCRIPTIVE_COHORT,27203,0.29456309965812594,27916,27794,8013,0.28703969050007166,0.28829963301431966,-0.0032532960443438564,-0.009020956092312245,-0.050464807436918946,0.9152613941044558,-0.0037945886387001694,-0.0019780710959021027,-0.00037553101652086694,0.003401828818776513,0.039924777099757794,-0.04216302046059589,0.07167314659235362,-0.06553668311179478,1.0936340258491728,0.23505073037346189,0.14981650715981867,110,-0.003995386482421835,0.8963440316917479,548,-0.006808262890683169,0.8261615881215909,False
YEAR,2025,N_COMPACT_RETEST_HYPOTHESIS,FROZEN_SETUP,23478,0.00042593065848879803,36,36,10,0.2777777777777778,0.2777777777777778,0.0015544676652055056,-0.004238588533107587,-0.04411642385038167,1.0455504964719775,-0.004039738109178376,0.0012236139652632304,-0.009157362555475008,-0.014773292289870751,0.024151739762716718,-0.031998244137298064,0.048670971911288774,-0.06215183749636036,0.7830978756523325,0.19444444444444445,0.1111111111111111,1,-0.003581359293358715,0.8979707113317134,1,-0.003581359293358715,0.8979707113317134,True
YEAR,2025,N_RETEST,FROZEN_SETUP,23478,0.0029389215435727065,273,272,69,0.25274725274725274,0.2536764705882353,0.0002969577610175121,-0.0054901308191289185,-0.024126330003957974,1.0090128455807614,-0.002857986183543649,-0.0011934365711338134,-0.0028343674901158294,0.00022402872866782858,0.029661340958175735,-0.032960360862680366,0.055629466215941975,-0.05606787256143655,0.9921807922172509,0.22058823529411764,0.11764705882352941,2,-0.0010626142907169344,0.9679861605525418,6,-0.003679000437913455,0.8908032224553966,True
YEAR,2025,V_REVERSAL,FROZEN_SETUP,23478,0.009114916091660277,954,950,214,0.22431865828092243,0.22526315789473683,-0.004617695677734902,-0.010378863293887727,-0.019102751238499638,0.8707878977647082,-0.003936429865550078,-0.019659208401774753,-0.008947277784036811,0.0047897395601984695,0.030786215067512633,-0.05172740429938302,0.05431326312514609,-0.06585178278596972,0.8247804513003707,0.17894736842105263,0.0968421052631579,5,-0.0055849241694355825,0.8445454749115962,21,-0.00827515101244587,0.7735637671861542,False
YEAR,2025,MOMENTUM_DIRECTIONAL,FROZEN_SETUP,23478,0.01673907487860976,1267,1263,393,0.31018153117600633,0.31116389548693585,-0.0028075433794887035,-0.008577965874538398,-0.05205479452054795,0.9290415833913299,-0.0019137178822841968,-0.0013023314862068952,-0.0008830603316723384,0.009719136073447935,0.044009013549654884,-0.045205361427598095,0.07913085931152973,-0.06892086415243807,1.1481408465295697,0.2454473475851148,0.16468725257323832,5,-0.0035542213728214484,0.9105255154188767,25,-0.006396147912555548,0.8415423418712302,False
YEAR,2025,TREND_PULLBACK,FROZEN_SETUP,23478,0.018187239117471676,1898,1885,427,0.2249736564805058,0.22652519893899203,-0.004685616521554918,-0.010445509377549152,-0.02962962962962956,0.8630514584683066,-0.004842659708014309,-0.0063153381448410525,-0.003241755338383088,0.0008246965511627405,0.02980017767837726,-0.03777273463793294,0.05473070705332865,-0.05663169680018353,0.9664324070394317,0.1793103448275862,0.11458885941644563,8,-0.0054880354427199645,0.8402795611957788,37,-0.008188876145022485,0.7653580906171672,False
YEAR,2025,CONSOLIDATION_BREAKOUT_V2,FROZEN_SETUP,23478,0.0007240821194309567,170,170,17,0.1,0.1,-0.009945417633949568,-0.01567533114220658,-0.014472020759864201,0.6221210285339371,-0.0017987229773149796,-0.0010530257335928481,-0.004151741893625522,-0.008293893281833966,0.017477859202820342,-0.023176242287514272,0.0307916415717209,-0.03900288065483666,0.789470958420157,0.07058823529411765,0.03529411764705882,1,-0.011059424118894115,0.5822658351086955,4,-0.013620510561576073,0.4946616551438993,False
YEAR,2025,NEAR_OR_ABOVE_PRIOR20_CLOSE_HIGH_WITHIN_2PCT,DESCRIPTIVE_COHORT,23478,0.2182468694096601,27380,27254,5124,0.18714390065741418,0.18800909958171277,-0.0031661867400951662,-0.008934963643709479,-0.014456248119943615,0.8923667534743764,-0.002647558929166197,-0.0018160641420446075,-0.0012849843895461268,0.0016090891149476891,0.026749639804031188,-0.02943115419012063,0.0488944695395969,-0.0474872848897488,1.0296328723176142,0.14610699346884862,0.08600572393043222,112,-0.003926399964708682,0.8670721299352676,558,-0.006631213817115678,0.7791899236607388,False
YEAR,2025,RETURN20_TOP20PCT_SAME_DAY,DESCRIPTIVE_COHORT,23478,0.2631399608143794,23175,23101,6178,0.26658036677454156,0.2674343102030215,-0.003105524286153596,-0.00887417377020465,-0.04117647058823537,0.9146504309112884,-0.0030226112876015096,-0.001661736090277545,-0.0001311461864620737,0.005465992353925059,0.03726548845576741,-0.03935397921059677,0.06728536325223544,-0.06184901105261728,1.0878971564313817,0.21241504696766375,0.13086013592485174,93,-0.0038597464346104052,0.8943490841411831,462,-0.006629337192521667,0.8214487184654172,False
OVERALL,2020_2025,N_COMPACT_RETEST_HYPOTHESIS,FROZEN_SETUP,140149,0.000585091581102969,236,235,82,0.3474576271186441,0.34893617021276596,0.010662588025978742,0.004814425419808316,-0.00647948164146861,1.3674460870713343,-0.00010567830081685377,0.008312198098497044,0.00830606993646704,0.004058303551179127,0.03801790752066452,-0.025759409709244972,0.06499435784903392,-0.04961773207459932,1.309901826051141,0.23404255319148937,0.10212765957446808,2,0.009206671638932119,1.3145731927494817,6,0.006658612940489182,1.2236054517469,False
OVERALL,2020_2025,N_RETEST,FROZEN_SETUP,140149,0.0031537863274086865,1786,1781,442,0.24748040313549832,0.24817518248175183,0.0019041739805743382,-0.00389292376701517,-0.01597051597051613,1.0626177654360947,-0.0032789298620344506,-0.0007208377982777422,-0.0004966851826449948,0.0011191919303132898,0.02995666951774764,-0.03135924138615403,0.05425058696864398,-0.052319291251898624,1.0369136444805198,0.18528916339135318,0.08590679393599102,8,0.0010974946845883583,1.035928425101229,39,-0.0016756862506263513,0.9461025924385517,False
OVERALL,2020_2025,V_REVERSAL,FROZEN_SETUP,140149,0.009468494245410242,6276,6253,1327,0.21144040790312302,0.21221813529505837,-0.0040064811694547195,-0.009770221364307356,-0.01812366737739879,0.8807341865871384,-0.0047524750052949415,-0.00871344964147234,-0.0070877336709685565,0.0014315350141024604,0.027359900022716366,-0.04030416504251505,0.050385848298522364,-0.05823335439458624,0.8652403561902071,0.1570446185830801,0.0778826163441548,28,-0.0048341144376445435,0.8567413933320158,136,-0.007620719911016832,0.778078734421567,False
OVERALL,2020_2025,MOMENTUM_DIRECTIONAL,FROZEN_SETUP,140149,0.016539540060935148,7638,7615,2318,0.3034825870646766,0.30439921208141824,-0.004911197151305669,-0.010669200589556413,-0.05243902439024384,0.8809270196236406,-0.004451654515361147,-0.0030824088707909715,-0.0004015222598007994,0.007224654327964595,0.044005888194696446,-0.04767981538786119,0.07968930928614733,-0.0719439658190847,1.1076579999292728,0.2500328299409061,0.1659881812212738,30,-0.00565970771018945,0.8633198218657215,147,-0.008450556351390965,0.7990696413890979,False
OVERALL,2020_2025,TREND_PULLBACK,FROZEN_SETUP,140149,0.020335500074920264,12782,12738,2850,0.2229698012830543,0.22373999057936883,-0.0036038100757640303,-0.009369496617355838,-0.022819887584724696,0.8903755840711554,-0.0036361428977364366,-0.0026998226875178553,-0.0024649178762269743,-0.0004135672292982351,0.0301890224730876,-0.034453450860133246,0.054563641691912364,-0.053759750634166305,1.0149534000486073,0.17530224525043178,0.1009577641701994,51,-0.004352982152298904,0.8681166472943126,255,-0.007086545933564925,0.7887495076759454,False
OVERALL,2020_2025,CONSOLIDATION_BREAKOUT_V2,FROZEN_SETUP,140149,0.0011630478990217554,1362,1362,163,0.1196769456681351,0.1196769456681351,0.00014902605289284803,-0.005639669684482406,-0.0032365510306686107,1.0071655859214348,-0.00239053500373175,-0.0011070261267986435,-0.001495153754679231,0.0023897401697267756,0.017370164674309192,-0.02032765914666153,0.032554476821414824,-0.031358530858487395,1.0381378186473216,0.08002936857562408,0.038913362701908955,7,-0.0007058560881341924,0.9662349138901708,32,-0.0031624672550520077,0.8515124369103059,True
OVERALL,2020_2025,NEAR_OR_ABOVE_PRIOR20_CLOSE_HIGH_WITHIN_2PCT,DESCRIPTIVE_COHORT,140149,0.24595252195877246,179679,178900,34470,0.19184211844455945,0.1926774734488541,-0.0006832054182512451,-0.006466266708709654,-0.009559087243661335,0.975699214874701,-0.0030571024589272485,-0.0019667791375326624,-0.0008107218240859186,0.002852186872108426,0.02676714515606418,-0.029431266332941606,0.049544933127910785,-0.045981446406108725,1.0774983607590178,0.14816098378982673,0.08366126327557294,782,-0.0014779144347518564,0.947662163795564,3906,-0.00429625724921424,0.8505237826397251,False
OVERALL,2020_2025,RETURN20_TOP20PCT_SAME_DAY,DESCRIPTIVE_COHORT,140149,0.2743936810109241,140868,140310,38456,0.27299315671408697,0.2740788254579146,-0.002763702474300923,-0.008534231935880788,-0.042356323151149844,0.9251027571179273,-0.0038271083777592706,-0.0023436850724086926,-0.0008098423659594575,0.003037451941832573,0.037792854990702174,-0.040814015042770845,0.06835866737015354,-0.06369497425268957,1.073219169521323,0.21939990022093936,0.13449504668234624,569,-0.0035205126289398186,0.9049798586527147,2841,-0.0063603330070956445,0.8311229839098444,False
