period,comparison,metric,cluster,reps,observed_difference,ci_low,ci_high
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,-0.015219683031025721,-0.044068288651462804,0.013413163554681912
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,0.005427978430329827,-0.00028400335291556516,0.011236168649643188
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.0024157283392813728,-0.008345524252396194,0.0036312767672365
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,net,calendar_month,5000,0.0011414535897419998,-0.0035739799521092687,0.005745740261201209
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,0.022873024304587708,-0.07999438934875834,0.13369204162651593
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,success,signal_date,5000,-0.012752122747211547,-0.020111178699623283,-0.005262980531567633
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,0.0015881565841167067,-0.006408362679960661,0.009454997733062983
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,0.0015131339906602898,0.00028606255071019323,0.0027447534836578776
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.004424987127305963,-0.006339951420838284,-0.0024818234935412727
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,net,signal_date,5000,-0.0013049657985740358,-0.0026902954348368598,6.052224281821799e-05
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,net_pf,signal_date,5000,-0.03034584709425281,-0.059862953127817004,-0.0007812153867167442
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,success,calendar_month,5000,-0.012752122747211547,-0.024498138422757318,-0.0013373569271100665
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,0.0015881565841167067,-0.011518254663416785,0.015590200737084507
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,0.0015131339906602898,-0.0007950845605583342,0.0038604953423139214
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.004424987127305963,-0.007461177063331083,-0.0012638474081084262
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,net,calendar_month,5000,-0.0013049657985740358,-0.0036165340327379528,0.000989855627110425
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,-0.03034584709425281,-0.0759966280750895,0.018578976743915045
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,success,signal_date,5000,-0.013520517428240841,-0.024141682215308387,-0.0023385897022034493
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,0.00012114488891035169,-0.011189970903424223,0.010943868848976362
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,0.0016806582304621648,3.273425246415126e-05,0.0033252988509670186
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.0060830606519295255,-0.008712973539888924,-0.0034734854051590683
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net,signal_date,5000,-0.0011651808735105105,-0.0030672154973546105,0.0008717092359282493
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net_pf,signal_date,5000,-0.027975425116242625,-0.07020636240741987,0.014575015971985437
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,success,calendar_month,5000,-0.013520517428240841,-0.027747876817287746,0.0004791616766139142
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,0.00012114488891035169,-0.015394910500663234,0.01643372255011681
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,0.0016806582304621648,-0.0008446782527040827,0.004182167925707742
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.0060830606519295255,-0.00987382655378098,-0.002001946111757678
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net,calendar_month,5000,-0.0011651808735105105,-0.0038747918640775025,0.0014867721020668334
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,-0.027975425116242625,-0.08400137632449575,0.028573954510016066
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,success,signal_date,5000,-0.01567400426577642,-0.03304595507987769,0.0013144304412331426
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,-0.008533001808318286,-0.0260146453847579,0.009442981316585561
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,0.0038058992953813597,0.0013423183475440672,0.006269734674392558
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.006175141263756206,-0.010167189206414233,-0.0021338418330823935
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net,signal_date,5000,-0.0004326782954748561,-0.00344437171894422,0.002653905111151829
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net_pf,signal_date,5000,-0.012826707510667723,-0.07701631157695212,0.05329069831045959
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,success,calendar_month,5000,-0.01567400426577642,-0.036910532603538125,0.005485440386050264
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,-0.008533001808318286,-0.03473000730857498,0.01856521638061723
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,0.0038058992953813597,-7.314300594354236e-05,0.007441087788344167
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.006175141263756206,-0.012380568916954542,0.00030973140431958844
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net,calendar_month,5000,-0.0004326782954748561,-0.004771507986500053,0.003918402818385518
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,-0.012826707510667723,-0.10530093844314371,0.08491945781325336
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,success,signal_date,5000,0.0055382813643682915,-0.014752654708216177,0.026572723484586044
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,-0.017014199970721733,-0.03867874305109561,0.004338318264879981
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,0.0006741132326025523,-0.0038929959589651736,0.005119126357896279
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.0007146015316193965,-0.006111111540145664,0.004698179031505975
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,net,signal_date,5000,0.002064840675684211,-0.00211952108966603,0.006152676704571695
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,net_pf,signal_date,5000,0.0414356427858702,-0.04250066405463318,0.13406928959433012
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,success,calendar_month,5000,0.0055382813643682915,-0.03363503510535232,0.038717150015724684
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,-0.017014199970721733,-0.057274824665977456,0.02491511222227246
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,0.0006741132326025523,-0.011030472350916093,0.010264759391659856
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.0007146015316193965,-0.014697068369964341,0.011026205041310067
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,net,calendar_month,5000,0.002064840675684211,-0.005065346111026681,0.009094163160918229
STRESS_PREVALENCE_SEEN_NOT_BLIND,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,0.0414356427858702,-0.10822448191126476,0.18856581653424215
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,success,signal_date,5000,-0.004295747724413657,-0.016279946414819668,0.007950217688499897
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,-0.002774629655105776,-0.015014576596636322,0.009276891364246316
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,-0.00012536321635847614,-0.002076407371965464,0.001797743658889025
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.001916741118929574,-0.004929185161890385,0.001025460447423634
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,net,signal_date,5000,-2.5364013341673194e-05,-0.002243170354103679,0.0022039543814232386
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,net_pf,signal_date,5000,-0.003020223528556132,-0.0483615636630516,0.04525823701543288
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,success,calendar_month,5000,-0.004295747724413657,-0.020260870804916644,0.012124179194051078
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,-0.002774629655105776,-0.022621634042467354,0.016344249485205287
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,-0.00012536321635847614,-0.003798450724620369,0.003355250689062828
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.001916741118929574,-0.006366567229565127,0.0020407199456334746
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,net,calendar_month,5000,-2.5364013341673194e-05,-0.0032202633716743277,0.003333091238987156
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP15_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,-0.003020223528556132,-0.0651705152357707,0.06406833282768007
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,success,signal_date,5000,-0.004101272064658823,-0.020708404281381914,0.012417211899023875
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,-0.010980707147755231,-0.027830978623509237,0.005892409834451945
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,0.0009281634581567583,-0.0015548701916453423,0.003442117118040462
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.003043136793006787,-0.0070170632860667515,0.0008299039888066646
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net,signal_date,5000,0.0010254048178467605,-0.0018744076401647296,0.004074269922964002
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net_pf,signal_date,5000,0.01781475609392502,-0.04398282919117845,0.08534132642102456
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,success,calendar_month,5000,-0.004101272064658823,-0.02264207637800661,0.015849839292109057
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,-0.010980707147755231,-0.037272008460403835,0.014247776175162952
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,0.0009281634581567583,-0.003458708354791745,0.005384310235394908
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.003043136793006787,-0.008830055682470285,0.0024227520620421507
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net,calendar_month,5000,0.0010254048178467605,-0.0032232224264525356,0.005624659712480397
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,0.01781475609392502,-0.06661210844094931,0.11008004470369841
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,success,signal_date,5000,0.006425043724814894,-0.018601178533903362,0.03197746856151217
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,-0.022822812410913107,-0.04834676066786318,0.00270365685801891
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,0.0014620695501324638,-0.002150962727109241,0.005029751736572138
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.0036994428510517957,-0.009914457362541844,0.002594787459678923
STRESS_PREVALENCE_SEEN_NOT_BLIND,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net,signal_date,5000,0.0029408317504297666,-0.0015577210731341081,0.007472394030745908
