context_type,period,feature,feature_family,bucket,lower,upper,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
DYNAMIC_MARKET_PEERS,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_return_3d,RETURN_RS,1,,-0.02717999728650014,2243,2237,260,24,408,0.4005364327223961,0.49843540455967816,0.10102816271792579,0.3294590970049173,0.21904336164506036,0.0021124535051493813,0.010626904442830246,0.017166644515363927,0.025251611015767565,0.06249572089540186,0.10300660713261647,-0.041384729238874124,-0.06712472267892233,1.5345554219319155,0.007888946283718383,0.0020561803415302844,-0.05169835574782198,1.2064630515599908,1.0499590106680374,11,0.001190586012291852,1.028785420537947,0.007018339668851481,1.1827750460708297,51,-0.0018413430455145384,0.9562808704818021,0.003968725332970544,1.101498251305208,20240222,0.001987975479789623,1.048280245006451,202301,0.0017249332816226324,1.0417902822943523
DYNAMIC_MARKET_PEERS,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_return_3d,RETURN_RS,2,-0.02717999728650014,-0.004412085037927502,3069,3059,404,24,491,0.36678653154625696,0.5165086629617522,0.11670480549199085,0.30892448512585813,0.20889179470415167,-0.0032625226237639926,0.003799579903349308,0.008825894192823118,0.012430907985504412,0.051941779087859186,0.0899583768006239,-0.04302340066513589,-0.06990752891861082,1.2868195771210433,0.004669098765061892,-0.0011446588823547888,-0.05596860943897789,1.1204536188353014,0.9726407227862355,14,-0.001968088248040133,0.9531746615349088,0.0038408942573142646,1.0986340719050087,66,-0.004880364024320284,0.8858678511551877,0.0009115810486779457,1.0230096132632616,20230406,-0.0012502688976571588,0.9701360034661886,202301,-0.002165626501878141,0.9489651836012482
DYNAMIC_MARKET_PEERS,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_return_3d,RETURN_RS,3,-0.004412085037927502,0.01302484522349869,3297,3282,446,24,503,0.3324192565508836,0.5435709932967703,0.12400975015234612,0.27787934186471663,0.18616697135892749,-0.0035103017336319446,-0.0001821382628235072,0.002335558587402273,0.009829735335943215,0.04743286582949576,0.084962040237002,-0.045593676523766405,-0.0707568857376851,1.2007600299422343,-0.0003656094422575052,-0.00615018640109343,-0.05766686228773541,0.9909271229692176,0.8586943773159468,14,-0.006936097940312572,0.8413172009261866,-0.0011560687459078053,0.9714336500094117,66,-0.009761555813003754,0.7802303737301048,-0.003998040863697945,0.9027807394655231,20241004,-0.0062007966150969115,0.8575749747916779,202302,-0.007649639197039251,0.8276967756782474
DYNAMIC_MARKET_PEERS,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_return_3d,RETURN_RS,4,0.01302484522349869,0.03512389406261891,3068,3055,435,24,515,0.3250409165302782,0.5597381342062193,0.11522094926350246,0.26873977086743045,0.17250409165302782,-0.004398179653317353,-0.005043684206879066,-0.003757002197736344,0.005956294074483272,0.04238334897554838,0.08097214714575976,-0.04889022697724218,-0.07471446453086582,1.0837546337805686,-0.0034098541188919136,-0.009176336560279162,-0.05781458628072411,0.9173268527116668,0.7940545106053415,12,-0.00990374695387709,0.7786022393502218,-0.004141504600698418,0.8999821400772594,59,-0.01264205996276406,0.7217524230567965,-0.006895885210809296,0.8360357035525583,20230426,-0.00923857975322288,0.7927254499195661,202305,-0.011045187338497452,0.757439600168941
DYNAMIC_MARKET_PEERS,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_return_3d,RETURN_RS,5,0.03512389406261891,,2753,2745,385,24,505,0.34025500910746814,0.5726775956284152,0.08706739526411658,0.29180327868852457,0.1970856102003643,-0.006771053777436457,-0.004044971334328907,-0.00021948957960186998,0.009102689506846316,0.04801113525793678,0.0859369376078041,-0.05190664157833699,-0.07647407506402684,1.123739483424345,-0.0037480820240488022,-0.009513232441232597,-0.0593069753600929,0.9142082517197087,0.7976617803014961,11,-0.010268777721975993,0.7824672095246731,-0.00450799811596415,0.8972276425277834,53,-0.013048054843005518,0.7278374931652882,-0.007303490964960142,0.8360544494039214,20230214,-0.009578399367566935,0.7963499526741632,202402,-0.012016211393608058,0.7492358008046096
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_3d,RETURN_RS,1,,-0.02717999728650014,1252,1252,132,12,235,0.38338658146964855,0.542332268370607,0.0742811501597444,0.33386581469648563,0.22284345047923323,-0.0005856281953702439,0.006609153345714036,0.014647181893363493,0.016839542119085935,0.06354019057033464,0.1032982534132365,-0.051615368023398264,-0.0785892341410976,1.3144071772957706,0.0009507263013155063,-0.004841806585888226,-0.05807252265751996,1.0221727842428252,0.8947846334023986,6,-0.005754224779697069,0.8755564842347804,3.301312200669167e-05,1.000766240375976,26,-0.008616478922410744,0.8166471321652149,-0.0028459215063507256,0.935005922889324,20250411,-0.0052016276487593235,0.8872363549141614,202512,-0.006617586088747701,0.8591909270639463
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_3d,RETURN_RS,2,-0.02717999728650014,-0.004412085037927502,1561,1558,200,12,269,0.32798459563543003,0.5866495507060334,0.08536585365853659,0.2740693196405648,0.18292682926829268,-0.005143242135552078,-0.003450624557294349,7.266369151276923e-05,0.0032779569721473733,0.046417006164054156,0.08498612985502901,-0.050583230982978886,-0.08230365338474023,1.0325924349645714,-0.004238136291721311,-0.009999976358078618,-0.059266769148445926,0.9005675934410119,0.7825863756434696,6,-0.010725369964495036,0.7677133086114869,-0.0049677026852384225,0.883899820513997,30,-0.013569061247204372,0.7106699871311568,-0.007827996921031453,0.8198809784910844,20251113,-0.010113782595542853,0.7802532018826788,202512,-0.01416318302399117,0.7025974555309606
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_3d,RETURN_RS,3,-0.004412085037927502,0.01302484522349869,1347,1344,207,12,287,0.32663690476190477,0.5617559523809523,0.11160714285714286,0.2663690476190476,0.18154761904761904,-0.005236798893634096,-0.004008229407036697,-0.002135169431576425,0.006862580679981792,0.04391367257761604,0.08369693169478254,-0.04930189901115615,-0.07790286179560758,1.0743755719061612,-0.003994831954698523,-0.009757974351938627,-0.05807539274235212,0.904509520473128,0.7841125363258035,6,-0.010604429237737484,0.7664327781946197,-0.004846180689894304,0.8846764489882565,26,-0.013287786670224561,0.7117053782929421,-0.007545229964366078,0.8231316267366436,20250722,-0.00997050367803144,0.7797387512981208,202508,-0.012779436421362035,0.7251414793360978
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_3d,RETURN_RS,4,0.01302484522349869,0.03512389406261891,1288,1286,190,12,283,0.31493001555209954,0.5863141524105754,0.09875583203732503,0.2643856920684292,0.17107309486780714,-0.0065106437400205205,-0.0058622720897555155,-0.005372050011391163,0.009324799935803015,0.04036017068427496,0.08074337742574844,-0.05084907883637085,-0.07631956423660528,1.057964340250011,-0.00501654589190976,-0.01077406434667358,-0.059426460996979444,0.8824014724594007,0.7659444808228965,5,-0.011509375656211428,0.750942715863632,-0.005756087751193751,0.8655896655831403,24,-0.01422186866708344,0.6968103500172662,-0.008484406940090576,0.8048192550602216,20250912,-0.010913190204550359,0.7631064669192341,202507,-0.01398027745972651,0.7062632415721625
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_3d,RETURN_RS,5,0.03512389406261891,,1392,1391,171,12,268,0.3465132997843278,0.5571531272465852,0.09633357296908698,0.2818116462976276,0.19266714593817397,-0.0012864726954163004,0.002070585273707021,0.000980647137058804,0.02218047384366972,0.05318410995343003,0.09630524483682124,-0.0485182845602777,-0.07361459960360617,1.3082356673186812,-0.0014494562571217213,-0.007227851500477648,-0.05847111141489628,0.9650597840061923,0.8384434960403534,6,-0.008026729760590576,0.8213609047815271,-0.0022529298162180054,0.9459257159435606,28,-0.01087116485958674,0.7618996504269306,-0.005113910483432694,0.8792068464732249,20250410,-0.0074925632478348245,0.8327674704923047,202512,-0.011038905688320139,0.7621984838612613
DYNAMIC_MARKET_PEERS,HISTORICAL_DISCOVERY,peer_return_5d,RETURN_RS,1,,-0.03450820977625868,4410,4390,428,35,501,0.3706150341685649,0.54624145785877,0.08314350797266515,0.3132118451025057,0.214123006833713,-0.002732071646189944,0.0024930567121437476,0.008310772772128697,0.019185890761560465,0.05735668737630832,0.10343189513850286,-0.05185473310273064,-0.08367260476747308,1.2361500568309187,-0.00019603011312097125,-0.005981868383467808,-0.0582144591751094,0.9954563904413068,0.8707148026408656,19,-0.006778207169438058,0.85413769431805,-0.0009969763143558802,0.9769919749819543,91,-0.009661034884063283,0.7955257967175932,-0.0038966320904363716,0.9115555589398351,20200617,-0.0060235155047467515,0.8698443448099951,202103,-0.006660697916464408,0.8568298904761618
DYNAMIC_MARKET_PEERS,HISTORICAL_DISCOVERY,peer_return_5d,RETURN_RS,2,-0.03450820977625868,-0.005045392547373037,4410,4379,587,36,561,0.3455126741265129,0.5574332039278374,0.09705412194564969,0.2913907284768212,0.19456496917104363,-0.002943304002968967,-0.0001574316643104727,0.003899787786714101,0.01242677630060784,0.05257922746463835,0.09670932135366672,-0.04980083563596758,-0.08014170529319167,1.206729018304063,-0.0010205986197974063,-0.006801220812412279,-0.05845209199953364,0.9759163949488732,0.8508406538531953,18,-0.00756102429842757,0.8348588247436406,-0.0017847874058495113,0.9580565495926873,88,-0.01043268435737001,0.7757960637414714,-0.004673137927601736,0.8919415612101743,20211103,-0.006841287696117459,0.849996199672812,202004,-0.007282513763016288,0.8411866289569402
