stock_id,stock_name,signal_date,period,setup_id,setup_family,signal_close,signal_open,signal_daily_return,signal_gap,signal_volume_ratio20,market_ma60_context,stock_er20,stock_er20_quartile,stock_atr20_pct,stock_atr20_percentile_bucket,specialist_status,primary_active_specialist,structure_status,unavailable_reason,completion_ratio,location_flag,a_pivot_date,a_pivot_price,a_confirmation_date,a_confirmation_index,b_pivot_date,b_pivot_price,b_confirmation_date,b_confirmation_index,c_pivot_date,c_pivot_price,c_confirmation_date,c_confirmation_index,completion_ratio_bucket,primary_group,outcome_status,outcome_reason,entry_date,entry_open,day5_exit_date,day10_exit_date,day5_gross_return,day5_net_return,day10_gross_return,day10_net_return,mfe5,mae5,mfe10,mae10,up5_within_5d,up8_within_10d,up10_within_10d,up8_before_down5,up10_before_down5,downside_first,calendar_month,measured_move_length,projected_target_d
3529,力旺,20200318,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,177.0,202.0,-0.0992366412213741,0.027989821882951738,9.475298126064736,0050_AT_OR_BELOW_MA60,0.6355713602258659,Q4,0.05042878521782766,Q2,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,334.0,20200220,270,20200220,343.0,20200224,272,20200302,304.5,20200304,278,,,AVAILABLE,,20200319,166.0,20200325,20200401,0.24397590361445776,0.2367815792323213,0.5271084337349397,0.5182658977310254,0.24397590361445776,-0.03915662650602414,0.5271084337349397,-0.03915662650602414,True,True,True,True,True,False,202003,,
3661,世芯-KY,20200318,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,165.0,177.0,-0.04069767441860461,0.029069767441860517,0.8745423823715308,0050_AT_OR_BELOW_MA60,0.2508315093664197,Q3,0.07290507339175921,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200225,211.5,20200227,275,20200226,234.0,20200302,276,20200302,210.0,20200304,278,,,AVAILABLE,,20200319,162.0,20200325,20200401,0.18827160493827155,0.1813915414416317,0.25,0.24277205061847018,0.18827160493827155,-0.08333333333333337,0.25,-0.08333333333333337,True,True,True,False,False,True,202003,,
3661,世芯-KY,20200318,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,165.0,177.0,-0.04069767441860461,0.029069767441860517,0.8745423823715308,0050_AT_OR_BELOW_MA60,0.2508315093664197,Q3,0.07290507339175921,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200225,211.5,20200227,275,20200226,234.0,20200302,276,20200302,210.0,20200304,278,,,AVAILABLE,,20200319,162.0,20200325,20200401,0.18827160493827155,0.1813915414416317,0.25,0.24277205061847018,0.18827160493827155,-0.08333333333333337,0.25,-0.08333333333333337,True,True,True,False,False,True,202003,,
6104,創惟,20200318,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,26.7,27.3,-0.016574585635359074,0.005524861878453136,1.4400656814449917,0050_AT_OR_BELOW_MA60,0.47933439218683144,Q4,0.036781248729488805,Q2,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,32.4,20200220,270,20200220,33.1,20200224,272,20200302,29.8,20200304,278,,,UNAVAILABLE,DISCONTINUITY_OR_MISSING_SESSION,,,,,,,,,,,,,,,,,,,,,
6104,創惟,20200318,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,26.7,27.3,-0.016574585635359074,0.005524861878453136,1.4400656814449917,0050_AT_OR_BELOW_MA60,0.47933439218683144,Q4,0.036781248729488805,Q2,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,32.4,20200220,270,20200220,33.1,20200224,272,20200302,29.8,20200304,278,,,UNAVAILABLE,DISCONTINUITY_OR_MISSING_SESSION,,,,,,,,,,,,,,,,,,,,,
6415,矽力*-KY,20200318,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,712.0,803.0,-0.08483290488431872,0.03213367609254503,2.106166720268387,0050_AT_OR_BELOW_MA60,0.31995972649437565,Q4,0.07704193937734001,Q4,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,1010.0,20200220,270,20200221,1155.0,20200225,273,20200302,988.0,20200304,278,,,AVAILABLE,,20200319,717.0,20200325,20200401,0.3779637377963738,0.3699961991816337,0.44351464435146437,0.4351516830213277,0.3779637377963738,-0.023709902370990243,0.44351464435146437,-0.023709902370990243,True,True,True,True,True,False,202003,,
6415,矽力*-KY,20200318,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,712.0,803.0,-0.08483290488431872,0.03213367609254503,2.106166720268387,0050_AT_OR_BELOW_MA60,0.31995972649437565,Q4,0.07704193937734001,Q4,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,1010.0,20200220,270,20200221,1155.0,20200225,273,20200302,988.0,20200304,278,,,AVAILABLE,,20200319,717.0,20200325,20200401,0.3779637377963738,0.3699961991816337,0.44351464435146437,0.4351516830213277,0.3779637377963738,-0.023709902370990243,0.44351464435146437,-0.023709902370990243,True,True,True,True,True,False,202003,,
6531,愛普*,20200318,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,82.4,86.2,-0.008423586040914421,0.0373044524669075,0.8869718072058981,0050_AT_OR_BELOW_MA60,0.2717686856171705,Q3,0.09362231431963534,Q4,PERSISTENT_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.8265524625267664,BELOW_C,20200211,99.3,20200213,264,20200226,146.0,20200302,275,20200302,121.0,20200304,277,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,20200319,82.0,20200325,20200401,0.060975609756097615,0.05482846783640568,0.07073170731707323,0.06452780985408685,0.060975609756097615,-0.09512195121951217,0.16463414634146334,-0.09512195121951217,True,True,True,False,False,True,202003,46.7,167.7
6531,愛普*,20200318,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,82.4,86.2,-0.008423586040914421,0.0373044524669075,0.8869718072058981,0050_AT_OR_BELOW_MA60,0.2717686856171705,Q3,0.09362231431963534,Q4,PERSISTENT_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.8265524625267664,BELOW_C,20200211,99.3,20200213,264,20200226,146.0,20200302,275,20200302,121.0,20200304,277,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,20200319,82.0,20200325,20200401,0.060975609756097615,0.05482846783640568,0.07073170731707323,0.06452780985408685,0.060975609756097615,-0.09512195121951217,0.16463414634146334,-0.09512195121951217,True,True,True,False,False,True,202003,46.7,167.7
6533,晶心科,20200318,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,73.4,79.3,-0.04922279792746109,0.027202072538859978,0.8457119670512442,0050_AT_OR_BELOW_MA60,0.6151504747656321,Q4,0.05640321997544201,Q3,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200210,113.0,20200212,264,20200218,121.5,20200220,270,20200310,91.0,20200312,284,,,AVAILABLE,,20200319,71.9,20200325,20200401,0.1237830319888733,0.11728233158267504,0.16550764951321262,0.1587733545923725,0.1237830319888733,-0.08066759388038958,0.16550764951321262,-0.08066759388038958,True,True,True,False,False,True,202003,,
6533,晶心科,20200318,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,73.4,79.3,-0.04922279792746109,0.027202072538859978,0.8457119670512442,0050_AT_OR_BELOW_MA60,0.6151504747656321,Q4,0.05640321997544201,Q3,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200210,113.0,20200212,264,20200218,121.5,20200220,270,20200310,91.0,20200312,284,,,AVAILABLE,,20200319,71.9,20200325,20200401,0.1237830319888733,0.11728233158267504,0.16550764951321262,0.1587733545923725,0.1237830319888733,-0.08066759388038958,0.16550764951321262,-0.08066759388038958,True,True,True,False,False,True,202003,,
8046,南電,20200318,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,47.6,46.0,0.06487695749440703,0.029082774049216997,1.3114707809730182,0050_AT_OR_BELOW_MA60,0.01405748267016148,Q1,0.06567432580111306,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.46153846153846134,BELOW_C,20200218,46.6,20200220,270,20200224,57.0,20200226,274,20200302,52.4,20200304,278,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,20200319,47.05,20200325,20200401,-0.07226354941551538,-0.07762486284412709,0.1434643995749203,0.13681830038091727,-0.07226354941551538,-0.1774707757704569,0.16896918172157283,-0.1774707757704569,False,True,True,False,False,True,202003,10.399999999999999,62.8
2603,長榮,20200319,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,9.2,9.45,-0.03157894736842115,-0.0052631578947369695,1.7307940058324418,0050_AT_OR_BELOW_MA60,0.5377991664226371,Q4,0.03580300201240509,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200302,11.35,20200304,278,20200305,11.95,20200309,281,20200309,11.3,20200311,283,,,AVAILABLE,,20200320,9.4,20200326,20200406,0.02872340425531905,0.022791863414323627,-0.030851063829787306,-0.036473184100890406,0.029787234042553123,-0.017021276595744705,0.029787234042553123,-0.03191489361702138,False,False,False,False,False,False,202003,,
2603,長榮,20200319,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,9.2,9.45,-0.03157894736842115,-0.0052631578947369695,1.7307940058324418,0050_AT_OR_BELOW_MA60,0.5377991664226371,Q4,0.03580300201240509,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200302,11.35,20200304,278,20200305,11.95,20200309,281,20200309,11.3,20200311,283,,,AVAILABLE,,20200320,9.4,20200326,20200406,0.02872340425531905,0.022791863414323627,-0.030851063829787306,-0.036473184100890406,0.029787234042553123,-0.017021276595744705,0.029787234042553123,-0.03191489361702138,False,False,False,False,False,False,202003,,
3529,力旺,20200319,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,159.5,166.0,-0.09887005649717517,-0.062146892655367214,5.318518518518519,0050_AT_OR_BELOW_MA60,0.6290311242566223,Q4,0.054324383851069656,Q2,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,334.0,20200220,270,20200220,343.0,20200224,272,20200302,304.5,20200304,278,,,AVAILABLE,,20200320,172.0,20200326,20200406,0.30813953488372103,0.3005653533768918,0.44767441860465107,0.43929855286939645,0.30813953488372103,0.01744186046511631,0.47383720930232553,0.01744186046511631,True,True,True,True,True,False,202003,,
3529,力旺,20200319,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,159.5,166.0,-0.09887005649717517,-0.062146892655367214,5.318518518518519,0050_AT_OR_BELOW_MA60,0.6290311242566223,Q4,0.054324383851069656,Q2,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,334.0,20200220,270,20200220,343.0,20200224,272,20200302,304.5,20200304,278,,,AVAILABLE,,20200320,172.0,20200326,20200406,0.30813953488372103,0.3005653533768918,0.44767441860465107,0.43929855286939645,0.30813953488372103,0.01744186046511631,0.47383720930232553,0.01744186046511631,True,True,True,True,True,False,202003,,
3661,世芯-KY,20200319,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,148.5,162.0,-0.09999999999999998,-0.018181818181818188,0.886514007247173,0050_AT_OR_BELOW_MA60,0.3555778520427744,Q3,0.07574161185329767,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200225,211.5,20200227,275,20200226,234.0,20200302,276,20200302,210.0,20200304,278,,,AVAILABLE,,20200320,156.0,20200326,20200406,0.26602564102564097,0.2586897518539739,0.33653846153846145,0.3288001527774667,0.26602564102564097,0.02564102564102555,0.33653846153846145,0.02564102564102555,True,True,True,True,True,False,202003,,
3661,世芯-KY,20200319,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,148.5,162.0,-0.09999999999999998,-0.018181818181818188,0.886514007247173,0050_AT_OR_BELOW_MA60,0.3555778520427744,Q3,0.07574161185329767,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200225,211.5,20200227,275,20200226,234.0,20200302,276,20200302,210.0,20200304,278,,,AVAILABLE,,20200320,156.0,20200326,20200406,0.26602564102564097,0.2586897518539739,0.33653846153846145,0.3288001527774667,0.26602564102564097,0.02564102564102555,0.33653846153846145,0.02564102564102555,True,True,True,True,True,False,202003,,
6104,創惟,20200319,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,24.05,26.0,-0.09925093632958792,-0.02621722846441943,3.135606661379857,0050_AT_OR_BELOW_MA60,0.566766653049435,Q4,0.04128367284658171,Q2,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,32.4,20200220,270,20200220,33.1,20200224,272,20200302,29.8,20200304,278,,,UNAVAILABLE,DISCONTINUITY_OR_MISSING_SESSION,,,,,,,,,,,,,,,,,,,,,
6104,創惟,20200319,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,24.05,26.0,-0.09925093632958792,-0.02621722846441943,3.135606661379857,0050_AT_OR_BELOW_MA60,0.566766653049435,Q4,0.04128367284658171,Q2,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,32.4,20200220,270,20200220,33.1,20200224,272,20200302,29.8,20200304,278,,,UNAVAILABLE,DISCONTINUITY_OR_MISSING_SESSION,,,,,,,,,,,,,,,,,,,,,
6415,矽力*-KY,20200319,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,700.0,717.0,-0.016853932584269704,0.0070224719101124045,3.9911905487487713,0050_AT_OR_BELOW_MA60,0.4278624639142392,Q4,0.07763919713682382,Q4,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,1010.0,20200220,270,20200221,1155.0,20200225,273,20200302,988.0,20200304,278,,,AVAILABLE,,20200320,770.0,20200326,20200406,0.290909090909091,0.28343381820440494,0.37662337662337664,0.36863465939689993,0.290909090909091,0.0,0.37662337662337664,0.0,True,True,True,True,True,False,202003,,
6415,矽力*-KY,20200319,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,700.0,717.0,-0.016853932584269704,0.0070224719101124045,3.9911905487487713,0050_AT_OR_BELOW_MA60,0.4278624639142392,Q4,0.07763919713682382,Q4,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,1010.0,20200220,270,20200221,1155.0,20200225,273,20200302,988.0,20200304,278,,,AVAILABLE,,20200320,770.0,20200326,20200406,0.290909090909091,0.28343381820440494,0.37662337662337664,0.36863465939689993,0.290909090909091,0.0,0.37662337662337664,0.0,True,True,True,True,True,False,202003,,
6531,愛普*,20200319,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,74.2,82.0,-0.09951456310679618,-0.004854368932038944,0.4467137756176542,0050_AT_OR_BELOW_MA60,0.3177908915495165,Q3,0.09782978582660032,Q4,PERSISTENT_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-1.0021413276231261,BELOW_C,20200211,99.3,20200213,264,20200226,146.0,20200302,275,20200302,121.0,20200304,277,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,20200320,77.0,20200326,20200406,0.24025974025974017,0.23308579613376967,0.20779220779220786,0.20082945287495532,0.24025974025974017,0.01298701298701288,0.24025974025974017,0.01298701298701288,True,True,True,True,True,False,202003,46.7,167.7
6531,愛普*,20200319,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,74.2,82.0,-0.09951456310679618,-0.004854368932038944,0.4467137756176542,0050_AT_OR_BELOW_MA60,0.3177908915495165,Q3,0.09782978582660032,Q4,PERSISTENT_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-1.0021413276231261,BELOW_C,20200211,99.3,20200213,264,20200226,146.0,20200302,275,20200302,121.0,20200304,277,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,20200320,77.0,20200326,20200406,0.24025974025974017,0.23308579613376967,0.20779220779220786,0.20082945287495532,0.24025974025974017,0.01298701298701288,0.24025974025974017,0.01298701298701288,True,True,True,True,True,False,202003,46.7,167.7
6533,晶心科,20200319,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,66.1,71.9,-0.0994550408719348,-0.02043596730245234,2.007396498980154,0050_AT_OR_BELOW_MA60,0.624547875300915,Q4,0.06030301064564819,Q3,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200210,113.0,20200212,264,20200218,121.5,20200220,270,20200310,91.0,20200312,284,,,AVAILABLE,,20200320,69.4,20200326,20200406,0.17435158501440906,0.16756284582278258,0.22334293948126804,0.21623641585083656,0.17435158501440906,0.04755043227665712,0.22334293948126804,0.04755043227665712,True,True,True,True,True,False,202003,,
6533,晶心科,20200319,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,66.1,71.9,-0.0994550408719348,-0.02043596730245234,2.007396498980154,0050_AT_OR_BELOW_MA60,0.624547875300915,Q4,0.06030301064564819,Q3,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200210,113.0,20200212,264,20200218,121.5,20200220,270,20200310,91.0,20200312,284,,,AVAILABLE,,20200320,69.4,20200326,20200406,0.17435158501440906,0.16756284582278258,0.22334293948126804,0.21623641585083656,0.17435158501440906,0.04755043227665712,0.22334293948126804,0.04755043227665712,True,True,True,True,True,False,202003,,
8046,南電,20200319,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,42.85,47.05,-0.09978991596638653,-0.011554621848739566,0.9561367030609075,0050_AT_OR_BELOW_MA60,0.14245229382804384,Q2,0.0687485331910754,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200302,52.4,20200304,278,20200309,58.8,20200311,283,20200317,42.0,20200319,289,,,AVAILABLE,,20200320,44.9,20200326,20200406,0.04677060133630295,0.040726661806264615,0.20935412026726063,0.20235356304135704,0.04677060133630295,-0.13808463251670366,0.22494432071269488,-0.13808463251670366,False,True,True,False,False,True,202003,,
8046,南電,20200319,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,42.85,47.05,-0.09978991596638653,-0.011554621848739566,0.9561367030609075,0050_AT_OR_BELOW_MA60,0.14245229382804384,Q2,0.0687485331910754,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200302,52.4,20200304,278,20200309,58.8,20200311,283,20200317,42.0,20200319,289,,,AVAILABLE,,20200320,44.9,20200326,20200406,0.04677060133630295,0.040726661806264615,0.20935412026726063,0.20235356304135704,0.04677060133630295,-0.13808463251670366,0.22494432071269488,-0.13808463251670366,False,True,True,False,False,True,202003,,
2603,長榮,20200320,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,9.6,9.4,0.04347826086956519,0.021739130434782705,1.131479877976831,0050_AT_OR_BELOW_MA60,0.4100827899096112,Q3,0.03716465382248332,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200302,11.35,20200304,278,20200305,11.95,20200309,281,20200309,11.3,20200311,283,,,AVAILABLE,,20200323,9.2,20200327,20200407,0.021739130434782705,0.015823969664249368,0.006521739130434856,0.0007097087709836416,0.052173913043478404,0.004347826086956719,0.052173913043478404,-0.010869565217391242,True,False,False,False,False,False,202003,,
2603,長榮,20200320,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,9.6,9.4,0.04347826086956519,0.021739130434782705,1.131479877976831,0050_AT_OR_BELOW_MA60,0.4100827899096112,Q3,0.03716465382248332,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200302,11.35,20200304,278,20200305,11.95,20200309,281,20200309,11.3,20200311,283,,,AVAILABLE,,20200323,9.2,20200327,20200407,0.021739130434782705,0.015823969664249368,0.006521739130434856,0.0007097087709836416,0.052173913043478404,0.004347826086956719,0.052173913043478404,-0.010869565217391242,True,False,False,False,False,False,202003,,
3529,力旺,20200320,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,175.0,172.0,0.09717868338557989,0.07836990595611293,1.9094890510948905,0050_AT_OR_BELOW_MA60,0.5170862791465785,Q4,0.05806558329605656,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,334.0,20200220,270,20200220,343.0,20200224,272,20200302,304.5,20200304,278,,,AVAILABLE,,20200323,173.5,20200327,20200407,0.3112391930835734,0.3036432865626852,0.4005763688760806,0.39246499830911974,0.3112391930835734,0.043227665706051965,0.4610951008645534,0.043227665706051965,True,True,True,True,True,False,202003,,
3529,力旺,20200320,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,175.0,172.0,0.09717868338557989,0.07836990595611293,1.9094890510948905,0050_AT_OR_BELOW_MA60,0.5170862791465785,Q4,0.05806558329605656,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,334.0,20200220,270,20200220,343.0,20200224,272,20200302,304.5,20200304,278,,,AVAILABLE,,20200323,173.5,20200327,20200407,0.3112391930835734,0.3036432865626852,0.4005763688760806,0.39246499830911974,0.3112391930835734,0.043227665706051965,0.4610951008645534,0.043227665706051965,True,True,True,True,True,False,202003,,
3529,力旺,20200320,HISTORICAL_DISCOVERY,E1,GAP_BEHAVIOR,175.0,172.0,0.09717868338557989,0.07836990595611293,1.9094890510948905,0050_AT_OR_BELOW_MA60,0.5170862791465785,Q4,0.05806558329605656,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,334.0,20200220,270,20200220,343.0,20200224,272,20200302,304.5,20200304,278,,,AVAILABLE,,20200323,173.5,20200327,20200407,0.3112391930835734,0.3036432865626852,0.4005763688760806,0.39246499830911974,0.3112391930835734,0.043227665706051965,0.4610951008645534,0.043227665706051965,True,True,True,True,True,False,202003,,
3661,世芯-KY,20200320,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,161.5,156.0,0.08754208754208759,0.05050505050505061,0.8345522892654056,0050_AT_OR_BELOW_MA60,0.29802707038887827,Q3,0.07866071823660728,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200225,211.5,20200227,275,20200226,234.0,20200302,276,20200302,210.0,20200304,278,,,AVAILABLE,,20200323,153.5,20200327,20200407,0.280130293159609,0.2727240957772932,0.4071661237785016,0.3990216495341489,0.28664495114006505,0.04234527687296419,0.4071661237785016,0.04234527687296419,True,True,True,True,True,False,202003,,
3661,世芯-KY,20200320,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,161.5,156.0,0.08754208754208759,0.05050505050505061,0.8345522892654056,0050_AT_OR_BELOW_MA60,0.29802707038887827,Q3,0.07866071823660728,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200225,211.5,20200227,275,20200226,234.0,20200302,276,20200302,210.0,20200304,278,,,AVAILABLE,,20200323,153.5,20200327,20200407,0.280130293159609,0.2727240957772932,0.4071661237785016,0.3990216495341489,0.28664495114006505,0.04234527687296419,0.4071661237785016,0.04234527687296419,True,True,True,True,True,False,202003,,
3661,世芯-KY,20200320,HISTORICAL_DISCOVERY,E1,GAP_BEHAVIOR,161.5,156.0,0.08754208754208759,0.05050505050505061,0.8345522892654056,0050_AT_OR_BELOW_MA60,0.29802707038887827,Q3,0.07866071823660728,Q4,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200225,211.5,20200227,275,20200226,234.0,20200302,276,20200302,210.0,20200304,278,,,AVAILABLE,,20200323,153.5,20200327,20200407,0.280130293159609,0.2727240957772932,0.4071661237785016,0.3990216495341489,0.28664495114006505,0.04234527687296419,0.4071661237785016,0.04234527687296419,True,True,True,True,True,False,202003,,
6104,創惟,20200320,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,25.95,25.15,0.0790020790020789,0.04573804573804563,1.2799389778794814,0050_AT_OR_BELOW_MA60,0.3864463665937929,Q3,0.04535167142677541,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,32.4,20200220,270,20200220,33.1,20200224,272,20200302,29.8,20200304,278,,,UNAVAILABLE,DISCONTINUITY_OR_MISSING_SESSION,,,,,,,,,,,,,,,,,,,,,
6104,創惟,20200320,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,25.95,25.15,0.0790020790020789,0.04573804573804563,1.2799389778794814,0050_AT_OR_BELOW_MA60,0.3864463665937929,Q3,0.04535167142677541,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,32.4,20200220,270,20200220,33.1,20200224,272,20200302,29.8,20200304,278,,,UNAVAILABLE,DISCONTINUITY_OR_MISSING_SESSION,,,,,,,,,,,,,,,,,,,,,
6104,創惟,20200320,HISTORICAL_DISCOVERY,E1,GAP_BEHAVIOR,25.95,25.15,0.0790020790020789,0.04573804573804563,1.2799389778794814,0050_AT_OR_BELOW_MA60,0.3864463665937929,Q3,0.04535167142677541,Q3,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,32.4,20200220,270,20200220,33.1,20200224,272,20200302,29.8,20200304,278,,,UNAVAILABLE,DISCONTINUITY_OR_MISSING_SESSION,,,,,,,,,,,,,,,,,,,,,
6415,矽力*-KY,20200320,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,770.0,770.0,0.10000000000000009,0.10000000000000009,0.4238016208470029,0050_AT_OR_BELOW_MA60,0.3158257833280873,Q3,0.08036646986409654,Q4,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20200218,1010.0,20200220,270,20200221,1155.0,20200225,273,20200302,988.0,20200304,278,,,AVAILABLE,,20200323,800.0,20200327,20200407,0.2562500000000001,0.248981667656267,0.4125000000000001,0.40431656860628296,0.2562500000000001,0.05875000000000008,0.4125000000000001,0.05875000000000008,True,True,True,True,True,False,202003,,
