period,setup_family,row_type,comparison,n,day5_gross_positive_rate,day5_net_positive_rate,day5_gross_mean,day5_net_mean,day5_gross_pf,day5_net_pf,day10_gross_positive_rate,day10_net_positive_rate,day10_gross_mean,day10_net_mean,day10_gross_pf,day10_net_pf,median_mfe5,mean_mfe5,median_mae5,mean_mae5,median_mfe10,mean_mfe10,median_mae10,mean_mae10,up5_within_5d_rate,up8_within_10d_rate,up10_within_10d_rate,up8_before_down5_rate,up10_before_down5_rate,downside_first_rate,effect_direction_count,mean_mfe10_delta,mean_mae10_delta,day5_net_mean_delta,day10_net_mean_delta,up8_before_down5_rate_delta,up10_before_down5_rate_delta,downside_first_rate_delta,day5_net_pf_delta,day10_net_pf_delta
STRESS_PREVALENCE_SEEN_NOT_BLIND,BREAKOUT,GROUP,C_R_GE_1_2,112,0.5892857142857143,0.5535714285714286,0.03555204271535286,0.029550430876294023,3.4050281932123987,2.71395825056513,0.5357142857142857,0.48214285714285715,0.03729312224522606,0.03128597958859364,2.29355671145484,1.9936508006149034,0.02547770700636942,0.056334271458406145,-0.023622047244094446,-0.02161990247739331,0.05428571428571427,0.08468096895621553,-0.03984932593180013,-0.03803233271554285,0.39285714285714285,0.4017857142857143,0.3125,0.375,0.3125,0.375,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,BREAKOUT,DELTA,A_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.021601417658088734,0.008641792470558109,0.02048329149121637,0.014193510040565516,0.25450744708649076,0.2580350143715704,-0.06297360857068196,0.6571273647811882,0.4271129654471084
STRESS_PREVALENCE_SEEN_NOT_BLIND,BREAKOUT,DELTA,C_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.050928044528546164,0.022448998114902835,0.053847526737405574,0.049955321009143516,0.25872093023255816,0.3008720930232558,-0.1598837209302325,2.5009954581265292,1.531668145519978
STRESS_PREVALENCE_SEEN_NOT_BLIND,GAP_BEHAVIOR,GROUP,A_R_LT_0_8,50,0.44,0.4,-0.0003718363462416763,-0.006159547079527524,0.9881493514574023,0.821615114302817,0.56,0.5,0.008557467710494038,0.0027204860324552805,1.246102081277047,1.0729971162190872,0.028667145250059756,0.03884394464290466,-0.04573725446511456,-0.042458246542014105,0.045806283849216256,0.06327591918081446,-0.053677606381853205,-0.06269469122778258,0.26,0.34,0.22,0.3,0.2,0.48,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,GAP_BEHAVIOR,GROUP,B_R_0_8_TO_1_2,10,0.5,0.5,-0.007883980752106102,-0.013627310566685863,0.7853466795230956,0.6542264136377947,0.6,0.6,0.0212761344304902,0.015371530157938176,1.7291331578643656,1.4907356752808814,0.020872129112352478,0.02292509703113659,-0.046479190101237355,-0.06002296276600803,0.058352476669059516,0.06698007982901781,-0.046479190101237355,-0.06706787689771163,0.2,0.4,0.3,0.3,0.3,0.4,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,GAP_BEHAVIOR,GROUP,C_R_GE_1_2,12,0.4166666666666667,0.4166666666666667,0.036452686007928,0.030444371545058316,3.8317298766413526,2.8810376207679407,0.5833333333333334,0.5,0.04335437611972843,0.03731674040986142,2.6946559551737934,2.322859654469788,0.031246184817195877,0.0631872896531659,-0.023932930441995515,-0.014115511732899192,0.05710006113715105,0.09490399277313073,-0.04414308802440192,-0.02877191428840568,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,GAP_BEHAVIOR,DELTA,A_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.00370416064820335,0.0043731856699290445,0.007467763487158339,-0.012651044125482895,0.0,-0.09999999999999998,0.07999999999999996,0.16738870066502232,-0.41773855906179413
STRESS_PREVALENCE_SEEN_NOT_BLIND,GAP_BEHAVIOR,DELTA,C_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.027923912944112922,0.03829596260930594,0.04407168211174418,0.02194521025192324,0.1166666666666667,0.1166666666666667,-0.06666666666666671,2.226811207130146,0.8321239791889066
STRESS_PREVALENCE_SEEN_NOT_BLIND,MEAN_REVERSION,GROUP,A_R_LT_0_8,298,0.4597315436241611,0.412751677852349,-0.010330797955804032,-0.016058021491205266,0.7639490146255974,0.6564312431548163,0.412751677852349,0.39932885906040266,-0.01129630521699594,-0.017021159724729687,0.7694417603190458,0.6735362330238959,0.02803706531022543,0.04476598035785896,-0.02941176470588236,-0.05295174419050514,0.03333333333333344,0.061688910694342125,-0.05524861878453036,-0.08381279208357795,0.31543624161073824,0.33557046979865773,0.2651006711409396,0.27181208053691275,0.23154362416107382,0.5335570469798657,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,MEAN_REVERSION,GROUP,B_R_0_8_TO_1_2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,MEAN_REVERSION,GROUP,C_R_GE_1_2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,MEAN_REVERSION,DELTA,A_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,MEAN_REVERSION,DELTA,C_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,GROUP,A_R_LT_0_8,135,0.3925925925925926,0.362962962962963,-0.01203736146796574,-0.017755429526971882,0.6404062509405014,0.5185268569330612,0.3851851851851852,0.32592592592592595,-0.02035819265712725,-0.026029436219210684,0.54680732531082,0.4619863789143494,0.017937219730941756,0.027107195041149636,-0.04074702886247883,-0.04957408627890406,0.031746031746031855,0.04751882924307529,-0.0696378830083565,-0.07415394279963265,0.2,0.2518518518518518,0.17037037037037037,0.22962962962962963,0.14814814814814814,0.5703703703703704,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,GROUP,B_R_0_8_TO_1_2,1,1.0,1.0,0.010563380281690238,0.0047080282264056915,,,0.0,0.0,-0.035211267605633756,-0.04082357523316417,0.0,0.0,0.01760563380281699,0.01760563380281699,-0.014084507042253502,-0.014084507042253502,0.01760563380281699,0.01760563380281699,-0.08450704225352113,-0.08450704225352113,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,GROUP,C_R_GE_1_2,1,0.0,0.0,-0.006535947712418277,-0.012299662932837262,0.0,0.0,0.0,0.0,-0.039215686274509776,-0.04476712476405191,0.0,0.0,0.01089324618736387,0.01089324618736387,-0.008714596949891074,-0.008714596949891074,0.01089324618736387,0.01089324618736387,-0.039215686274509776,-0.039215686274509776,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,DELTA,A_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0299131954402583,0.010353099453888473,-0.022463457753377575,0.014794139013953485,0.22962962962962963,0.14814814814814814,-0.4296296296296296,,0.4619863789143494
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,DELTA,C_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.006712387615453119,0.04529135597901135,-0.017007691159242954,-0.003943549530887741,0.0,0.0,-1.0,,0.0
STRESS_PREVALENCE_SEEN_NOT_BLIND,VOLATILITY_CONTRACTION_EXPANSION,GROUP,A_R_LT_0_8,35,0.42857142857142855,0.37142857142857144,-0.004809442039943176,-0.01057195930700295,0.8396439665527791,0.681464931528724,0.42857142857142855,0.42857142857142855,-0.004831492027014894,-0.010601872939393946,0.9019593253446888,0.7973293126678809,0.02083333333333326,0.03582942307411446,-0.03385416666666663,-0.0468406193641084,0.022099447513812098,0.060176256330800114,-0.0625,-0.07652314676579688,0.2571428571428571,0.34285714285714286,0.2,0.34285714285714286,0.2,0.5142857142857142,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,VOLATILITY_CONTRACTION_EXPANSION,GROUP,B_R_0_8_TO_1_2,12,0.75,0.6666666666666666,0.00020470035518056298,-0.005584327508979653,1.01989565544507,0.5358663674185778,0.4166666666666667,0.4166666666666667,-0.00021823552268018798,-0.00600978063638663,0.9920385196111068,0.8038326224762542,0.013175190687859883,0.011032112974202554,-0.030388080388080385,-0.028533387003692717,0.01869158878504673,0.047141166064168134,-0.03888539702493188,-0.047900305470384826,0.0,0.4166666666666667,0.25,0.4166666666666667,0.25,0.25,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,VOLATILITY_CONTRACTION_EXPANSION,GROUP,C_R_GE_1_2,3,1.0,1.0,0.09808102345415781,0.09172417864211231,,,1.0,1.0,0.07889125799573571,0.07264752203743916,,,0.11087420042643914,0.11087420042643914,0.034115138592750505,0.034115138592750505,0.11087420042643914,0.11087420042643914,0.034115138592750505,0.034115138592750505,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,
STRESS_PREVALENCE_SEEN_NOT_BLIND,VOLATILITY_CONTRACTION_EXPANSION,DELTA,A_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01303509026663198,-0.02862284129541206,-0.004987631798023297,-0.004592092303007316,-0.07380952380952382,-0.04999999999999999,0.26428571428571423,0.14559856411014616,-0.006503309808373325
STRESS_PREVALENCE_SEEN_NOT_BLIND,VOLATILITY_CONTRACTION_EXPANSION,DELTA,C_MINUS_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.06373303436227101,0.08201544406313532,0.09730850615109196,0.07865730267382579,0.5833333333333333,0.75,-0.25,,
