scope,period,decile,ratio_min,ratio_max,ratio_median,n,day5_gross_positive_rate,day5_net_positive_rate,day5_gross_mean,day5_net_mean,day5_gross_pf,day5_net_pf,day10_gross_positive_rate,day10_net_positive_rate,day10_gross_mean,day10_net_mean,day10_gross_pf,day10_net_pf,median_mfe5,mean_mfe5,median_mae5,mean_mae5,median_mfe10,mean_mfe10,median_mae10,mean_mae10,up5_within_5d_rate,up8_within_10d_rate,up10_within_10d_rate,up8_before_down5_rate,up10_before_down5_rate,downside_first_rate
SECONDARY_ELIGIBLE_UNIVERSE,HISTORICAL_DISCOVERY,10,1.8837209302325582,17.4,2.6034482758620694,4441,0.4636343165953614,0.4282819184868273,0.0074957192040347445,0.001663642138577352,1.263969438760177,1.0529802788010003,0.4938077009682504,0.4672371087592884,0.023421789090027095,0.01749840699017623,1.6698749666993402,1.463446506932348,0.022352941176470686,0.04208976089294812,-0.03284671532846706,-0.03889064445858765,0.04249999999999998,0.08078617879687999,-0.04528301886792452,-0.056334487627099375,0.3147939653231254,0.344742175185769,0.2821436613375366,0.29858140058545374,0.24206259851384823,0.4458455302859716
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,-5.79047619047619,-0.5200000000000002,-0.8571428571428577,2702,0.48001480384900075,0.4359733530717987,-0.0034344290640636152,-0.009204237336814006,0.8284507259516682,0.6000759123802397,0.49037749814951886,0.4467061435973353,-0.0002138634054687739,-0.006001876697968888,0.9906542184537129,0.7674190719691302,0.0183486238532109,0.023706779322814352,-0.018867924528301883,-0.027322804351324493,0.027196652719665204,0.036967034459650924,-0.02876480541455162,-0.04193788349832347,0.18467801628423391,0.14026646928201333,0.09104367135455219,0.13360473723168023,0.08771280532938563,0.31754256106587714
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,-0.5200000000000002,-0.13793103448275862,-0.2916666666666667,2701,0.5142539800074046,0.4650129581636431,0.003226905804294007,-0.0025812094533997115,1.1914596277135332,0.8688340664034155,0.5005553498704184,0.46871529063309886,0.0037795085083696172,-0.0020319090836693828,1.1529028057858364,0.9262248450793593,0.018801410105758087,0.02547878410491252,-0.015625,-0.02225077264194624,0.030786773090079933,0.04248384629515356,-0.027200000000000002,-0.038543823033301824,0.1965938541281007,0.1843761569788967,0.1173639392817475,0.17771195853387634,0.11403184005923732,0.2976675305442429
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,-0.13793103448275862,0.12765957446808382,0.012048192771084338,2701,0.5042576823398741,0.45538689374305813,0.0040890393523767095,-0.0017244267221341674,1.252730822450055,0.9095485311387964,0.4794520547945205,0.44761199555720105,0.0034583447373439176,-0.0023513568513937027,1.1451713358830662,0.9121707545368823,0.01730103806228378,0.025076034258955437,-0.018050541516245522,-0.022979091834816508,0.029268292682926855,0.0427476910326129,-0.029000000000000026,-0.03766116668907269,0.18326545723805998,0.17289892632358386,0.11921510551647538,0.16660496112550907,0.11699370603480193,0.2880414661236579
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,0.12765957446808382,0.3157894736842105,0.22727272727272727,2701,0.43650499814883376,0.38948537578674564,-0.0028845607151189857,-0.008657617908333392,0.8594544556436469,0.6359008679505984,0.445020362828582,0.4020733061828952,-0.002439786339918112,-0.008215034493848104,0.9133306580874108,0.7374414217456212,0.013671875,0.021742106249182092,-0.019289340101522834,-0.026616482400973876,0.027210884353741527,0.03980408511046381,-0.03442028985507262,-0.04299829628707279,0.17326915957052944,0.1540170307293595,0.10847834135505369,0.14587189929655683,0.1036653091447612,0.3598667160310996
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,0.3157894736842105,0.49019607843137253,0.4,2701,0.4390966308774528,0.4072565716401333,-0.0005770913842191688,-0.006363460637658332,0.9731496305683511,0.7424177864896521,0.4594594594594595,0.43169196593854126,0.002215781099003707,-0.0035871064435193598,1.079110546153892,0.8844442742986253,0.014067995310668158,0.024369608030468642,-0.022606382978723416,-0.027444867176926152,0.027508090614886793,0.04368761172392095,-0.03448275862068961,-0.04347692664804489,0.2010366530914476,0.19918548685671975,0.13550536838208072,0.1862273232136246,0.12847093669011478,0.36060718252499074
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,6,0.4903846153846146,0.6842105263157895,0.5833333333333334,2701,0.43391336542021475,0.40318400592373194,-0.0005199898065475874,-0.0063068877172838995,0.976845872812693,0.7542675430907373,0.4494631617919289,0.40836727138097,-0.0005479983435396924,-0.00633458992949488,0.9814011128088808,0.8056434854285545,0.014814814814814836,0.026502439409788754,-0.022831050228310557,-0.02803265603089153,0.02777777777777768,0.04532985660208533,-0.035040431266846306,-0.045618092553559135,0.2088115512773047,0.21436504998148834,0.16253239540910774,0.20473898556090336,0.15512773047019623,0.37430581266197704
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,7,0.6842105263157895,0.9239130434782609,0.7916666666666666,2701,0.44390966308774527,0.40318400592373194,-0.0001482253838951702,-0.00593783521581295,0.9927900092506409,0.7499990011843736,0.43687523139577933,0.41058867086264345,-0.001221816448241554,-0.007003784202735917,0.9578555637760195,0.7821653774976675,0.014218009478673022,0.025921900550615207,-0.021676300578034713,-0.026099876386854425,0.026970954356846377,0.04412938891205398,-0.03686087990487519,-0.042902131485989564,0.21991854868567198,0.20066641984450204,0.14291003332099222,0.1862273232136246,0.13513513513513514,0.36801184746390225
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,8,0.9242424242424242,1.2727272727272727,1.0806451612903225,2701,0.4298407997038134,0.3920770085153647,-0.0016209098652134326,-0.007401190123550889,0.9278254115064424,0.7122564287421069,0.45057386153276563,0.4239170677526842,0.0021193547678189763,-0.0036817169039198975,1.0726101106263632,0.885886449617896,0.01333333333333342,0.026080613317369654,-0.02371541501976282,-0.02786548472879583,0.028481012658227778,0.046718554075879055,-0.03552631578947374,-0.04408866241414682,0.22991484635320253,0.19474268789337282,0.1477230655312847,0.18474639022584227,0.13920770085153647,0.3724546464272492
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,9,1.2727272727272727,1.9,1.530612244897959,2701,0.44909292854498334,0.40022213994816735,-0.000419657716030319,-0.006207345148877012,0.9804696292749596,0.7483478633227721,0.4472417623102555,0.4094779711218067,0.0013706914901229275,-0.004426584467725996,1.0477665092981359,0.8608379665021783,0.014537902388369828,0.025908293246875456,-0.023012552301255096,-0.0280757698220549,0.030575539568345356,0.04658495897607527,-0.03669724770642202,-0.04453615635883853,0.22954461310625693,0.23102554609403925,0.17289892632358386,0.21769714920399852,0.16364309514994446,0.38022954461310626
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,10,1.9,17.25,2.67441860465116,2701,0.4383561643835616,0.41392077008515366,0.001013346303108151,-0.004781413988382192,1.0389491629762726,0.8360424945546661,0.4746390225842281,0.457238059977786,0.014854573844340933,0.008978791008404126,1.4765869140908752,1.263454622254343,0.018000000000000016,0.02974627521801499,-0.027227722772277252,-0.03120929859488053,0.03588516746411474,0.05953028245992106,-0.04104477611940294,-0.04683538749750125,0.2502776749352092,0.28470936690114773,0.21584598296927063,0.273972602739726,0.20807108478341355,0.4198445020362829
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,-9.388888888888866,-0.5443037974683551,-0.931534090909091,1330,0.4766917293233083,0.4443609022556391,-0.015147029041463908,-0.020849441283398495,0.6364921581060516,0.5318422531757763,0.48947368421052634,0.4548872180451128,0.002514520253618427,-0.00328897686302921,1.0835025645164191,0.9002877038155246,0.020811205637191743,0.034548575363242795,-0.022285420482663354,-0.050532027937045976,0.031481481481481444,0.04999874576853928,-0.03313253012048201,-0.06302491938668989,0.26165413533834586,0.22706766917293233,0.1736842105263158,0.19172932330827067,0.1511278195488722,0.3969924812030075
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,-0.5443037974683551,-0.2,-0.36507936507936506,1329,0.4853273137697517,0.4431903686982694,-0.006157359388420642,-0.011911248748145684,0.7736891041021762,0.6047875233491761,0.4680210684725357,0.43792325056433407,-0.002018387101788468,-0.0077960477701193446,0.9378256333502561,0.7798466158081936,0.018587360594795488,0.026460890016026677,-0.020900321543408373,-0.03539886518994118,0.028846153846153744,0.04537933856504713,-0.03185595567867039,-0.05441813293118868,0.19187358916478556,0.18660647103085026,0.13694507148231752,0.17531978931527464,0.1294206170052671,0.34838224228743414
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,-0.2,0.07894736842105195,-0.03846153846153861,1330,0.48195488721804514,0.4556390977443609,0.001134329357396912,-0.004661463718737273,1.0517355304246905,0.8124553211573508,0.46766917293233085,0.44586466165413535,-0.0032213330273466304,-0.008992776444794138,0.9011759910662301,0.7469807599768143,0.01774670738690587,0.02764956403367606,-0.020670723363614307,-0.028632486033773687,0.031414473684210575,0.04651988943879272,-0.034836839266450925,-0.052768774959750686,0.21954887218045113,0.23007518796992482,0.15789473684210525,0.21804511278195488,0.15037593984962405,0.36541353383458647
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,0.07894736842105195,0.2789473684210525,0.17605633802816897,1329,0.44620015048908956,0.39503386004514673,-0.0022105954189641183,-0.007986893884438694,0.8998517090097635,0.6840436266706517,0.45146726862302483,0.4108352144469526,0.0018537694683226664,-0.003946629504189494,1.058679934180948,0.88621915133646,0.01333333333333342,0.02564931224519752,-0.023560209424083767,-0.028334412662227384,0.02678571428571419,0.04766267951584777,-0.036402569593147804,-0.047983077630418224,0.22272385252069224,0.22498118886380739,0.17306245297215953,0.21369450714823177,0.16629044394281414,0.36644093303235514
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,0.2789473684210525,0.45161290322580644,0.36046511627906974,1329,0.417607223476298,0.3837471783295711,-0.0008576436746583436,-0.006643262452506443,0.9628771924997244,0.7487063568644321,0.4800601956358164,0.4469525959367946,0.005667823078322643,-0.0001559019595756193,1.1917303822241125,0.9952006527862627,0.01382488479262678,0.027924356736141704,-0.025036818851251863,-0.031091424084207876,0.03165735567970196,0.050826582102977316,-0.03614457831325302,-0.047375766787258584,0.23476297968397292,0.24830699774266365,0.17682468021068473,0.22422874341610233,0.16403310759969902,0.37170805116629047
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,6,0.45161290322580644,0.634146341463413,0.5405405405405406,1330,0.43157894736842106,0.40902255639097745,0.004439555490416722,-0.0013763454749079398,1.1990909996943266,0.9460591624380906,0.5090225563909775,0.48721804511278194,0.018178816043779324,0.01228393177835338,1.6676442590169454,1.4099491619113884,0.017350157728706517,0.034005816429603014,-0.025406723719952118,-0.027460238365253214,0.034482758620689724,0.06345269035709174,-0.03401360544217691,-0.04272155195653955,0.2887218045112782,0.3082706766917293,0.23834586466165414,0.2894736842105263,0.22556390977443608,0.35789473684210527
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,7,0.6341463414634146,0.8653846153846154,0.7419354838709677,1329,0.43416102332580886,0.39202407825432656,-0.0007306676873193243,-0.006516347103608647,0.970565034178677,0.7678477461907429,0.4785553047404063,0.4454477050413845,0.0068579327779556614,0.0010285795317994248,1.211899941223759,1.0291474728443972,0.015243902439024293,0.029858729939004878,-0.025615763546797954,-0.03101560266129326,0.02843601895734582,0.05346912940806883,-0.038938053097345215,-0.04833513291124472,0.2558314522197141,0.2528216704288939,0.18058690744920994,0.23024830699774265,0.16027088036117382,0.4145974416854778
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,8,0.8656716417910447,1.1948051948051948,1.017403147699758,1330,0.40150375939849625,0.36390977443609024,-0.006822741387047056,-0.012573679856833218,0.740527675890645,0.5766486651713733,0.4293233082706767,0.4,-0.0013605992387059247,-0.007142268511181338,0.9592421649504007,0.8045807490079558,0.014457915273132671,0.022834754288398165,-0.03101920236336797,-0.03635391188966544,0.02583426028921032,0.048007738218723894,-0.042735042735042694,-0.05415083700926584,0.20075187969924813,0.21278195488721804,0.16541353383458646,0.16917293233082706,0.1255639097744361,0.4345864661654135
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,9,1.1948051948051948,1.8571428571428572,1.4318181818181803,1329,0.4394281414597442,0.4040632054176072,0.0033192298367309505,-0.002490778496233041,1.1395278290213926,0.9076316902068122,0.4996237772761475,0.4604966139954853,0.018784428452308106,0.012884833873600147,1.6176389999533944,1.3877683921937918,0.016376663254861867,0.03134199393154775,-0.025531914893617058,-0.03176574151619795,0.03301886792452824,0.06344884410987466,-0.037122969837587005,-0.04747589895191482,0.24454477050413845,0.290443942814146,0.23476297968397292,0.26787057938299474,0.2144469525959368,0.3942814145974417
SECONDARY_ELIGIBLE_UNIVERSE,STRESS_PREVALENCE_SEEN_NOT_BLIND,10,1.8571428571428572,28.733333333333334,2.702702702702711,1329,0.5048908954100828,0.4657637321294206,0.016136479840819347,0.010253237883003433,1.638207913297774,1.364687350058866,0.5763732129420617,0.5492851768246803,0.046744727479987966,0.04068431730454224,2.7086490212934513,2.368701778667544,0.024590163934426146,0.04734681350283054,-0.029687499999999978,-0.03483021005726763,0.05306122448979589,0.09364083845979657,-0.04857142857142849,-0.04913898768913454,0.35966892400300976,0.39202407825432656,0.3513920240782543,0.3047404063205418,0.27539503386004516,0.47554552294958613
