scope,period,dimension,dimension_value,ratio_bucket,n,day5_gross_positive_rate,day5_net_positive_rate,day5_gross_mean,day5_net_mean,day5_gross_pf,day5_net_pf,day10_gross_positive_rate,day10_net_positive_rate,day10_gross_mean,day10_net_mean,day10_gross_pf,day10_net_pf,median_mfe5,mean_mfe5,median_mae5,mean_mae5,median_mfe10,mean_mfe10,median_mae10,mean_mae10,up5_within_5d_rate,up8_within_10d_rate,up10_within_10d_rate,up8_before_down5_rate,up10_before_down5_rate,downside_first_rate
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,BREAKOUT,B5_R_1_2_TO_1_5,189,0.5238095238095238,0.5238095238095238,0.024658873972268392,0.01872489121080243,2.0912043992495812,1.7423239355767555,0.5608465608465608,0.5608465608465608,0.0707051354715042,0.0645065394635088,3.3206798810841223,2.9647148284892144,0.033802816901408406,0.05686816639821683,-0.03964757709251099,-0.037941402607727576,0.07238605898123329,0.1246551349607211,-0.05352798053527985,-0.058793616271682905,0.4444444444444444,0.48677248677248675,0.43386243386243384,0.4126984126984127,0.3492063492063492,0.4973544973544973
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,BREAKOUT,B6_R_GE_1_5,397,0.4433249370277078,0.4282115869017632,0.001118920823289031,-0.004678349136158014,1.0336038153990303,0.8713220368106733,0.5062972292191436,0.491183879093199,0.02599973102874368,0.020059502889600487,1.5937664831560818,1.4319903590487544,0.027027027027026973,0.04590172840447872,-0.04470198675496684,-0.05074520866928511,0.0764872521246458,0.09899271983898403,-0.061749571183533414,-0.07237056157921275,0.3879093198992443,0.473551637279597,0.4332493702770781,0.3954659949622166,0.3526448362720403,0.5062972292191436
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,GAP_BEHAVIOR,B0_R_LT_0,47,0.44680851063829785,0.425531914893617,-0.002407390238497711,-0.008183581345953234,0.9346684064643893,0.7950918585626334,0.48936170212765956,0.48936170212765956,-0.0015994700028474503,-0.007382625368017828,0.9731738074146838,0.8813764485079031,0.03645007923930277,0.04248388823093772,-0.034671532846715314,-0.046138534117681804,0.05285868392664517,0.07300152274847113,-0.07070707070707072,-0.08357961874545124,0.40425531914893614,0.40425531914893614,0.3191489361702128,0.3617021276595745,0.2765957446808511,0.5531914893617021
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,GAP_BEHAVIOR,B1_R_0_TO_0_5,127,0.49606299212598426,0.47244094488188976,-0.0007400143787877401,-0.006527207960553014,0.9801690647462845,0.8371398396783968,0.5826771653543307,0.5748031496062992,0.022228797091322323,0.016312240930171248,1.4547276001503915,1.319603727295362,0.03716216216216206,0.04937659142633645,-0.03404255319148941,-0.044126627438994565,0.08407643312101909,0.09759640475610482,-0.05525846702317294,-0.07288501726124227,0.44881889763779526,0.5196850393700787,0.4566929133858268,0.41732283464566927,0.3779527559055118,0.49606299212598426
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,GAP_BEHAVIOR,B2_R_0_5_TO_0_8,69,0.4492753623188406,0.42028985507246375,0.002380642238609528,-0.0034246146352706723,1.065016408949711,0.9136437074014124,0.5362318840579711,0.5362318840579711,0.026272779859436136,0.020331262415718667,1.6573183778194969,1.4792491766715539,0.026562500000000044,0.042818445537288446,-0.04255319148936165,-0.04208849031112802,0.05722070844686655,0.08898407708133672,-0.05400696864111498,-0.061489137469399054,0.30434782608695654,0.463768115942029,0.37681159420289856,0.391304347826087,0.3333333333333333,0.5072463768115942
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,GAP_BEHAVIOR,B3_R_0_8_TO_1_0,27,0.4074074074074074,0.37037037037037035,0.00976318272408939,0.003918112186749102,1.4899957482711468,1.1673981409344056,0.4444444444444444,0.4444444444444444,0.021398861583343004,0.015479005542293768,1.5419865970132582,1.3644288656100245,0.028169014084507005,0.04926969513915779,-0.026745913818722156,-0.028501820397937097,0.06486486486486487,0.09384248097433824,-0.048531289910600295,-0.057676230329897035,0.4444444444444444,0.37037037037037035,0.2962962962962963,0.2962962962962963,0.2222222222222222,0.48148148148148145
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,GAP_BEHAVIOR,B4_R_1_0_TO_1_2,29,0.5517241379310345,0.5517241379310345,0.015469732644450798,0.009591419688008621,1.6332270363975816,1.3567934557201993,0.5172413793103449,0.5172413793103449,0.04816260136074665,0.04208743194470673,2.3836329760003165,2.125194901703325,0.0283783783783782,0.04363436798103314,-0.03398058252427183,-0.039473911561954504,0.07602339181286544,0.10695177277834801,-0.059941520467836296,-0.05926340730961165,0.41379310344827586,0.4482758620689655,0.3103448275862069,0.27586206896551724,0.1724137931034483,0.5172413793103449
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,GAP_BEHAVIOR,B5_R_1_2_TO_1_5,22,0.45454545454545453,0.45454545454545453,-0.004770144338724621,-0.010531570158017584,0.8486820448344282,0.6947297393459805,0.5,0.5,0.014095585647022714,0.008225029630334191,1.2655716304415476,1.1477650663251364,0.040016605157634944,0.03637593114725273,-0.04869192562176117,-0.048332991991054945,0.05468160794495136,0.08378469349593502,-0.07251631617113846,-0.08577175262537505,0.45454545454545453,0.3181818181818182,0.3181818181818182,0.22727272727272727,0.22727272727272727,0.6818181818181818
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,GAP_BEHAVIOR,B6_R_GE_1_5,57,0.38596491228070173,0.3684210526315789,0.004229771059202761,-0.0015861333018779785,1.1265175714319133,0.9569234662060808,0.47368421052631576,0.45614035087719296,0.02789465453829105,0.02194432162866077,1.6600146857401974,1.4862042591573927,0.03342245989304815,0.054381945294308086,-0.04810996563573888,-0.0580034775175409,0.08910891089108919,0.11647510107042687,-0.0730593607305936,-0.07914218154097913,0.42105263157894735,0.5614035087719298,0.45614035087719296,0.42105263157894735,0.3508771929824561,0.543859649122807
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,MEAN_REVERSION,B0_R_LT_0,700,0.4342857142857143,0.4085714285714286,-0.011786948881166924,-0.017507694370974974,0.699721285002687,0.5866885269584121,0.42142857142857143,0.4142857142857143,-0.016143943398113567,-0.021838752195377224,0.7360384751708274,0.6596664637584513,0.028761061946902755,0.03790670774258344,-0.045638945233265726,-0.05187293524306065,0.04519371048792353,0.06610487016189696,-0.07853319369290751,-0.08795927411016807,0.37142857142857144,0.3585714285714286,0.30714285714285716,0.3028571428571429,0.26,0.6042857142857143
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,MEAN_REVERSION,B1_R_0_TO_0_5,120,0.525,0.5083333333333333,0.002864349113394171,-0.002940513777100001,1.1005875302489594,0.9054051940295391,0.5166666666666667,0.5166666666666667,0.012926643399315648,0.007064764230611244,1.3107048253389886,1.1599804276906347,0.022935779816513735,0.037696428133529754,-0.02835538752362954,-0.03815334082797479,0.047101449275362306,0.0726784290926384,-0.045804688877137345,-0.06039048338449778,0.3,0.4,0.35833333333333334,0.36666666666666664,0.325,0.425
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,MEAN_REVERSION,B2_R_0_5_TO_0_8,10,0.6,0.3,0.0456798678923019,0.03962585943283714,10.312580404715684,5.9899093319821475,0.3,0.3,0.03857882769305328,0.03255495420913786,2.646107272893874,2.189809219780142,0.008820636276565375,0.053877784278859496,-0.02262755300147551,-0.010394726400358345,0.008820636276565375,0.06831123223011673,-0.03265460030165912,-0.02611831675993633,0.3,0.3,0.3,0.3,0.3,0.3
PRIMARY_ACTIVE_SPECIALISTS,HISTORICAL_DISCOVERY,SETUP_FAMILY,MEAN_REVERSION,B3_R_0_8_TO_1_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
