period,dimension,group,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,EARLY_ROTATION,905,904,126,11,232,0.28650442477876104,0.5951327433628318,0.11836283185840708,0.23893805309734514,0.15376106194690264,-0.005022763432754719,-0.006117289739608365,-0.009592285483070498,0.005783646974410649,0.038833260895696387,0.07348581391038202,-0.05020808664089576,-0.07181028983116618,1.0233326461034369,-0.009439527047466267,-0.015170876656161006,-0.059017280931907466,0.7820159627938055,0.6764480895479951,4,-0.016027569742565168,0.6596897379711856,-0.010301145595320364,0.7631714472779424,16,-0.018482567481387893,0.6127957398531321,-0.012770427641417786,0.7103160507990912,20251211,-0.015526067979705254,0.6696054449177211,202507,-0.01828896216886921,0.6210628689193921
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,MATURE_ROTATION,998,994,127,11,221,0.3822937625754527,0.5372233400402414,0.08048289738430583,0.31690140845070425,0.2243460764587525,-0.001228014466127699,0.009194261104455913,0.010830798180490785,0.030851372581956544,0.05980064583517048,0.1037772972628804,-0.04391053333795827,-0.06701611053242573,1.5485425286307504,0.005056145841675735,-0.0007599220995292639,-0.05751256685453585,1.1280811561263777,0.9821439314202748,5,-0.0016550375505853508,0.9613068105559935,0.004155861674136024,1.1047458047397534,22,-0.0046093026945789395,0.8940912406561305,0.001184361080087014,1.0293379426015437,20251002,-0.0012100232392600729,0.9716822142104122,202507,-0.0022961609124607417,0.9470897811362557
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA20,BELOW,EARLY_ROTATION,480,480,75,9,147,0.38333333333333336,0.5104166666666666,0.10625,0.31875,0.22083333333333333,-0.00480304908103614,0.008924166611374169,0.00758571218115109,0.016419887413956228,0.060727777035964395,0.10117390317114641,-0.05125833992745818,-0.08418495723959175,1.201805007552642,0.006787210662105392,0.000961018908613372,-0.05607145878813817,1.171844130872305,1.0226489728523975,3,-0.00015567664133529305,0.9963539957259891,0.005664056217035519,1.142510896356483,11,-0.003075700164432137,0.9291740873171415,0.002726886987721763,1.067459344948248,20250410,-0.0047488827305700665,0.8933003055037496,202512,-0.00017683593937110247,0.9958780951120999
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA20,BELOW,MATURE_ROTATION,413,413,68,9,156,0.3075060532687651,0.6174334140435835,0.07506053268765134,0.26150121065375304,0.17675544794188863,-0.004452021364564605,-0.006303932630984693,-0.01014426501691125,-0.03088759083199109,0.0452893502777035,0.07389926280649411,-0.05659715369787738,-0.1034895231827084,0.714074821622539,-0.00921871841771871,-0.014952015791974423,-0.06260284328090561,0.8016167001033149,0.7009854791360846,2,-0.015881981031363124,0.6839258524201365,-0.010154082385658743,0.7825461940827532,8,-0.018615136262373846,0.6349404422762991,-0.012903142320993623,0.7277079138256262,20250820,-0.015257731784018696,0.695610496186754,202508,-0.01732500687713085,0.6589289571851045
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_MA20_SLOPE5,RISING_OR_FLAT,EARLY_ROTATION,802,801,129,10,217,0.2833957553058677,0.5967540574282147,0.1198501872659176,0.24094881398252185,0.1523096129837703,-0.005800622524620443,-0.006784742722809626,-0.009822385250646102,0.0021947370794070348,0.03880024445726061,0.07369209873054546,-0.051712054134791116,-0.07385673089529321,0.9977709253746804,-0.009792680596612717,-0.01552214901891714,-0.059078008690166814,0.7771888326334998,0.6733170365315617,3,-0.016250411569770785,0.6592707807996496,-0.010525161288835449,0.7614197444251202,14,-0.018801339318019458,0.6112184545686383,-0.013090946568364126,0.7073499308919251,20251211,-0.015924007740522175,0.6656962245485355,202507,-0.019087017758772,0.6113848254342615
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_MA20_SLOPE5,RISING_OR_FLAT,MATURE_ROTATION,1070,1066,137,10,226,0.3677298311444653,0.5562851782363978,0.07598499061913697,0.3076923076923077,0.22045028142589118,-0.0012417432738633986,0.006404606926397284,0.008243930326159376,0.022866882823734714,0.05868329889005051,0.10141924827712753,-0.046197863553194704,-0.07250470692991827,1.3987953689014636,0.002530783714284329,-0.003270686750302519,-0.05921689905637954,1.0620009044135412,0.9256579296397534,5,-0.00411341553188326,0.9069414110913337,0.0016831752872722176,1.0410421892747617,22,-0.0069110422909749916,0.8461552981132124,-0.0011307485430562198,0.972869841914757,20250820,-0.00337798596127019,0.9232910667206523,202507,-0.004809251924403173,0.8927424751915892
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_MA20_SLOPE5,FALLING,EARLY_ROTATION,583,583,72,7,147,0.3704974271012007,0.5231560891938251,0.10634648370497427,0.3018867924528302,0.2109777015437393,-0.003773144185054268,0.007183788970538851,0.00486697488168838,0.01947166110284937,0.05690498287599777,0.09599876194505784,-0.04900644618624702,-0.07918703265051183,1.2123040696416012,0.004405601757783651,-0.0014064186224399726,-0.05651120243439569,1.1121580717619952,0.9667973557411621,3,-0.002337693926751762,0.9450958526556931,0.003468991499264151,1.0878593471564084,13,-0.005371817445960971,0.8760102996971708,0.00041714132117639895,1.0103828077044312,20250410,-0.006173516204973314,0.8598409954913884,202504,-0.008964232035608456,0.7960607808287689
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_MA20_SLOPE5,FALLING,MATURE_ROTATION,341,341,58,6,112,0.33724340175953077,0.5747800586510264,0.08797653958944282,0.2785923753665689,0.17888563049853373,-0.0050898324720168074,-0.0008555414143900525,-0.006486210522763636,-0.01896307260190239,0.045718319671721915,0.07496220045444943,-0.05212543128283968,-0.0940327547108412,0.7971924324132015,-0.0043382321974171365,-0.010099686255703927,-0.05970632937397437,0.9008389211170538,0.7854992383100212,2,-0.011210450807665365,0.7633048536205986,-0.005455379830990093,0.8760350918428921,7,-0.013908558459847233,0.7106688694430257,-0.008169241050641493,0.8171048248057377,20250205,-0.01076514895821546,0.7727068650336002,202501,-0.01071517828809404,0.7731419842071469
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_VOLATILITY20,HIGH,EARLY_ROTATION,948,948,124,10,221,0.31223628691983124,0.5548523206751055,0.13291139240506328,0.2552742616033755,0.1719409282700422,-0.0046481204996702405,-0.0003892014192111883,-0.0036796685655043496,0.01418244185535392,0.04623399250211301,0.08004332095692905,-0.04977697015614423,-0.0703574028098278,1.137667363493814,-0.004342750501586113,-0.010103675312011078,-0.05807493874143066,0.8956828151039203,0.7753838334543437,4,-0.010904751795384856,0.7585978845892535,-0.00514844651869907,0.8768510134366071,18,-0.013642637595126789,0.702467382167523,-0.007902280798207869,0.8137835476602154,20251211,-0.010431633209631173,0.7685822126299534,202504,-0.01654212906034176,0.6449071981014363
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_VOLATILITY20,HIGH,MATURE_ROTATION,729,729,111,11,192,0.31412894375857336,0.5816186556927297,0.10425240054869685,0.24554183813443073,0.14814814814814814,-0.0035922243062142594,-0.0020839882888312278,-0.006417136398089096,-0.0014981589476357699,0.04413637359152335,0.07719591692047556,-0.050046119839950505,-0.07905443047878015,0.9764907096661274,-0.006150574687459876,-0.011901261481958815,-0.05955319862287038,0.8572897552412924,0.7440237290447534,3,-0.012669720942190425,0.7286168665412865,-0.006923509232095649,0.8400166367737678,14,-0.015384352667364565,0.6754628250729426,-0.009654088061699461,0.780300421407193,20250820,-0.012070085979777804,0.7407487102781989,202512,-0.01646357356545836,0.6595897715698762
