period,cohort,tail_treatment,removed_trades,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,MATURE_ROTATION,REMOVE_TOP5_PERCENT_POSITIVE_WINNERS,57,2967,2954,448,24,511,0.32498307379823965,0.5853080568720379,0.08970886932972241,0.2745429925524712,0.18212593094109683,-0.006929633960818834,-0.008659843160668285,-0.00739538064677761,0.0020038163936495984,0.04223859080546812,0.08104983419059329,-0.055099045581297065,-0.0813326249756725,0.9965230338358834,-0.007081725152715894,-0.012827548066481424,-0.059522239172337024,0.8400066489427945,0.7308432139100814,11,-0.013473858251244933,0.7183346471568531,-0.007731846416943379,0.8259693039380868,55,-0.016036250559805895,0.6697808608571924,-0.010309276557386143,0.7714249718530192,20231109,-0.012886244234978982,0.7297031419001779,202402,-0.01504679857938383,0.6898634366258363
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP15,ORIGINAL,0,7215,7191,481,24,569,0.34195522180503407,0.5390070921985816,0.11903768599638437,0.2852176331525518,0.18815185648727575,-0.004176984105849857,-0.00011867949919093801,0.0035491803043739487,0.009810627321039557,0.048390982590699676,0.08497159231598518,-0.046332504547499063,-0.07126783303862654,1.1922853367792356,-0.0003600220922328042,-0.006144660438423896,-0.05720093822047212,0.9911318133767252,0.8597605132770721,29,-0.006888834129724878,0.8434103039441502,-0.001108506266053093,0.9728050131738462,144,-0.009734642254638323,0.782275448787145,-0.003970943692249042,0.9041450855249011,20230815,-0.006358223334111831,0.855189069164979,202302,-0.007218539985110542,0.8377554940005377
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP15,REMOVE_TOP1_PERCENT_POSITIVE_WINNERS,29,7186,7162,481,24,569,0.3392907009215303,0.541189611840268,0.11951968723820162,0.28232337335939683,0.18486456297123707,-0.004276939098135651,-0.0004884927596023722,0.002969066665081179,0.009015297084604162,0.047884912230279277,0.08417711030856555,-0.046536906945110035,-0.07155474336225044,1.1764015403201653,-0.001108506266053093,-0.006888834129724878,-0.05727339791423207,0.9728050131738462,0.8434103039441502,29,-0.007620346331782393,0.8274837257463595,-0.0018442933760634578,0.954937154258187,143,-0.010405530394932371,0.7681951058185162,-0.004645791327178582,0.8883004753285169,20230815,-0.007104825447036498,0.8388388598320571,202302,-0.007996273117846878,0.821028064092438
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP15,REMOVE_TOP5_PERCENT_POSITIVE_WINNERS,144,7071,7047,481,24,569,0.3285085852135661,0.5500212856534695,0.12147012913296439,0.27061160777635873,0.1715623669646658,-0.004690382348842384,-0.0018647118246199073,0.0009529205648312571,0.006109572055877254,0.04612311854920687,0.08127451187709536,-0.047397121063337544,-0.07264023076437165,1.1188636244938615,-0.003970943692249042,-0.009734642254638323,-0.05769022534680298,0.9041450855249011,0.782275448787145,28,-0.010405530394932371,0.7681951058185162,-0.004645791327178582,0.8883004753285169,137,-0.012948864206805763,0.7160166614864214,-0.00720406048621638,0.829481390849772,20230815,-0.009960236262985856,0.7777040046750516,202302,-0.010895189359665458,0.760107005778299
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP10,ORIGINAL,0,4810,4796,481,24,527,0.33882402001668055,0.5389908256880734,0.12218515429524604,0.27898248540450377,0.18265221017514596,-0.004161583173936518,-0.000600253396491108,0.002712762315831391,0.008299461261272924,0.04765778057628923,0.08328389485108861,-0.04642756468049764,-0.07128492342534626,1.1683241118763126,-0.0008767787092641515,-0.006658571681326705,-0.05720093822047206,0.9784009980879517,0.8480641924803589,20,-0.007431021186866726,0.8311454754656984,-0.001653697918586787,0.959431867962592,96,-0.010255318217998664,0.7706773860854169,-0.004494506840442749,0.8914963327675252,20230406,-0.006885149125674205,0.8431566895407533,202302,-0.007814764398734495,0.8245375499937069
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP10,REMOVE_TOP1_PERCENT_POSITIVE_WINNERS,20,4790,4776,481,24,527,0.3360552763819096,0.541247906197655,0.1226968174204355,0.275963149078727,0.17922948073701842,-0.004260282637823271,-0.000980970463588703,0.0021523644874682996,0.007652528834783381,0.047163152438888814,0.08258623334315528,-0.046609470618279844,-0.07154324151027226,1.1543540885171866,-0.001653697918586787,-0.007431021186866726,-0.057278092269073336,0.959431867962592,0.8311454754656984,19,-0.008151191354582933,0.8155179463172945,-0.0023780822785901853,0.9418935235076625,95,-0.010935277477458044,0.7564611038536818,-0.00517845585930827,0.8754902293958954,20230406,-0.007660170188902508,0.8262309561102453,202302,-0.008622497795776988,0.8072405796222497
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP10,REMOVE_TOP5_PERCENT_POSITIVE_WINNERS,96,4714,4700,481,24,527,0.3253191489361702,0.55,0.12468085106382978,0.2642553191489362,0.16595744680851063,-0.004697585319176232,-0.0024231801818000243,3.937867705425879e-05,0.004934866552250109,0.04533251746702912,0.07975169784510759,-0.04753480039477345,-0.07265813887144405,1.0976292413189161,-0.004494506840442749,-0.010255318217998664,-0.05777731240893596,0.8914963327675252,0.7706773860854169,19,-0.010935277477458044,0.7564611038536818,-0.00517845585930827,0.8754902293958954,91,-0.013441040280823201,0.7052597311555425,-0.007698945108143099,0.8177353506184866,20230406,-0.010494202464057056,0.7657377898130676,202302,-0.011501400973501743,0.7470213898699277
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP5,ORIGINAL,0,2405,2396,481,24,449,0.337228714524207,0.5421535893155259,0.12061769616026712,0.27879799666110183,0.1823873121869783,-0.005263210621792396,-0.0030459490066470406,0.0017210820465389154,0.006002555426259345,0.04625036704763789,0.08099031811527234,-0.04758505704940494,-0.07206530301129402,1.1238462162932916,-0.0017509177351345282,-0.007527423018869769,-0.0572122472415831,0.957303079392809,0.8299251757597038,10,-0.008307482919847993,0.8130838656562122,-0.0025354942761223534,0.9384288773587466,48,-0.011146135881853047,0.7532089986628201,-0.005390742454453543,0.871177810964429,20230406,-0.007825844163439457,0.823551623833924,202304,-0.008414847563240102,0.8110978342559727
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP5,REMOVE_TOP1_PERCENT_POSITIVE_WINNERS,10,2395,2386,481,24,449,0.3344509639564124,0.5444258172673931,0.12112321877619447,0.2757753562447611,0.17896060352053647,-0.005356833733741287,-0.00335844997107314,0.0012089213216205277,0.005558662217900096,0.045766684978435085,0.0803734428906305,-0.04771652044037774,-0.07226946383918008,1.1121355911742208,-0.0025354942761223534,-0.008307482919847993,-0.05728915440670342,0.9384288773587466,0.8130838656562122,10,-0.009070748433712413,0.7967659587305242,-0.0033032232936358423,0.9201217820823027,47,-0.011793746249157484,0.7398709256638606,-0.006042145348587851,0.8561647314203157,20230406,-0.008608795501188194,0.8067103137304322,202302,-0.009247322825332874,0.7950085229610889
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_SCORE_TOP5,REMOVE_TOP5_PERCENT_POSITIVE_WINNERS,48,2357,2348,481,24,449,0.32367972742759793,0.553236797274276,0.12308347529812606,0.26405451448040884,0.16567291311754684,-0.005737495873477086,-0.004576533439024126,-0.0007531685605365715,0.0029659552132185693,0.04407741960906295,0.07766332315425993,-0.048550869083099454,-0.0733244510919767,1.0591736044070843,-0.005390742454453543,-0.011146135881853047,-0.05790164137676407,0.871177810964429,0.7532089986628201,9,-0.011793746249157484,0.7398709256638606,-0.006042145348587851,0.8561647314203157,45,-0.014322017062454617,0.6889680386065632,-0.008585281564285998,0.7987701148397742,20230406,-0.011458393039762158,0.7468354467370402,202304,-0.012104363970992712,0.7337993354825166
STRESS_PREVALENCE_SEEN_NOT_BLIND,EARLY_ROTATION,ORIGINAL,0,1466,1465,214,12,270,0.31877133105802047,0.5651877133105802,0.11604095563139932,0.26825938566552904,0.1726962457337884,-0.005115586367239161,-0.0014415894235327254,-0.003805861452628464,0.009248591229611398,0.045561466158182504,0.08184843933577106,-0.050290418936093456,-0.07520014139707722,1.0884080510379497,-0.003862474106921332,-0.0096264446750678,-0.0581953548817237,0.907712916389373,0.787119300783655,6,-0.010399759381859018,0.7709600041225892,-0.004640244600725371,0.8895835240257154,28,-0.013152844554549573,0.714695120251709,-0.007409358940221932,0.8263498676396978,20251211,-0.009837855276485931,0.7827411383605575,202512,-0.011833457874874918,0.7439015561538244
STRESS_PREVALENCE_SEEN_NOT_BLIND,EARLY_ROTATION,REMOVE_TOP1_PERCENT_POSITIVE_WINNERS,6,1460,1459,214,12,270,0.3159698423577793,0.5675119945167924,0.11651816312542837,0.26525017135023987,0.16929403701165183,-0.0053319439951299815,-0.0020080044333909398,-0.004418227481554276,0.00843970468896962,0.044938927406831156,0.08104855343779517,-0.05061972827278377,-0.07559039443017992,1.0722070449395094,-0.004640244600725371,-0.010399759381859018,-0.05835576452212766,0.8895835240257154,0.7709600041225892,6,-0.011161745359739805,0.7551892587612771,-0.005406672414381911,0.8718751448662617,28,-0.013884419751375993,0.7000836703505118,-0.008145214744701866,0.8099009752966022,20251211,-0.010613102099284073,0.7665818416994918,202507,-0.012442832468339821,0.7320991432399281
