period,feature,feature_family,bucket,lower,upper,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
HISTORICAL_DISCOVERY,peer_rs_acceleration_3v20,RS,5,0.3,,4535,4515,723,36,551,0.33732004429678847,0.5616832779623477,0.1009966777408638,0.2861572535991141,0.19136212624584717,-0.003995548476732307,-0.0018983874427112935,-0.00029377668572369103,0.00987729354376322,0.048653640707378425,0.08864956925347123,-0.05146829677344159,-0.07826036528540194,1.1327517949881996,-0.003877088473287684,-0.009641447245791168,-0.058846512030493375,0.9101604492795509,0.7924250475374772,18,-0.010392092015056788,0.7771560570212904,-0.004632064149851866,0.8930941285266287,87,-0.013164590243424418,0.722035124024128,-0.0074207563112677335,0.8313602741380381,20220622,-0.009675141627497653,0.7917457615824544,202103,-0.010753775978295202,0.7705716537322562
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_rs_acceleration_3v20,RS,1,,-0.3,2826,2823,479,24,448,0.3708820403825717,0.5256818986893376,0.10343606092809068,0.3067658519305703,0.20722635494155153,-0.0008884814266814826,0.002660673313225156,0.00692911779702536,0.01482743658647702,0.05370048868941192,0.09566016210816772,-0.04556336654866298,-0.0724959232674318,1.3195247097589866,0.004226497307011467,-0.001584572483283756,-0.05648196292681198,1.1077792326442875,0.9625261532921512,13,-0.0024067486040568915,0.9433444661297525,0.0033995525936904355,1.086292230887558,61,-0.00530690972339732,0.8772078335208163,0.0004824060384554283,1.0120359402226407,20240205,-0.0017253230170039971,0.9592408787459293,202302,-0.0034731616639905993,0.9197912235032583
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_rs_acceleration_3v20,RS,2,-0.3,-0.06666666666666665,2755,2746,481,24,482,0.34195193008011654,0.5422432629278952,0.11580480699198835,0.2920611798980335,0.19847050254916243,-0.0028678354035488562,0.001154139171545429,0.0031146352979487353,0.010495517841613466,0.050098735858072854,0.08896156210123052,-0.04659622870662134,-0.07318623215208764,1.2155505138775324,-0.00012370295586283786,-0.0059095652392738484,-0.05721844536469278,0.9969631865930433,0.8655741283126358,11,-0.006654373404984894,0.8492382066053766,-0.0008727985458558456,0.9786592910557088,55,-0.009517558542900392,0.7878387567733647,-0.0037527350773541176,0.9097184300846805,20231108,-0.00604692706476555,0.8625998094606341,202302,-0.007286534114271303,0.8377033588527989
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_rs_acceleration_3v20,RS,3,-0.06666666666666665,0.09999999999999998,2847,2828,475,24,513,0.3507779349363508,0.557991513437058,0.09123055162659123,0.30162659123055163,0.19625176803394626,-0.005210840293123793,-0.0007191742865789565,0.0022799478751758476,0.012081025344049433,0.04892844595669198,0.0880827508828974,-0.049032000195000536,-0.0742959770541586,1.1855655497832518,-0.00042069860761250453,-0.006204755094455626,-0.05859088643457663,0.9899567770021008,0.8624758517384036,12,-0.006987163042721567,0.8457914539716849,-0.0012076476200777468,0.9712924912190248,57,-0.009809010763697095,0.7869720189846707,-0.004045975240205326,0.9053583348996972,20230928,-0.006264308203697146,0.8612049940653547,202305,-0.007368060280878659,0.838992650523054
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_rs_acceleration_3v20,RS,4,0.09999999999999998,0.3,3064,3050,479,24,519,0.35114754098360657,0.5422950819672131,0.10655737704918032,0.2901639344262295,0.1921311475409836,-0.0036610314011530174,0.0003878152453087037,0.006218155520074948,0.012892609906955644,0.04970357435420291,0.08638128993802657,-0.045237436667468225,-0.070159612225552,1.2312110514568475,0.0003739568722391638,-0.0054150719793759385,-0.05742501796771594,1.0091645215881193,0.8769677177871854,13,-0.006192233020379946,0.8599100146670781,-0.00040773123040754866,0.9900503635985843,62,-0.009044038454937722,0.7986934062315767,-0.003276158312762872,0.9213436275089344,20230927,-0.005456457864213712,0.876068063117509,202402,-0.006571557963152224,0.8521809272646867
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_rs_acceleration_3v20,RS,5,0.3,,2938,2931,479,24,480,0.3367451381780962,0.5308768338451041,0.13237802797679973,0.27635619242579323,0.18321392016376664,-0.00426906474127081,-0.0005266931847229516,0.0025447293736205728,0.008799866417759632,0.04657319609218539,0.0821639826479628,-0.04519028886336605,-0.06983351569693766,1.1765694713772783,-0.000517816478543446,-0.006301722243866213,-0.05664608929395742,0.9870010662458877,0.8535935159730236,12,-0.0070594327967910715,0.836661283461761,-0.001279905829733715,0.9680016077914408,59,-0.009875319970536265,0.7751872970816654,-0.004112283874883426,0.8988458820449217,20230714,-0.006402526967035647,0.8513530428377433,202304,-0.00720739350172021,0.8339737696102496
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_rs_acceleration_3v20,RS,1,,-0.3,1317,1316,227,12,225,0.34802431610942247,0.5775075987841946,0.07446808510638298,0.2948328267477204,0.20972644376899696,-0.0020257877077466332,0.00045410462588930484,0.007666535133872214,0.022739214366690266,0.05529915854050621,0.10106840474437309,-0.05084340987431267,-0.07795729328360161,1.2964586183962974,-0.0028792973577073436,-0.008648766678868953,-0.05940015006403861,0.9335354281853456,0.8144543622108389,6,-0.009528708137095209,0.7965086286816412,-0.0037643390097966624,0.9135016491870818,26,-0.012333741392124587,0.7406267245611973,-0.0065857232325825495,0.8509812250160612,20250410,-0.008857422860967721,0.8102667604438819,202507,-0.012264622230435101,0.7476133594708163
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_rs_acceleration_3v20,RS,2,-0.3,-0.06666666666666665,1322,1319,223,12,258,0.3525398028809704,0.5625473843821076,0.08491281273692192,0.3017437452615618,0.19332827899924185,-0.004177480918624529,-0.0019696781481984204,0.0018817390630986987,0.012188281336496219,0.049096819112480254,0.09052076055602407,-0.05014689624879691,-0.07801423345054893,1.1603108375525175,-0.0019442477949571393,-0.007719455534405648,-0.0585740371653757,0.9541639983602123,0.8310970379472404,6,-0.008572779751121614,0.8132794179032842,-0.0028024861712271083,0.9342314116941619,26,-0.01128437898816905,0.7579628731753131,-0.0055299521577511414,0.8722001881100643,20250203,-0.00783121695532449,0.8287815873474056,202512,-0.01111661899760999,0.7641529818490314
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_rs_acceleration_3v20,RS,3,-0.06666666666666665,0.09999999999999998,1369,1366,224,12,280,0.3367496339677892,0.5739385065885798,0.08931185944363104,0.27379209370424595,0.1815519765739385,-0.0027615772979518644,0.0008910096752114882,0.0013668385109964292,0.007989923954433532,0.04997519565167282,0.08864770853328058,-0.048936182097865794,-0.07983499204274937,1.1103866395554,-0.0031623181805963737,-0.008930683275461725,-0.05910629544253008,0.9247717616821824,0.8031655848035995,6,-0.009756230451112695,0.7859148192155064,-0.003992597938920041,0.9054374632626614,26,-0.012404341080501872,0.7318090335820829,-0.006656135783523328,0.844671338906237,20251121,-0.009059222706108098,0.8004787141637961,202507,-0.011764393172897913,0.7477899497064536
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_rs_acceleration_3v20,RS,4,0.09999999999999998,0.3,1465,1464,228,12,281,0.3360655737704918,0.5635245901639344,0.10040983606557377,0.2766393442622951,0.19057377049180327,-0.004477698793686952,3.3997775173401725e-05,0.0009377986801283098,0.011210272143511077,0.04962076049270232,0.08750810604827991,-0.049845543860695785,-0.0760703520135396,1.1503575799505243,-0.002679499504730323,-0.008450773264541415,-0.05891361592280116,0.9362423175660491,0.8135889408315519,6,-0.009218536235318391,0.7974866589103192,-0.0034516976747293775,0.9182047586165172,29,-0.012064115272184886,0.73915559426094,-0.00631390194745078,0.852739083629122,20251218,-0.008857877293560525,0.8051427077572644,202512,-0.012528104328694764,0.7336235631871404
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_rs_acceleration_3v20,RS,5,0.3,,1367,1366,228,12,253,0.3235724743777452,0.5607613469985359,0.11566617862371889,0.2708638360175695,0.17423133235724744,-0.005448834005716037,-0.0046952118269227155,-0.004226775135653695,0.0036097951935026747,0.04270055557613556,0.08083127217766624,-0.051024400885934795,-0.07756585700406682,1.0420986152893046,-0.003406369514722332,-0.009173518678308014,-0.05833845796935895,0.9183267747279225,0.7961781062355449,6,-0.009996826995775258,0.7788610372612285,-0.004234436574886642,0.8989184739265629,27,-0.01280322441698494,0.7211541929610803,-0.007057194133975538,0.834136856923444,20251219,-0.010202877779145053,0.7751327737078866,202512,-0.01297729704560448,0.7206141082681515
HISTORICAL_DISCOVERY,peer_turnover_share_change_1d,TURNOVER,1,,-0.23522528023506553,4410,4383,702,36,594,0.33994980606890257,0.5589778690394707,0.10107232489162674,0.2863335614875656,0.19644079397672826,-0.0032458052026119785,-0.0004686377767947584,0.005744295428229446,0.01093361994063677,0.05396539946717482,0.0959426341307553,-0.05038225680304723,-0.07955281802929556,1.2060243308467606,-0.0027518650580399197,-0.008522732099214447,-0.058846512030493375,0.9363068867599804,0.8166261880125065,18,-0.00928882953585531,0.8009637198548525,-0.003522388137030632,0.9188076090675199,86,-0.01210607175250616,0.744638393000834,-0.00635601292357589,0.8557738541597282,20210628,-0.008561020001736397,0.8158444167694463,202103,-0.010381720579032853,0.7804241238418563
HISTORICAL_DISCOVERY,peer_turnover_share_change_1d,TURNOVER,2,-0.23522528023506553,-0.08749176529656467,4410,4389,729,36,585,0.36659831396673503,0.5445431761221234,0.08885850991114148,0.3128275233538391,0.20414673046251994,-0.0014320254018289507,0.004061988811124082,0.008003052266495284,0.017132317890272006,0.05635671134218809,0.10069541674977757,-0.04759725326506172,-0.07687086387769936,1.3099295580960661,0.0010160656337131928,-0.004776986622665224,-0.05800372466198781,1.0242869121270182,0.8938115124075402,19,-0.0055706042605828095,0.8767061048094815,0.00021788654303683374,1.005185573610623,91,-0.008460064239059487,0.8158388996027278,-0.0026884269416811452,0.9370711770965898,20210127,-0.004851728903032144,0.8921991984943978,202105,-0.006039872171652137,0.8670162159672635
HISTORICAL_DISCOVERY,peer_turnover_share_change_1d,TURNOVER,3,-0.08749176529656467,0.07172672812159878,4410,4391,732,36,595,0.34957868367114553,0.5561375540879071,0.0942837622409474,0.2981097699840583,0.20769756319744934,-0.003771755556890869,-0.0006279605772234759,0.004779358400574623,0.01882920198477808,0.053173884375143324,0.09864442079555594,-0.05171572091017346,-0.07973410225534668,1.2371672597460166,-0.001630019287807266,-0.007407191978309793,-0.05856882053173459,0.9617550043364671,0.8383132925201975,18,-0.008169993333869361,0.8223936623333399,-0.0023972345216629,0.9439844717315858,89,-0.011067075038701137,0.7633205561251831,-0.005311223884443321,0.877909056408941,20220816,-0.007448783439958659,0.8374424489949106,202102,-0.008022893312700698,0.8257718180748608
HISTORICAL_DISCOVERY,peer_turnover_share_change_1d,TURNOVER,4,0.07172672812159878,0.32345349543359675,4410,4388,728,36,582,0.3648587055606199,0.5428441203281678,0.0922971741112124,0.31494986326344576,0.21969006381039197,-0.003585117425302242,0.0015781856344554473,0.0070671875449287895,0.021629967311399285,0.055968586798793074,0.10339801305532653,-0.05034103889458236,-0.07798278252582865,1.3259082287949924,0.0014741274133091764,-0.0043210165195369105,-0.05802169294563047,1.0350360197088608,0.9044193666953037,19,-0.005115396275376541,0.8873376811291208,0.0006751547451446698,1.0159771197238738,91,-0.008021608050240846,0.8262422638264832,-0.002247965491385055,0.9476799543439813,20210520,-0.004359533624911134,0.9035893470141266,202103,-0.005930526289188854,0.8703321025094306
HISTORICAL_DISCOVERY,peer_turnover_share_change_1d,TURNOVER,5,0.32345349543359675,,4410,4386,714,36,620,0.33515731874145005,0.5802553579571363,0.0845873233014136,0.2870497036023712,0.20018239854081168,-0.005904501270098747,-0.0008830848883306111,0.0004972670838561626,0.004888846281682379,0.053870939416714836,0.09498595028114058,-0.05564731981776388,-0.08554496046311008,1.1103628988419696,-0.004705526368353349,-0.01046476105718016,-0.05965145228320141,0.8950372868219453,0.7826458862970145,17,-0.011196689944988604,0.7683450326940889,-0.0054416967000341454,0.8790865574154898,83,-0.013965698138429301,0.7154203000276196,-0.00822686663238247,0.8199620693689178,20211014,-0.010506688777575096,0.7818247983235519,202103,-0.012238836388700191,0.7496455327562151
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_1d,TURNOVER,1,,-0.23522528023506553,3166,3152,471,24,508,0.3531091370558376,0.537753807106599,0.10913705583756345,0.3039340101522843,0.20145939086294415,-0.0034298065772595736,0.0016003645992560833,0.0068826592084759875,0.014862542852762877,0.05129409858779653,0.090829965209075,-0.04479416548001008,-0.07008345584968853,1.2960257753824604,0.0018830379971135076,-0.003914787418443905,-0.05694732727439572,1.0471426408233322,0.9092047615119643,13,-0.004668095988543205,0.8921798890418818,0.0011253661096709807,1.0280578095260735,65,-0.0075618583212567,0.8282353271057066,-0.0017852802253971291,0.9562264631296269,20231031,-0.004003234583783018,0.9072123288404369,202304,-0.0049832856783597595,0.8855033622443785
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_1d,TURNOVER,2,-0.23522528023506553,-0.08749176529656467,2676,2667,477,24,475,0.3532058492688414,0.5211848518935133,0.1256092988376453,0.29321334833145857,0.19160104986876642,-0.0016452270022252527,0.003558330158815965,0.0057258854451848465,0.012924403291381859,0.0511680119640826,0.08896334678995692,-0.0439780719861154,-0.0702191260847821,1.2669389630760024,0.002904667246253535,-0.0028986904398575777,-0.05639870696597604,1.0746851569744225,0.9310173863381561,12,-0.00370488776914953,0.9122283276283168,0.002093793950645473,1.0535936531258536,56,-0.006578622731468172,0.846730181011987,-0.0007967330719829856,0.9799444483783027,20230814,-0.0029599740052909155,0.9295853810428102,202302,-0.004435879361094497,0.8966219653779816
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_1d,TURNOVER,3,-0.08749176529656467,0.07172672812159878,2540,2534,476,24,479,0.35122336227308604,0.5398579321231255,0.10891870560378848,0.2857142857142857,0.1803472770323599,-0.0021446304789418014,-0.0004123026613456378,0.0023794475006713297,0.009648630943435965,0.048534001445696556,0.08537014302573198,-0.04631245705268591,-0.07213092639055675,1.1835442479067964,0.0002932015038327219,-0.005495137049663394,-0.05720093822047212,1.007176157631253,0.8752120335636426,11,-0.006283566507344533,0.857927168730125,-0.00049981129457444,0.9878201347862395,52,-0.009093224136445989,0.7977412858939468,-0.0033259429347726765,0.9202674348378472,20240424,-0.005564596197613119,0.8736845676038578,202402,-0.006489669607635887,0.8538371106895425
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_1d,TURNOVER,4,0.07172672812159878,0.32345349543359675,2808,2800,479,24,511,0.3517857142857143,0.5371428571428571,0.11107142857142857,0.2932142857142857,0.19535714285714287,-0.0034297510059370442,0.0008154824539285704,0.004989136494479676,0.012151978703079385,0.050080971625153264,0.08901091956046955,-0.04613646036731734,-0.07283120682240334,1.222153571854438,0.000519068846497996,-0.005270567570562899,-0.05712294649251457,1.0128208050943104,0.8793225707951317,12,-0.006060553730033899,0.8618293794106809,-0.0002755038929433973,0.9932243211738724,57,-0.008895876802414543,0.8004621904613957,-0.0031274083359734014,0.9243266954381097,20240415,-0.005323572460564262,0.8781524780692864,202401,-0.00654680442716808,0.8516986521250003
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_1d,TURNOVER,5,0.32345349543359675,,3240,3225,478,24,562,0.34294573643410853,0.5593798449612403,0.09767441860465116,0.2886821705426357,0.204031007751938,-0.005755634966847548,-0.0023216653823087932,0.0012468763819563002,0.009354190389774319,0.047839760017906935,0.08638786377860193,-0.049813786065447174,-0.07426934917695464,1.163169796638094,-0.0018150767172967414,-0.007591254350662483,-0.05835576452212766,0.956866708618388,0.8325810341377066,13,-0.008345509363314876,0.816688471653426,-0.0025737001770884745,0.9390854018800078,63,-0.011132321887006085,0.7592817519792713,-0.005376779454346451,0.8747228159768764,20240410,-0.007688400017059615,0.8305437195305548,202402,-0.0087523832454411,0.8085762234185461
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_turnover_share_change_1d,TURNOVER,1,,-0.23522528023506553,1665,1664,224,12,276,0.3527644230769231,0.5552884615384616,0.09194711538461539,0.29627403846153844,0.19591346153846154,-0.002407596730607298,0.0012548614346516935,0.0036965285810848995,0.0171452362024661,0.050499040597664635,0.09354057063890651,-0.04781321081062687,-0.07473025171668815,1.2517095619258807,-0.0002710790202825512,-0.006056142781606855,-0.058244025598906554,0.993496770730918,0.865175834312898,7,-0.006855014465358031,0.8480330322805067,-0.0010745773402102933,0.9743291633872134,33,-0.009647090799939077,0.7894919825645683,-0.00388296545367204,0.9086944191587052,20250409,-0.006229489366643918,0.8614834129985247,202512,-0.010671124702041124,0.7720853463332334
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_turnover_share_change_1d,TURNOVER,2,-0.23522528023506553,-0.08749176529656467,1138,1137,225,12,271,0.33948988566402816,0.55584872471416,0.10466138962181179,0.28232189973614774,0.1943711521547933,-0.002879349848262886,-0.0011519380619815832,0.003994740678042293,0.007277327864903267,0.050026942289872804,0.08889714685602687,-0.04829788870210492,-0.07797390568064659,1.1400884190682714,-0.0029400218589542334,-0.008710146420319115,-0.059078008690166814,0.9301675194087028,0.8080275810652109,5,-0.00952606267217858,0.7909679989239081,-0.0037606841331288637,0.9110676579151613,23,-0.012392091510445772,0.732402088552539,-0.006643466538676546,0.8453939843824578,20250812,-0.009003282964666626,0.8019158719007938,202512,-0.012819291323125242,0.7280682565166204
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_turnover_share_change_1d,TURNOVER,3,-0.08749176529656467,0.07172672812159878,1112,1110,224,12,262,0.31891891891891894,0.5918918918918918,0.0891891891891892,0.2693693693693694,0.17657657657657658,-0.0035261711436177013,-0.004089889796740051,-0.0075589050571474815,0.0018289831878524141,0.04634082571710816,0.08466908808007736,-0.055457273065878075,-0.08468690934718026,0.9997895629059996,-0.0062695806438624975,-0.012019372658144865,-0.059651632924412806,0.8561292984710958,0.7442921798504224,5,-0.012874691765027941,0.7273293779258143,-0.007129863060283744,0.8371250271957236,21,-0.015514401560941308,0.6761811407621264,-0.009784953828533768,0.7797085964284767,20251217,-0.012192003486941883,0.7408531973106252,202507,-0.01482905303655667,0.6935759899104589
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_turnover_share_change_1d,TURNOVER,4,0.07172672812159878,0.32345349543359675,1232,1229,223,12,269,0.32465419039869814,0.5842148087876322,0.09113100081366965,0.2701383238405207,0.17819365337672904,-0.005162056650111907,-0.006661503135966622,-0.0025506797914887458,0.015461486254553247,0.04545702041780414,0.08935235580845655,-0.05329597455948656,-0.07950252169262628,1.1238933546524703,-0.0055176966729283995,-0.011271894734234051,-0.05961135937013057,0.8728241043451016,0.7588238675768478,5,-0.012048890322058142,0.7432479096441271,-0.006299140636164579,0.8554034861936691,24,-0.014956893757160588,0.6862281525208694,-0.009224109111740457,0.7915477542286129,20250310,-0.011528074864281689,0.7537439720897559,202512,-0.013920805499342057,0.7094556594007556
STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_turnover_share_change_1d,TURNOVER,5,0.32345349543359675,,1693,1691,225,12,308,0.34949733885274986,0.5594322885866351,0.09107037256061502,0.28976936723832053,0.19751626256652868,-0.004972517741111617,0.002839301000301602,0.006427891346033735,0.012076801416276327,0.05236915139538698,0.08959122421460902,-0.0479240142133523,-0.07519254221005002,1.1914908258366415,-0.0010141151755909976,-0.0067950859727969205,-0.05789975995362396,0.9754861685556863,0.8478171040256605,7,-0.007565660220133613,0.8312607164358298,-0.001789123065688373,0.9569312161893461,33,-0.010334582209782636,0.7730633020507429,-0.004574133599787192,0.8915889183113325,20250410,-0.00739867996107488,0.8349849293218313,202512,-0.010318640057489498,0.7763047014400168
HISTORICAL_DISCOVERY,peer_turnover_share_change_3d,TURNOVER,1,,-0.3164960161555449,4410,4389,704,36,561,0.3483709273182957,0.5506949191159718,0.10093415356573252,0.291410344041923,0.19845067213488266,-0.0031544108425931995,0.0026532904176229674,0.008327881333784553,0.01593075032273436,0.054535941608528864,0.09854294828306777,-0.04785317141316777,-0.07734202500963376,1.2741190610252733,-0.0007539017231075612,-0.006536205863421746,-0.05826711172549135,0.9821175125496846,0.8559507143300346,18,-0.007296040575677127,0.8398644141425308,-0.0015181203205151168,0.9641379912549266,88,-0.010151752892470618,0.7807547028867322,-0.004390446091180456,0.8979470169882567,20210427,-0.006576855022152352,0.8550878855637393,202103,-0.008450460300426762,0.8169429669754764
HISTORICAL_DISCOVERY,peer_turnover_share_change_3d,TURNOVER,2,-0.3164960161555449,-0.1170338208173722,4410,4385,731,36,587,0.3692132269099202,0.5334093500570125,0.09737742303306728,0.31676168757126566,0.21277080957810718,-0.0024835877963889827,0.0025889046282715584,0.01052301494368409,0.021486201165415712,0.057550432284837576,0.10358617600685198,-0.04839560303427316,-0.0764375351942944,1.355174205232406,0.0024153312166020507,-0.00338546758567712,-0.05720093822047212,1.0585750443709097,0.9236023137516288,19,-0.004170032902437056,0.9063052706007173,0.0016262292780755531,1.039267372406259,93,-0.0071087518622768055,0.8429835997445694,-0.001329638465824689,0.9684383559176195,20210316,-0.0034599803348312973,0.9219564440340413,202103,-0.004644222799637985,0.8964567090451842
HISTORICAL_DISCOVERY,peer_turnover_share_change_3d,TURNOVER,3,-0.1170338208173722,0.11011045427546001,4410,4395,731,36,586,0.3503981797497156,0.5656427758816838,0.08395904436860069,0.2982935153583618,0.20386803185438,-0.0025119274727922166,0.0001341241314820795,0.003203499265735375,0.016277309879817427,0.05405690350902991,0.09949472671211157,-0.05191418950217622,-0.08173533871915505,1.2172791875736673,-0.002062355009078069,-0.007837322723169173,-0.05952025141968342,0.9525106510835087,0.8320619735765739,18,-0.00860201553597406,0.8164310581426272,-0.0028314498476444236,0.9350679177195267,87,-0.011440355769542696,0.7597089140085543,-0.005686310910573471,0.8716546298831039,20210524,-0.007911877412310597,0.8305415661840344,202102,-0.008527179916091083,0.8184380566809698
HISTORICAL_DISCOVERY,peer_turnover_share_change_3d,TURNOVER,4,0.11011045427546001,0.5250353729816607,4410,4383,725,36,589,0.3461099703399498,0.5550992470910335,0.09879078256901666,0.29203741729409083,0.20442619210586357,-0.004328980527800759,-0.0003918944589948038,0.0031970483826276445,0.012502029634303838,0.053375021560959406,0.09637429475413477,-0.05244559331576886,-0.0810723220404096,1.1887447198823056,-0.0014354211521772975,-0.007213693009340682,-0.05832431171690218,0.9662012032295428,0.8421207362587845,18,-0.007980563748364953,0.826054265022837,-0.0022067298970116895,0.9482531575762706,88,-0.01087423321870438,0.7667843037047389,-0.00511725402483423,0.8819270070833422,20210728,-0.007255694319318349,0.8412377239359541,202103,-0.008387792386892764,0.8181075732194412
HISTORICAL_DISCOVERY,peer_turnover_share_change_3d,TURNOVER,5,0.5250353729816607,,4410,4385,702,36,611,0.34207525655644244,0.57787913340935,0.08004561003420753,0.3007981755986317,0.20866590649942987,-0.005462452817168289,-0.0013229002774210203,0.0008424411259845427,0.007224030468295107,0.05381867130646358,0.09567092835381583,-0.05507524356945559,-0.0830941326183179,1.1513560023939091,-0.0047562477274732725,-0.010515402237854524,-0.06001250277004931,0.8949438576282754,0.783541402564911,17,-0.011245993835420052,0.7693997238233924,-0.005491071674300684,0.8791832559515956,84,-0.01404589900148142,0.7164051525047059,-0.008307310018067728,0.8200229015567969,20221220,-0.010555008554134469,0.7827756594989531,202004,-0.011495377750897434,0.7656178235379467
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_3d,TURNOVER,1,,-0.3164960161555449,3093,3081,471,24,481,0.37000973709834467,0.528075300227199,0.10191496267445635,0.31093800714053876,0.20675105485232068,-0.0012028921830231254,0.0032315753711614622,0.00903827319625746,0.013643170986206744,0.052779671320749476,0.09275144750989399,-0.0428152629132513,-0.07054431084043498,1.3147969893658695,0.003999883403490487,-0.0018097832221900827,-0.0565380899591186,1.1023656771022352,0.9570684052406435,14,-0.002624179325236217,0.9380322038750364,0.0031807590019505205,1.0810326187308428,66,-0.005554153882048028,0.8710670291276367,0.00023368688330684424,1.005852440218602,20240221,-0.0019026594029398127,0.954894499530645,202302,-0.0035080553549948308,0.9186604133744675
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_3d,TURNOVER,2,-0.3164960161555449,-0.1170338208173722,2564,2556,477,24,494,0.3489827856025039,0.5293427230046949,0.12167449139280125,0.28442879499217527,0.1874021909233177,-0.002165336716057461,0.0016284320596496764,0.004557359515794385,0.010201814472589023,0.05031920958796612,0.0865094128507419,-0.04496315355463734,-0.07062240701544745,1.2249570144475455,0.0018315783024585774,-0.003965740161655534,-0.05660263541772945,1.0459488804620365,0.9078196170860826,11,-0.004750064225254516,0.8900638126635241,0.001042710130375336,1.0260459363166343,53,-0.007635399442556606,0.8262015037996621,-0.0018595114534427134,0.9543176641801155,20230602,-0.004078709264639735,0.9052679260860488,202402,-0.004817384780544582,0.8887703886316975
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_3d,TURNOVER,3,-0.1170338208173722,0.11011045427546001,2555,2549,478,24,484,0.3519027069438996,0.526480972930561,0.12161632012553943,0.29109454688112985,0.19301686936053356,-0.00329276248061231,0.0012689339785821965,0.004256466629559979,0.012214734462111219,0.04944159794818243,0.08648240092681615,-0.045639787011806175,-0.07116301758508817,1.2152716939442725,0.0016810689211576425,-0.004115443365437537,-0.05673057549427069,1.0422180840601112,0.9042060478426721,11,-0.004901625315442663,0.8863986861166667,0.0008903289765095672,1.0222630822845031,53,-0.007749924333991025,0.8233581235369481,-0.001974710038662856,0.9514386132101168,20230220,-0.00423989845820538,0.9013865785947408,202302,-0.005405791661571662,0.8759104903225619
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,peer_turnover_share_change_3d,TURNOVER,4,0.11011045427546001,0.5250353729816607,2837,2828,475,24,495,0.3323903818953324,0.5470297029702971,0.12057991513437058,0.2775813295615276,0.18882602545968882,-0.0038126019874478185,0.0009378420827572035,0.00421840424195818,0.012565599551699337,0.049622276838963066,0.0883991512708498,-0.04644197029662123,-0.07171173724393755,1.2327012936550075,-0.0018060132884220482,-0.00758237156621707,-0.05797102808955919,0.9559943228574995,0.8288856611448513,12,-0.008373371959984478,0.8118366788323137,-0.002601596409262328,0.9368779730230635,56,-0.011123927657201936,0.7539330322735194,-0.005368236459098172,0.8717866567718769,20230406,-0.007674313705907538,0.8269332487667858,202402,-0.008683452158648994,0.8054967040744432
