time_slice,market_proxy,regime_dimension,regime_group,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,candidates_per_day,candidates_per_month,winner_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,mfe5_mean,mfe10_mean,mfe10_median,mae5_mean,mae10_mean,mfe_abs_mae,day1_return,day3_return,day5_return,day10_return,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,universe_winner_rate,universe_plus10_rate,universe_plus15_rate,universe_mfe10_mean,universe_mae10_mean,signal_volatility20_mean,universe_volatility20_mean,signal_atr20_mean,universe_atr20_mean,winner_rate_lift,mfe10_lift_difference,mfe10_lift_multiple,mae10_improvement_vs_universe,top1_positive_net_removed_count,top1_removed_net_mean,top1_removed_net_pf,top1_extreme_mfe_removed_count,top1_extreme_mfe_removed_mean,top1_extreme_mfe_removed_lift,top5_positive_net_removed_count,top5_removed_net_mean,top5_removed_net_pf,top5_extreme_mfe_removed_count,top5_extreme_mfe_removed_mean,top5_extreme_mfe_removed_lift
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_VOLATILITY20,HIGH,TWO_STAGE_TOP5,1040,1036,208,14,271,5.0,74.28571428571429,0.4015444015444015,0.3474903474903475,0.23262548262548263,0.05795163372140135,0.10058387285372515,0.07076399020747304,-0.04650660536747888,-0.07635514143771689,1.3173163058806159,-0.0008367848712149168,0.005586179937206809,0.008655714953493416,0.012830031028693739,0.0070403511323554515,0.0012120868561780853,-0.056022666657476516,1.1780324789875223,1.028520975722651,0.20436294002466984,0.15312556606947236,0.0820488048925654,0.050791893040336246,-0.0475804335743983,0.0437797014673954,0.027480909696546083,0.06656463625959425,0.04001339441322422,1.9648591936283983,0.049791979813388905,1.980313527078952,-0.028774707863318594,5,0.0003611730415155344,1.0084575558336366,11,0.09513002845832397,0.04433813541798772,24,-0.002708817065375297,0.9377368525149528,52,0.08171092839159358,0.030919035351257333
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_VOLATILITY20,LOW,STAGE_A_TOP30,8190,8166,273,18,530,30.0,455.0,0.3376193975018369,0.28067597354886115,0.1843007592456527,0.04773609900411896,0.08337983475545527,0.053475935828877,-0.04366598103619289,-0.0688263493301878,1.2114522354723265,-0.0032463947607028402,0.0009611149063294169,0.0042786728555968085,0.009340503800203941,3.0869088777524407e-05,-0.005755632957131893,-0.056933045633773854,1.0007787497956326,0.8657629765539935,0.17885223996061608,0.13266755749349463,0.06785287291652015,0.045004335101194934,-0.04110095146046749,0.04405078689299596,0.024519274452744218,0.0655037882974347,0.036006582498635774,1.8877001349056737,0.038375499654260334,1.8527067352060802,-0.027725397869720315,33,-0.006496152572126107,0.8491043097490908,82,0.07852917752870177,0.033524842427506835,162,-0.00926495023470191,0.7882028956747172,409,0.06576842461650076,0.020764089515305825
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_VOLATILITY20,LOW,TWO_STAGE_TOP5,1365,1361,273,18,311,5.0,75.83333333333333,0.3423952975753123,0.28508449669360764,0.18368846436443792,0.049069430731661715,0.08492811690073393,0.05303030303030298,-0.04269848695764563,-0.06925584141865998,1.2262953587890606,-0.0018613711715958024,0.0029329962725762543,0.00438055391510193,0.007643478456087612,-7.26768662440351e-06,-0.005793967620678213,-0.056503448328855746,0.9998172787901811,0.8651595576470291,0.17885223996061608,0.13266755749349463,0.06785287291652015,0.045004335101194934,-0.04110095146046749,0.04029464834493029,0.024519274452744218,0.06102542128922007,0.036006582498635774,1.914403183604013,0.039923781799538996,1.8871096908724012,-0.028154889958192493,6,-0.006594933502793659,0.8471956578048184,14,0.08003745822973753,0.03503312312854259,28,-0.009424891635276381,0.7851712039998963,69,0.06678111113997,0.021776776038775064
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,STAGE_A_TOP30,3960,3951,132,11,330,30.0,360.0,0.3358643381422425,0.275626423690205,0.18780055682105795,0.04764873520776737,0.08939938470931334,0.057613168724279795,-0.04744507107557937,-0.0701415282214913,1.2745571272272542,-0.0037197505827530797,-0.0011131042308515759,0.0018386947711644844,0.018266562775935014,-0.0025988014869003967,-0.008369971385504457,-0.05847111141489628,0.9371055558793862,0.8125381898089801,0.20841535826891375,0.15915238232422657,0.08732254605400042,0.05145962114451825,-0.043335942036502505,0.04709983704031991,0.028012996056008706,0.06959645567795339,0.04032076809883341,1.611514338155848,0.037939763564795094,1.7372725006708807,-0.0268055861849888,16,-0.009124473319434867,0.7964672288091532,40,0.0840345330610377,0.03257491191651945,76,-0.011840023955775077,0.7399205180758401,198,0.07004686881866766,0.01858724767414941
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,TWO_STAGE_TOP5,660,658,132,11,201,5.0,60.0,0.35714285714285715,0.29635258358662614,0.2006079027355623,0.049205330544518734,0.08974008790371761,0.06116409336866657,-0.04532039749903062,-0.06961513684297438,1.2890887237087183,-0.00270525510746966,0.001417195218278074,0.004151404520358682,0.015907416356114177,0.0024333097505088498,-0.0033674921234987704,-0.05744192160912237,1.0614574952672098,0.9212715498960098,0.20841535826891375,0.15915238232422657,0.08732254605400042,0.05145962114451825,-0.043335942036502505,0.04339443612856723,0.028012996056008706,0.06512357055185099,0.04032076809883341,1.713611031880115,0.03828046675919936,1.7438932877428928,-0.026279194806471874,3,-0.004194643179868713,0.9023807329108082,7,0.08519849430013592,0.03373887315561767,14,-0.007160237195065329,0.8361628079290796,33,0.07408225378652111,0.022622632642002864
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_CLOSE_VS_MA20,BELOW,STAGE_A_TOP30,2460,2460,82,9,257,30.0,273.3333333333333,0.3439024390243902,0.29715447154471547,0.2,0.05421667243904476,0.09312446813937701,0.05865306783228108,-0.056017003524798555,-0.0934606270052849,0.996403203395063,-0.0035917212689089203,-0.0004832872016377778,0.0011564022118648284,-8.595139489530968e-05,-0.004376364322063023,-0.010138199483673775,-0.06002304153243741,0.9027928048923308,0.7901922072256817,0.20658135283363802,0.15574365780972177,0.0802384112594225,0.05172826813765673,-0.06430010171518831,0.048284270261604034,0.029373606605783115,0.06953018167241462,0.040634906646511385,1.6647312756313404,0.041396200001720285,1.8002626318661732,-0.029160525290096592,10,-0.010924974900044482,0.7748291290286193,25,0.08796039736849573,0.036232129230839,48,-0.01380404461130921,0.7199024351606597,123,0.07399830087538134,0.022270032737724613
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_CLOSE_VS_MA20,BELOW,TWO_STAGE_TOP5,410,410,82,9,142,5.0,45.55555555555556,0.3951219512195122,0.32195121951219513,0.20243902439024392,0.053693561755886014,0.08393702708819913,0.05983135453334132,-0.05330837684981851,-0.09011977472130345,0.9313941068736074,0.00019760499797853883,0.0022820841568444456,-0.0016538264104755064,-0.01568581762504943,0.005943399684072842,0.0001213732752001813,-0.05607044162439387,1.1495662336423016,1.002840951647155,0.20658135283363802,0.15574365780972177,0.0802384112594225,0.05172826813765673,-0.06430010171518831,0.045266202353787366,0.029373606605783115,0.0645227745121445,0.040634906646511385,1.912669976257285,0.0322087589505424,1.6226529537936594,-0.025819673006115137,2,-0.0007398154349040506,0.9827678103753951,5,0.07909642551048092,0.027368157372824192,10,-0.003998206366966903,0.9086976172077675,21,0.06863943869671685,0.01691117055906012
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_MA20_SLOPE5,RISING_OR_FLAT,STAGE_A_TOP30,4230,4221,141,10,335,30.0,423.0,0.3368869936034115,0.28263444681355127,0.19189765458422176,0.04885104658042233,0.09028155576496404,0.05729166666666652,-0.047955243003168,-0.07255067169303896,1.2443931070265517,-0.0037001068403491534,-0.0006968836568744516,0.0027929571447457887,0.015627608343809905,-0.0026368773191224296,-0.00840782753977367,-0.058953952661470375,0.9370074680997739,0.8139287761307339,0.20563050027454996,0.15708709911995608,0.08623836872801745,0.051113231010062196,-0.04432815543812134,0.04592112616221866,0.026744968438773553,0.06841373319830087,0.03936443140996519,1.638312376586221,0.03916832475490184,1.7663050051989695,-0.028222516254917618,17,-0.009159868145310472,0.7981020094226918,43,0.08480441144115924,0.03369118043109705,81,-0.01189016192346234,0.741911783052913,212,0.07077802321699479,0.019664792206932596
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_MA20_SLOPE5,RISING_OR_FLAT,TWO_STAGE_TOP5,705,703,141,10,201,5.0,70.5,0.3627311522048364,0.30014224751066854,0.20483641536273114,0.05075051450432997,0.09010637578152114,0.0625,-0.0463718703803266,-0.07118808748967757,1.2657507591363057,-0.0015799957931393984,0.0008934214582703526,0.004661001526014363,0.013272007280544312,0.0029554497392509575,-0.002848467986158678,-0.057396531140677984,1.0745706292681734,0.9334444801314351,0.20563050027454996,0.15708709911995608,0.08623836872801745,0.051113231010062196,-0.04432815543812134,0.042525373463269366,0.026744968438773553,0.06408687574338327,0.03936443140996519,1.7639948923945217,0.038993144771458946,1.7628777128916526,-0.026859932051556235,3,-0.0036202206568876675,0.9157731624929218,8,0.0853660223176357,0.0342527913075735,15,-0.006566937403554463,0.8498349976988542,36,0.07461203416583748,0.02349880315577528
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_MA20_SLOPE5,FALLING,STAGE_A_TOP30,2190,2190,73,7,194,30.0,312.85714285714283,0.34292237442922374,0.2863013698630137,0.19360730593607306,0.05270908647944124,0.0918834309248636,0.05837823945170273,-0.056090513138925276,-0.09169220786292036,1.0020854886843724,-0.0036137981282463854,-0.0012078609207563707,-0.0007669587332938853,0.002737723414180429,-0.004522128649772937,-0.010283236360082623,-0.0594129514731571,0.8982333822609206,0.7845940576441282,0.21168174940763368,0.15923948728196638,0.08133261012304091,0.05243219100129591,-0.06532519506937014,0.05070214039229451,0.032003233995864196,0.07180158697155518,0.042518510011344046,1.6199902702469695,0.039451239923567694,1.752424019865823,-0.02636701279355022,9,-0.011080249565110157,0.7688526308583097,22,0.08698379310476748,0.034551602103471565,42,-0.01388563651341111,0.7147117950602178,110,0.0729245296667576,0.020492338665461685
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_MA20_SLOPE5,FALLING,TWO_STAGE_TOP5,365,365,73,7,117,5.0,52.142857142857146,0.38904109589041097,0.3178082191780822,0.19452054794520549,0.05127083868948664,0.08251610074629716,0.05797101449275366,-0.05226803064498119,-0.08961819773470746,0.920751620006527,-0.0016117884081283248,0.0033975169116962673,-0.0033510376073617614,-0.014505003786766538,0.005370494574277438,-0.0004481473429056612,-0.05601588660772889,1.1353476978225039,0.9894970243305694,0.21168174940763368,0.15923948728196638,0.08133261012304091,0.05243219100129591,-0.06532519506937014,0.04717080655608685,0.032003233995864196,0.06644540637122946,0.042518510011344046,1.837858469041835,0.030083909745001247,1.5737679309311658,-0.02429300266533732,2,-0.0014216093983690798,0.9668651064152902,4,0.07798400690472371,0.025551815903427796,9,-0.0047517255656945034,0.8913824463059378,19,0.0661702812602207,0.013738090258924793
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_VOLATILITY20,HIGH,STAGE_A_TOP30,3900,3900,130,11,308,30.0,354.54545454545456,0.3282051282051282,0.2725641025641026,0.17846153846153845,0.048774876399133256,0.08725033042572562,0.056451612903225756,-0.0504954627776233,-0.07454266292192767,1.1704750944718374,-0.004191589022172578,-0.002267967883691123,0.0021899362533311156,0.013502262946626858,-0.005146770242188341,-0.010903456269799418,-0.05916084882809123,0.8809775846088976,0.766004657971917,0.22071240751931273,0.16616309265217463,0.08592333698084241,0.05386433150836078,-0.04622824518215621,0.04932047185791048,0.030491269842318595,0.07141274521369621,0.041971685568048075,1.4870261798780373,0.033385998917364844,1.6198164533459902,-0.02831441773977146,15,-0.011643264589202987,0.7510889315112581,39,0.08190191679078743,0.02803758528242665,74,-0.014438466756345966,0.6960203839313331,195,0.06860337369868463,0.014739042190323855
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_VOLATILITY20,HIGH,TWO_STAGE_TOP5,650,650,130,11,187,5.0,59.09090909090909,0.3707692307692308,0.30153846153846153,0.19692307692307692,0.05070201124231487,0.0843533071638192,0.0613163486911239,-0.0476125333023988,-0.07124755712976179,1.1839466581315645,-0.0025982408567757328,0.0015773401644484618,0.0041809943362135765,0.006558602493996627,0.004739048826916993,-0.0010752786158575332,-0.056776228486329725,1.121299637809907,0.9744931571095293,0.22071240751931273,0.16616309265217463,0.08592333698084241,0.05386433150836078,-0.04622824518215621,0.04560179796747389,0.030491269842318595,0.0662973686421154,0.041971685568048075,1.6798748875809704,0.030488975655458418,1.5660327493477932,-0.02501931194760558,3,-0.001900801292723598,0.9551189156884519,7,0.08011476889581484,0.026250437387454063,14,-0.004797335319972069,0.8886527405001551,33,0.06968673203196997,0.01582240052360919
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_VOLATILITY20,LOW,STAGE_A_TOP30,2520,2511,84,10,276,30.0,252.0,0.3556352050975707,0.30147351652728,0.21425726802070888,0.052334189187303565,0.09638664753047971,0.06077981651376141,-0.051105137259214534,-0.08615130825989448,1.1188065448722853,-0.002861478171047514,0.0012976158559426004,0.0006247236535511774,0.007686548627810437,-0.00038284227896613626,-0.00616736289197446,-0.05903997605489759,0.9908761648854771,0.8636181375634132,0.1883544180851322,0.14542408275259208,0.0825340553140859,0.04814488769176588,-0.05936262855337529,0.04481119902190324,0.02564765876152005,0.06671052846050124,0.038170848001336466,1.88811713955566,0.04824175983871383,2.0020120962285373,-0.026788679706519186,10,-0.006903907880685851,0.8479385664466969,26,0.09119442145194119,0.04304953376017531,50,-0.009763645994563029,0.7883910466512133,126,0.07655806048889856,0.02841317279713268
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_VOLATILITY20,LOW,TWO_STAGE_TOP5,420,418,84,10,138,5.0,42.0,0.37320574162679426,0.3133971291866029,0.20813397129186603,0.05128028830311466,0.09242466337398407,0.05858948353877358,-0.04959117085222133,-0.08718888886140287,1.0600509374641083,-2.4361853204807833e-05,0.0020165020359849167,-0.0015887343838224119,-0.0005435332178108691,0.0022907415043268904,-0.0035098461103414387,-0.05743951110484075,1.0564913283112296,0.9196523145773421,0.1883544180851322,0.14542408275259208,0.0825340553140859,0.04814488769176588,-0.05936262855337529,0.04179787860955031,0.02564765876152005,0.06270898888928748,0.038170848001336466,1.9814015801748446,0.04427977568221819,1.9197191603334298,-0.02782626030802758,2,-0.004375914026531671,0.9003055171080147,5,0.08721160288216635,0.039066715190400475,9,-0.007344070158791184,0.8354987741303553,21,0.07577491498269966,0.02763002729093378
