time_slice_type,time_slice,cohort,primary_final_candidate,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,candidates_per_day,candidates_per_month,winner_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,mfe5_mean,mfe10_mean,mfe10_median,mae5_mean,mae10_mean,mfe_abs_mae,day1_return,day3_return,day5_return,day10_return,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,universe_winner_rate,universe_plus10_rate,universe_plus15_rate,universe_mfe10_mean,universe_mae10_mean,signal_volatility20_mean,universe_volatility20_mean,signal_atr20_mean,universe_atr20_mean,winner_rate_lift,mfe10_lift_difference,mfe10_lift_multiple,mae10_improvement_vs_universe,top1_positive_net_removed_count,top1_removed_net_mean,top1_removed_net_pf,top1_extreme_mfe_removed_count,top1_extreme_mfe_removed_mean,top1_extreme_mfe_removed_lift,top5_positive_net_removed_count,top5_removed_net_mean,top5_removed_net_pf,top5_extreme_mfe_removed_count,top5_extreme_mfe_removed_mean,top5_extreme_mfe_removed_lift
YEAR,2023,NET_RIDGE_TOP10,False,2390,2374,239,12,273,10.0,199.16666666666666,0.08930075821398484,0.06023588879528222,0.02485256950294861,0.017675080806174123,0.03177775447059224,0.021912350597609542,-0.011096945026686122,-0.019252609570342433,1.6505686854806472,0.000260193893359832,0.002586199833263399,0.0056641940252587135,0.00988663830020862,0.009741576327091554,0.003897837681464399,0.0031415120379014233,1.7743715543155598,1.2597266740688557,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.012415495670036905,0.024075502568000416,0.01868785347908786,0.035221710351054265,0.48430180360228514,-0.014415422497479902,0.6879317803267012,0.019259170932342782,13,0.003034764245173564,1.2011097080741953,24,0.029649191169890888,-0.01654398579818125,64,0.000583946420184897,1.0378614349854294,119,0.024818405302245418,-0.02137477166582672
YEAR,2023,TWO_STAGE_TOP3,False,717,713,239,12,210,3.0,59.75,0.3169705469845722,0.2608695652173913,0.17110799438990182,0.04373123829813152,0.07862879103272125,0.045248868778280604,-0.04258822090950298,-0.06713524435755067,1.1711998933668573,-0.003336941849417637,-0.000374253665969428,0.0015482540252371795,0.0038933236054943276,-0.0019804006886922827,-0.0077559352377512,-0.05620071132015357,0.9492259005300165,0.816734806226995,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.03867717006227647,0.024075502568000416,0.05859162318912767,0.035221710351054265,1.7190157246547435,0.03243561406464911,1.7021732687290159,-0.02862346385486545,3,-0.008524808621611129,0.7994146210637357,8,0.07375009622102134,0.027556919252949202,14,-0.011243119798786295,0.7395524355862169,36,0.06192853065327276,0.01573535368520062
YEAR,2023,TWO_STAGE_TOP5,True,1195,1190,239,12,265,5.0,99.58333333333333,0.3453781512605042,0.28739495798319326,0.1865546218487395,0.04632606578817717,0.08301107352034709,0.050817774347709954,-0.04216562265149091,-0.06636100023599675,1.2509014816705355,-0.0026992127180914664,0.0018134726872177603,0.003327422894687473,0.009341906089984638,0.0022228141579427683,-0.0035770025758861757,-0.055604864515953326,1.0585946706822016,0.9128915818615506,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.039243527397387436,0.024075502568000416,0.05934957402782871,0.035221710351054265,1.8730777310924371,0.03681789655227495,1.7970418786679858,-0.027849219733311538,5,-0.00432830109161089,0.8950385727859644,12,0.078452020688501,0.032258843720428865,25,-0.007182370588202667,0.8287669281307868,60,0.06584399791922291,0.01965082095115077
YEAR,2023,TWO_STAGE_TOP10,False,2390,2382,239,12,326,10.0,199.16666666666666,0.3509655751469353,0.290512174643157,0.19059613769941225,0.047946503748535214,0.08522996073037661,0.053097345132743445,-0.040723176201633224,-0.06332149795063745,1.3459877527979203,-0.0021776748524034804,0.002081533956004974,0.006316510207191852,0.015280293787678865,0.003812877220783227,-0.0019958594110111617,-0.049628861324268164,1.1027798940292186,0.9503213214554449,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.040134726978275845,0.024075502568000416,0.0601940187432083,0.035221710351054265,1.9033798194487856,0.039036783762304475,1.8450768343837007,-0.024809717447952233,11,-0.0028204197490852446,0.9301214905360794,24,0.08041075440613554,0.034217577438063404,51,-0.005664262519486945,0.8620302178709174,120,0.0678509410029074,0.021657764034835256
YEAR,2024,UNIVERSE,False,139580,139243,242,12,1102,576.7768595041322,11631.666666666666,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.026797718264503154,0.04880797503994923,0.026881720430107503,-0.030266404176085067,-0.04870613309307634,1.0020909470821318,-0.0029194304656069694,-0.0022534786928020568,-0.001530023026443548,-0.0003531373751109465,-0.0034614482386037173,-0.009228331594396804,-0.02114967041903298,0.8864091797489442,0.7265170615446775,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.027363942045109852,0.027363942045109852,0.04001265636396723,0.04001265636396723,1.0,0.0,1.0,0.0,542,-0.009943268297122092,0.7064768057636435,1393,0.044624371957551597,-0.004183603082397631,2709,-0.012498373570813681,0.6368149276160917,6963,0.03558899012128531,-0.013218984918663919
YEAR,2024,STAGE_A_TOP30,False,7260,7224,242,12,418,30.0,605.0,0.3504983388704319,0.2967884828349945,0.20168881506090808,0.05202997252565063,0.09154934835340288,0.05855855855855863,-0.051214703672693034,-0.07970574463570587,1.1485915948947978,-0.003956714246948448,-0.00037516552960357096,0.0021725784874308783,0.007855036560255718,-0.0024378259645743074,-0.0082106800988304,-0.059244345506565925,0.9439424161226297,0.8244063775622681,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.04758426022575447,0.027363942045109852,0.0713094569690323,0.04001265636396723,1.7940830128785632,0.04274137331345365,1.8757047035544894,-0.030999611542629535,29,-0.00896308489717527,0.80908494470032,73,0.08591039956319836,0.03710242452324913,141,-0.011772874829603073,0.7531394810136618,362,0.07161532658102394,0.022807351541074716
YEAR,2024,NET_RIDGE_TOP10,False,2420,2417,242,12,344,10.0,201.66666666666666,0.14894497310715762,0.0964004964832437,0.03847745138601572,0.02137287329551729,0.03897923417352485,0.025700934579439227,-0.01471488376726219,-0.02499920615029806,1.5592188783586676,0.00045711995770793295,0.0027829235648482663,0.006346785603552556,0.01202285798032287,0.009722770560885084,0.003878573779624367,0.0008759486168540965,1.587379617565989,1.202628049291741,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.01563303087701497,0.027363942045109852,0.022963126846542625,0.04001265636396723,0.7623991798830994,-0.00982874086642438,0.7986242851013676,0.023706926942778275,13,0.0030477587068101102,1.1583674412526046,25,0.036376991088148444,-0.012430983951800784,62,0.0005886107314554756,1.0299619409110419,121,0.03087704004423178,-0.01793093499571745
YEAR,2024,TWO_STAGE_TOP3,False,726,723,242,12,209,3.0,60.5,0.37206085753803597,0.31673582295988933,0.2143845089903181,0.05840323437397884,0.09994138020789574,0.06458333333333344,-0.04740085920670351,-0.07946935562321969,1.257609042178951,-0.00048421894581896185,0.004926212524665964,0.008362996739817524,0.010963258074227343,0.0016113629412670988,-0.00418490866728432,-0.05866908319172126,1.037919166895724,0.9082551281740623,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.04427280524449126,0.027363942045109852,0.06720826244535316,0.04001265636396723,1.9044542876215398,0.05113340516794651,2.0476444705213424,-0.030763222530143353,4,-0.0052017357505322005,0.8865943497124041,8,0.09442049560488841,0.04561252056493918,16,-0.008109092671560932,0.8261602078233199,37,0.08011442437724635,0.03130644933729712
YEAR,2024,TWO_STAGE_TOP5,True,1210,1207,242,12,267,5.0,100.83333333333333,0.39022369511184757,0.3363711681855841,0.22286661143330572,0.05939798630756633,0.10025590877311112,0.0696576151121604,-0.046492454809270625,-0.07820342702521527,1.281988687539044,-0.00015590070968657429,0.006314049580889314,0.009088335812423206,0.01042072748747327,0.0038432175672514827,-0.001966226084041428,-0.05759258327909951,1.0928510529587718,0.9557587150646252,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.0443222779741348,0.027363942045109852,0.06743211967394534,0.04001265636396723,1.997423739236812,0.051447933733161894,2.05408867487438,-0.02949729393213893,6,-0.0028617215781485345,0.9359296060434752,13,0.09466249290399988,0.04585451786405065,26,-0.00571935891562771,0.8740830319641157,61,0.08067455685441922,0.031866581814469996
YEAR,2024,TWO_STAGE_TOP10,False,2420,2408,242,12,360,10.0,201.66666666666666,0.38289036544850497,0.32641196013289037,0.21677740863787376,0.055956763063413954,0.09828317740686345,0.06862762052996674,-0.048618849824852824,-0.07861678281225162,1.2501551690505837,-0.0017986165357136992,0.003201384388440696,0.005122184794666847,0.010963867216210852,0.00260357036049536,-0.003198432765774796,-0.05826823211904146,1.0620705560618646,0.9290046461902992,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.045035519848670436,0.027363942045109852,0.06809894835008978,0.04001265636396723,1.9598868932156814,0.04947520236691422,2.013670457059914,-0.029910649719175286,11,-0.004036203959705275,0.9108179692062236,25,0.09255163321909074,0.04374365817914151,51,-0.006916174638269167,0.8497336446383439,121,0.07828601901937182,0.029478043979422594
