row_type,signal_date,stock_code,stage_a_rank,stage_a_percentile,stage_b_original_rank,in_stage_a_top30,in_two_stage_top5,time_slice_type,time_slice,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,candidates_per_day,candidates_per_month,winner_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,mfe5_mean,mfe10_mean,mfe10_median,mae5_mean,mae10_mean,mfe_abs_mae,day1_return,day3_return,day5_return,day10_return,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,universe_winner_rate,universe_plus10_rate,universe_plus15_rate,universe_mfe10_mean,universe_mae10_mean,signal_volatility20_mean,universe_volatility20_mean,signal_atr20_mean,universe_atr20_mean,winner_rate_lift,mfe10_lift_difference,mfe10_lift_multiple,mae10_improvement_vs_universe,top1_positive_net_removed_count,top1_removed_net_mean,top1_removed_net_pf,top1_extreme_mfe_removed_count,top1_extreme_mfe_removed_mean,top1_extreme_mfe_removed_lift,top5_positive_net_removed_count,top5_removed_net_mean,top5_removed_net_pf,top5_extreme_mfe_removed_count,top5_extreme_mfe_removed_mean,top5_extreme_mfe_removed_lift
COHORT_SUMMARY,,,,,,,,PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,N_COMPACT_ONLY,36,36,30,11,34,1.2,3.272727272727273,0.2777777777777778,0.19444444444444445,0.1111111111111111,0.024151739762716718,0.048670971911288774,0.027631052420968416,-0.031998244137298064,-0.06215183749636036,0.7830978756523325,-0.004039738109178376,0.0012236139652632304,-0.009157362555475008,-0.014773292289870751,0.0015544676652055056,-0.004238588533107587,-0.049645393570826535,1.0455504964719775,0.8859051579235635,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.03439942975869713,0.028068817168662535,0.0477332107889942,0.03992271864674934,1.3660779358453778,-0.0019182404024342264,0.9620820266870636,-0.012039874461482726,1,-0.009344744420091311,0.755444336871651,1,0.044450091134455604,-0.006139121179267397,1,-0.009344744420091311,0.755444336871651,2,0.040424846426205675,-0.010164365887517325
COHORT_SUMMARY,,,,,,,,PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,TWO_STAGE_TOP5_ONLY,1215,1213,243,12,255,5.0,101.25,0.380873866446826,0.3091508656224237,0.1953833470733718,0.05086952686581353,0.08738971536474092,0.06162464985994398,-0.04567198164500633,-0.07304386709823424,1.1964004486127964,-0.001385911762971029,0.003011104169480403,0.004361726242965998,0.007674479806753994,0.006388150343694877,0.0005640885438230911,-0.05595547903587043,1.16882117054543,1.0138031634458429,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.04299682357600268,0.028068817168662535,0.06351715549003635,0.03992271864674934,1.8730921870552615,0.036800503051017924,1.7274377553618343,-0.022931904063356608,6,-0.00031449233623316494,0.9923424844590659,13,0.0829541507443684,0.032364938430645404,27,-0.003255001948363862,0.922123487960207,61,0.07203889079574002,0.021449678482017023
COHORT_SUMMARY,,,,,,,,PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,N_COMPACT_UNION_TWO_STAGE_TOP5,1250,1248,243,12,271,5.1440329218107,104.16666666666667,0.3782051282051282,0.3060897435897436,0.19310897435897437,0.050180744056653286,0.08638401409395098,0.0607041782948784,-0.04521535485024241,-0.07265099684560479,1.189027237678942,-0.0014086926199754395,0.003003116444986301,0.004074035698680713,0.0071675590563584305,0.006308718231998569,0.00048521342838345123,-0.055818821524520654,1.1673042169172694,1.0119120683237848,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.042745661860449535,0.028068817168662535,0.06305681498100482,0.03992271864674934,1.8599676511125527,0.03579480178022798,1.7075579979037974,-0.02253903381072716,6,-0.0003689897704253556,0.9909847930442931,13,0.08206356740490864,0.03147435509118564,28,-0.0033820562403591155,0.9188328242546894,63,0.07105638763714096,0.020467175323417963
COHORT_SUMMARY,,,,,,,,YEAR,2020,N_COMPACT_ONLY,22,22,18,8,22,1.2222222222222223,2.75,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.0359584286137261,0.05963417719146855,0.04264353555232314,-0.02841461790104288,-0.04919418972782814,1.2122199292518223,0.005899937792306646,-0.00262038767079094,0.0034584031156841026,0.0023554043286962475,0.002896170120990764,-0.002908947198603262,-0.0074437127232544475,1.1082922406089564,0.9033086977932375,0.22402529854783007,0.16989139932592684,0.09000124828361003,0.05542697008736245,-0.047211826113326076,0.03688207713984488,0.027300325544958357,0.05115386629840211,0.039371876850689165,1.0144958125084425,0.004207207104106103,1.0759054138711681,-0.0019823636145020612,1,-0.009409438545894188,0.7014535612441889,1,0.04727494362002512,-0.008152026467337328,1,-0.009409438545894188,0.7014535612441889,2,0.042628381522675854,-0.012798588564686596
COHORT_SUMMARY,,,,,,,,YEAR,2020,TWO_STAGE_TOP5_ONLY,1225,1220,245,12,249,5.0,102.08333333333333,0.42295081967213116,0.3581967213114754,0.2540983606557377,0.06009133864510792,0.11498672012539965,0.07961050273768033,-0.04489314971742461,-0.07162073608837959,1.6054948106580011,-0.0015248606816531305,0.006740316611974041,0.015105142698265031,0.03705705407189199,0.013576157500791879,0.00771099167044211,-0.015287392195089466,1.3740854249598968,1.197433276622267,0.22402529854783007,0.16989139932592684,0.09000124828361003,0.05542697008736245,-0.047211826113326076,0.04360780508276253,0.027300325544958357,0.0646739039554446,0.039371876850689165,1.887960075999318,0.0595597500380372,2.0745626171548035,-0.02440890997505351,6,0.00686978394343393,1.175029823095138,13,0.10832418109903304,0.05289721101167059,30,0.0036209985805931845,1.090432722269443,61,0.09259177282616134,0.03716480273879889
COHORT_SUMMARY,,,,,,,,YEAR,2020,N_COMPACT_UNION_TWO_STAGE_TOP5,1247,1242,245,12,256,5.089795918367347,103.91666666666667,0.4194847020933977,0.35507246376811596,0.250402576489533,0.05966386358819133,0.11400624029887269,0.07837779920711452,-0.044601259459807543,-0.07122348647490767,1.6006832288256143,-0.0013933425122271122,0.006574507035306705,0.014898839742695968,0.03644237106516872,0.013386978980376723,0.007522876811248071,-0.01452193322738482,1.3705996918883883,1.1934036796208334,0.22402529854783007,0.16989139932592684,0.09000124828361003,0.05542697008736245,-0.047211826113326076,0.04348866980519072,0.027300325544958357,0.06443441858631827,0.039371876850689165,1.8724880842144553,0.058579270211510236,2.0568730370644333,-0.024011660361581595,6,0.006695728858381491,1.1713071602829994,13,0.10745259437326705,0.052025624285904605,30,0.0035024682116638773,1.087869065702802,63,0.09143288272034386,0.03600591263298141
COHORT_SUMMARY,,,,,,,,YEAR,2021,N_COMPACT_ONLY,47,47,31,12,44,1.5161290322580645,3.9166666666666665,0.2765957446808511,0.2127659574468085,0.10638297872340426,0.024499628818426697,0.06112554425708491,0.03921568627450989,-0.034617092264505364,-0.05720996598151158,1.0684422409347127,-0.007078119437759182,-0.0034524874951210546,-0.009218722424298059,0.0004850794119838353,-0.005680025553867719,-0.01143132690674744,-0.05616836845044327,0.847443711140602,0.7174888576787785,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.03597631497855054,0.029581941500188693,0.0514727402314165,0.04423680453226137,1.2118714459139992,0.004601219541507606,1.0814024681349192,-0.005819208993509843,1,-0.014872726135768222,0.6402593696776567,1,0.053131093199912216,-0.0033932315156650905,1,-0.014872726135768222,0.6402593696776567,3,0.04599846920740221,-0.0105258555081751
COHORT_SUMMARY,,,,,,,,YEAR,2021,TWO_STAGE_TOP5_ONLY,1220,1200,244,12,253,5.0,101.66666666666667,0.38083333333333336,0.3225,0.22916666666666666,0.06066270970993626,0.11027633835750675,0.06872933396315539,-0.05608146627557031,-0.08790583606507188,1.2544825610426504,-0.004260428308708446,0.0005924188633666328,0.005437596518570625,0.012777769920543271,0.002145626116023489,-0.003653932893913794,-0.058250146257317725,1.0497905470329525,0.9209276446132859,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.04920622064180195,0.029581941500188693,0.07516535151358363,0.04423680453226137,1.6685760760760762,0.05375201364192944,1.950953663089338,-0.03651507907707014,5,-0.004405978432483976,0.9050504010444138,12,0.10364764689276793,0.04712332217719062,25,-0.007366497639690171,0.8439075910183071,60,0.08642251487912289,0.029898190163545585
COHORT_SUMMARY,,,,,,,,YEAR,2021,N_COMPACT_UNION_TWO_STAGE_TOP5,1267,1247,244,12,278,5.192622950819672,105.58333333333333,0.3769045709703288,0.31836407377706494,0.22453889334402566,0.05929970666109829,0.1084238224611797,0.06642728904847384,-0.055272464207791604,-0.08674889469063135,1.249858258688444,-0.004366628375320623,0.0004399644938005375,0.0048851931582540005,0.012314452796323311,0.0018506737275031323,-0.00394706642928122,-0.05817213931641272,1.0431672726489871,0.9141818866879509,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.048707579450003376,0.029581941500188693,0.07427236616453643,0.04423680453226137,1.6513626698069361,0.05189949774560239,1.9181798810822346,-0.03535813770262961,6,-0.004816042864830273,0.8957922069144592,13,0.10158667215586681,0.0450623474402895,26,-0.007662529628921529,0.8368729794287382,63,0.08456123672175295,0.02803691200617564
COHORT_SUMMARY,,,,,,,,YEAR,2022,N_COMPACT_ONLY,52,51,31,10,50,1.6774193548387097,5.2,0.3137254901960784,0.21568627450980393,0.0784313725490196,0.043771449274175055,0.06529636847036133,0.05693430656934306,-0.019100653927579717,-0.0445221552928405,1.4666039422593153,0.004514769427209041,0.014471136910480622,0.016998430690914036,0.0024806768004319644,0.008439746400939772,0.002603354208051388,-0.02114295086950392,1.296112437348954,1.082906337521551,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.034832550799042704,0.02651442286838009,0.04824047362250278,0.03835277613102303,1.9511141780149932,0.025407528228944314,1.6369583090200603,0.009256044011429397,1,-3.194312640783112e-05,0.9990026864561088,1,0.05800110536357808,0.01811226512216107,2,-0.00241853386368584,0.9259998593480742,3,0.050761861260481954,0.01087302101906494
COHORT_SUMMARY,,,,,,,,YEAR,2022,TWO_STAGE_TOP5_ONLY,1230,1228,246,12,243,5.0,102.5,0.30781758957654726,0.22231270358306188,0.1245928338762215,0.04234139316616934,0.07253379193101575,0.05122737958558843,-0.048160785136896526,-0.07685457743236165,0.9437797246995658,-0.0013892680928350592,-0.0037533796584988803,-0.005067835814818987,-0.0053323938346906624,-0.006320372743771011,-0.01207056140708598,-0.057928701880179415,0.8499975186229044,0.7346217027607926,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.042527761578429704,0.02651442286838009,0.06321387054827639,0.03835277613102303,1.91437190165783,0.03264495168959874,1.818398115664018,-0.023076378128091754,5,-0.012838809357633096,0.7188806281633059,13,0.06833921238827248,0.028450372146855467,24,-0.015543145298466149,0.6649535965720785,62,0.05721753774520579,0.01732869750378878
COHORT_SUMMARY,,,,,,,,YEAR,2022,N_COMPACT_UNION_TWO_STAGE_TOP5,1282,1279,246,12,272,5.211382113821138,106.83333333333333,0.3080531665363565,0.2220484753713839,0.12275215011727912,0.04239841651371296,0.07224520037785441,0.05138339920948609,-0.0470020152450473,-0.07556532525948005,0.9560628519731129,-0.0011538451737402593,-0.003026678841440276,-0.004187945594496562,-0.005020848406706885,-0.00573181443542054,-0.011485440456052357,-0.05752891580807072,0.8621878242469102,0.744329322278329,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.042220915800674635,0.02651442286838009,0.06261680780925025,0.03835277613102303,1.9158369963366533,0.0323563601364374,1.8111632211066753,-0.02178712595521015,5,-0.01222063797470538,0.7290269933151263,13,0.06821139158242764,0.02832255134101063,25,-0.014935120853659905,0.6740364783070648,64,0.05706825226445357,0.017179412023036557
COHORT_SUMMARY,,,,,,,,YEAR,2023,N_COMPACT_ONLY,37,37,31,10,37,1.1935483870967742,3.7,0.4864864864864865,0.2702702702702703,0.13513513513513514,0.04860869659355937,0.07815240616144814,0.0815789473684212,-0.01320900230881716,-0.03593397120156451,2.1748892078492426,0.006867220447975101,0.023297089967017376,0.02607865957040919,0.026753753880270455,0.035860505076346715,0.029864248670233004,0.0653071410897619,3.092398705741781,2.5281636363312208,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.031035017628594723,0.024075502568000416,0.04521368324072839,0.035221710351054265,2.6383458275794047,0.031959229193376,1.6918603848240537,0.002577809301120705,1,0.02590442144937914,2.2897125973450287,1,0.07167121161493098,0.02547803464685884,2,0.023125736507190218,2.1193867483277713,2,0.06739970325556124,0.021206526287489105
COHORT_SUMMARY,,,,,,,,YEAR,2023,TWO_STAGE_TOP5_ONLY,1195,1190,239,12,265,5.0,99.58333333333333,0.3453781512605042,0.28739495798319326,0.1865546218487395,0.04632606578817717,0.08301107352034709,0.050817774347709954,-0.04216562265149091,-0.06636100023599675,1.2509014816705355,-0.0026992127180914664,0.0018134726872177603,0.003327422894687473,0.009341906089984638,0.0022228141579427683,-0.0035770025758861757,-0.055604864515953326,1.0585946706822016,0.9128915818615506,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.039243527397387436,0.024075502568000416,0.05934957402782871,0.035221710351054265,1.8730777310924371,0.03681789655227495,1.7970418786679858,-0.027849219733311538,5,-0.00432830109161089,0.8950385727859644,12,0.078452020688501,0.032258843720428865,25,-0.007182370588202667,0.8287669281307868,60,0.06584399791922291,0.01965082095115077
COHORT_SUMMARY,,,,,,,,YEAR,2023,N_COMPACT_UNION_TWO_STAGE_TOP5,1232,1227,239,12,279,5.154811715481172,102.66666666666667,0.34963325183374083,0.28687856560717195,0.1850040749796251,0.04639489817595153,0.08286456113870139,0.051063829787234116,-0.041292440130970186,-0.06544347776307581,1.266200452223748,-0.002410738368340478,0.0024613079271139176,0.0040134830063433035,0.009866957734842486,0.0032371536558897483,-0.002568586686638898,-0.049773826576865327,1.086767647106232,0.936444451042863,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.038996001022941366,0.024075502568000416,0.05892330837247198,0.035221710351054265,1.8961542751592813,0.03667138417062925,1.7938701465797822,-0.026931697260390595,6,-0.003436918608829857,0.9153748218779474,13,0.0781346330328735,0.031941456064801366,26,-0.00619059330814193,0.8500695081715868,62,0.06581362788169133,0.019620450913619192
COHORT_SUMMARY,,,,,,,,YEAR,2024,N_COMPACT_ONLY,42,42,34,12,41,1.2352941176470589,3.5,0.47619047619047616,0.30952380952380953,0.11904761904761904,0.049793142023469204,0.07416459065379202,0.06620492183872462,-0.02825078873196055,-0.04884222519347265,1.5184523301305997,-0.003830267713817704,0.01260027571931582,0.01921324293147755,0.007012352832758266,0.021326834625115133,0.015416669010094922,0.0070674338121938666,1.7690594955678602,1.5060663624865904,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.03276354576179412,0.027363942045109852,0.04860046262796783,0.04001265636396723,2.437458753673877,0.025356615613842795,1.5195178778281306,-0.00013609210039631364,1,0.012306463053086436,1.3943526299191287,1,0.06638940741913917,0.017581432379189937,2,0.00939344200646348,1.293665130801383,3,0.057850284781629645,0.009042309741680417
COHORT_SUMMARY,,,,,,,,YEAR,2024,TWO_STAGE_TOP5_ONLY,1210,1207,242,12,267,5.0,100.83333333333333,0.39022369511184757,0.3363711681855841,0.22286661143330572,0.05939798630756633,0.10025590877311112,0.0696576151121604,-0.046492454809270625,-0.07820342702521527,1.281988687539044,-0.00015590070968657429,0.006314049580889314,0.009088335812423206,0.01042072748747327,0.0038432175672514827,-0.001966226084041428,-0.05759258327909951,1.0928510529587718,0.9557587150646252,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.0443222779741348,0.027363942045109852,0.06743211967394534,0.04001265636396723,1.997423739236812,0.051447933733161894,2.05408867487438,-0.02949729393213893,6,-0.0028617215781485345,0.9359296060434752,13,0.09466249290399988,0.04585451786405065,26,-0.00571935891562771,0.8740830319641157,61,0.08067455685441922,0.031866581814469996
COHORT_SUMMARY,,,,,,,,YEAR,2024,N_COMPACT_UNION_TWO_STAGE_TOP5,1252,1249,242,12,286,5.1735537190082646,104.33333333333333,0.3931144915932746,0.3354683746997598,0.21937550040032025,0.059075005154698365,0.09937853858815401,0.0696576151121604,-0.045879044100506,-0.07721610078267468,1.2870183495519372,-0.00027945828708730093,0.006525435888186282,0.009428805067027113,0.010306114408611755,0.004431137436290934,-0.001381693182557259,-0.05694895387211486,1.1082564321558994,0.9685787104154623,0.19536350121729637,0.14641310514711692,0.07831632469854859,0.04880797503994923,-0.04870613309307634,0.043933593624320304,0.027363942045109852,0.06679886939697892,0.04001265636396723,2.012220753333174,0.050570563548204786,2.036112715325987,-0.028509967689598348,6,-0.0022441090240807758,0.9492115413412734,13,0.09396596224501223,0.045157987205063005,28,-0.005263701100196297,0.8829808778103231,63,0.07994010476023775,0.031132129720288518
COHORT_SUMMARY,,,,,,,,YEAR,2025,N_COMPACT_ONLY,36,36,30,11,34,1.2,3.272727272727273,0.2777777777777778,0.19444444444444445,0.1111111111111111,0.024151739762716718,0.048670971911288774,0.027631052420968416,-0.031998244137298064,-0.06215183749636036,0.7830978756523325,-0.004039738109178376,0.0012236139652632304,-0.009157362555475008,-0.014773292289870751,0.0015544676652055056,-0.004238588533107587,-0.049645393570826535,1.0455504964719775,0.8859051579235635,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.03439942975869713,0.028068817168662535,0.0477332107889942,0.03992271864674934,1.3660779358453778,-0.0019182404024342264,0.9620820266870636,-0.012039874461482726,1,-0.009344744420091311,0.755444336871651,1,0.044450091134455604,-0.006139121179267397,1,-0.009344744420091311,0.755444336871651,2,0.040424846426205675,-0.010164365887517325
COHORT_SUMMARY,,,,,,,,YEAR,2025,TWO_STAGE_TOP5_ONLY,1215,1213,243,12,255,5.0,101.25,0.380873866446826,0.3091508656224237,0.1953833470733718,0.05086952686581353,0.08738971536474092,0.06162464985994398,-0.04567198164500633,-0.07304386709823424,1.1964004486127964,-0.001385911762971029,0.003011104169480403,0.004361726242965998,0.007674479806753994,0.006388150343694877,0.0005640885438230911,-0.05595547903587043,1.16882117054543,1.0138031634458429,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.04299682357600268,0.028068817168662535,0.06351715549003635,0.03992271864674934,1.8730921870552615,0.036800503051017924,1.7274377553618343,-0.022931904063356608,6,-0.00031449233623316494,0.9923424844590659,13,0.0829541507443684,0.032364938430645404,27,-0.003255001948363862,0.922123487960207,61,0.07203889079574002,0.021449678482017023
COHORT_SUMMARY,,,,,,,,YEAR,2025,N_COMPACT_UNION_TWO_STAGE_TOP5,1250,1248,243,12,271,5.1440329218107,104.16666666666667,0.3782051282051282,0.3060897435897436,0.19310897435897437,0.050180744056653286,0.08638401409395098,0.0607041782948784,-0.04521535485024241,-0.07265099684560479,1.189027237678942,-0.0014086926199754395,0.003003116444986301,0.004074035698680713,0.0071675590563584305,0.006308718231998569,0.00048521342838345123,-0.055818821524520654,1.1673042169172694,1.0119120683237848,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.042745661860449535,0.028068817168662535,0.06305681498100482,0.03992271864674934,1.8599676511125527,0.03579480178022798,1.7075579979037974,-0.02253903381072716,6,-0.0003689897704253556,0.9909847930442931,13,0.08206356740490864,0.03147435509118564,28,-0.0033820562403591155,0.9188328242546894,63,0.07105638763714096,0.020467175323417963
COHORT_SUMMARY,,,,,,,,OVERALL,2020_2025,N_COMPACT_ONLY,236,235,175,63,203,1.3485714285714285,3.746031746031746,0.34893617021276596,0.23404255319148937,0.10212765957446808,0.03801790752066452,0.06499435784903392,0.04608294930875578,-0.025759409709244972,-0.04961773207459932,1.309901826051141,-0.00010567830081685377,0.008312198098497044,0.00830606993646704,0.004058303551179127,0.010662588025978742,0.004814425419808316,-0.01223388589321848,1.3674460870713343,1.1507506706439,0.19963761561329713,0.1495077754527312,0.07804654303243369,0.04965560516208523,-0.04824817780430809,0.03421913462717488,0.027194213178637607,0.04866974171435938,0.039625695352509475,1.7478478148560126,0.015338752686948683,1.308902743947639,-0.001369554270291229,2,0.003366931663187379,1.1045290852908392,3,0.06043878092479248,0.01078317576270725,6,0.0008338010462808834,1.0254416248974703,12,0.05295850310231703,0.0033028979402317943
COHORT_SUMMARY,,,,,,,,OVERALL,2020_2025,TWO_STAGE_TOP5_ONLY,7295,7258,1459,72,896,5.0,101.31944444444444,0.3713144116836594,0.30586938550564896,0.2019840176357123,0.05326922560711027,0.09472067858763736,0.0626632328435085,-0.04724475667945823,-0.07566892530769889,1.2517777701013557,-0.0018958682115834673,0.002446472634543115,0.005366508133998488,0.011986577648582882,0.003638603551855855,-0.0021694113513011713,-0.056281688087360504,1.0914656113966785,0.9493768711517352,0.19963761561329713,0.1495077754527312,0.07804654303243369,0.04965560516208523,-0.04824817780430809,0.043651834156077055,0.027194213178637607,0.06555388382808053,0.039625695352509475,1.8599421283557322,0.045065073425552125,1.9075525971026082,-0.027420747503390804,31,-0.0029376775703834983,0.9317421988364406,73,0.08912995154091384,0.03947434637882861,155,-0.005893821057540751,0.8654050167965797,363,0.07517536704088552,0.02551976187880029
COHORT_SUMMARY,,,,,,,,OVERALL,2020_2025,N_COMPACT_UNION_TWO_STAGE_TOP5,7530,7492,1459,72,923,5.161069225496916,104.58333333333333,0.3706620395088094,0.30365723438334224,0.1988788040576615,0.052804807472874554,0.09380775882896536,0.06203501656349075,-0.04656068040442439,-0.07483902750188161,1.2534604197870802,-0.0018308265789748846,0.002637644794137003,0.00547588496300903,0.011761891367741554,0.0038685512434810105,-0.001940777025084349,-0.05610219530026196,1.0980878032420647,0.9543427732437282,0.19963761561329713,0.1495077754527312,0.07804654303243369,0.04965560516208523,-0.04824817780430809,0.04335552168646958,0.027194213178637607,0.06502371570015471,0.039625695352509475,1.8566743465158926,0.04415215366688013,1.889167567745055,-0.02659084969757352,32,-0.0027077490111995076,0.936571659199658,75,0.0882608931864865,0.03860528802440127,160,-0.005659076784239066,0.8697120770779901,375,0.0743729456959373,0.02471734053385207
