stock_id,stock_name,period,median_er10,median_er20,p75_er20,median_abs_day5_close_displacement,median_abs_day10_close_displacement,median_daily_range_pct,swing_persistence
3042,晶技,HISTORICAL_DISCOVERY,0.3229644821123385,0.2176015757775582,0.32596457852033184,0.03208556149732611,0.0490196078431373,2.941176470588235,0.5270462766947304
3105,穩懋,HISTORICAL_DISCOVERY,0.28026444521763005,0.2162875780497649,0.36352383986960213,0.03443526170798894,0.053763440860215006,3.0120481927710845,0.5644495608472586
3141,晶宏,HISTORICAL_DISCOVERY,0.32284628847517033,0.2310698236917143,0.3861506305594468,0.05240174672489073,0.08695652173913038,4.545454545454542,0.604957465423516
3189,景碩,HISTORICAL_DISCOVERY,0.29704147922990076,0.20031085676536733,0.33490194191426526,0.04980842911877392,0.07055961070559613,4.3478260869565215,0.5131968854823138
3227,原相,HISTORICAL_DISCOVERY,0.24943773241341,0.18614115028138706,0.30298369867785335,0.030120481927710774,0.040000000000000036,2.6455026455026456,0.4781363822174593
3228,金麗科,HISTORICAL_DISCOVERY,0.3257522520620826,0.235897822230484,0.4091617961042444,0.07024793388429762,0.09999999999999998,5.410122164048857,0.5845113223472529
3260,威剛,HISTORICAL_DISCOVERY,0.2973649143580018,0.19735853256943434,0.33649269022620854,0.03508771929824572,0.046961325966850875,2.788339670468951,0.53259204238873
3293,鈊象,HISTORICAL_DISCOVERY,0.27812531072067587,0.21999115602601765,0.3551029587859914,0.028350515463917536,0.042746113989637236,2.6813787884000138,0.5041252728380842
3324,雙鴻,HISTORICAL_DISCOVERY,0.2922618652154059,0.19943042205267805,0.3440126903917555,0.03733333333333344,0.05882352941176472,3.430079155672823,0.5423091552958443
3374,精材,HISTORICAL_DISCOVERY,0.2801474407690317,0.19486159828762378,0.326809561576403,0.04029304029304026,0.054216867469879526,3.486924034869237,0.49169063360664594
3406,玉晶光,HISTORICAL_DISCOVERY,0.314464856550477,0.21665235724531143,0.3673758692222756,0.044117647058823595,0.06592178770949719,3.3829499323410013,0.6162166179262636
3413,京鼎,HISTORICAL_DISCOVERY,0.3013112317337608,0.19102315147877064,0.3089873305011897,0.03669724770642202,0.052238805970149294,2.9702970297029703,0.5561518173480213
3443,創意,HISTORICAL_DISCOVERY,0.2786243856387781,0.2026304267788118,0.3602216336462547,0.042735042735042694,0.0625,3.8323353293413174,0.5157230168438666
3481,群創,HISTORICAL_DISCOVERY,0.28784773702934685,0.2213146853635613,0.3624177372789851,0.036182443773078166,0.05364521841794562,3.058103975535179,0.5547263177938053
3515,華擎,HISTORICAL_DISCOVERY,0.25997392974063127,0.22571508344627203,0.34947074045017146,0.04113924050632911,0.05633802816901412,3.997649823736775,0.44565306055316195
3529,力旺,HISTORICAL_DISCOVERY,0.3013624314196253,0.2198398659249127,0.3520374339517951,0.05543710021321968,0.08769931662870167,5.06108202443281,0.5479650170618536
