stock_id,stock_name,eligible,failure_reasons,data_quality_pass,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,median_atr14_pct,p75_atr14_pct,median_daily_range_pct,p75_daily_range_pct,median_abs_close_return_pct,p90_abs_close_return_pct,abs_return_ge_5pct_rate,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,median_er10,median_er20,p75_er20,coverage_2020,sessions_2020,coverage_2021,sessions_2021,coverage_2022,sessions_2022
3558,神準,False,TURNOVER,True,735,735,1.0,0,0,106.5,18597500.0,2.6412592844132843,5.125547504847999,2.403846153846154,4.472430582971445,1.1507479861910141,4.632789846461001,0.09115646258503401,0.6493506493506329,3.2146555157307835,0.300324651598326,0.21585248650830485,0.3627593648007077,1.0,245,1.0,244,1.0,246
3562,頂晶科,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|P95_GAP|LONG_MISSING_RUN,False,25,735,0.034013605442176874,710,0,11.0,2627100.0,7.958339622806336,8.455211441771178,5.741127348643014,8.921933085501854,3.563474387527843,9.769785461548802,0.36,0.7812500000000111,9.508952857428467,0.5269370666584621,0.5229728436797348,0.653072830252306,0.10204081632653061,25,0.0,0,0.0,0
3563,牧德,False,TURNOVER,True,735,735,1.0,0,0,255.0,58924320.0,2.6448773716496112,3.5745729954852687,2.3166023166023164,3.3569568266052285,1.1111111111111072,3.7119647528569493,0.05170068027210884,0.6302521008403339,2.5702010755202247,0.3496755900342892,0.21012750657225582,0.3563794447268369,1.0,245,1.0,244,1.0,246
3564,其陽,False,TURNOVER,True,730,735,0.9931972789115646,1,0,26.65,1398375.0,2.812018085051722,4.092833946784659,2.178217821782181,3.711790393013107,1.090909090909098,3.98713276408752,0.0703448275862069,0.5763688760807018,3.908657923925091,0.294146446275935,0.19812027772646496,0.33311726983278184,0.9959183673469387,244,0.9836065573770492,240,1.0,246
3567,逸昌,False,TURNOVER,True,735,735,1.0,0,0,29.6,2685000.0,2.016233735636133,2.9172887682751525,1.6791044776119375,2.7281587807903533,0.6818181818181723,2.5832229924449055,0.02585034013605442,0.3831417624520883,2.08046489758027,0.3388047287902741,0.24342500579466436,0.3809893975438405,1.0,245,1.0,244,1.0,246
3570,大塚,False,TURNOVER|DAILY_MOVEMENT,True,728,735,0.9904761904761905,2,0,84.5,1624500.0,1.7210540757146577,2.1278444642447316,1.256632323629324,2.0135294389499974,0.6230532013676904,2.341897302736672,0.02631578947368421,0.4190074906367025,2.468680242357989,0.24241994547258147,0.18757599820177098,0.33854242669013984,1.0,245,0.9918032786885246,242,0.9796747967479674,241
3576,聯合再生,True,,True,728,735,0.9904761904761905,7,0,15.725000000000001,201320095.35000002,3.4736184771010468,4.681865603178657,2.980132450331121,4.365674073108748,1.3671875,4.780219780219784,0.09491059147180192,0.7407407407407307,3.102646351242981,0.25762199325949303,0.18421871279745958,0.29482221042965273,1.0,245,0.9713114754098361,237,1.0,246
3577,泓格,False,TURNOVER,True,733,735,0.9972789115646259,1,0,39.8,1892900.0,3.164781195537033,4.2132206631213105,2.654867256637161,4.1837930765023055,0.8389261744966348,3.400000000000003,0.047879616963064295,0.6666666666666599,3.336835077660183,0.28690852421780183,0.19842966968823245,0.35178748383532976,0.9918367346938776,243,1.0,244,1.0,246
3579,尚志,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|PRICE|P95_GAP|LONG_MISSING_RUN|DAILY_MOVEMENT,False,0,735,0.0,735,0,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0
3580,友威科,False,TURNOVER,True,735,735,1.0,0,0,56.1,18431400.0,3.934360578589855,5.178357736942712,3.3434650455927097,5.139092041822418,1.4112903225806273,5.330207976294465,0.10476190476190476,0.6557377049180246,3.038478308262471,0.37093146913621516,0.2592930828947029,0.4210676734470321,1.0,245,1.0,244,1.0,246
3581,博磊,False,TURNOVER,True,732,735,0.9959183673469387,1,0,22.75,1795025.0,3.1409929851146865,4.011983051614616,2.3972602739726003,3.858520900321541,1.0204081632653184,3.982616978211705,0.07270233196159122,0.6711409395973145,3.4359447004608294,0.3087164332235161,0.21628852583048153,0.33041954882929025,1.0,245,1.0,244,0.9878048780487805,243
3583,辛耘,False,TURNOVER,True,735,735,1.0,0,0,65.3,43853118.0,3.5897454991885778,4.348253203385183,2.8822055137844576,4.3280470082769895,1.437699680511173,4.94395460740412,0.09659863945578231,0.7987220447284393,2.8813513659141106,0.3026270527294611,0.19950817619993988,0.3372809813913228,1.0,245,1.0,244,1.0,246
3587,閎康,False,TURNOVER,True,735,735,1.0,0,0,120.0,74823000.0,3.688474908564415,4.8103053197436605,3.1358885017421603,4.543145193299993,1.6129032258064502,4.672917417958886,0.07891156462585033,0.8230452674897082,3.067417321719421,0.2873744621189227,0.19491131215182858,0.30394060824955993,1.0,245,1.0,244,1.0,246
3588,通嘉,False,TURNOVER,True,735,735,1.0,0,0,65.1,81681753.0,5.060116456136261,6.3106012466338735,4.323094425483517,6.400382638706527,2.124430955993928,6.497918036379578,0.17142857142857143,1.0204081632652962,3.647973744292232,0.3085947188215774,0.2070448470493916,0.3429079826339225,1.0,245,1.0,244,1.0,246
3591,艾笛森,False,TURNOVER,True,735,735,1.0,0,0,16.75,5563496.100000001,3.650379760271382,4.981866985939002,3.1609195402298895,4.947157637112021,1.385681293302532,5.092172271071364,0.10068027210884353,0.78125,3.0136061487328645,0.3331629533751004,0.22970432332822263,0.3632082740340402,1.0,245,1.0,244,1.0,246
3592,瑞鼎,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|LONG_MISSING_RUN,False,242,735,0.3292517006802721,493,1,311.25,218793207.5,3.906987118645084,4.546659003931011,3.4334922060279522,4.539504997620181,1.8287930214817172,5.097104519774008,0.10833333333333334,0.9275004086220728,3.1768899650255573,0.27000042409463476,0.1842605165473276,0.33230088702940264,0.0,0,0.0,0,0.983739837398374,242
3593,力銘,False,TURNOVER,True,735,735,1.0,0,0,13.65,659716.2,3.1827213930500067,4.437271023377491,2.574525745257458,4.069557362240292,0.7109004739336289,3.649635036496346,0.06394557823129252,0.462962962962965,3.6752136752136817,0.33093896060191424,0.2401643813921709,0.43736001516241324,1.0,245,1.0,244,1.0,246
3594,磐儀,False,TURNOVER,True,735,735,1.0,0,0,24.0,7276050.000000001,3.08061444789355,4.1837597190265114,2.7027027027027093,3.9603960396039626,1.098901098901095,3.870932156646446,0.06394557823129252,0.6109979633401319,3.095176516229139,0.3127310360963341,0.2020602073314946,0.34590601275992605,1.0,245,1.0,244,1.0,246
3596,智易,True,,True,735,735,1.0,0,0,97.6,248569106.5,3.274475342904594,3.9570139359303353,2.7638190954773907,3.87907401766677,1.2752391073326264,3.794373433196126,0.04353741496598639,0.6561679790026309,2.568771643126722,0.3078759148075826,0.2002710994319119,0.3470734646395899,1.0,245,1.0,244,1.0,246
3597,映興,False,2020_COVERAGE|TURNOVER|LONG_MISSING_RUN,False,694,735,0.9442176870748299,39,0,25.05,1386350.0,3.0732439889796708,4.031214710454277,2.4029574861367786,3.8889022253162766,1.077199281867136,3.598484848484862,0.0723589001447178,0.5586592178770999,2.980922098569155,0.25151155972787775,0.19257491360629295,0.3168140632657772,0.8367346938775511,205,1.0,244,0.9959349593495935,245
3605,宏致,False,TURNOVER,True,735,735,1.0,0,0,38.8,48152844.9,3.75821401200535,4.505830130999409,3.059581320450895,4.504098360655741,1.5363128491620026,5.0503158901557965,0.10340136054421768,0.7552870090634434,2.8271651136315885,0.2696325156961914,0.2019239126059931,0.31167504811496827,1.0,245,1.0,244,1.0,246
3607,谷崧,False,TURNOVER,True,735,735,1.0,0,0,13.5,5189778.0,3.785882816798887,4.665763935297602,3.1948881789137378,4.800076801228817,1.4925373134328401,4.576802507836994,0.08571428571428572,0.487804878048792,2.3282960818025584,0.27161907444986766,0.20744340916880438,0.34197180289974505,1.0,245,1.0,244,1.0,246
3609,三一東林,False,TURNOVER,True,735,735,1.0,0,0,44.9,2180500.0,2.987954067095156,4.545652355091611,2.6362038664323375,4.179929510287273,0.9049773755656298,4.216913521261349,0.07210884353741497,0.6269592476489061,4.154358950284021,0.35465306001651975,0.23018489735283712,0.42803357119657826,1.0,245,1.0,244,1.0,246
3611,鼎翰,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,196.0,8550000.0,1.647046392868882,2.1817954028312174,1.2755102040816326,1.9798899922845268,0.5698005698005604,2.0779220779220786,0.013605442176870748,0.43290043290042934,1.997515155409892,0.3304779168374158,0.21328830433578513,0.350077256870326,1.0,245,1.0,244,1.0,246
3615,安可,False,TURNOVER,True,735,735,1.0,0,0,19.8,4730000.0,3.261985724050145,4.5827467471412096,2.6785714285714244,4.0983606557377055,1.2345679012345734,4.522783949217874,0.07755102040816327,0.692041522491349,2.8935915168280175,0.27754142801492354,0.1977581711043475,0.3304631283106627,1.0,245,1.0,244,1.0,246
3617,碩天,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,80.0,6695749.2,1.734788911310418,2.7311621704373468,1.4652014652014684,2.511989169592247,0.6954102920723182,2.8736263736263754,0.034013605442176874,0.37688442211054607,1.954088952654231,0.3124483673129402,0.23354360299521604,0.3792948496896258,1.0,245,1.0,244,1.0,246
3622,洋華,False,TURNOVER,True,735,735,1.0,0,0,28.1,6721405.0,3.0793843785939337,4.4521153918550365,2.644628099173556,4.053903721682843,1.1864406779661163,4.072310437431281,0.06394557823129252,0.6160164271047264,2.7664754184651055,0.25881444496873063,0.19502099182402607,0.32200616369064117,1.0,245,1.0,244,1.0,246
3623,富晶通,False,TURNOVER,True,734,735,0.998639455782313,1,0,15.9,821850.0,3.107168365029991,4.501240891172631,2.631578947368412,4.2128603104212825,1.1695906432748648,3.9902735562310068,0.07366984993178717,0.6369426751592355,3.1384505694504328,0.2978794818528127,0.20717291669807014,0.33417616631849834,0.9959183673469387,244,1.0,244,1.0,246
3624,光頡,False,TURNOVER,True,735,735,1.0,0,0,36.95,56146800.0,4.267428390987228,5.784880511772684,3.589743589743604,5.473075333976035,1.883830455259039,6.05247101891397,0.1564625850340136,0.881612090680095,3.5076911861194167,0.2803334036233107,0.20112772091459982,0.34050338780491296,1.0,245,1.0,244,1.0,246
3625,西勝,False,TURNOVER,True,735,735,1.0,0,0,18.0,6884800.0,3.8165415144566346,4.738599709361713,3.164556962025316,4.915663792286557,1.3513513513513598,4.898952442755167,0.09659863945578231,0.6920415224913601,3.1726366819283545,0.3151376297720192,0.2282041837494607,0.36493120450437794,1.0,245,1.0,244,1.0,246
3628,盈正,False,TURNOVER,True,733,735,0.9972789115646259,1,0,37.25,1681299.9999999998,2.7463375971922273,4.4000889566372905,2.3929471032745484,3.895314894007964,1.0638297872340496,3.9592760180995445,0.05471956224350205,0.5617977528090012,2.9539526722625387,0.2741418490369102,0.19584106515211847,0.35787208698468387,1.0,245,0.9918032786885246,242,1.0,246
3629,地心引力,False,2020_COVERAGE|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|TURNOVER|P95_GAP,False,535,735,0.7278911564625851,6,0,58.7,254000.0,3.5421267296032797,4.491988986086552,2.2222222222222188,5.7571964956195165,1.8750000000000044,7.314879032529577,0.20279720279720279,1.6806722689075682,9.00372670807453,0.30299101423115254,0.21063463072341504,0.3507478275066861,0.7918367346938775,194,0.6147540983606558,150,0.7764227642276422,191
3630,新鉅科,False,TURNOVER,True,735,735,1.0,0,0,41.25,32715150.0,3.658173165783955,4.685138836490873,2.9691211401425175,4.380968275621863,1.3443640124095158,4.548794826572605,0.07755102040816327,0.6837606837606813,3.024651004426289,0.30849131632240584,0.19255777340863972,0.316678674102777,1.0,245,1.0,244,1.0,246
3631,晟楠,False,TURNOVER,True,734,735,0.998639455782313,1,0,45.5,2080300.0,3.316169794523051,4.144790071228948,2.799999999999997,4.213135068153663,1.0000000000000009,3.6734680809510247,0.0572987721691678,0.8510638297872353,3.0848484848484827,0.300716462935264,0.25732930519437824,0.42243028839852725,1.0,245,1.0,244,0.9959349593495935,245
3632,研勤,False,2022_COVERAGE|TURNOVER|PRICE,False,699,735,0.9510204081632653,7,0,9.67,187600.00000000003,3.1671468585826044,4.44745122173029,1.9047619047619018,3.7894736842105203,0.9569377990430672,4.111295681063129,0.07025411061285501,0.4975124378109541,5.914049586776868,0.32935566342924305,0.21474641425859348,0.3878722918165496,0.9714285714285714,238,0.9836065573770492,240,0.8983739837398373,221
3642,駿熠電,False,2022_COVERAGE|TURNOVER|LONG_MISSING_RUN,False,697,735,0.9482993197278912,32,0,12.85,527340.0,3.989234922983081,5.286740166934415,3.103448275862064,5.27184297377106,1.371951219512213,5.754475703324813,0.13314037626628075,0.6711409395973034,4.90624680598013,0.2731183225057665,0.1834386628873468,0.31769468820374863,1.0,245,1.0,244,0.8455284552845529,208
3645,達邁,False,TURNOVER,True,735,735,1.0,0,0,43.75,33124147.0,3.566435236585826,4.584052961539544,3.1128404669260727,4.516419663103338,1.433691756272415,4.615942915175638,0.08027210884353742,0.6611570247933907,2.7717948717948744,0.301017861746885,0.22381704751584464,0.36427746490702567,1.0,245,1.0,244,1.0,246
3652,精聯,False,TURNOVER,True,735,735,1.0,0,0,20.75,1083850.0,2.72921505381629,3.811284060266498,2.1531100478469036,3.4975228852779914,0.9615384615384581,4.002969392416627,0.06802721088435375,0.686498855835227,2.9747303088517847,0.24977211106955963,0.1692600357705028,0.2865213109013037,1.0,245,1.0,244,1.0,246
3653,健策,True,,True,735,735,1.0,0,1,315.0,543543060.0,4.446621845125198,5.114824476788767,3.8913666710044286,5.2727272727272725,1.9084038969316208,5.4330774019506105,0.11989100817438691,0.840175133962151,2.783816425120767,0.2818816170685291,0.16138843119185808,0.2954815461000216,1.0,245,1.0,244,1.0,246
3661,世芯-KY,True,,True,735,735,1.0,0,0,674.0,2769698880.0,5.870191104442796,6.72061162775181,5.134189031505251,7.174028536733454,2.7456647398843903,8.271489905910299,0.24081632653061225,1.157407407407418,4.708494996936897,0.294062278288493,0.22058135143518923,0.3847605997907817,1.0,245,1.0,244,1.0,246
3663,鑫科,False,TURNOVER,True,735,735,1.0,0,0,24.75,3777150.0,3.2459774664534278,4.324801787795946,2.6178010471204183,4.417473723336156,1.0964912280701733,4.827906810420349,0.09387755102040816,0.5988023952095967,3.217518138978235,0.3529421983097944,0.2420949774240799,0.4113029469488406,1.0,245,1.0,244,1.0,246
3664,安瑞-KY,False,TURNOVER,True,727,735,0.9891156462585035,1,0,11.05,491400.0,4.237326656081391,4.927342871020129,3.2921810699588363,5.017985611510793,1.2448132780082943,4.915850622406647,0.09874826147426982,0.9603841536614643,3.7825082639690826,0.25996219604841053,0.1794389211309546,0.2972526739841014,0.9836734693877551,241,0.9836065573770492,240,1.0,246
3665,貿聯-KY,True,,True,734,735,0.998639455782313,1,0,252.5,426465917.0,3.2646035066524908,3.905347221213661,2.734375,3.8910505836575875,1.379310344827589,4.115135709456194,0.06002728512960437,0.7653061224489832,2.763469065999779,0.2593475033263367,0.19270904550805415,0.30870061057515047,1.0,245,0.9959016393442623,243,1.0,246
3666,光耀,False,TURNOVER,True,735,735,1.0,0,0,28.0,8790600.0,4.35594540767432,5.768183631390224,3.612167300380225,5.783847703809737,1.6042780748663166,6.140412367991962,0.13741496598639455,0.7032348804500654,3.6165211262763397,0.3471534444733799,0.24349183988490275,0.3989465957513308,1.0,245,1.0,244,1.0,246
3669,圓展,False,TURNOVER,True,735,735,1.0,0,1,52.8,48630400.0,4.032362891222243,5.564637053637563,3.538098693759069,5.620380988786946,1.7582502511786113,6.321207430340557,0.13760217983651227,0.7411330822347684,3.879297938036424,0.31446644069969576,0.21584917671572373,0.38677331582127134,1.0,245,1.0,244,1.0,246
3672,康聯訊,False,TURNOVER,True,734,735,0.998639455782313,1,0,19.95,928425.0,3.7755365553915774,5.040237202213635,3.05555555555554,4.848484848484853,1.1904761904761862,5.155795482068348,0.10641200545702592,0.8474576271186307,4.980132450331122,0.3085397947371057,0.23741629853224872,0.3817556194116386,0.9959183673469387,244,1.0,244,1.0,246
3673,TPK-KY,False,TURNOVER,True,735,735,1.0,0,0,42.15,88781341.5,2.637844004125314,3.1994095375678886,2.207505518763797,3.179699310250962,1.166861143523923,3.3763108244844546,0.04353741496598639,0.6048387096774244,2.210073807732999,0.26608667822832877,0.1838788991745224,0.30050332426416904,1.0,245,1.0,244,1.0,246
3675,德微,False,TURNOVER,True,735,735,1.0,0,0,132.0,160176000.0,5.246836722912267,7.02811471568542,4.619565217391304,6.729944613185634,2.1276595744680993,6.985351410316351,0.1891156462585034,1.0489510489510523,3.93187407771766,0.2846999023352512,0.18668725768489042,0.36056169331854315,1.0,245,1.0,244,1.0,246
3679,新至陞,False,TURNOVER,True,735,735,1.0,0,1,87.5,7357650.0,2.6459575950447585,3.861953502182273,2.1932654216185643,3.571428571428571,1.128140794880178,3.6197315635679295,0.05040871934604905,0.4796190651453758,2.6699272532982508,0.30106621388443017,0.21962587037893272,0.37326242153396905,1.0,245,1.0,244,1.0,246
3680,家登,True,,True,735,735,1.0,0,0,256.5,289938000.0,4.571135484510406,5.5544800835494454,3.804347826086957,5.655934362133823,1.8656716417910557,5.744147157190637,0.12789115646258503,1.0706638115631661,3.6514453288646846,0.30564632794356267,0.2197366470293195,0.37868255540676754,1.0,245,1.0,244,1.0,246
3682,亞太電,False,TURNOVER|PRICE|DAILY_MOVEMENT,True,728,735,0.9904761904761905,7,0,7.84,28845243.255000003,1.9718582840507697,2.950392182155755,1.6209476309227029,2.480620817557914,0.7680491551459223,2.779004464758765,0.037138927097661624,0.36057692307691624,2.1485152664557043,0.2758403583412665,0.171497145411451,0.33621891789652797,0.9714285714285714,238,1.0,244,1.0,246
3684,榮昌,False,TURNOVER,True,728,735,0.9904761904761905,1,0,39.55,1131175.0,2.4464062480852684,3.494568910410298,1.9033674963396945,3.1578947368421004,0.9210526315789558,3.3864541832669293,0.059639389736477116,0.5291005291005346,3.215926493108734,0.2822961417220782,0.19717494089412338,0.3269772425431819,1.0,245,0.9754098360655737,238,0.9959349593495935,245
3685,元創精密,False,TURNOVER,True,732,735,0.9959183673469387,1,0,25.15,1529775.0,4.230764309403854,5.410289843197215,3.289473684210526,5.026455026455023,1.4851485148514865,5.670104885982159,0.1083676268861454,0.8665511265164683,5.478266608974977,0.32098759245897823,0.22405499846681864,0.3940260781288373,0.9959183673469387,244,0.9918032786885246,242,1.0,246
3686,達能,False,TURNOVER,True,728,735,0.9904761904761905,7,0,15.1,11906316.8,4.73701279555461,6.284189710468602,3.947368421052641,6.094182825484761,1.823708206686936,8.590625706625318,0.17881705639614856,0.8196721311475308,5.136789832314811,0.28938028931325965,0.21627958145596987,0.3628990007915115,1.0,245,1.0,244,0.9715447154471545,239
3687,歐買尬,False,TURNOVER,True,735,735,1.0,0,0,79.1,38352000.0,4.93030821512594,6.6337809970322,4.377104377104383,6.572313381562464,2.0386266094420513,7.520932697403287,0.1836734693877551,0.9779951100244433,4.278127458693941,0.2783012258185595,0.21032266378147538,0.367807347461329,1.0,245,1.0,244,1.0,246
3689,湧德,False,TURNOVER,True,735,735,1.0,0,0,32.65,14020350.0,3.196238247230761,4.267408768832963,2.752293577981647,4.191616766467075,1.333333333333342,4.63326589132618,0.08027210884353742,0.6399999999999961,3.298175676599687,0.34045789561965156,0.24110346828738988,0.3904480925018144,1.0,245,1.0,244,1.0,246
3691,碩禾,False,TURNOVER,True,735,735,1.0,0,0,153.0,97622000.0,4.487999247046042,5.5804590226154716,3.867403314917127,5.527777777777778,1.8398268398268414,5.213768115942032,0.11156462585034013,0.8450704225352101,2.9302252816020005,0.30370635906065346,0.21898734812099566,0.34196514731988203,1.0,245,1.0,244,1.0,246
3693,營邦,False,TURNOVER,True,735,735,1.0,0,0,50.3,5241500.0,4.27359303243632,5.637136811294633,3.4810126582278453,5.281893730500246,1.4723926380368124,6.295467650789996,0.1414965986394558,0.9708737864077666,4.268057503506315,0.3681641943237956,0.26254109324078273,0.4123779295981287,1.0,245,1.0,244,1.0,246
3694,海華,False,TURNOVER,True,735,735,1.0,0,0,21.9,7796030.8,3.779820630862054,4.663730404293759,3.139013452914795,4.426411520752374,1.4598540145985384,5.0837245696400535,0.10204081632653061,0.5714285714285783,3.2496431021376733,0.3004971772908183,0.20812990232575218,0.3414600634970407,1.0,245,1.0,244,1.0,246
3698,隆達,False,2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|LONG_MISSING_RUN,False,238,735,0.3238095238095238,496,0,19.0,72765022.19999999,3.9036650238312527,4.791661669982669,3.333333333333341,4.7210300429184455,1.515151515151525,4.28114084378702,0.08438818565400844,0.8219178082191636,3.703894879764796,0.30810649854990835,0.24821266229293532,0.38696095734470826,0.9714285714285714,238,0.0,0,0.0,0
3701,大眾控,False,TURNOVER,True,708,735,0.963265306122449,2,0,16.549999999999997,1848332.625,5.04653309624986,6.157285752890676,3.40812296732229,5.523422604335855,1.3876186279701053,5.822451015865704,0.12973760932944606,1.098901098901106,4.382211354779556,0.3013863171274381,0.22120871663055688,0.38951384138419826,0.9428571428571428,231,0.9467213114754098,231,1.0,246
3702,大聯大,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,47.65,172359582.2,1.5594435020992772,2.0173293310227622,1.351351351351357,1.8123687976150245,0.5893909626719207,1.8521503741103469,0.010884353741496598,0.34965034965033226,1.3515416902090596,0.3162646409338592,0.22721482271934046,0.36308154395140024,1.0,245,1.0,244,1.0,246
3703,欣陸,False,TURNOVER,True,735,735,1.0,0,0,24.45,41108680.4,2.751709750073894,3.5750354949981342,2.272727272727261,3.502921535893152,1.0101010101010166,3.712871287128716,0.04217687074829932,0.3976143141153132,1.9138963418624457,0.3164557988949838,0.24874194058341023,0.37853179259426945,1.0,245,1.0,244,1.0,246
3704,合勤控,False,TURNOVER,True,728,735,0.9904761904761905,7,0,27.65,87412456.17500001,3.8896747299755443,4.660328642814366,3.315881326352528,4.811575562700961,1.5432098765432167,4.942050520059431,0.10041265474552957,0.7905138339920903,2.958195192706169,0.2935719979071105,0.1940443692109889,0.340945393775526,1.0,245,1.0,244,0.9715447154471545,239
3705,永信,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,43.35,9658864.799999999,0.8906739324296133,1.395534139910113,0.7918552036199126,1.2643694865497213,0.34403669724770714,1.4342710997442452,0.009523809523809525,0.12953367875647714,1.036458945037146,0.2722472972103605,0.1761559117258751,0.31059227989175847,1.0,245,1.0,244,1.0,246
3706,神達,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,1,28.95,116139606.0,1.6000825812827808,2.0354312972204314,1.3170284468232731,1.906412478336221,0.673968464862229,2.1175227529236516,0.020435967302452316,0.3542961149814894,1.8040283070223255,0.2963605092530232,0.1815849371207728,0.31730498394080575,1.0,245,1.0,244,1.0,246
3707,漢磊,True,,True,735,735,1.0,0,0,83.5,828345000.0,5.082839527707527,6.3609664067113965,4.273504273504273,6.127494901398595,1.9685039370078705,6.293152840696406,0.17006802721088435,1.0060362173038184,3.67832290323094,0.30453519687747305,0.21822919665502014,0.33532943231563206,1.0,245,1.0,244,1.0,246
3708,上緯投控,False,TURNOVER,True,735,735,1.0,0,0,102.0,160081877.5,3.9524615147258095,5.234833955244716,3.536977491961415,5.162434853770943,1.602136181575442,4.983471074380167,0.10068027210884353,0.7142857142857117,2.935215212264152,0.262731134362068,0.17364283018905763,0.30791561240834453,1.0,245,1.0,244,1.0,246
3709,鑫聯大投控,False,TURNOVER,True,724,735,0.9850340136054422,2,0,24.25,906650.0,2.1835735488869803,2.8834091351771605,1.7857142857142891,2.8981240626171694,0.6810451453308553,2.7545638945233315,0.028011204481792718,0.48721144145748574,2.9436936936937017,0.31497208672052457,0.24827362913923764,0.3974654681537508,0.9591836734693877,235,1.0,244,0.9959349593495935,245
3710,連展投控,False,TURNOVER|PRICE,True,735,735,1.0,0,0,9.53,12260200.0,4.251537865908171,5.658890732522933,3.3670033670033668,5.530113902324859,1.4869888475836257,6.329401485364785,0.1360544217687075,0.8196721311475419,3.968397917377945,0.30229103831546444,0.2506153037107068,0.37131222713939954,1.0,245,1.0,244,1.0,246
3711,日月光投控,True,,True,735,735,1.0,0,0,94.1,1181452950.0,2.724788954548562,3.362081751115712,2.262443438914027,3.123475609756099,1.3048635824436605,3.620667102681486,0.034013605442176874,0.8894536213468918,2.8628318584070835,0.31708066269941454,0.2077585748317502,0.3501370936827446,1.0,245,1.0,244,1.0,246
3712,永崴投控,False,TURNOVER,True,735,735,1.0,0,0,30.35,19705616.299999997,3.5517629179100596,4.654726099404037,2.9239766081871346,4.457455791774281,1.4018691588784993,5.590483271375467,0.11428571428571428,0.5504587155963359,3.736885948210204,0.310632929202002,0.20787122077075465,0.35638202426948296,1.0,245,1.0,244,1.0,246
3713,新晶投控,False,2020_COVERAGE|TURNOVER|LONG_MISSING_RUN,False,702,735,0.9551020408163265,33,0,35.6,4943550.0,3.877371755835024,5.194835332359939,3.49462365591399,5.069124423963141,1.0152284263959421,5.80110497237567,0.11269614835948645,0.7342143906020615,4.378531073446346,0.3140074173720697,0.24812169054457728,0.38455086539910716,0.8653061224489796,212,1.0,244,1.0,246
3714,富采,False,2020_COVERAGE|2020_SESSIONS|LONG_MISSING_RUN,False,488,735,0.6639455782312925,247,0,72.3,369675360.2,3.057772293399959,3.6695408216454033,2.6217228464419584,3.7756400809228388,1.356350184956856,4.243270993766047,0.057494866529774126,0.6983240223463638,2.237189715611778,0.26353520557054694,0.18182432220838268,0.3382576377458758,0.0,0,0.9918032786885246,242,1.0,246
3715,定穎投控,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|LONG_MISSING_RUN,False,90,735,0.12244897959183673,645,0,17.325000000000003,14859738.075,2.529713678255549,3.160751396049329,2.2408963585434294,2.9850746268656714,1.179941002949847,3.5195545399627064,0.06741573033707865,0.6006006006005871,2.3405692398450895,0.25185018539614945,0.17695819857556705,0.25716014109440444,0.0,0,0.0,0,0.36585365853658536,90
3716,中化控股,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|PRICE|P95_GAP|LONG_MISSING_RUN|DAILY_MOVEMENT,False,0,735,0.0,735,0,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0
3717,聯嘉投控,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|PRICE|P95_GAP|LONG_MISSING_RUN|DAILY_MOVEMENT,False,0,735,0.0,735,0,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0
4102,永日,False,TURNOVER,True,735,735,1.0,0,0,21.65,8234800.0,3.5340675487941335,5.480440335541164,2.923976608187134,5.139860139860135,1.2499999999999956,5.412811701471487,0.11292517006802721,0.5263157894736858,3.5427262296098627,0.24788918883632183,0.1900039233349076,0.3465073723645943,1.0,245,1.0,244,1.0,246
4104,佳醫,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,57.6,12649520.0,1.0871429267181283,1.6446383430521059,0.938967136150237,1.488095238095238,0.35906642728904536,1.4129378038140274,0.0027210884353741495,0.17361111111111605,1.0722378319586663,0.2700852961540026,0.22736467975545246,0.3681278110511623,1.0,245,1.0,244,1.0,246
