period,stock_id,stock_name,forward_evaluable_observations,median_mfe5,median_mae5,median_mfe10,p75_mfe10,median_mae10,median_day5_close_return,median_day10_close_return,median_abs_day5_close_displacement,median_abs_day10_close_displacement,up8_before_down5_rate,up10_before_down5_rate,down5_before_up8_rate,down5_before_up10_rate,swing_persistence,up5_raw_hit_count,up5_raw_hit_rate,up5_deoverlapped_episode_count,up5_episodes_per_year,up5_episodes_per_252_sessions,up8_raw_hit_count,up8_raw_hit_rate,up8_deoverlapped_episode_count,up8_episodes_per_year,up8_episodes_per_252_sessions,up10_raw_hit_count,up10_raw_hit_rate,up10_deoverlapped_episode_count,up10_episodes_per_year,up10_episodes_per_252_sessions,up15_raw_hit_count,up15_raw_hit_rate,up15_deoverlapped_episode_count,up15_episodes_per_year,up15_episodes_per_252_sessions,top1_removed_observations,top1_median_mfe10,top1_p75_mfe10,top1_up8_raw_hit_rate,top1_up10_raw_hit_rate,top5_removed_observations,top5_median_mfe10,top5_p75_mfe10,top5_up8_raw_hit_rate,top5_up10_raw_hit_rate,tail_dependent_swing_profile
HISTORICAL_DISCOVERY,2049,上銀,725,0.017713365539452575,-0.019255455712451908,0.031553398058252524,0.0642633228840126,-0.0347394540942928,-0.003215434083601254,-0.004464285714285698,0.032478632478632585,0.04684684684684681,0.17655172413793102,0.12137931034482759,0.38620689655172413,0.38620689655172413,0.5535151363891774,152,0.2096551724137931,36,12.0,12.342857142857142,133,0.18344827586206897,26,8.666666666666666,8.914285714285715,90,0.12413793103448276,17,5.666666666666667,5.828571428571428,43,0.05931034482758621,9,3.0,3.0857142857142854,8,0.030645161290322687,0.06340057636887608,0.17433751743375175,0.11436541143654114,37,0.027899396769799467,0.0599939874487993,0.13953488372093023,0.07703488372093023,True
HISTORICAL_DISCOVERY,2301,光寶科,725,0.012578616352201255,-0.008429926238145535,0.02184087363494558,0.044961240310077644,-0.015503875968992276,0.0031250000000000444,0.0064239828693790635,0.017628205128205177,0.028286189683860208,0.06896551724137931,0.02620689655172414,0.14758620689655172,0.14758620689655172,0.5255116161552708,47,0.06482758620689655,16,5.333333333333333,5.485714285714286,50,0.06896551724137931,12,4.0,4.114285714285715,19,0.02620689655172414,4,1.3333333333333333,1.3714285714285714,1,0.001379310344827586,1,0.3333333333333333,0.34285714285714286,8,0.021416803953871355,0.04347826086956519,0.058577405857740586,0.015341701534170154,37,0.019911504424778625,0.04009832817935838,0.0188953488372093,0.0,True
HISTORICAL_DISCOVERY,2303,聯電,725,0.021052631578947434,-0.02264150943396237,0.03555555555555556,0.081168831168831,-0.03448275862068961,0.001865671641791078,0.007843137254901933,0.03189792663476876,0.0497787610619469,0.25103448275862067,0.1889655172413793,0.3489655172413793,0.3503448275862069,0.6229107306257725,179,0.24689655172413794,34,11.333333333333334,11.657142857142857,185,0.25517241379310346,31,10.333333333333334,10.628571428571428,140,0.19310344827586207,23,7.666666666666667,7.885714285714286,68,0.09379310344827586,14,4.666666666666667,4.800000000000001,8,0.03511705685618738,0.07940446650124078,0.24686192468619247,0.18410041841004185,37,0.03134523885335838,0.0706884210287117,0.21511627906976744,0.14970930232558138,False
HISTORICAL_DISCOVERY,2308,台達電,725,0.015695067264573925,-0.01621621621621616,0.02946954813359537,0.06274509803921569,-0.025906735751295318,0.0018518518518517713,0.006722689075630228,0.026881720430107503,0.04026845637583898,0.14620689655172414,0.08413793103448276,0.2813793103448276,0.2813793103448276,0.5660843596665062,124,0.17103448275862068,34,11.333333333333334,11.657142857142857,107,0.14758620689655172,24,8.0,8.22857142857143,62,0.08551724137931034,15,5.0,5.142857142857142,16,0.022068965517241378,4,1.3333333333333333,1.3714285714285714,8,0.02866779089376048,0.061764705882352944,0.13807531380753138,0.07531380753138076,37,0.0268171507507724,0.05758854454897627,0.10174418604651163,0.036337209302325583,True
HISTORICAL_DISCOVERY,2313,華通,725,0.01768990634755463,-0.020385050962627327,0.03009259259259256,0.0680803571428572,-0.03351206434316356,0.0,0.0019379844961240345,0.032258064516129004,0.04780876494023911,0.19724137931034483,0.12,0.37655172413793103,0.38068965517241377,0.5436345858018543,150,0.20689655172413793,36,12.0,12.342857142857142,149,0.20551724137931035,26,8.666666666666666,8.914285714285715,91,0.12551724137931033,21,7.0,7.2,27,0.037241379310344824,7,2.3333333333333335,2.4000000000000004,8,0.029787234042553123,0.06459054209919257,0.19665271966527198,0.11576011157601115,37,0.027689440993788894,0.060466718685107945,0.16279069767441862,0.07848837209302326,True
HISTORICAL_DISCOVERY,2327,國巨*,697,0.020224719101123556,-0.020979020979020935,0.03271692745376953,0.07011070110701101,-0.03528114663726567,0.0011876484560569,0.0,0.03436426116838498,0.050193050193050204,0.19368723098995697,0.14634146341463414,0.3916786226685796,0.3931133428981349,0.5919485004566837,142,0.20373027259684362,38,12.666666666666666,13.17193947730399,143,0.20516499282639886,24,8.0,8.319119669876203,108,0.15494978479196556,20,6.666666666666667,6.932599724896836,47,0.06743185078909612,11,3.6666666666666665,3.81292984869326,7,0.0313542589388458,0.06958625364137172,0.19710144927536233,0.1463768115942029,35,0.030051043047947257,0.0618275879284092,0.16314199395770393,0.11027190332326284,True
HISTORICAL_DISCOVERY,2337,旺宏,725,0.015337423312883347,-0.02302158273381283,0.027027027027027195,0.06425702811244971,-0.038363171355498715,-0.003370786516853852,-0.0050000000000001155,0.03040935672514611,0.04018912529550844,0.17103448275862068,0.11586206896551725,0.3779310344827586,0.3779310344827586,0.500095896163037,134,0.18482758620689654,35,11.666666666666666,12.0,129,0.17793103448275863,26,8.666666666666666,8.914285714285715,87,0.12,21,7.0,7.2,37,0.05103448275862069,8,2.6666666666666665,2.742857142857143,8,0.02639296187683282,0.06250000000000022,0.16875871687587168,0.1101813110181311,37,0.023157894736842044,0.056118829940551285,0.13372093023255813,0.07267441860465117,True
HISTORICAL_DISCOVERY,2338,光罩,725,0.025815217391304435,-0.02595797280593337,0.046979865771812124,0.11111111111111116,-0.042203985932004584,0.004020100502512669,0.0108108108108107,0.04504504504504492,0.06678700361010836,0.3062068965517241,0.2537931034482759,0.43586206896551727,0.4413793103448276,0.5684774415865276,226,0.3117241379310345,43,14.333333333333334,14.742857142857142,246,0.3393103448275862,39,13.0,13.37142857142857,202,0.2786206896551724,31,10.333333333333334,10.628571428571428,124,0.17103448275862068,20,6.666666666666667,6.857142857142857,8,0.045303867403314824,0.10810810810810811,0.3319386331938633,0.2705718270571827,37,0.04166666666666674,0.09589474896361116,0.30377906976744184,0.23982558139534885,False
HISTORICAL_DISCOVERY,2344,華邦電,725,0.020179372197309364,-0.026717557251908386,0.033280507131537185,0.07853403141361248,-0.040000000000000036,-0.0016420361247947435,-0.0018450184501844769,0.03321033210332103,0.05035971223021585,0.2317241379310345,0.16689655172413792,0.41517241379310343,0.416551724137931,0.5339112490227497,175,0.2413793103448276,40,13.333333333333334,13.714285714285714,178,0.24551724137931036,32,10.666666666666666,10.971428571428572,128,0.17655172413793102,25,8.333333333333334,8.571428571428573,64,0.08827586206896551,12,4.0,4.114285714285715,8,0.03296703296703285,0.07621951219512191,0.23709902370990238,0.16736401673640167,37,0.030595340682851413,0.07072006900197553,0.20494186046511628,0.13226744186046513,True
HISTORICAL_DISCOVERY,2345,智邦,725,0.02499999999999991,-0.02006688963210701,0.04066985645933019,0.08731808731808721,-0.04008908685968815,0.002192982456140413,0.003831417624521105,0.035820895522387985,0.0505050505050505,0.2537931034482759,0.19310344827586207,0.4,0.4068965517241379,0.4742722094631099,202,0.2786206896551724,46,15.333333333333334,15.771428571428572,196,0.27034482758620687,33,11.0,11.314285714285713,148,0.20413793103448277,25,8.333333333333334,8.571428571428573,59,0.08137931034482758,13,4.333333333333333,4.457142857142857,8,0.040000000000000036,0.08522727272727271,0.26220362622036264,0.19525801952580196,37,0.03810570859608364,0.07542735042735044,0.2311046511627907,0.1613372093023256,False
