period,start_date,end_date,stock_id,stock_name,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,median_atr14_pct,p75_atr14_pct,median_daily_range_pct,p75_daily_range_pct,median_abs_close_return_pct,p90_abs_close_return_pct,abs_return_ge_5pct_rate,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,median_er10,median_er20,p75_er20,forward_evaluable_observations,median_mfe5,median_mae5,median_mfe10,p75_mfe10,median_mae10,median_day5_close_return,median_day10_close_return,median_abs_day5_close_displacement,median_abs_day10_close_displacement,up8_before_down5_rate,up10_before_down5_rate,down5_before_up8_rate,down5_before_up10_rate,swing_persistence,up5_raw_hit_count,up5_raw_hit_rate,up5_deoverlapped_episode_count,up5_episodes_per_year,up5_episodes_per_252_sessions,up8_raw_hit_count,up8_raw_hit_rate,up8_deoverlapped_episode_count,up8_episodes_per_year,up8_episodes_per_252_sessions,up10_raw_hit_count,up10_raw_hit_rate,up10_deoverlapped_episode_count,up10_episodes_per_year,up10_episodes_per_252_sessions,up15_raw_hit_count,up15_raw_hit_rate,up15_deoverlapped_episode_count,up15_episodes_per_year,up15_episodes_per_252_sessions,repeatability_qualifying_years,swing_repeatability_pass,repeatability_status
2020,20200101,20201231,2383,台光電,245,245,1.0,0,0,150.5,534943695.0,3.4330686986285754,3.8911396714577475,2.8925619834710745,4.113924050632911,1.2422360248447228,4.389732844421167,0.08979591836734693,0.6666666666666599,3.018114071513547,0.25920006736025686,0.19019325618113794,0.2884305053394127,235,0.016393442622950838,-0.022727272727272707,0.037267080745341685,0.07333517874090478,-0.034055727554179516,0.0,0.011560693641618602,0.031347962382445194,0.03943661971830981,0.19574468085106383,0.13191489361702127,0.3617021276595745,0.3659574468085106,0.4311387007102798,55,0.23404255319148937,13,13.0,13.37142857142857,48,0.20425531914893616,10,10.0,10.285714285714285,32,0.13617021276595745,8,8.0,8.22857142857143,11,0.04680851063829787,3,3.0,3.0857142857142854,3,True,PASS
2021,20210101,20211231,2383,台光電,244,244,1.0,0,0,212.5,577636665.75,4.002866835992225,4.719381615113286,3.3364606854731846,4.717993359786218,1.430373704309873,3.999515755248874,0.06147540983606557,0.682601807846428,2.48684210526315,0.22287848011471667,0.16492539109986382,0.28199768306408834,234,0.01838408730857244,-0.018779388714733558,0.037408339792705636,0.09514110484984273,-0.025641142711039455,0.003950216450216426,0.011905183715409495,0.025450717909964393,0.04121494447581403,0.29914529914529914,0.2222222222222222,0.24358974358974358,0.24786324786324787,0.3906328006453423,52,0.2222222222222222,13,13.0,13.426229508196721,71,0.3034188034188034,9,9.0,9.295081967213115,52,0.2222222222222222,9,9.0,9.295081967213115,21,0.08974358974358974,3,3.0,3.098360655737705,3,True,PASS
2022,20220101,20221231,2383,台光電,246,246,1.0,0,0,188.0,446573783.5,3.8357143700262055,4.713272508682912,3.3732465318143072,4.861008646383569,1.4245476756739206,4.524979524979522,0.07723577235772358,0.911854103343468,2.996855179237115,0.30493497020491306,0.19314056870341095,0.35513367192184564,236,0.018436703483432404,-0.02406080646642783,0.03240389663419474,0.05975933319683313,-0.04589544619154584,-0.005791527375588412,-0.011204013377926425,0.035455486542443126,0.05754985754985753,0.13983050847457626,0.08050847457627118,0.461864406779661,0.461864406779661,0.5395058652232693,50,0.211864406779661,12,12.0,12.292682926829269,37,0.15677966101694915,7,7.0,7.170731707317072,23,0.09745762711864407,6,6.0,6.146341463414634,8,0.03389830508474576,1,1.0,1.024390243902439,3,True,PASS
2020,20200101,20201231,2395,研華,245,245,1.0,0,1,297.0,223626060.0,2.562145712395176,2.8821997298661235,2.1468260107260724,2.9496840058337384,0.9466709683586649,3.1602861209444915,0.020491803278688523,0.6498785767078408,2.8823155216284966,0.2523285505447477,0.21084892605774438,0.31171956585288674,225,0.01873935264054505,-0.010638297872340385,0.02970297029702973,0.06569343065693434,-0.019169329073482455,0.00679117147707986,0.013093289689034338,0.023648648648648685,0.033333333333333326,0.17777777777777778,0.08444444444444445,0.18666666666666668,0.18666666666666668,0.4910004574767368,31,0.13777777777777778,7,7.0,7.2,40,0.17777777777777778,8,8.0,8.22857142857143,19,0.08444444444444445,6,6.0,6.171428571428571,0,0.0,0,0.0,0.0,3,True,PASS
2021,20210101,20211231,2395,研華,244,244,1.0,0,0,359.5,322496130.5,2.907572042757019,3.170533226644338,2.348677512644853,3.187635220639262,0.9728983155617321,2.9322325164375376,0.020491803278688523,0.6930090134394717,2.0706998571720057,0.2698938289968542,0.1871972272044692,0.29056630700750924,234,0.015268418233868486,-0.011228075704807994,0.026196977577438774,0.05327700032285715,-0.017132096083218862,0.003948051948051923,0.004255327710533052,0.01874166678613931,0.03403151834709767,0.0811965811965812,0.03418803418803419,0.1623931623931624,0.1623931623931624,0.45820300842174505,27,0.11538461538461539,7,7.0,7.229508196721311,19,0.0811965811965812,5,5.0,5.163934426229508,8,0.03418803418803419,3,3.0,3.098360655737705,2,0.008547008547008548,1,1.0,1.0327868852459017,3,True,PASS
2022,20220101,20221231,2395,研華,246,246,1.0,0,0,340.25,287567529.75,2.800319280737463,3.127352460268646,2.315603340193504,2.9595230320840744,1.16559446530628,3.249749729158946,0.012195121951219513,0.9367687207488262,3.156970158235692,0.21064723467400104,0.14061472052609333,0.21580684693262228,236,0.016297406852129548,-0.018721887960745365,0.02478689363880715,0.04401649235720034,-0.026837597624670473,-0.002149122807017567,-0.003732958732498126,0.021739130434782594,0.02933354192740928,0.0423728813559322,0.0211864406779661,0.3220338983050847,0.3220338983050847,0.40059021646992127,23,0.09745762711864407,9,9.0,9.21951219512195,13,0.05508474576271186,4,4.0,4.097560975609756,6,0.025423728813559324,2,2.0,2.048780487804878,1,0.00423728813559322,1,1.0,1.024390243902439,3,True,PASS
2020,20200101,20201231,2408,南亞科,245,245,1.0,0,0,61.0,982008216.0,3.1405493288079005,3.6662598830504995,2.7972027972027873,3.7514654161781977,1.4067995310668269,4.6271284926747125,0.08163265306122448,0.9191176470588314,3.689975036616027,0.30797315352925947,0.18329313570804293,0.33601367764558265,235,0.01806239737274229,-0.017452006980802848,0.030444964871194413,0.07031289764340598,-0.03766478342749524,-0.0018348623853211565,0.0,0.03333333333333344,0.052386495925494714,0.19574468085106383,0.15319148936170213,0.4297872340425532,0.4297872340425532,0.5922368085909073,53,0.225531914893617,11,11.0,11.314285714285713,50,0.2127659574468085,8,8.0,8.22857142857143,40,0.1702127659574468,6,6.0,6.171428571428571,27,0.1148936170212766,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,2408,南亞科,244,244,1.0,0,0,76.85,1160229857.25,3.218818957253183,4.157675232508555,2.8765094554568194,3.887010261194024,1.437895741174422,3.8934267796804303,0.036885245901639344,0.8533478893740898,3.02495462794918,0.2785871522337478,0.1730650233597893,0.28065095684910013,234,0.015291091886836528,-0.024349077401838837,0.02859740025497337,0.06685750522498701,-0.04004655796754358,-0.005103909145209196,-0.004562444172715563,0.03147299619285071,0.045178729037952337,0.16666666666666666,0.10256410256410256,0.41025641025641024,0.41025641025641024,0.49667031436483927,49,0.2094017094017094,12,12.0,12.39344262295082,39,0.16666666666666666,8,8.0,8.262295081967213,24,0.10256410256410256,6,6.0,6.19672131147541,5,0.021367521367521368,2,2.0,2.0655737704918034,3,True,PASS
2022,20220101,20221231,2408,南亞科,246,246,1.0,0,1,58.7,519034404.6,2.5629878999327627,2.974159977105358,2.209944751381221,2.9239766081871346,1.3059701492537323,3.472631275799176,0.024489795918367346,0.8264462809917328,2.5009680712500435,0.29174314966857295,0.21064114124092648,0.3362196691898677,226,0.013308032890575583,-0.021954170584646937,0.02161349265007817,0.05307702936964542,-0.039571597675373105,-0.005486231175925171,-0.012986152760415537,0.030701139483770568,0.041694706146254035,0.15486725663716813,0.10176991150442478,0.35398230088495575,0.35398230088495575,0.5966223260159677,34,0.1504424778761062,8,8.0,8.195121951219512,35,0.15486725663716813,6,6.0,6.146341463414634,23,0.10176991150442478,4,4.0,4.097560975609756,2,0.008849557522123894,1,1.0,1.024390243902439,3,True,PASS
2020,20200101,20201231,2409,友達,245,245,1.0,0,0,10.05,969239323.8000001,3.6131616766207526,4.587659778992678,3.1215161649944183,4.4854881266490745,1.558441558441559,4.885800085800087,0.09387755102040816,0.917431192660545,2.9147896995249516,0.28217440764482654,0.21785299070340883,0.4042473464340186,235,0.015151515151515138,-0.022421524663677084,0.0396475770925111,0.09368261774163045,-0.039408866995073955,-0.003051881993896166,0.01098901098901095,0.039215686274509665,0.05555555555555558,0.2851063829787234,0.2127659574468085,0.425531914893617,0.425531914893617,0.562810131184731,70,0.2978723404255319,14,14.0,14.4,75,0.3191489361702128,11,11.0,11.314285714285713,51,0.2170212765957447,11,11.0,11.314285714285713,33,0.14042553191489363,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,2409,友達,244,244,1.0,0,0,20.525,3212066129.675,4.27266024783494,5.274656526281037,3.575295090594695,5.338321099190656,1.9537924599183243,6.260150812064964,0.15163934426229508,0.9070341423282557,3.975919913419916,0.27145962902667686,0.20815743574486997,0.3576459352162661,234,0.028510929230527116,-0.030870306229039524,0.061802232854864414,0.13203912879945462,-0.03931227663479181,0.00477656178750574,0.01417748482778014,0.04650096103442253,0.06444221984095644,0.38461538461538464,0.3418803418803419,0.4017094017094017,0.405982905982906,0.5699786647283978,92,0.39316239316239315,15,15.0,15.491803278688524,96,0.41025641025641024,14,14.0,14.459016393442623,84,0.358974358974359,12,12.0,12.39344262295082,47,0.20085470085470086,8,8.0,8.262295081967213,3,True,PASS
2022,20220101,20221231,2409,友達,239,246,0.9715447154471545,7,0,17.2,970146418.15,3.1552174412364034,3.6988433018288815,2.609505769326006,3.6575237014828668,1.591934312118809,4.120448179271702,0.04201680672268908,0.8438968807862213,2.8006977096920957,0.2490007103702319,0.1964476501975437,0.29756577991005145,219,0.017006802721088343,-0.02631578947368407,0.026490066225165476,0.054964539007092306,-0.04618937644341803,-0.007653061224489943,-0.019718309859155014,0.03160919540229867,0.043227665706051965,0.1324200913242009,0.091324200913242,0.4748858447488584,0.4748858447488584,0.5238458683261766,43,0.1963470319634703,10,10.0,10.543933054393305,29,0.1324200913242009,9,9.0,9.489539748953975,20,0.091324200913242,6,6.0,6.326359832635983,9,0.0410958904109589,1,1.0,1.0543933054393304,3,True,PASS
2020,20200101,20201231,2449,京元電子,245,245,1.0,0,0,33.5,446903626.40000004,2.614959293205832,3.4394210143805357,2.139800285306705,3.021582733812962,1.0886469673405896,3.4166189840422168,0.024489795918367346,0.5952380952381042,2.7302715509385846,0.2716959807372846,0.24214830160408685,0.3768550325180528,235,0.011527377521613813,-0.016233766233766267,0.02145922746781115,0.059942032950591195,-0.02777777777777779,0.0,0.0,0.03040540540540526,0.039682539682539764,0.15319148936170213,0.08085106382978724,0.30638297872340425,0.3148936170212766,0.5864435554968355,39,0.16595744680851063,8,8.0,8.22857142857143,36,0.15319148936170213,8,8.0,8.22857142857143,19,0.08085106382978724,5,5.0,5.142857142857142,7,0.029787234042553193,2,2.0,2.0571428571428574,2,True,PASS
2021,20210101,20211231,2449,京元電子,244,244,1.0,0,0,42.45,559530040.625,2.72535746154033,3.5032912715407476,2.3362127336520424,3.245685444480617,1.1535268384583464,3.41182578950584,0.036885245901639344,0.7063176420049,2.439878691006583,0.29723387554633285,0.2087677224050955,0.3237482363854201,234,0.021534331272372254,-0.013786936751437662,0.03893311847857295,0.06600106324709226,-0.018181818181818077,0.00520833333333337,0.019369022754754273,0.027918069584736194,0.043293634423259675,0.15384615384615385,0.0811965811965812,0.23504273504273504,0.23504273504273504,0.5860189484977004,39,0.16666666666666666,14,14.0,14.459016393442623,36,0.15384615384615385,9,9.0,9.295081967213115,19,0.0811965811965812,5,5.0,5.163934426229508,2,0.008547008547008548,2,2.0,2.0655737704918034,2,True,PASS
2022,20220101,20221231,2449,京元電子,246,246,1.0,0,0,39.35,233927935.5,2.0478638375585807,2.677611145649362,1.7930208089782647,2.3940347129985153,0.9810835232183623,2.445151920523542,0.02032520325203252,0.5476510389174127,2.009395944907977,0.30439787296664533,0.2268475255978652,0.4103126850868468,236,0.009782608695652284,-0.015662001064754738,0.019523144030830553,0.04267824229015316,-0.02371325469342883,-0.0013498816804113911,-0.0037940725600409397,0.021181715631612086,0.03464470136705794,0.0423728813559322,0.012711864406779662,0.2627118644067797,0.2627118644067797,0.6110144657979834,17,0.07203389830508475,5,5.0,5.121951219512195,10,0.0423728813559322,4,4.0,4.097560975609756,3,0.012711864406779662,1,1.0,1.024390243902439,0,0.0,0,0.0,0.0,2,True,PASS
2020,20200101,20201231,2454,聯發科,245,245,1.0,0,0,579.0,4607961984.0,3.1979773099506565,3.9330929487193007,2.6,3.5999999999999996,1.4157014157014203,4.866057628514428,0.09387755102040816,0.8403361344537785,4.819378805163115,0.37652600133113456,0.29136583748883194,0.41192786916695107,235,0.020491803278688492,-0.016853932584269704,0.04609475032010235,0.10294520800173479,-0.025442477876106206,0.003054989816700715,0.020583190394511064,0.03841059602649011,0.055837563451776595,0.30638297872340425,0.24680851063829787,0.2978723404255319,0.3021276595744681,0.6791303057761058,61,0.25957446808510637,14,14.0,14.4,78,0.33191489361702126,13,13.0,13.37142857142857,62,0.26382978723404255,9,9.0,9.257142857142858,31,0.13191489361702127,7,7.0,7.2,3,True,PASS
2021,20210101,20211231,2454,聯發科,244,244,1.0,0,0,935.5,6620750040.5,3.006536752387169,3.745875757308377,2.6773863271165035,3.716635856285609,1.4084507042253502,4.267440098699158,0.06147540983606557,0.8781558726673966,2.736475439616327,0.21899224374931023,0.14584625657655495,0.3096908270744789,234,0.021197721834664507,-0.02014882859787792,0.037550250765958304,0.07025159113865703,-0.029067253252677783,0.006586454749754389,0.010617851960669444,0.0318778448184609,0.03459477586194415,0.21794871794871795,0.16666666666666666,0.2692307692307692,0.2692307692307692,0.4086010515508169,49,0.2094017094017094,12,12.0,12.39344262295082,51,0.21794871794871795,10,10.0,10.327868852459016,39,0.16666666666666666,8,8.0,8.262295081967213,11,0.04700854700854701,4,4.0,4.131147540983607,3,True,PASS
2022,20220101,20221231,2454,聯發科,246,246,1.0,0,0,721.0,4627609557.0,3.092405105152158,3.5751256629950134,2.390451906520315,3.245909136470706,1.3921788190705886,4.244494407932664,0.052845528455284556,1.0889965742394536,3.5320108936127803,0.29074118524867004,0.2574925430866895,0.3986050914383159,236,0.015656327087597788,-0.02564102564102566,0.023095796885001074,0.051449481313059486,-0.040182257600638316,-0.008990988806724054,-0.014878683078263732,0.031463917525773155,0.04696880568867973,0.11864406779661017,0.08050847457627118,0.4449152542372881,0.4449152542372881,0.6213402769115245,35,0.1483050847457627,11,11.0,11.268292682926829,30,0.1271186440677966,7,7.0,7.170731707317072,20,0.0847457627118644,4,4.0,4.097560975609756,8,0.03389830508474576,1,1.0,1.024390243902439,3,True,PASS
2020,20200101,20201231,2455,全新,245,245,1.0,0,0,88.0,229572297.5,3.509631359123099,4.1149518527255635,3.1652989449003384,4.606060606060602,1.5564202334630184,4.608868121155069,0.07346938775510205,0.8064516129032251,3.28602101502973,0.33572510439119946,0.2008764916918468,0.32717836680687823,235,0.018018018018018056,-0.020094562647754,0.035428571428571365,0.08570205186174762,-0.030303030303030165,0.0011494252873562871,0.008045977011494232,0.031638418079096065,0.05653266331658302,0.251063829787234,0.1829787234042553,0.3872340425531915,0.39148936170212767,0.5647870276640795,52,0.22127659574468084,11,11.0,11.314285714285713,63,0.2680851063829787,13,13.0,13.37142857142857,46,0.19574468085106383,11,11.0,11.314285714285713,13,0.05531914893617021,3,3.0,3.0857142857142854,3,True,PASS
2021,20210101,20211231,2455,全新,244,244,1.0,0,0,122.0,424861346.5,4.630808518682776,5.0964696073543205,4.069557362240289,5.108857001484413,2.0576131687242816,4.991968843513464,0.10245901639344263,0.845669741829358,2.607001693958222,0.2953800603621794,0.1711831528104019,0.3129285024634142,234,0.02210012210012202,-0.027806150618374548,0.0487904783986397,0.09295672889166601,-0.04320526744501768,-0.003387596010546834,0.008776150426297646,0.04366895499618606,0.06560541806443443,0.3333333333333333,0.2222222222222222,0.46153846153846156,0.4658119658119658,0.5097914329851343,73,0.31196581196581197,14,14.0,14.459016393442623,80,0.3418803418803419,12,12.0,12.39344262295082,52,0.2222222222222222,8,8.0,8.262295081967213,21,0.08974358974358974,5,5.0,5.163934426229508,3,True,PASS
2022,20220101,20221231,2455,全新,246,246,1.0,0,0,76.30000000000001,163205747.25,3.8115202685787066,4.183678467462004,3.1466594370314445,4.248292532111642,1.797048046866928,4.769607843137258,0.09349593495934959,0.9389673916592955,2.917994376757263,0.3126877853289498,0.21294391418224828,0.36219538411206426,236,0.017354314109320867,-0.03542246284181766,0.030963583595162603,0.06498461571276976,-0.05991194078048545,-0.013394591364111808,-0.02512568789883496,0.04272629988669269,0.06498728196705572,0.15677966101694915,0.1059322033898305,0.5677966101694916,0.5720338983050848,0.6530984177727207,53,0.2245762711864407,13,13.0,13.317073170731708,39,0.1652542372881356,8,8.0,8.195121951219512,27,0.11440677966101695,5,5.0,5.121951219512195,16,0.06779661016949153,2,2.0,2.048780487804878,3,True,PASS
2020,20200101,20201231,2458,義隆,245,245,1.0,0,0,131.0,676974298.0,3.3098155114840946,4.527598240463915,2.9850746268656714,4.013377926421405,1.3215859030837107,3.783639754862764,0.04081632653061224,0.7547169811320753,3.08847926267281,0.29904869011360524,0.1981548939592727,0.364286109429853,235,0.021008403361344463,-0.019736842105263164,0.03802281368821303,0.07915167865707429,-0.0318118948824343,0.003731343283582156,0.007299270072992803,0.03321033210332103,0.05063291139240511,0.2297872340425532,0.17872340425531916,0.3191489361702128,0.3191489361702128,0.5363863372943839,52,0.22127659574468084,11,11.0,11.314285714285713,56,0.23829787234042554,9,9.0,9.257142857142858,44,0.18723404255319148,7,7.0,7.2,22,0.09361702127659574,3,3.0,3.0857142857142854,3,True,PASS
2021,20210101,20211231,2458,義隆,244,244,1.0,0,0,170.0,578826976.0,3.312489046934207,3.997119351635629,2.8481297881928795,3.884563233593705,1.2703010157567307,3.5114657669224574,0.02459016393442623,0.5997338512444217,2.577531671301493,0.3045152335926876,0.20479220207981946,0.34978326182377634,234,0.01578283352285459,-0.020185386391416538,0.03183023872679047,0.06433072577140381,-0.03153876751728779,0.0,0.002564102564102555,0.03044203502919096,0.04373326533214328,0.1794871794871795,0.09401709401709402,0.3333333333333333,0.3333333333333333,0.48557031543777135,46,0.19658119658119658,11,11.0,11.360655737704919,42,0.1794871794871795,9,9.0,9.295081967213115,22,0.09401709401709402,7,7.0,7.229508196721311,4,0.017094017094017096,3,3.0,3.098360655737705,3,True,PASS
2022,20220101,20221231,2458,義隆,246,246,1.0,0,1,111.25,169009766.15,2.619340262173181,3.1822323266787134,2.291917973462009,3.148751357220419,1.0344827586206917,3.2782402380665188,0.0163265306122449,0.591715976331364,2.4051678561987844,0.2872136018273024,0.1979574350414215,0.3329276120153722,226,0.010250582773261185,-0.0219375,0.017432077757815967,0.04398021333505203,-0.04262761280305133,-0.006780907722189644,-0.022184024409105607,0.02936914557780884,0.03841812814724782,0.07079646017699115,0.01327433628318584,0.4336283185840708,0.4336283185840708,0.5300747661663276,22,0.09734513274336283,9,9.0,9.21951219512195,16,0.07079646017699115,3,3.0,3.073170731707317,3,0.01327433628318584,2,2.0,2.048780487804878,0,0.0,0,0.0,0.0,3,True,PASS
2020,20200101,20201231,2474,可成,244,245,0.9959183673469387,1,0,212.5,1004376288.75,2.543831225886873,3.160453246115674,2.272727272727273,3.1679304192685103,1.1111111111111072,3.31181972324017,0.0411522633744856,0.6741573033707815,3.015836957227242,0.3041549980128499,0.20409159591879544,0.3018936423080516,224,0.013717653434493937,-0.01740211983560458,0.030304651826484008,0.055071045690462006,-0.02484567901234569,0.0036915557270563726,0.005135202837216024,0.02635246697746696,0.0385078776645042,0.12946428571428573,0.05803571428571429,0.2857142857142857,0.2857142857142857,0.5357994456274174,28,0.125,9,9.0,9.295081967213115,29,0.12946428571428573,8,8.0,8.262295081967213,13,0.05803571428571429,3,3.0,3.098360655737705,0,0.0,0,0.0,0.0,1,False,ONE_OFF_SWING_STOCK
2021,20210101,20211231,2474,可成,244,244,1.0,0,0,181.5,488279672.5,2.0304251386096666,2.3005178916391333,1.7192118226600988,2.232206628097993,0.847464389737862,2.6167744584744845,0.00819672131147541,0.30864197530864335,1.464338858705056,0.2454608220753119,0.17594137404839527,0.27894500182461673,234,0.007272994416691159,-0.015957446808510634,0.012583095916429254,0.03090002145462345,-0.024242424242424288,-0.005134796651506179,-0.00911854103343468,0.017167417110110494,0.02409347300564063,0.01282051282051282,0.004273504273504274,0.2777777777777778,0.2777777777777778,0.44316965738241465,7,0.029914529914529916,6,6.0,6.19672131147541,3,0.01282051282051282,1,1.0,1.0327868852459017,1,0.004273504273504274,1,1.0,1.0327868852459017,0,0.0,0,0.0,0.0,1,False,ONE_OFF_SWING_STOCK
2022,20220101,20221231,2474,可成,246,246,1.0,0,0,167.0,385249579.5,2.129672437212694,2.4008395236987203,1.7751479289940828,2.365118430469009,0.8823605740534091,2.0942472161984416,0.0040650406504065045,0.5847953216374213,1.609447406447756,0.2870284469254737,0.21024429565093694,0.32292351375482453,236,0.0117647058823529,-0.011096746390863998,0.02135111689438307,0.04662103433289877,-0.01829880611447915,0.0,0.0,0.01744186046511631,0.02728761819670905,0.05508474576271186,0.00847457627118644,0.13983050847457626,0.13983050847457626,0.4861061098809688,16,0.06779661016949153,6,6.0,6.146341463414634,13,0.05508474576271186,3,3.0,3.073170731707317,2,0.00847457627118644,1,1.0,1.024390243902439,0,0.0,0,0.0,0.0,1,False,ONE_OFF_SWING_STOCK
2020,20200101,20201231,2481,強茂,245,245,1.0,0,0,28.95,223713835.79999998,4.2519807136697585,5.326251008495584,3.926701570680628,5.410821643286579,1.736111111111116,5.429891484920102,0.1306122448979592,0.8064516129032251,3.586591105561416,0.2693165129648414,0.2270657506128545,0.34092038794594354,235,0.02807486631016065,-0.021052631578947323,0.048979591836734615,0.11744300166087873,-0.034946236559139865,0.015748031496062964,0.021739130434782705,0.03730017761989335,0.05932203389830493,0.3404255319148936,0.2765957446808511,0.35319148936170214,0.3574468085106383,0.47773618436667925,72,0.30638297872340425,16,16.0,16.45714285714286,87,0.3702127659574468,14,14.0,14.4,71,0.3021276595744681,10,10.0,10.285714285714285,41,0.17446808510638298,8,8.0,8.22857142857143,3,True,PASS
2021,20210101,20211231,2481,強茂,244,244,1.0,0,0,87.5,1395120473.25,5.621976000511755,6.825769289552358,5.0586062165141925,6.929157238371202,2.473273103707885,6.630901287553648,0.20081967213114754,1.0985683188585837,3.5246145667198303,0.27478733546293765,0.1677703922712308,0.33089913143784633,234,0.03808051358429587,-0.026054750997487774,0.06042976839625336,0.1458448583195034,-0.04910254008470877,0.010961359713185459,0.01998512273741626,0.06037383177570094,0.08357227443372217,0.405982905982906,0.358974358974359,0.47435897435897434,0.4829059829059829,0.5224338980734717,103,0.44017094017094016,18,18.0,18.59016393442623,105,0.44871794871794873,16,16.0,16.524590163934427,93,0.3974358974358974,14,14.0,14.459016393442623,56,0.23931623931623933,9,9.0,9.295081967213115,3,True,PASS
2022,20220101,20221231,2481,強茂,246,246,1.0,0,0,68.25,480916539.0,3.9185710361106194,4.317688259218925,3.109587639414718,4.315928175808469,1.6774861664966445,4.960632428883588,0.08943089430894309,0.952380952380949,3.0126539374081993,0.2959795749657719,0.2505355128195756,0.38666217963110866,236,0.019324122479462247,-0.0299785332734262,0.0382429979204173,0.06771616541353387,-0.049116493111891146,-0.005963711203885891,-0.011148463607556336,0.03881887174991089,0.06125652816618499,0.1694915254237288,0.1016949152542373,0.4915254237288136,0.4915254237288136,0.6229448178404187,53,0.2245762711864407,14,14.0,14.341463414634145,41,0.17372881355932204,7,7.0,7.170731707317072,25,0.1059322033898305,6,6.0,6.146341463414634,10,0.0423728813559322,2,2.0,2.048780487804878,3,True,PASS
2020,20200101,20201231,2492,華新科,245,245,1.0,0,0,187.0,1991100524.0,3.521910421931319,5.0132341840103525,3.0232558139534884,4.481792717086835,1.5673981191222541,4.360489658083577,0.09795918367346938,0.7978723404255428,3.774325001634378,0.3141228016919584,0.25430204857617844,0.4209970005840483,235,0.01572327044025168,-0.025139664804469275,0.03013698630136985,0.07089555395744318,-0.037735849056603765,-0.002564102564102555,0.0,0.032362459546925626,0.04947916666666663,0.2127659574468085,0.1702127659574468,0.39574468085106385,0.39574468085106385,0.5175442404562427,50,0.2127659574468085,11,11.0,11.314285714285713,53,0.225531914893617,8,8.0,8.22857142857143,42,0.17872340425531916,6,6.0,6.171428571428571,23,0.09787234042553192,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,2492,華新科,244,244,1.0,0,0,205.25,914983288.75,3.475053222042599,3.987096151201418,2.920481037129698,4.019604867834056,1.5720181389084542,3.8860710105345317,0.06967213114754098,0.7034007322624269,2.552555340959734,0.239291055872281,0.1930262370672874,0.29853481640340834,234,0.016145324209840384,-0.029727474972191303,0.023692027036508634,0.05662972278639361,-0.045544733044733,-0.011793502447708049,-0.014359351988217917,0.031768969630241284,0.0424075924075924,0.13247863247863248,0.09829059829059829,0.4444444444444444,0.4444444444444444,0.45918662161167817,41,0.1752136752136752,12,12.0,12.39344262295082,32,0.13675213675213677,5,5.0,5.163934426229508,24,0.10256410256410256,3,3.0,3.098360655737705,14,0.05982905982905983,2,2.0,2.0655737704918034,3,True,PASS
2022,20220101,20221231,2492,華新科,246,246,1.0,0,0,96.25,171023748.5,2.977157126685363,3.6351200933025067,2.4850386804846023,3.3231405411856487,1.498929336188426,4.018177469504902,0.052845528455284556,0.8443274119025623,2.6956766724720858,0.2975447211114707,0.22581316341750163,0.3296069160008131,236,0.013101185753800593,-0.03497403082559086,0.017874257235959368,0.04720453999519575,-0.062323649947412296,-0.01262693156732897,-0.031615159901598966,0.037209302325581506,0.05219875489208514,0.09322033898305085,0.046610169491525424,0.5635593220338984,0.5635593220338984,0.6642430066788996,34,0.1440677966101695,9,9.0,9.21951219512195,22,0.09322033898305085,6,6.0,6.146341463414634,11,0.046610169491525424,2,2.0,2.048780487804878,1,0.00423728813559322,1,1.0,1.024390243902439,3,True,PASS
2020,20200101,20201231,2498,宏達電,245,245,1.0,0,0,30.25,173557345.20000002,2.8832097113783313,3.177598887374163,2.313167259786472,3.2051282051281937,1.0101010101010166,3.1887478924483132,0.0326530612244898,0.6289308176100628,2.779978301481014,0.2658897675793873,0.187835444909503,0.2888601311778512,235,0.01140065146579805,-0.01886792452830177,0.02010050251256268,0.04942127322697376,-0.03056027164685904,-0.00497512437810943,-0.0050167224080267525,0.024193548387096753,0.03508771929824561,0.0851063829787234,0.029787234042553193,0.31063829787234043,0.31063829787234043,0.4796761255100223,22,0.09361702127659574,7,7.0,7.2,20,0.0851063829787234,7,7.0,7.2,7,0.029787234042553193,4,4.0,4.114285714285715,1,0.00425531914893617,1,1.0,1.0285714285714287,3,True,PASS
2021,20210101,20211231,2498,宏達電,244,244,1.0,0,0,36.925,317119844.15,3.8203983891094855,5.825136740436097,3.4683239775461074,5.4653964906996,1.6629884690721186,6.272297062522479,0.13934426229508196,0.8196966077400891,3.1936956451975327,0.29617654935047777,0.20278070122192313,0.3652622247136151,234,0.019476913491622727,-0.020594088477097816,0.03811911535861923,0.11495796619313065,-0.036634801340683754,0.002836970759080737,0.007472343118725133,0.03845636832082433,0.0588153589315526,0.3034188034188034,0.2564102564102564,0.37606837606837606,0.37606837606837606,0.5362546775564625,68,0.2905982905982906,11,11.0,11.360655737704919,81,0.34615384615384615,12,12.0,12.39344262295082,66,0.28205128205128205,11,11.0,11.360655737704919,40,0.17094017094017094,6,6.0,6.19672131147541,3,True,PASS
