period,start_date,end_date,stock_id,stock_name,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,median_atr14_pct,p75_atr14_pct,median_daily_range_pct,p75_daily_range_pct,median_abs_close_return_pct,p90_abs_close_return_pct,abs_return_ge_5pct_rate,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,median_er10,median_er20,p75_er20
HISTORICAL_DISCOVERY,20200101,20221231,4743,合一,733,735,0.9972789115646259,1,0,223.0,624184000.0,4.930933794550017,6.460961126120537,4.166666666666666,6.414615433123825,2.0594965675057253,9.715994020926754,0.22845417236662108,0.8230452674897082,7.5800835654596055,0.29701589009566115,0.20258470084861838,0.3244530057906195
HISTORICAL_DISCOVERY,20200101,20221231,4919,新唐,735,735,1.0,0,0,95.5,939424291.0,4.395190071517483,5.731631854692295,3.699788583509514,5.545943867743175,1.8050541516245522,5.760417131974024,0.1306122448979592,1.0071942446043147,3.700894454382823,0.283509175835544,0.16021907316544842,0.314651741278574
HISTORICAL_DISCOVERY,20200101,20221231,4927,泰鼎-KY,735,735,1.0,0,0,68.2,215056672.0,3.70760422490332,4.4935972709687215,3.161397670549083,4.493941361029971,1.5235457063711877,4.48512340507162,0.0761904761904762,0.6925207756232732,2.8981704027076094,0.29750255344344856,0.24102726470903132,0.38387495742682726
HISTORICAL_DISCOVERY,20200101,20221231,4958,臻鼎-KY,734,735,0.998639455782313,1,0,111.0,532463953.5,3.0281787825243462,3.640776573927943,2.608695652173913,3.501945525291829,1.2820512820512775,3.5942857142857205,0.040927694406548434,0.7368421052631691,2.572944297082222,0.2743766610882603,0.18435532198343296,0.3215622387140951
HISTORICAL_DISCOVERY,20200101,20221231,4961,天鈺,735,735,1.0,0,1,134.5,409920264.0,4.402439345499356,5.922539531700483,3.880885550632934,5.6805776101627625,1.9903341180731615,6.897119341563801,0.15940054495912806,1.1146729288392332,4.4102147360126045,0.2948769118740602,0.23311319519535567,0.3943338573913182
HISTORICAL_DISCOVERY,20200101,20221231,4966,譜瑞-KY,734,735,0.998639455782313,1,0,1170.0,904489000.0,4.699069162784922,5.661955070047294,4.054054054054054,5.39568345323741,2.0746887966805017,5.539240153687214,0.13096862210095497,1.0273972602739767,3.7662131158712504,0.2663552008277672,0.1603629145136597,0.28617465890557725
HISTORICAL_DISCOVERY,20200101,20221231,4968,立積,735,735,1.0,0,1,224.0,686000000.0,5.058663460111601,6.036250075889091,4.389037257563154,5.97416015564955,2.2759647759647783,6.564531816440214,0.15803814713896458,1.0733486943164339,3.857608955938706,0.3133057179774306,0.23836528410857727,0.38527312648749046
HISTORICAL_DISCOVERY,20200101,20221231,5269,祥碩,734,735,0.998639455782313,1,0,1475.0,1168550620.0,5.541649569560941,6.316375792087949,4.624277456647398,6.3701923076923075,2.3376623376623273,6.3950514482840575,0.17598908594815826,1.1889035667106973,3.9442765458928957,0.2992139813724226,0.22702498595952836,0.36890766793853763
HISTORICAL_DISCOVERY,20200101,20221231,5274,信驊,735,735,1.0,0,0,1930.0,546920000.0,5.158660411583405,6.0044678310892845,4.573170731707317,6.116780045351473,2.2471910112359605,6.505636070853463,0.20272108843537415,1.0714285714285676,4.1817269076305275,0.2357822876979519,0.17569971071240095,0.28077713992114955
HISTORICAL_DISCOVERY,20200101,20221231,5347,世界,735,735,1.0,0,0,101.5,556336000.0,3.4063426463578415,4.191793419747292,2.857142857142857,4.069826448797315,1.333333333333342,4.121984714592792,0.06802721088435375,0.8608321377331585,3.2662152530292228,0.26047331615757074,0.1895978035316156,0.36214175310494934
HISTORICAL_DISCOVERY,20200101,20221231,5351,鈺創,728,735,0.9904761904761905,7,1,31.825000000000003,247499650.0,5.417319760326776,6.654091234053601,4.456699469339035,6.551366120218585,2.2519822976212467,8.045920171668675,0.20523415977961432,1.1678857006461763,5.193675889328062,0.316488588433969,0.21087524471495306,0.3954401445814024
HISTORICAL_DISCOVERY,20200101,20221231,5425,台半,735,735,1.0,0,0,63.5,418829000.0,4.252232625949208,5.177666128514206,3.7333333333333294,5.116073479373318,1.8242122719734577,5.516282454453317,0.1306122448979592,0.8075370121130687,3.3792657371229757,0.295603643355027,0.1945969181070742,0.31502536177276985
HISTORICAL_DISCOVERY,20200101,20221231,5483,中美晶,734,735,0.998639455782313,1,0,158.5,1045895100.0,3.6456498909755344,4.264768905556143,3.0054644808743167,4.276315789473684,1.4689265536723117,4.166666666666674,0.07503410641200546,0.8902077151335286,2.920432394116605,0.3125235810741644,0.2232522464714074,0.39031437629447785
HISTORICAL_DISCOVERY,20200101,20221231,5871,中租-KY,735,735,1.0,0,0,193.0,655206931.5,2.829842429071239,3.4562259730030394,2.4096385542168677,3.211363974416185,1.2690355329949332,3.7269007810869947,0.04217687074829932,0.6787330316742057,2.5730458951935415,0.3117313868439943,0.21609047062995146,0.35837114203958953
HISTORICAL_DISCOVERY,20200101,20221231,6104,創惟,735,735,1.0,0,1,78.5,652950100.0,5.386087443559661,6.6749080351515495,4.585959085132467,6.368724140604634,2.1913817390190826,7.049494949494956,0.18664850136239783,0.9868421052631637,4.199561403508785,0.307458238115806,0.2132075982352823,0.3854560972004455
HISTORICAL_DISCOVERY,20200101,20221231,6116,彩晶,735,735,1.0,0,0,12.2,280229925.56,3.518491012339072,4.414149498084918,2.9310344827586348,4.25770441751741,1.465201465201471,4.424419050540678,0.07891156462585033,0.819672131147553,2.972065063649227,0.28882904734460135,0.2167607965364861,0.3482150140542871
HISTORICAL_DISCOVERY,20200101,20221231,6138,茂達,735,735,1.0,0,0,123.0,208568000.0,4.678940814970349,6.117941932793597,3.8461538461538463,5.548048048048053,1.847575057736739,5.471689696703512,0.1360544217687075,0.8264462809917328,3.803266016040194,0.27263180723038943,0.19449505678657136,0.3312059723388736
HISTORICAL_DISCOVERY,20200101,20221231,6147,頎邦,735,735,1.0,0,0,65.3,283570000.0,2.0833069367769226,2.6996698368322773,1.7699115044247788,2.5339387268391063,0.8896797153024938,2.797162788580941,0.0163265306122449,0.528169014084523,2.004651162790695,0.28097924106730293,0.21367293253322348,0.34740063785437536
HISTORICAL_DISCOVERY,20200101,20221231,6182,合晶,735,735,1.0,0,0,45.2,510090000.0,3.7740235826640163,4.737717498324047,3.1019202363367926,4.518950437317797,1.557093425605538,5.274928767077983,0.10748299319727891,0.9411764705882231,3.467599874174264,0.2980147925264262,0.1977979885355041,0.35042107142537515
HISTORICAL_DISCOVERY,20200101,20221231,6213,聯茂,735,735,1.0,0,0,130.5,309321829.5,3.43518996826418,4.00698428904295,2.909090909090909,4.029304029304029,1.3651877133105783,4.491859613542902,0.07482993197278912,0.73260073260073,2.726720647773267,0.29162046954381016,0.20044611582068023,0.32681407096950166
HISTORICAL_DISCOVERY,20200101,20221231,6223,旺矽,735,735,1.0,0,0,108.0,224791000.0,4.33000274300464,5.606590391215891,3.75,5.429421768707481,1.980198019801982,5.540229885057478,0.1292517006802721,0.8849557522123908,3.312164888251841,0.29863353651725644,0.21304697829992866,0.3423690128213579
HISTORICAL_DISCOVERY,20200101,20221231,6239,力成,735,735,1.0,0,0,97.1,345582024.0,2.36508577263472,2.9070473939772032,1.9417475728155338,2.796542291940578,0.9355509355509439,2.791988090404652,0.024489795918367346,0.4761904761904745,2.305453068408765,0.3114993813699309,0.19010910873011277,0.3298073252887761
HISTORICAL_DISCOVERY,20200101,20221231,6269,台郡,735,735,1.0,0,1,108.5,330303182.0,2.7703314347498864,3.4609458359290373,2.4193548387096775,3.248740989434186,1.2139757655149852,3.212298736229319,0.02452316076294278,0.5399574331613144,2.548149892709486,0.2931954910736584,0.19998434520026373,0.3263362807626347
HISTORICAL_DISCOVERY,20200101,20221231,6271,同欣電,721,735,0.9809523809523809,7,0,197.0,546201022.5,4.015364210198533,4.936814312808691,3.546099290780142,4.800736623880729,1.7738359201773912,4.8660198660198715,0.09735744089012517,0.9416195856873921,3.0548400693111093,0.28384499776649824,0.16963944499734324,0.30223996427306576
HISTORICAL_DISCOVERY,20200101,20221231,6278,台表科,735,735,1.0,0,0,112.5,514122525.0,3.936329956722595,4.643114034622557,3.4334763948497855,4.8002707101306825,1.459034792368119,4.66753760091112,0.08707482993197278,0.8403361344537785,3.031377924751391,0.3026332328188637,0.21662150818735587,0.3648308735564958
HISTORICAL_DISCOVERY,20200101,20221231,6415,矽力*-KY,730,735,0.9931972789115646,5,0,2345.0,1203426535.0,5.250854961460307,6.108153172703181,4.666666666666667,6.015037593984962,2.3192360163710735,6.287652645861604,0.17695473251028807,1.3679890560875485,4.95051525354556,0.29689167201476646,0.1907183685599469,0.31217604961646567
HISTORICAL_DISCOVERY,20200101,20221231,6443,元晶,735,735,1.0,0,0,33.9,513346816.49999994,4.636303858331594,5.745367638314667,4.005934718100894,5.810590745732261,1.8773466833541974,6.19502492448985,0.16326530612244897,0.9308510638297962,4.088399754642678,0.28019985417266385,0.24180378538247188,0.3539580373804183
HISTORICAL_DISCOVERY,20200101,20221231,6488,環球晶,735,735,1.0,0,0,531.0,1564656000.0,3.500143059428642,4.391838021243935,3.0026109660574414,4.19582699413171,1.5555555555555545,4.574884185414297,0.0761904761904762,0.8474576271186418,3.559834622157566,0.3058618840308546,0.22495174612858848,0.3581307472287283
HISTORICAL_DISCOVERY,20200101,20221231,6510,精測,735,735,1.0,0,0,667.0,223254000.0,3.666948453984742,4.512625723723003,3.0423280423280423,4.397971412838773,1.5698587127158548,4.803665385752293,0.08843537414965986,0.8645533141210304,3.2226841223552767,0.2817067422587674,0.20374757313625239,0.3504481605046684
HISTORICAL_DISCOVERY,20200101,20221231,6531,愛普*,729,735,0.9918367346938776,6,0,341.0,1218394611.0,5.91936954587174,7.106797767408013,5.2012403842614745,7.329888411252422,2.6097602161431976,8.83143431109437,0.24313186813186813,1.2529373384157272,4.2235026554519335,0.32347643355744293,0.22957322143249914,0.381228104927811
HISTORICAL_DISCOVERY,20200101,20221231,6533,晶心科,735,735,1.0,0,0,366.5,586556100.0,5.579983037201468,6.542492744294065,4.746835443037975,6.6461149779146025,2.264150943396226,7.078282828282827,0.20816326530612245,1.1450381679389388,4.78509678120922,0.3114929596453342,0.2402827810653165,0.3793420608407726
HISTORICAL_DISCOVERY,20200101,20221231,6669,緯穎,735,735,1.0,0,0,826.0,709109320.0,3.8344218675543504,4.453288452816849,3.1903190319031904,4.393342908712785,1.620370370370372,4.446246735569435,0.07755102040816327,0.8206330597889888,3.210237441832716,0.25530939076929027,0.17812393150852668,0.29960902637279413
HISTORICAL_DISCOVERY,20200101,20221231,8016,矽創,735,735,1.0,0,1,183.0,391286415.0,3.696904672063724,4.55391366663558,3.225806451612903,4.568922305764412,1.7064846416382284,4.605261829015812,0.08719346049046321,0.8610931236128383,3.125,0.2900696557942933,0.23966865454308026,0.3658087255097806
HISTORICAL_DISCOVERY,20200101,20221231,8046,南電,735,735,1.0,0,0,267.5,2509175812.0,5.115097248892594,5.814942829276466,4.329004329004329,5.944284448382809,2.287581699346408,6.347148573473441,0.17959183673469387,1.109570041608876,3.9965626652564623,0.3333984195755176,0.2191858403420648,0.4186011475521373
HISTORICAL_DISCOVERY,20200101,20221231,8069,元太,735,735,1.0,0,0,74.1,999332300.0,4.523821040453246,5.286270245295708,3.8147138964577616,5.173512522215693,1.8181818181818077,5.32237392458883,0.11836734693877551,0.8333333333333304,3.318834275772075,0.27967236753893593,0.19339529901692326,0.3571000443051534
HISTORICAL_DISCOVERY,20200101,20221231,8086,宏捷科,734,735,0.998639455782313,1,0,100.5,478413850.0,4.191125958908995,4.785315929136898,3.4383954154727876,4.9255441008018295,1.7857142857142794,5.025895694551258,0.1009549795361528,0.887573964497057,3.2027988338192426,0.3051847680529911,0.2164533703165366,0.3448173569737772
HISTORICAL_DISCOVERY,20200101,20221231,8261,富鼎,735,735,1.0,0,0,83.0,300486136.3,4.599478581105103,5.620772950405878,4.081632653061225,5.510914267636824,1.9305019305019266,5.545994969660963,0.13877551020408163,0.9814612868048078,3.6590569660763745,0.3338062528630767,0.20574778226162385,0.3475865419436979
HISTORICAL_DISCOVERY,20200101,20221231,8299,群聯,735,735,1.0,0,0,340.0,788364000.0,3.0881981761475163,3.74801488901412,2.5547445255474455,3.59225293509064,1.3432835820895495,4.206187214155897,0.06258503401360545,0.7751937984496138,3.0056383535909124,0.29486579555298087,0.22587620950310697,0.36180143944186516
HISTORICAL_DISCOVERY,20200101,20221231,8358,金居,735,735,1.0,0,0,51.8,221987900.00000003,3.695273851955073,4.754383245804789,2.9520295202951923,4.444350049042706,1.3282732447817747,4.499393010031314,0.08707482993197278,0.7025761124121788,2.9248729412663748,0.28341046943345166,0.18508674704580963,0.3369499187337419
HISTORICAL_DISCOVERY,20200101,20221231,8436,大江,735,735,1.0,0,0,213.0,235620000.0,3.5065555833612447,4.298898559451482,2.9612756264236904,4.232817399094212,1.4423076923076872,4.776737967914442,0.08843537414965986,0.6772009029345272,2.674583481035089,0.3071400619923073,0.2345371026349405,0.39002752990841427
HISTORICAL_DISCOVERY,20200101,20221231,8454,富邦媒,735,735,1.0,0,2,759.0,362306000.0,4.484548556658264,5.371783480885425,4.0,5.617977528089887,1.898734177215189,5.469607315761164,0.1364256480218281,0.8695652173912993,3.073446327683612,0.3300546153463122,0.24564514684903657,0.4316280199694269
HISTORICAL_DISCOVERY,20200101,20221231,9904,寶成,735,735,1.0,0,0,31.1,224193633.75,2.1782723340762367,2.6157439010062573,1.7883755588673667,2.528824270694238,0.9508716323296418,2.6205049809465963,0.01904761904761905,0.3676470588235281,1.8049185923980022,0.27496836180776996,0.1998873674790849,0.34329268987434436
HISTORICAL_DISCOVERY,20200101,20221231,9910,豐泰,735,735,1.0,0,1,189.5,205153460.0,3.0956041874614315,3.6962734515520466,2.7315068648010086,3.691795257345691,1.3446887506630034,3.6181522748375152,0.04223433242506812,0.7692307692307665,2.8347118762300987,0.2627501629201863,0.19476127700581258,0.2937470540991175
HISTORICAL_DISCOVERY,20200101,20221231,9914,美利達,735,735,1.0,0,0,251.0,220804072.0,3.621301748906937,4.2856679237180995,2.9978586723768736,4.193397745571659,1.3461538461538414,4.433323433323434,0.08299319727891157,0.6430868167202619,2.7051449039400772,0.3073079475014101,0.22351188422524781,0.3592575261047602
HISTORICAL_DISCOVERY,20200101,20221231,9921,巨大,735,735,1.0,0,0,276.5,286371357.5,3.255927769625442,3.797510335062461,2.8358208955223883,3.828476705636015,1.319648093841641,3.7378955209379194,0.04897959183673469,0.7587253414264028,2.8174136429179595,0.2947346453657633,0.21581158992524352,0.3431240110418077
HISTORICAL_DISCOVERY,20200101,20221231,9945,潤泰新,735,735,1.0,0,3,52.7,289007964.0,2.344853261230937,2.9915258627635106,1.8878406708595405,2.8507174983936685,0.9538974825599067,3.251867995018675,0.036885245901639344,0.4002684477737328,2.1157296302336883,0.3679035198148413,0.2643890185451734,0.437068280667778
HISTORICAL_DISCOVERY,20200101,20221231,9958,世紀鋼,735,735,1.0,0,0,108.0,342188069.0,3.661864077388616,4.322518365034268,3.211009174311927,4.509634450149982,1.3698630136986356,4.234933524400929,0.06394557823129252,0.6211180124223614,2.3584905660377253,0.26924584409628166,0.18981351698849272,0.31463684964680716
