row_type,model,signal_date,period,n_compact_appeared,n_compact_count,stock_code,score,rank,rank_percentile,in_top5,in_top10,in_top20,outcome_evaluable,winner,net_return
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20240807,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,8390,-0.010630092036804126,520,0.21244309842586517,False,False,False,True,True,0.0798399890751312
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20240813,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,2301,-0.011195701927045366,531,0.16271722316741943,False,False,False,True,False,-0.014959877545464375
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20240822,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,4510,-0.00609328720986444,194,0.6637630462646484,False,False,False,True,True,0.10191877938280872
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20240919,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,3013,-0.008063377547601367,301,0.4318181872367859,False,False,False,True,True,0.11419887295024543
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20240919,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,8210,-0.0028259279280163406,35,0.935606062412262,False,False,False,True,False,-0.07382480851805764
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20240924,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,5905,-0.00593841578691073,148,0.7267658114433289,False,False,False,True,False,-0.06902363781785915
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241021,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,6517,-0.010817086855104522,456,0.18894830346107483,False,False,False,True,False,-0.06095508249732587
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241023,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,3689,-0.010085381217748636,438,0.21684588491916656,False,False,False,True,False,0.022782116004160198
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241129,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,2449,-0.008156013210839934,304,0.41730770468711853,False,False,False,True,False,-0.060154327112345723
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241129,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,4909,-0.009693347743159846,392,0.2480769157409668,False,False,False,True,True,0.09234283313261316
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241129,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,6451,-0.010616831846905234,434,0.16730768978595734,False,False,False,True,True,0.09934060947647996
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241202,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,2360,-0.008319376244521398,306,0.41119691729545593,False,False,False,True,False,-0.07704857485152954
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241202,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,8028,-0.012293720708724632,476,0.08301158249378204,False,False,False,True,False,-0.05547710882888981
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241203,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,5536,-0.006253460794865245,181,0.6525096297264099,False,False,False,True,True,0.11425540858041659
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241204,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,8070,-0.009872351022020186,377,0.27272728085517883,False,False,False,True,False,-0.06720621308175913
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20241224,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,5438,-0.01127122695314054,443,0.12992125749588013,False,False,False,True,False,-0.07801938920324168
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250114,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,1524,-0.00971463689115029,350,0.26834380626678467,False,False,False,True,False,0.007057845634137686
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250120,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,5439,-0.003451880511302436,64,0.8642241358757019,False,False,False,True,True,0.08124884578623706
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250207,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3265,-0.008645991348110494,280,0.38546255230903625,False,False,False,True,False,0.02145934711030298
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250217,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,6462,-0.013529825945507057,443,0.05150214582681656,False,False,False,True,False,-0.05777419194503034
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250312,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3484,-0.009731031279040809,379,0.28273245692253113,False,False,False,True,False,-0.07055849963693876
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250321,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,4979,-0.010931847539475653,424,0.1607142835855484,False,False,False,True,False,-0.12290056544390865
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250423,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,1786,-0.005881838137918085,150,0.6816239356994629,False,False,False,True,False,0.008739424716102544
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250423,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3227,-0.013664284717359265,453,0.03418803587555885,False,False,False,True,True,0.0845879435938503
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250512,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,2329,-0.015477214205368392,420,0.06888888776302338,False,False,False,True,True,0.09068390933544658
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250702,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,6462,-0.013973952601207023,437,0.052173912525177,False,False,False,True,False,-0.061031080199607624
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250703,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3339,-0.00765765421178608,236,0.49462366104125977,False,False,False,True,False,-0.05547806437777851
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250709,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,5483,-0.01009973127649032,342,0.25382933020591736,False,False,False,True,True,0.12351978387863857
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250723,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,6533,-0.0125458791185575,408,0.07709750533103943,False,False,False,True,False,-0.06711346358816066
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250724,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3019,-0.009370575543113185,310,0.29931971430778503,False,False,False,True,True,0.11207221651894221
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250801,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,2348,-0.009438361961613422,309,0.3031674325466156,False,False,False,True,False,-0.05072536848963647
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250826,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,2466,-0.009869760314567148,399,0.23900572955608368,False,False,False,True,False,0.019918862452647807
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250903,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,4916,-0.00970577703172572,421,0.2178770899772644,False,False,False,True,False,-0.08182225972167337
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250905,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3035,-0.012344989142696352,495,0.07663551717996597,False,False,False,True,False,-0.05944003263598108
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250925,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,8932,-0.008932882288688907,341,0.3436293303966522,False,False,False,True,False,-0.029921733412187183
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250930,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3447,-0.007635838726274354,259,0.49609375,False,False,False,True,False,-0.0665532590111924
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250930,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,5439,-0.009753021828889097,397,0.2265625,False,False,False,True,False,-0.12445608072518304
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20250930,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,8103,-0.005158069137951995,107,0.79296875,False,False,False,True,True,0.17447686751132277
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251002,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,1784,-0.009531925416798972,375,0.2594059407711029,False,False,False,True,False,-0.06281143623072244
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251013,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,8033,-0.007757447298765811,263,0.4749498963356018,False,False,False,True,False,-0.07389614215701139
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251027,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3363,-0.009807791411110454,371,0.22594141960144043,False,False,False,True,False,-0.05738929250234258
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251027,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,8358,-0.010058612744947595,386,0.1945606768131256,False,False,False,True,True,0.1693782661176733
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251029,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,6425,-0.010845760215500315,403,0.15368421375751495,False,False,False,True,False,-0.0626028432809055
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251106,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,6788,-0.009617613919436234,366,0.24742268025875092,False,False,False,True,False,-0.06123811828098738
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251120,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,6187,-0.007466875916169133,241,0.49152541160583496,False,False,False,True,True,0.0760407680895534
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251120,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,6412,-0.0032399603414172288,28,0.9427965879440308,False,False,False,True,True,0.08058010859893311
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251127,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,1802,-0.012646533624615718,417,0.07555555552244186,False,False,False,True,True,0.10600898892857782
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251127,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,2371,-0.006723983971799172,189,0.5822222232818604,False,False,False,True,False,0.02902663841069194
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251204,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,2374,-0.012755837327108006,424,0.05156950652599335,False,False,False,True,False,-0.06364080565338844
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251205,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,3264,-0.010176675597778111,346,0.2264574021100998,False,False,False,True,False,-0.0002534488738992492
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251215,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,7712,-0.014309925532048476,447,0.011086474172770977,False,False,False,True,False,-0.048565418652016606
SIGNAL_DETAIL,LINEAR_RIDGE_NET_RETURN,20251231,STRESS_PREVALENCE_SEEN_NOT_BLIND,True,1,6451,-0.009744444219564408,340,0.26623377203941345,False,False,False,True,False,-0.05921689905637954
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200102,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200103,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200106,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200107,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200108,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200109,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200110,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200113,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200114,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200115,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200116,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200117,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200120,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200130,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200131,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200203,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200204,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200205,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200206,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200207,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200210,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200211,HISTORICAL_DISCOVERY,True,2,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200212,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200213,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200214,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200217,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200218,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200219,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200220,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200221,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200224,HISTORICAL_DISCOVERY,True,1,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200225,HISTORICAL_DISCOVERY,True,1,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200226,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200227,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200302,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200303,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200304,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200305,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200306,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200309,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200310,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200311,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200312,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200313,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200316,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200317,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200318,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200319,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200320,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200323,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200324,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200325,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200326,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200327,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200330,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200331,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200401,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200406,HISTORICAL_DISCOVERY,True,1,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200407,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200408,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200409,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200410,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200413,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200414,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200415,HISTORICAL_DISCOVERY,True,1,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200416,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200417,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200420,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200421,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200422,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200423,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200424,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200427,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200428,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200429,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200430,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200504,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200505,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200506,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200507,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200508,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200511,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200512,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200513,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200514,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200515,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200518,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200519,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200520,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200521,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200522,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200525,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200526,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200527,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200528,HISTORICAL_DISCOVERY,True,1,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200529,HISTORICAL_DISCOVERY,True,1,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200601,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200602,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200603,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200604,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200605,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200608,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200609,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200610,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200611,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200612,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200615,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200616,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200617,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200618,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200619,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200622,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200623,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200624,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200629,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200630,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200701,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200702,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200703,HISTORICAL_DISCOVERY,True,1,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200706,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200707,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200708,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
DAILY_STATUS,IC_WEIGHTED_LINEAR_RANK,20200709,HISTORICAL_DISCOVERY,False,0,,,,,,,,,,
