time_slice_type,time_slice,model,ranking_mode,top_k,primary_evaluation,observations,evaluable_observations,unique_dates,unique_stocks,winner_rate,same_day_universe_winner_rate,winner_rate_lift,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,day1_return,day3_return,day5_return,day10_return,mfe5,mae5,mfe10,mae10,mfe_abs_mae,entry_gap_mean,signal_close_to_exit_proxy_mean,gap_payoff_erosion,top1_positive_removed_count,top1_removed_gross_mean,top1_removed_net_mean,top1_removed_gross_pf,top1_removed_net_pf,top5_positive_removed_count,top5_removed_gross_mean,top5_removed_net_mean,top5_removed_gross_pf,top5_removed_net_pf,net_tail_dependent
OVERALL,2020_2025,LINEAR_RIDGE_NET_RETURN,RAW_RANKING,30,False,43770,43536,1459,984,0.11682285924292539,0.19963761561329713,0.5851745868835364,0.004256755003539189,-0.0015555544134242486,-0.0035202930453252443,1.2330445491027702,0.9262588168534411,-0.00028786697539556544,0.0012425156558351289,0.002668592784262639,0.0052724188922483595,0.019563005763113293,-0.017008586999990895,0.03459341357949912,-0.028817313457579683,1.20043853603571,0.0010377834503457653,0.005314078842061073,0.0010573238385218836,203,0.003521023131791654,-0.0022870009145553546,1.1918666110794793,0.8920900566059227,1011,0.0012130884531439026,-0.004581682178126981,1.0648706964932528,0.7878487223116715,False
PERIOD,HISTORICAL_DISCOVERY,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,3675,3657,735,150,0.034454470877768664,0.20566689197829702,0.16752560680211218,0.0022081650503578583,-0.003592781062969379,-0.0026310749848779424,1.1771946158536586,0.7647915457010718,-0.0003109246175446656,-4.648507264967911e-06,0.0005083682301864436,0.0018973457595580308,0.011821801862695457,-0.011816317845674372,0.020926584628981146,-0.020011770411493976,1.0457138073581804,0.00033647265584299524,0.002569027910551032,0.0003608628601931736,17,0.0016154356968978345,-0.004182105507088454,1.1290283336032834,0.7274830100483775,83,-6.535306355066058e-05,-0.00585317879126767,0.9948747562076646,0.6255071304205758,False
PERIOD,HISTORICAL_DISCOVERY,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,7350,7324,735,201,0.038503549972692515,0.20566689197829702,0.18721316592247428,0.0021295132657933357,-0.0036708258345224194,-0.0027609874436389224,1.16159677593513,0.7706035220540245,-0.00013734153013285195,-3.6659710005565045e-05,0.0003093091344523496,0.0016117577137498408,0.012551793159815866,-0.012552490920184798,0.021904766484501972,-0.021139623916435302,1.036194710515725,0.00021496504248874133,0.002368985468329198,0.00023947220253586234,34,0.0015139054531044293,-0.004282893618774864,1.1143484515386293,0.7335967945723003,166,-0.0002589176862700298,-0.006045496266982871,0.9807975157400708,0.6307688934007692,False
PERIOD,HISTORICAL_DISCOVERY,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,14700,14658,735,287,0.04529949515622868,0.20566689197829702,0.22025662332179796,0.002158754152818951,-0.003641764985291638,-0.0029283887084955215,1.1550696785405365,0.7825897179077397,-4.163009645862387e-05,0.0002343926356820938,0.0007000662515594932,0.001802469241490804,0.013540583101127298,-0.012912630556837012,0.023426914537404836,-0.02219512944430895,1.055497990952773,0.00027074750176542554,0.0024531182318749418,0.00029436407905599057,67,0.0015108165780232845,-0.004285955719228139,1.1080303497954078,0.7453016195296984,333,-0.00031423585140917944,-0.006100533020010017,0.9779403129834457,0.6440771592511074,False
PERIOD,HISTORICAL_DISCOVERY,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,22050,21977,735,355,0.05173590571961596,0.20566689197829702,0.25155194023681454,0.00229389817550252,-0.0035073492456094498,-0.0029466608181597004,1.1581336046596418,0.7976635229485992,-4.197952698132873e-05,0.00029863613096362256,0.0008642134424392233,0.001972477398209829,0.01413408056586419,-0.013455531668511015,0.024470365029768182,-0.02307078417417415,1.0606646416969538,0.0002857523035376554,0.0026045790722157213,0.00031068089671320133,101,0.0016454711461881205,-0.0041520250326236045,1.112911925247857,0.7615734356703067,503,-0.00023359650022908315,-0.006020331402233398,0.9842652115882574,0.6606404227183778,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,2405,2405,481,143,0.017463617463617465,0.19030997090511814,0.09176406985172737,-0.0010542962246395215,-0.006836407832647937,-0.004789021544267494,0.9141747595606671,0.5536773852278163,-0.000545813873079973,-0.0006651328858754137,-0.0009972184394290422,-0.0014161594360933966,0.009443079059695382,-0.01081474634914107,0.016742121295248394,-0.018494211003014342,0.9052628031830945,0.0006971705749533954,-0.00035117631838048883,0.0007031199062590328,11,-0.0015618161867805465,-0.007341026135738219,0.8734414873113118,0.5229248832474855,51,-0.003049123704489078,-0.008819698343306183,0.7570489392945351,0.436406418090057,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,4810,4810,481,196,0.02079002079002079,0.19030997090511814,0.10924294029967543,-9.917964903179942e-05,-0.00588683118529419,-0.0040641649181739035,0.9918792250032942,0.6118457083538968,-0.0003422670138874747,-0.0001205685289456068,-0.00014188741889290487,-0.000373778090371591,0.010532420911805994,-0.010761211278205103,0.017996231420044362,-0.01855575625594521,0.9698462930756823,0.0006862935081583193,0.0005975892656725245,0.000696768914704324,21,-0.0006127773165510914,-0.00639751146809814,0.9500451853859084,0.5800151309511399,103,-0.0021731808396287257,-0.00794889732502309,0.8258714836171898,0.48710458152636904,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,9620,9616,481,285,0.02683028286189684,0.19030997090511814,0.14098201336635943,0.0002896416703347123,-0.005500387622723102,-0.004293042828106175,1.0226770365824536,0.6504907929863036,-0.00033505328765299954,2.2239705459973368e-05,0.00014177880896182787,0.00031466455007180737,0.011330805111005421,-0.011268405476135048,0.01962825793720844,-0.019399270020830552,1.011803945000611,0.000672657826765819,0.0009724183426527097,0.0006827766723179973,42,-0.0003095349922381795,-0.00609612518728426,0.9758712969875561,0.614327946729057,206,-0.0019618432239563726,-0.007738927068775503,0.8496910901814092,0.5187826831331299,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,14430,14423,481,343,0.034805518962767804,0.19030997090511814,0.18288857277016038,0.000883390363307154,-0.004910004851166755,-0.004069819532757828,1.066727501014076,0.6965385998146827,-0.0004155455573439199,-4.816734576298558e-05,0.00025647146184756614,0.0009517839876226302,0.011926888847857801,-0.01189243277524238,0.021103624360742316,-0.020259961253853338,1.0416418914290133,0.0007127469172686161,0.0016049289081809656,0.0007215385448738116,63,0.0002402873580012847,-0.005549389777807045,1.0180709906802028,0.6585197408244474,312,-0.0015154436167573136,-0.0072950128288663246,0.8880061500713144,0.5588870737051983,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,1215,1214,243,88,0.057660626029654036,0.20333962689023227,0.2835680723501114,0.001704771728702487,-0.004094244227018346,-0.0057983493715279355,1.123937983216271,0.7568732292490427,-0.00030082471007937626,-8.352943366223024e-05,0.00033049246705561705,0.0018797786943930517,0.012917125104140737,-0.013338172201641772,0.022064552635442578,-0.02199645688385094,1.0030957600104056,0.0003080122035421779,0.0020639592959539213,0.00035918756725143437,6,0.0009708117739791704,-0.004823895903968317,1.0702298066185254,0.7149603924125966,26,-0.00090125161772604,-0.0066852091343725705,0.9358816996712533,0.6115172062839251,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,2430,2427,243,135,0.055212196126905644,0.20333962689023227,0.2715269865067203,0.0004411745116918169,-0.005350497738207388,-0.005799021749864666,1.0296932012178366,0.7020933252747904,-0.00043307590810415654,-0.0004563116899872222,-0.00020871058336031201,0.0005375772049324708,0.012878829354302863,-0.013904774886351612,0.022268252473298073,-0.023140153202456513,0.9623208748217846,0.0006338194161311345,0.001111389692637538,0.0006702151809457211,10,-0.00017922096351710397,-0.0059672554847512325,0.9879872541331091,0.6691222563834595,50,-0.002031422547976301,-0.007808861128739766,0.8660920746008727,0.574173040112326,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,4860,4849,243,183,0.055062899566921016,0.20333962689023227,0.2707927638553469,-0.000986132440172653,-0.006769259853534931,-0.007339305993832107,0.9402642428173311,0.6551027436719228,-0.0006361318802128189,-0.0008215414224169073,-0.0008725618521828438,-0.0005355061525527647,0.013068648935869977,-0.014959700827694144,0.022941498597830273,-0.02531406955353202,0.9062746133850806,0.0006468789551657634,-0.00029509635984993046,0.0006910360803227224,20,-0.0015828014979767787,-0.007362450830779352,0.9045160006545446,0.6264265678369242,100,-0.0034289557221825954,-0.009198033515346262,0.796571877985866,0.5410202480448005,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,7290,7269,243,244,0.0610813041683863,0.20333962689023227,0.30039055890153415,-0.0003365347611488893,-0.0061231448055705925,-0.00580457485997868,0.9800937974335843,0.6932433640737805,-0.0006551982260302538,-0.00043737013967133436,-0.0002248301538154991,-0.00011716435250626031,0.013969650707837247,-0.015170155884802418,0.02443161535571824,-0.026221996649122246,0.9317221599346083,0.0006992141831216737,0.00040096265290721586,0.0007374974140561051,31,-0.000970841212012368,-0.006753733222980981,0.9428191505053266,0.663095161744546,154,-0.0029179446107253557,-0.008689690231000172,0.831058724530977,0.5738878017438585,False
YEAR,2020,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,1225,1220,245,74,0.04344262295081967,0.22402529854783007,0.19391837989915475,0.0029616685235275262,-0.002844430007675279,-0.004140663187242369,1.2445917731850988,0.8110216725892136,-7.536780737587576e-05,0.00029498859323373247,0.0009179754592453394,0.0026552961346817555,0.013061513684465953,-0.012455251576607436,0.022479538752056005,-0.021440856581633465,1.048444061293348,0.0004185760368694527,0.003439061272713147,0.00047739274918562075,6,0.002359305563284768,-0.0034433052239984927,1.1938868896175594,0.7723586634829495,27,0.000681119032874024,-0.005111899827493053,1.0550058683381283,0.6678917248612657,False
YEAR,2020,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,2450,2443,245,98,0.05075726565697913,0.22402529854783007,0.2265693472388892,0.0037269486231536614,-0.0020833711267940064,-0.0033765523138949366,1.3019367208882242,0.8633123185739753,0.00012056024389956779,0.0005617399136956271,0.0011726907439666117,0.003001336270940896,0.013771333134243426,-0.012630416183734703,0.02359151599103711,-0.021795144564835958,1.082420716268127,0.00011264405802241394,0.003893849223633819,0.00016690060048015756,11,0.0031336151744819378,-0.002673311310886719,1.252725051361068,0.825396729058224,54,0.0013416285367635053,-0.0044550467999723824,1.1062887986208054,0.7141700790468316,False
YEAR,2020,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,4900,4890,245,144,0.05930470347648262,0.22402529854783007,0.26472324269136455,0.003635475419977358,-0.0021740431177047458,-0.0034642526618006726,1.270476816648944,0.8668964746116412,0.00012377488007948425,0.0008415974846876025,0.0017565504984945995,0.003416672365215427,0.014777602556622787,-0.01303939852208384,0.025248104264765668,-0.022878818558066318,1.1035580443407127,0.0001363454755563809,0.0038273644525666085,0.00019188903258925052,22,0.0030185237454247054,-0.002787438073574746,1.2235656830082022,0.8301097938234369,109,0.001182588600458864,-0.004612878887923884,1.0860225686697234,0.723876517552622,False
YEAR,2020,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,7350,7329,245,189,0.06549324600900532,0.22402529854783007,0.2923475448243731,0.003869249326591335,-0.0019416515524134771,-0.0033765523138949366,1.2757436447331372,0.8851310995404819,0.00021429457613796616,0.0008409399708225808,0.0018024721132746258,0.003779367202072926,0.015225570748191971,-0.013464602432560788,0.026420866536946155,-0.023693777015980955,1.1150972898548777,0.00017697041648148933,0.004111393806729431,0.00024214448013809607,34,0.0032438829250241185,-0.0025634022418719402,1.2301041981640468,0.8490516034968324,166,0.001341159496258763,-0.004455206228590011,1.0934134591505673,0.7423980115055536,False
YEAR,2021,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,1220,1213,244,103,0.028854080791426217,0.22823851953392735,0.12642073235642898,0.00414677940042509,-0.0016649443138337546,-0.0006373204908422785,1.3856600073095167,0.8749145255910351,-3.288725737105475e-05,0.0009807026168773547,0.0022677905514629612,0.003968700270532336,0.011311299262512493,-0.00913791278858728,0.02040510133395477,-0.016544379231733134,1.2333555129597449,0.0004982837976469113,0.004632125950821773,0.00048534655039668244,6,0.0035004227808951675,-0.0023075859661591753,1.3239370653794982,0.8274910921021522,30,0.0017833393385574177,-0.00401467627673856,1.1617527251346291,0.7058413369850198,False
YEAR,2021,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,2440,2430,244,132,0.034156378600823045,0.22823851953392735,0.14965212125705954,0.004574330046881736,-0.0012398007249127924,-0.00035605507385268566,1.4016355254785342,0.9111828996148496,6.310301616489948e-05,0.0009608634112054593,0.0021756250774233776,0.00444270065591455,0.012082348503601488,-0.009978234716160245,0.021905498269227622,-0.017369025260250196,1.2611817842973232,0.00048687300194457636,0.005052869536833389,0.0004785394899516531,13,0.003837632930071613,-0.001972233402603213,1.3351493892882478,0.85946859397241,61,0.001980826071935778,-0.0038182956658163658,1.1695546693285346,0.7333306843924591,False
YEAR,2021,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,4880,4867,244,198,0.042120402712143006,0.22823851953392735,0.18454554821926922,0.004859697921312319,-0.0009562105755186702,-0.000566776771519645,1.4144976907922462,0.9332315396982633,0.00017065097948751822,0.0012064424377437881,0.002401998140293393,0.004870575893366079,0.013058634160578753,-0.010389533153092597,0.023297129437397795,-0.01802273938292665,1.2926519627458906,0.0005731338750091147,0.005425334598526643,0.0005656366772143241,24,0.004107928840707236,-0.0017036039384565958,1.3486493627774594,0.8816305643523308,120,0.0021653614727825243,-0.003634976571553587,1.1801362559234,0.7524417976872294,False
YEAR,2021,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,7320,7303,244,246,0.0498425304669314,0.22823851953392735,0.21837913498874748,0.005118981636381735,-0.0006983589736540533,-0.0006502463089709974,1.4191402534341027,0.9529021580455582,6.596983088385017e-05,0.0012623149247532814,0.002574990026793926,0.00509063657707791,0.013736799962887,-0.011052148808504513,0.0243566221732306,-0.018892126951020972,1.28924722115073,0.00063900879925959,0.005751799068490706,0.0006328174321089709,36,0.004366811938334606,-0.0014461589910754057,1.3557903368136397,0.9029507482019524,180,0.0023766373972545236,-0.003424909689057047,1.1898018190640787,0.7747145946320408,False
YEAR,2022,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,1230,1224,246,98,0.03104575163398693,0.16079299393706092,0.19307900719940038,-0.00046406815544161286,-0.006249197945453295,-0.004269403260206775,0.9680126442522023,0.6417603957812817,-0.0008212502926235165,-0.0012798022459847818,-0.0016435109325261949,-0.0009108670504605791,0.011092056136765659,-0.013833806556873973,0.01989550228152663,-0.022023584442114674,0.9033725792374374,9.428062981323348e-05,-0.00034271933183964334,0.00012134882360196952,6,-0.0010716360573551976,-0.006853302104226729,0.926496205251634,0.6090555408835769,27,-0.002660835656419488,-0.008433319964079566,0.8206392725475091,0.5272183350927309,False
YEAR,2022,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,2460,2451,246,138,0.030599755201958383,0.16079299393706092,0.19030527669592384,-0.0018865778627566783,-0.007663295384637435,-0.005796954598966023,0.8804681102017398,0.592062241991066,-0.0005931286706733406,-0.0016220825844424486,-0.0024015798959282865,-0.00257997291239377,0.011801656218597755,-0.01502702015597723,0.020222796969467844,-0.02422453529566298,0.8348063945353956,4.737378323682722e-05,-0.0018117899052629578,7.478795749372058e-05,11,-0.0024455055004778494,-0.008219005207678926,0.8457503416678674,0.5644438909196874,53,-0.004089082779210187,-0.009853091848599047,0.7465216790648989,0.48683534324585254,False
YEAR,2022,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,4920,4901,246,187,0.034482758620689655,0.16079299393706092,0.21445436008354452,-0.00199685905217224,-0.0077731163921198245,-0.0057970052996843754,0.8795763594655908,0.6029954468140188,-0.00041747223722606367,-0.0013367557214432283,-0.0020441717549658195,-0.0028549329926839295,0.012784945548847517,-0.01529174088411044,0.021738697095033836,-0.025656419520308577,0.8473005002832281,0.00010455926050551797,-0.001869640608295651,0.00012721844387658925,21,-0.0025597614340244655,-0.008332771673439068,0.846291122169509,0.5762351618997493,105,-0.00424024252993099,-0.010003517693941017,0.7497641606210049,0.5000258698727966,False
YEAR,2022,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,7380,7345,246,231,0.039891082368958476,0.16079299393706092,0.2480896797317737,-0.0020869504427589963,-0.007862564269370315,-0.005798070327468352,0.879080319165676,0.611848315409408,-0.00040502745921423724,-0.0012006546891006626,-0.001772995433543765,-0.002930805359555484,0.013439976916750796,-0.015836120558491512,0.022637204857567587,-0.026603911357712014,0.850897620022533,4.306071224798275e-05,-0.0020281769280630006,5.8773514695995704e-05,32,-0.002646935926409962,-0.008419324469901639,0.8473024539343383,0.5861735102027126,158,-0.004354796241758385,-0.010117320825570717,0.7531071346100394,0.5112816638410344,False
YEAR,2023,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,1195,1195,239,81,0.007531380753138075,0.18439071989771025,0.040844684360015884,0.002926695125469132,-0.0028783412263408727,-0.002087557224409246,1.3391448506956574,0.7474758573809476,-0.0001272918674111279,0.0005859617311696391,0.0009067629438748522,0.0027512312547969737,0.009133913205382458,-0.008169719450281875,0.016457863905514642,-0.013522309981750372,1.2170896782965392,0.0007119144529678607,0.00364688218922024,0.0007201870637511079,6,0.002475587768038415,-0.0033268752453547035,1.2854302650082006,0.7095903174945953,28,0.0013746108223088272,-0.004421220167618496,1.1555573201565488,0.6212037069335574,False
YEAR,2023,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,2390,2390,239,114,0.011297071129707114,0.18439071989771025,0.061267026540023826,0.0035447534562117705,-0.002263908721144871,-0.0015690413197293664,1.4015440933985013,0.8038658427825032,9.229578259485217e-05,0.001069288691292561,0.0016890343584433384,0.0032247557245021355,0.010245183496056041,-0.008147219011705875,0.017769689348020548,-0.013872609410523783,1.2809190269957744,0.0007029014687266846,0.004258408618736483,0.0007136551625247125,12,0.003035741271770205,-0.0027700095912802985,1.3421573799439601,0.761224620866917,57,0.001708412110678727,-0.004089580761890013,1.1889107562370353,0.6541482734033532,False
YEAR,2023,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,4780,4780,239,188,0.0198744769874477,0.18439071989771025,0.1077845837278197,0.004098724003803914,-0.0017129556739844496,-0.0013447913644621765,1.435716428692184,0.85837543126062,5.053814582227696e-05,0.0011967737439356892,0.0021314989532631645,0.00386349544616647,0.01120820582531008,-0.008606806273188179,0.019604373096601808,-0.014830661926800895,1.3218811940668818,0.0006788628103624357,0.00478741679690065,0.0006886927930967353,23,0.003472458275848696,-0.0023356364392371647,1.3673648085505745,0.807822308344495,114,0.0018450067686182248,-0.003953668164284518,1.1914564763734588,0.6809126927540324,False
YEAR,2023,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,7170,7169,239,244,0.028037383177570093,0.18439071989771025,0.1520541987857289,0.0046589721469241134,-0.0011559540628286026,-0.001334802709977454,1.4703419499300823,0.9081847921844218,-8.83417217478826e-06,0.0012883145653805768,0.002371419931763524,0.0044863495369105695,0.011960756495532748,-0.00914533554738331,0.02113391329245031,-0.01557397441614608,1.3570019269159739,0.0007350786381930197,0.005403782611777859,0.0007448104648537452,35,0.003984524529025697,-0.001826507018329112,1.400289898454864,0.8556323404881867,172,0.0022262441814314567,-0.003574688624883428,1.2193560879265548,0.7228814756880867,False
YEAR,2024,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,1210,1210,242,105,0.02727272727272727,0.19536350121729637,0.1395999104376857,-0.004985936442308812,-0.010745407497554501,-0.007995590950375563,0.68629095720377,0.4399792027393951,-0.0009591475894223448,-0.0019007180655190815,-0.002877596747733301,-0.005531888258914879,0.009748412279450709,-0.013426983658344984,0.017022854833043295,-0.023404476887651075,0.7273332753711355,0.0006826094722862169,-0.004299672117209307,0.0006862643250995044,5,-0.0054836638124523066,-0.011240276638821139,0.6564002828013149,0.4166087081724408,23,-0.007041864664854171,-0.012789541394520878,0.5653563667039306,0.3461146818030698,False
YEAR,2024,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,2420,2420,242,150,0.03016528925619835,0.19536350121729637,0.15440596154471298,-0.0036979400298302037,-0.009464841387491247,-0.007055384512448122,0.7622879019095289,0.49506989257313117,-0.0007714426682646486,-0.0012956754530651195,-0.0019501118188241535,-0.003927701981920437,0.010816097533145823,-0.01334279868189649,0.018219965119274487,-0.02318084756196058,0.7859921890506357,0.0006698914313986527,-0.0030178480292956,0.0006800920005346038,10,-0.004226182276773204,-0.009990061711038885,0.7294538722578021,0.4692527235328166,47,-0.00579834262092744,-0.011553179261289001,0.6345081748917891,0.3956315134836827,False
YEAR,2024,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,4840,4836,242,227,0.0337055417700579,0.19536350121729637,0.1725273224529711,-0.003475332182846178,-0.009243961798688935,-0.007735691755360246,0.7841287491695299,0.5219719665707396,-0.000716179642494154,-0.001138693442578472,-0.001824900738135027,-0.003193071530021757,0.011451984719281626,-0.013899183844639184,0.019651866195707135,-0.02391497446447442,0.821738957944525,0.0006665246957501392,-0.0027984031237048494,0.0006769290591413287,19,-0.004034433047351519,-0.009799846319382695,0.7503846132072916,0.4952168571166397,92,-0.005634856426495721,-0.011391095330726698,0.6566478834035819,0.4221447030458234,False
YEAR,2024,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,7260,7254,242,277,0.04149434794596085,0.19536350121729637,0.21239559942063108,-0.00284795038755444,-0.008620066899911754,-0.007447469647448352,0.8277413756315081,0.5630524905101485,-0.0008174912314930108,-0.0013689887988906672,-0.0018336947334691553,-0.0025413646783334267,0.01189341805020386,-0.014607340416064225,0.02107369034483183,-0.024891039230076566,0.846637625293197,0.0006906768721477104,-0.0021494110699119655,0.0006985393176424746,29,-0.0034644010834015016,-0.009232944930173676,0.7912929972673151,0.533856988770248,141,-0.005176525367275246,-0.010935277359413688,0.6929831869212169,0.45646978428301144,False
YEAR,2025,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,1215,1214,243,88,0.057660626029654036,0.20333962689023227,0.2835680723501114,0.001704771728702487,-0.004094244227018346,-0.0057983493715279355,1.123937983216271,0.7568732292490427,-0.00030082471007937626,-8.352943366223024e-05,0.00033049246705561705,0.0018797786943930517,0.012917125104140737,-0.013338172201641772,0.022064552635442578,-0.02199645688385094,1.0030957600104056,0.0003080122035421779,0.0020639592959539213,0.00035918756725143437,6,0.0009708117739791704,-0.004823895903968317,1.0702298066185254,0.7149603924125966,26,-0.00090125161772604,-0.0066852091343725705,0.9358816996712533,0.6115172062839251,False
YEAR,2025,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,2430,2427,243,135,0.055212196126905644,0.20333962689023227,0.2715269865067203,0.0004411745116918169,-0.005350497738207388,-0.005799021749864666,1.0296932012178366,0.7020933252747904,-0.00043307590810415654,-0.0004563116899872222,-0.00020871058336031201,0.0005375772049324708,0.012878829354302863,-0.013904774886351612,0.022268252473298073,-0.023140153202456513,0.9623208748217846,0.0006338194161311345,0.001111389692637538,0.0006702151809457211,10,-0.00017922096351710397,-0.0059672554847512325,0.9879872541331091,0.6691222563834595,50,-0.002031422547976301,-0.007808861128739766,0.8660920746008727,0.574173040112326,False
YEAR,2025,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,4860,4849,243,183,0.055062899566921016,0.20333962689023227,0.2707927638553469,-0.000986132440172653,-0.006769259853534931,-0.007339305993832107,0.9402642428173311,0.6551027436719228,-0.0006361318802128189,-0.0008215414224169073,-0.0008725618521828438,-0.0005355061525527647,0.013068648935869977,-0.014959700827694144,0.022941498597830273,-0.02531406955353202,0.9062746133850806,0.0006468789551657634,-0.00029509635984993046,0.0006910360803227224,20,-0.0015828014979767787,-0.007362450830779352,0.9045160006545446,0.6264265678369242,100,-0.0034289557221825954,-0.009198033515346262,0.796571877985866,0.5410202480448005,False
YEAR,2025,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,30,False,7290,7269,243,244,0.0610813041683863,0.20333962689023227,0.30039055890153415,-0.0003365347611488893,-0.0061231448055705925,-0.00580457485997868,0.9800937974335843,0.6932433640737805,-0.0006551982260302538,-0.00043737013967133436,-0.0002248301538154991,-0.00011716435250626031,0.013969650707837247,-0.015170155884802418,0.02443161535571824,-0.026221996649122246,0.9317221599346083,0.0006992141831216737,0.00040096265290721586,0.0007374974140561051,31,-0.000970841212012368,-0.006753733222980981,0.9428191505053266,0.663095161744546,154,-0.0029179446107253557,-0.008689690231000172,0.831058724530977,0.5738878017438585,False
OVERALL,2020_2025,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,5,False,7295,7276,1459,221,0.03271028037383177,0.19963761561329713,0.16384828216538297,0.0010458040197286222,-0.004748594512973829,-0.00397467362524027,1.0828761142242758,0.6946241067383593,-0.0003868794515055718,-0.00023612546922269185,-1.8965073396028345e-05,0.0007991728056476444,0.01121829637532594,-0.011739180921400298,0.019733327185635478,-0.019841302984342772,0.9945580288354802,0.0004509486737604389,0.0015195165762050733,0.0004737125564764511,32,0.00046273731508976527,-0.005328291366063776,1.0365089503663927,0.6588515671995876,158,-0.0012033550852558808,-0.006984766315225995,0.9067093402542654,0.5605728987960091,False
OVERALL,2020_2025,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,10,True,14590,14561,1459,304,0.035437126570977265,0.19963761561329713,0.17750726215654586,0.001111890089053188,-0.004682813297434007,-0.0038854831406965407,1.0846238545876234,0.708279021915953,-0.0002543279261356053,-0.00013432448402637962,7.39208179409832e-05,0.0007768244459300587,0.01193923470442767,-0.012186165675212924,0.02067422784256578,-0.02061952784681207,1.0026528248444917,0.00044047493086871235,0.001574218578528892,0.000462328489475704,64,0.000522567167314378,-0.005268743561899593,1.0395967918877205,0.6732204906141507,319,-0.0012109580842639708,-0.006992281419985005,0.9098553753509607,0.5739510524998257,False
OVERALL,2020_2025,IC_WEIGHTED_LINEAR_RANK,RAW_RANKING,20,False,29180,29123,1459,409,0.04082683789444769,0.19963761561329713,0.20450473608906578,0.001017973988653695,-0.0047761858175428724,-0.004029626411408993,1.0728547920316867,0.7173019587525974,-0.00023749922243977993,-1.1471005588996768e-05,0.0002538839996257729,0.0009219427641909951,0.012732368496850789,-0.012710569483711171,0.022091830110715083,-0.021791282188650344,1.0137921173918474,0.000466078721170776,0.001506632543929507,0.000488658555275812,128,0.00039647785414584694,-0.005394089322187588,1.0282505806690707,0.6821320644387723,638,-0.0013875395260647026,-0.007167867022390137,0.9028714469800811,0.5850348374858236,False
