time_slice_type,time_slice,model,score_decile,observations,evaluable_observations,unique_dates,unique_stocks,winner_rate,same_day_universe_winner_rate,winner_rate_lift,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,day1_return,day3_return,day5_return,day10_return,mfe5,mae5,mfe10,mae10,mfe_abs_mae,entry_gap_mean,signal_close_to_exit_proxy_mean,gap_payoff_erosion,top1_positive_removed_count,top1_removed_gross_mean,top1_removed_net_mean,top1_removed_gross_pf,top1_removed_net_pf,top5_positive_removed_count,top5_removed_gross_mean,top5_removed_net_mean,top5_removed_gross_pf,top5_removed_net_pf,net_tail_dependent
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,1,26074,26033,481,971,0.24384435140014596,0.19030997090511814,1.2813009756683647,-0.0056104854460703015,-0.011364321783706869,-0.04940222427505973,0.8451233460571312,0.7133144042615527,-0.004480416489793875,-0.0038142330030597046,-0.0032504774650995564,-0.001339453447647002,0.031596530194538106,-0.037845052915762026,0.058137779950877724,-0.0592776043892329,0.9807714152739578,0.004872386958833116,-0.0007750895927343197,0.004835395853335982,95,-0.006304372947817785,-0.012054210293100689,0.8266037577254093,0.697020404354935,475,-0.008908835364105592,-0.014643538742764974,0.7585600692823572,0.6373304959775377,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,2,25852,25816,481,1084,0.2377207933064766,0.19030997090511814,1.2491242165393206,-0.0022739118973949934,-0.00804733294418702,-0.030292565882271853,0.9309810203318342,0.777988846455632,-0.0035936452457905363,-0.0018255003478844607,-0.0008876945099929038,0.0019019565923685251,0.031354652215260334,-0.03409338832109693,0.056965304118581556,-0.05366550231838531,1.061488324112188,0.00427095713408598,0.001994389866762014,0.004268301764157007,100,-0.0029920725176193564,-0.008761346523276568,0.9095348139812232,0.7592267994327505,499,-0.00563026439605743,-0.01138417783511649,0.8324104327091627,0.6920020796612768,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,3,25897,25851,481,1134,0.22842443232370122,0.19030997090511814,1.200275693581949,-0.0024983437247796175,-0.008270470723739744,-0.028074398903190353,0.9228015893291058,0.7680308152826725,-0.0036479941725584067,-0.002471808727252937,-0.0010745326331344743,0.0014338064697923944,0.030059757665244123,-0.03328721244043201,0.05449478838487415,-0.0522851177285054,1.0422619428312783,0.0043356256945909204,0.0018289118109404508,0.0043272555357200685,101,-0.0032253830706525243,-0.008993320475100515,0.9007255800240936,0.7487419280451467,502,-0.005862666624165381,-0.011615243243857354,0.8223624178409278,0.6805434035220222,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,4,25844,25793,481,1168,0.2222696080331873,0.19030997090511814,1.1679346435505635,-0.001315651092546538,-0.007094629141099762,-0.023263272783114523,0.9574944837169276,0.7924428376442141,-0.0032192664904117205,-0.0022089762752459424,-0.0008591585369149726,0.0014493400415066182,0.02871091734961767,-0.031331396326407496,0.05269497921129596,-0.049695669109152775,1.0603535510419515,0.003995619544577262,0.0026749371622075396,0.003990588254754078,103,-0.0020437466613190645,-0.00781850706533883,0.93423514429679,0.7721788156716128,513,-0.004668423385388638,-0.010427890474393488,0.852174276835113,0.7009941408085341,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,5,25800,25753,481,1185,0.20564594416184523,0.19030997090511814,1.080584181605351,-0.000721668277622939,-0.006504284839275363,-0.01902212162169743,0.9752008449920831,0.7986970784566483,-0.0028713642505102358,-0.0017347428008752173,-0.0006400526758548032,0.0017491308091596186,0.027038656279388416,-0.029169300424879196,0.049648334860350904,-0.046477316720504744,1.0682272205797796,0.003614125834479763,0.0029052475899095658,0.0036269158675325047,104,-0.001455832081379387,-0.0072342012832665795,0.9501743282100232,0.7770108540870988,517,-0.004074814643552841,-0.009837898884908079,0.8627855602126282,0.7016365835471701,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,6,25944,25895,481,1183,0.1908862714809809,0.19030997090511814,1.0030282206083152,-0.0012124794588493609,-0.006992354548796103,-0.01778255817212623,0.9570613118975099,0.7776670140625859,-0.002754063095333128,-0.001383657666502983,-0.0004935814370909777,0.0021283756675612624,0.02554337801564814,-0.027490601256366584,0.0472980938656309,-0.044305474805297965,1.0675451301105363,0.0033775492889859906,0.002165401042807398,0.0033778805016567593,104,-0.001944157497567199,-0.007719795447878054,0.931426219611806,0.7555227124412395,519,-0.0045419024230401814,-0.010302372893193185,0.8423770571403937,0.6789852596536953,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,7,25891,25827,481,1165,0.17280365508963488,0.19030997090511814,0.9080115680107413,0.0002358760646937455,-0.005552493694133676,-0.013324034724271315,1.0091554916850793,0.8078539196041895,-0.0022900739399331935,-0.0008854641863073816,0.00027029503537368953,0.0026761701556758254,0.024096459632327642,-0.02492388211773536,0.04389968687884187,-0.040020494824435045,1.0969301372065576,0.0030063398215708957,0.003263803758588244,0.0030279276938944984,107,-0.0004988375279768945,-0.00628295828893144,0.980717918278707,0.7834767017677636,535,-0.0030448844074808966,-0.00881409787116918,0.8842615078926901,0.701303224127815,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,8,25850,25776,481,1108,0.15033364369956548,0.19030997090511814,0.7899409735841773,0.0008300459565024481,-0.00496200840052961,-0.009983527854524301,1.0353929023216137,0.8129003903993827,-0.0019741825985582604,-0.000931784056140704,0.0004953121986586294,0.0032224537744110246,0.021870777154068873,-0.02256896881442236,0.04009272009408107,-0.036318274798361416,1.1039268885065527,0.002446216109468359,0.0032826691675683236,0.0024526232110658754,110,8.99925208514548e-05,-0.005697768435708718,1.0038208775819326,0.7860743560386922,549,-0.0023978828072437207,-0.008171079403772279,0.8999327241241147,0.6984600204145202,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,9,25899,25823,481,1016,0.13185919529101964,0.19030997090511814,0.6928654061786389,0.0029605616590272564,-0.0028442187193548807,-0.005798856802518423,1.1460889323539303,0.8774415682721894,-0.0012848686376714233,2.5797117167322835e-05,0.0016078810929433145,0.004836812177528152,0.0204229797876715,-0.019489790643876966,0.037425431475951725,-0.0312700095404589,1.1968474594652294,0.0019389438833288645,0.004919163481214465,0.0019586018221872084,115,0.0022154342969097443,-0.003585020821923443,1.1088337705045888,0.8462080926965518,575,-0.0002390089766192525,-0.006025209166891297,0.9884687150712775,0.7461526587340437,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,10,25644,25554,481,811,0.11810284104249824,0.19030997090511814,0.620581467596252,0.005356684556255249,-0.0004620258796668914,-0.0020678944948436598,1.3051316480269948,0.977252329453479,-0.0003375104791503029,0.001382341797378119,0.0034527621100806666,0.0072577949304156834,0.019390254147866114,-0.01591853159465187,0.03515911711277203,-0.026481601441898234,1.3276809255630797,0.0012082064103804968,0.006581441678720341,0.0012247571224650918,122,0.004580103573663625,-0.001234102827733576,1.2596498678252372,0.9395294945031328,610,0.00217427922895657,-0.0036260600080243316,1.120896494041862,0.8257339362772536,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,1,11694,11663,243,644,0.26219669038840776,0.20333962689023227,1.2894520089286285,-0.004206040449574257,-0.00996797423149262,-0.05295344874860099,0.883756626587807,0.7478245885284271,-0.003480975188702477,-0.0033168989135476273,-0.00323774382622842,-7.536627885298211e-05,0.034063823638999326,-0.039597276084725457,0.06197478614991033,-0.06243128555623637,0.992687970426064,0.0038612166123949206,-0.0003239964457676644,0.003882044003806592,45,-0.004931588315316699,-0.010689331300573852,0.8642303585002579,0.730618686837246,221,-0.007551708417898832,-0.01329417808705993,0.7952463555866217,0.6700493474912179,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,2,11578,11549,243,741,0.2436574595203048,0.20333962689023227,1.198278285677376,-0.0034562358237470096,-0.00922245442563612,-0.038078895649944634,0.8993474047804765,0.7551745611842889,-0.0032866810368393463,-0.0029075950795797,-0.0023061046970426517,0.0009525441535994986,0.03233770892189221,-0.037151966579822004,0.05808313553356087,-0.058614830941430156,0.9909289952844772,0.0033159812620142414,-0.00012365870383250014,0.0033325771199145095,44,-0.004170978391182259,-0.009933072620831828,0.8789954247912488,0.7373146359017814,219,-0.006769592317581134,-0.01251651954557355,0.8065941289199029,0.6740288728213715,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,3,11597,11562,243,800,0.23559937727036845,0.20333962689023227,1.1586495995566608,-0.0027257812986068134,-0.008496744584508081,-0.029066354158959078,0.9175614297613697,0.7663223528286318,-0.0032920856393722324,-0.00296808920488604,-0.0020650401426307364,0.002028090043700545,0.030977638524478497,-0.03601703278360475,0.0568665180897618,-0.05676295765370323,1.0018244369275182,0.003357303312720767,0.0006807649777872238,0.0034065462763940373,45,-0.003447105311796297,-0.009213907653688205,0.896151459579685,0.7475851713699774,224,-0.006021468049654168,-0.011773264110576184,0.8214148604784163,0.6824844625368611,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,4,11579,11548,243,824,0.22358850017319015,0.20333962689023227,1.0995815404632798,-0.0025360697399228116,-0.0083080758322105,-0.0259375794519544,0.921072185502922,0.7650682809153241,-0.003275497150541986,-0.0031404333292566113,-0.0028720482176549282,-0.0003646785106939736,0.02915371525450789,-0.03463275555708338,0.05287723369080631,-0.055336799527463856,0.9555527992644957,0.003190937640498171,0.000677430636497395,0.0032135003764202064,46,-0.003269130836557067,-0.009036893073063499,0.898663062464204,0.7454770569425331,230,-0.005882922345117175,-0.01163541464489733,0.8205576635563546,0.6775324754764895,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,5,11551,11530,243,837,0.21960104076322637,0.20333962689023227,1.0799716913111699,-0.001102006538088388,-0.006882401279524221,-0.022704093059245603,0.9642001172741214,0.79757116007515,-0.0022987974702480107,-0.0009953559604675341,-3.227059731882261e-05,0.003707740201841553,0.030206776857493508,-0.031951720522486564,0.05489669165680537,-0.05200537815496562,1.055596432607878,0.003101962858446205,0.002059847424002572,0.00316185396209096,47,-0.0018466665536050865,-0.007622753025509858,0.9402535681328031,0.7767094712192265,232,-0.0045033389573126215,-0.010263943293599415,0.8566478098261782,0.704185878280317,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,6,11630,11595,243,843,0.19922380336351875,0.20333962689023227,0.9797588714523641,-0.0017955977800001174,-0.0075722551151929905,-0.02033309166276563,0.9397604048044246,0.7706490614375602,-0.0024868433099089213,-0.0019147116568780276,-0.0010981065326308972,0.0014179232533802406,0.027965706570308977,-0.031136615727775402,0.050438180388323525,-0.05052866927052092,0.9982091576227163,0.002722424088047803,0.0009691444801168761,0.0027647422601169936,47,-0.002537462086264304,-0.008309823180768568,0.9152170411187375,0.7493295795276277,233,-0.00517200659729752,-0.010929002008675501,0.8299737066331341,0.6756306412847072,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,7,11600,11553,243,834,0.2003808534579763,0.20333962689023227,0.9854491056293065,-6.116728854068675e-05,-0.005847862928049427,-0.016129206803557786,0.9978351944458748,0.8137940814300773,-0.002463808150107419,-0.0009897843042462405,2.8303517584687556e-05,0.002604912095226702,0.0273824111718994,-0.029232124568457446,0.0494246286577478,-0.04734008173589626,1.0440334457697167,0.0027069883045394596,0.002694597121014046,0.0027557644095547325,48,-0.0008006747895812871,-0.006583101477923727,0.9717806069745626,0.7912537434505517,238,-0.0033916358544144815,-0.00915889286123798,0.8824375395171487,0.714373130289484,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,8,11576,11532,243,812,0.18010752688172044,0.20333962689023227,0.8857473067900675,-2.7040503739219285e-05,-0.005814174350866366,-0.014029448987095898,0.9989799289096787,0.8039225124925,-0.0016881574024952854,-0.0006809920781893261,6.929404349629061e-05,0.003506171917145433,0.0253048232238982,-0.026640416533517643,0.0460372512082129,-0.04374661755428966,1.0523613888795074,0.0022261419960504293,0.002266167729067827,0.0022932082328070463,48,-0.000771567765153074,-0.006554399928445922,0.9710146674800947,0.7798791558487517,239,-0.0033171819907774035,-0.009085099397022697,0.8774566764204369,0.6999635211981929,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,9,11599,11538,243,718,0.15409949731322586,0.20333962689023227,0.757842923536063,0.0012653945886856423,-0.004529578935696935,-0.009573419977634227,1.0532379890361192,0.8309984792063616,-0.0013372557768821015,-0.0007863190440675404,0.00042778824237632747,0.0034286766281470798,0.022659871996749015,-0.0236430581047529,0.041230344540893665,-0.039267295565276986,1.0499919576165706,0.0019946746379229116,0.0033017895490504955,0.002036394960364853,50,0.0005078965368142833,-0.005282687102639869,1.0212757468073503,0.803753662444364,250,-0.0020376750877116835,-0.007813318955269854,0.9161279860419845,0.714796533463391,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,LINEAR_RIDGE_NET_RETURN,10,11478,11392,243,563,0.11306179775280899,0.20333962689023227,0.5560244182696495,0.00036557741870895223,-0.005424469287552693,-0.00827688954850275,1.0173756172529622,0.7750231160351798,-0.0009424750118061352,-0.00033619495078156004,-0.00021922733465735384,0.0005395165994324973,0.01920254673005198,-0.020462548512319746,0.03370707555072411,-0.03473069593849393,0.9705269255305856,0.0014424172562078972,0.0018681977006486663,0.001502620281939714,49,-0.0003462127871364506,-0.0061321208732139885,0.9836155472822173,0.7467675800051227,241,-0.002608058288875199,-0.008380926996861804,0.8786633466151487,0.6597590832474964,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,1,9769,9716,245,533,0.269658295594895,0.22402529854783007,1.203695731432413,-0.0056867302608410355,-0.011440349360968103,-0.056077667686344715,0.8536593822772319,0.7288516457470211,-0.004896949339631098,-0.004215613219979234,-0.002571236750388445,0.001028466921495808,0.03518517784443716,-0.04262229332797632,0.06547491014180806,-0.06719344679442578,0.9744240437929093,0.004915345183401267,-0.0007494240584555026,0.004937306202385533,37,-0.006402375575439294,-0.012151858241210876,0.8358705984711136,0.7130849271620305,184,-0.009067390411659378,-0.014801374291879246,0.7710813911313751,0.6558353550734336,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,2,9647,9590,245,620,0.2696558915537018,0.22402529854783007,1.2036850003176292,-0.0004077707044148047,-0.006191979723885876,-0.027947251433746077,0.9882185519474099,0.8360269407811409,-0.0033911143132864157,-0.0009930307132586923,0.0021253340622586193,0.009215565675703441,0.03629114408506849,-0.03697288426384533,0.06706348787498147,-0.05935638108142351,1.1298446207996669,0.00485792498659029,0.0044744357849033295,0.004882206489318135,40,-0.0011712226300845021,-0.006951021160797093,0.9663017870201102,0.8166941400427683,198,-0.003982643037118192,-0.009746089819938948,0.887307890009209,0.747237373227413,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,3,9674,9631,245,669,0.2765029591942685,0.22402529854783007,1.2342488146946238,0.0028976913143055004,-0.002905906213554241,-0.019366796547512888,1.0895214876053156,0.917938618278935,-0.0029256188383828883,2.292036141362425e-05,0.004031712892841301,0.011826151172494493,0.03628325053331477,-0.034507244212287874,0.06726941602319388,-0.05560936545244879,1.2096778209187717,0.004416219081857832,0.007392302786769979,0.004494611472464478,42,0.0021113735054711577,-0.003687679755319095,1.06494446965634,0.8963158512411629,209,-0.000735442294477904,-0.006517922117540814,0.9777722506695407,0.8199313471712724,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,4,9648,9609,245,691,0.25871578728275574,0.22402529854783007,1.154850764443995,0.003215312944243972,-0.0025902128483615127,-0.014555627279219125,1.1048074965882415,0.9230881983314414,-0.003089967947905366,0.00034183133053989294,0.003734614042377366,0.012078478664861673,0.03391594195733131,-0.03246946176797945,0.06393600503344427,-0.052191009072173104,1.2250386832917797,0.004077098442729383,0.007367974922842346,0.004152661978598374,43,0.0024166595780917666,-0.0033842397916814403,1.0784217916034442,0.8999606543683161,211,-0.00044957364240321514,-0.006233768055653876,0.985667327165891,0.8189638029463249,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,5,9622,9582,245,706,0.24462533917762472,0.22402529854783007,1.091954081808294,0.0028861459356874964,-0.002917601248526009,-0.014290780479409194,1.098140288937891,0.9101019407656799,-0.0025617513743303776,-0.0005834595583027273,0.002007401118622984,0.009746438450929757,0.030405916714114446,-0.030725779102235506,0.05810307541321417,-0.04947514528676643,1.1743891822133876,0.003947667595485833,0.0069212373510794505,0.0040350914153919545,42,0.0021188163545680446,-0.003680496238903918,1.0717322692334674,0.8870924545036956,207,-0.0005803882008818345,-0.006363907546646712,0.9806908689604319,0.8081493161931967,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,6,9696,9658,245,706,0.22851522054255538,0.22402529854783007,1.0200420310734089,0.004992085433943794,-0.0008236543593997796,-0.007877936051747313,1.187527456108574,0.9720865757721435,-0.0017192171396248612,0.001194020343799333,0.004225932295231718,0.012088739154636487,0.03014422252436996,-0.027246453757670378,0.05635766947569841,-0.044666531065176776,1.2617426993258574,0.003686545418597234,0.00874100535512542,0.0037489199211816256,45,0.004183708341305362,-0.0016273578772896629,1.1564285412137914,0.9451062466786353,223,0.0013968605098734581,-0.00439792008524185,1.0512614157249696,0.8543970575514408,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,7,9672,9640,245,674,0.21203319502074688,0.22402529854783007,0.9464698692298681,0.0058263276286077805,5.577573283432153e-06,-0.005798761647364495,1.2354230793176917,1.000202100286056,-0.0020283835952280764,0.0010767782744503347,0.004006644730147492,0.011031618842100008,0.027590793812543663,-0.025293975984231484,0.05168157272724319,-0.04121404775706923,1.2539795419239916,0.0029690527001502228,0.008874316873690096,0.0030479892450823156,45,0.005019298765908679,-0.000796796803755357,1.2018669056178148,0.9712632816451267,225,0.0022504078841767495,-0.003549462264739483,1.0888093445228082,0.8743890509436748,True
YEAR,2020,LINEAR_RIDGE_NET_RETURN,8,9650,9601,245,621,0.18633475679616707,0.22402529854783007,0.8317576541757584,0.0055185591702254675,-0.0003005488806575743,-0.005796498353391857,1.2426254576101572,0.9882616848976742,-0.0014018003880859825,0.0007722616620009599,0.003457155198037134,0.008487237203247936,0.02465259977821511,-0.022442133294932047,0.04569500441813308,-0.03733532363524286,1.2239080840590078,0.0025342312566842143,0.008096153738512338,0.0025775945682868706,45,0.00473564205653236,-0.001078927498491721,1.2072283668022146,0.9580586329317258,222,0.002156012337720104,-0.003643479206298398,1.0925980779153532,0.8609896905502371,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,9,9671,9625,245,576,0.16415584415584417,0.22402529854783007,0.7327558325775265,0.006772314611463071,0.0009457067606443946,-0.003160635806470811,1.3359362850937408,1.0412060132063945,-0.0007621764218201104,0.0015484054739705905,0.003692206959233583,0.008323676855411194,0.02346643946911751,-0.02021454911507533,0.04198346613899733,-0.03373940225707119,1.2443452856429407,0.002033505609282484,0.00885759297358332,0.00208527836212025,46,0.005963477332893318,0.0001415535107399947,1.2944006726554538,1.0061382445053149,229,0.003389891461746946,-0.002417121076853117,1.1641526329503247,0.897187770040293,False
YEAR,2020,LINEAR_RIDGE_NET_RETURN,10,9550,9480,245,461,0.12837552742616035,0.22402529854783007,0.5730403140105705,0.0054010815653910815,-0.00041799810889279164,-0.0035163107520967884,1.295516746306891,0.980192630184333,-0.0003256055997318617,0.0012687543523616418,0.0029340168980527734,0.005343163701992654,0.020285488521479104,-0.017774883033812597,0.03636229896529736,-0.030954539131226488,1.1747000596954649,0.0010946384409420374,0.006548925911132687,0.0011478443457416058,45,0.004640981498480121,-0.0011736860858495121,1.252722997959599,0.9446474011174075,221,0.002311535457930504,-0.003489736535526081,1.1235257976672155,0.8384894558611576,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,1,12996,12959,244,644,0.2727833937803843,0.22823851953392735,1.1951680826594016,-0.006653732544400669,-0.01240161524770386,-0.05694895387211486,0.8329728906451226,0.7134441808744868,-0.005435829632142896,-0.0045614224033774355,-0.003988171124795656,0.00016452503069955276,0.03752898636019981,-0.04506778972759298,0.06954840168388966,-0.07049019732797293,0.9866393388047797,0.006137909829123163,-0.0006025708476712185,0.006051161696729451,47,-0.007352827117482525,-0.013096681327940337,0.8160931068946801,0.6984812899675937,233,-0.00996403238199542,-0.015692716865019985,0.754372388830803,0.6439183884793372,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,2,12859,12825,244,773,0.2783625730994152,0.22823851953392735,1.2196125950511916,-0.0019328679256821397,-0.007708211828975131,-0.04102971158985659,0.9464578111671732,0.8040056378441006,-0.004798704422987739,-0.002995342299089529,-0.0010442261243178964,0.0024506392413761596,0.03663266053927786,-0.04105621632671159,0.06759471092195561,-0.06509925714183008,1.0383330607703978,0.005698920338267448,0.003725500486329014,0.005658368412011154,52,-0.0026882827370632513,-0.008459273493730674,0.925834073975863,0.785780726294563,256,-0.005430818359219405,-0.011185852445651241,0.8525643285565583,0.7212580226252961,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,3,12900,12861,244,840,0.2644428893554156,0.22823851953392735,1.1586251518605146,-0.001445512521664373,-0.007223546835975905,-0.033798203050650504,0.9586796449054562,0.810903652027043,-0.004355526173431011,-0.0023216525725674882,-0.00020020617612972991,0.004026667610379361,0.035838519298323844,-0.039237369016457295,0.06701521549712726,-0.061950998466957334,1.0817455271987426,0.005264114950289649,0.0037516234704454364,0.0051971359921098095,52,-0.0021946536169875834,-0.007968372231331691,0.9375189010503437,0.7922491788038317,257,-0.00497357391786846,-0.010731175330664752,0.8606700696145044,0.7246953193144363,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,4,12860,12823,244,872,0.2587538017624581,0.22823851953392735,1.1336990894036827,0.0007610374235726927,-0.005029791328282278,-0.024423934400438243,1.0232050688999934,0.8599662819898009,-0.0035270031003697883,-0.0022697614003574854,-1.2201737684154344e-05,0.0037010430329292086,0.03419914550787581,-0.036902036770227874,0.06357372836411865,-0.058688197690368746,1.083245539410246,0.004886444125116021,0.0055989680591056485,0.004837930635532956,54,-9.3984642986419e-06,-0.00579579457432769,0.9997146348136124,0.8393196086853347,268,-0.002816633470904878,-0.008586675898095543,0.9159119542448019,0.7659359056080033,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,5,12850,12818,244,897,0.253315649867374,0.22823851953392735,1.1098724719414375,0.002426385642988977,-0.0033742404752361652,-0.0175727145227988,1.078442326709553,0.90067517074128,-0.00344030175892195,-0.0012704197515926033,0.0005002905503691571,0.004644340569036417,0.032628330083790694,-0.03401894813754181,0.06052567473882643,-0.054103729743051165,1.1186968999415436,0.004543225472993136,0.006946632139471285,0.004520246496482308,56,0.0016384117955523247,-0.004157663725403882,1.052736606264262,0.878148850657092,278,-0.0012262480000457315,-0.007005641747829189,0.9612165695226128,0.7982530440923353,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,6,12912,12868,244,918,0.23313646254274167,0.22823851953392735,1.0214597563058863,0.0023281038709182487,-0.003472130326859615,-0.014850355412455303,1.0793915749598493,0.8926921761922317,-0.0030208810522693876,-0.0006432956975025053,0.0013895075428598184,0.004710909086917495,0.031070315166003226,-0.03154272839094704,0.05697694407692767,-0.050634993105043775,1.1252483822546855,0.003875846776980424,0.006172858693294532,0.003844754822376283,56,0.0015497101118173145,-0.004246028048346899,1.0526172818474597,0.8693455801531398,280,-0.0012511655274055,-0.007030576707746539,0.9582619152452566,0.7874446686838642,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,7,12890,12853,244,889,0.21839259316891,0.22823851953392735,0.9568612415418609,0.0031178767596849355,-0.002686812853240362,-0.011523017675605589,1.11425675223601,0.9112890390259355,-0.0025050601873083593,-0.0004087681361490192,0.001015523026788678,0.004496709622202223,0.02765959403143199,-0.028135663681631937,0.051275737446479876,-0.04588788140088673,1.1174134843690786,0.0035898015813161767,0.006674884200054771,0.0035570074403698357,57,0.0023389369378145983,-0.003461259622316925,1.0853318510514214,0.8862258062574676,283,-0.00041502865150885165,-0.006199114840175721,0.98512586292082,0.7998293872579798,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,8,12870,12833,244,849,0.19457648250603912,0.22823851953392735,0.8525137777066398,0.0035911868645282603,-0.0022165556963836958,-0.009204009992747331,1.1432249548422546,0.920991719303552,-0.002276717626279798,-0.00044361416740138713,0.0016988332051831785,0.006462617203564808,0.02562811948814322,-0.0255210453613366,0.048169404546225245,-0.04112041991907858,1.1714229728445977,0.00288081575828557,0.006443353966065434,0.0028521671015371737,57,0.0028037356433714567,-0.0029994631738685094,1.1113228872918361,0.8935601617775336,284,4.421460227981467e-05,-0.005742863328574563,1.0017243576096735,0.7998279814757749,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,9,12889,12851,244,782,0.16488989183721112,0.22823851953392735,0.7224455020735466,0.00444633942737548,-0.0013665950565661406,-0.00474431457158999,1.2042102167023565,0.944516980170293,-0.0014391467108999631,0.00041333040416018763,0.0018713147120920232,0.005704853591717689,0.02283521391002138,-0.021831211352914767,0.04217672914779915,-0.03574700663061954,1.1798674385136392,0.002402707152673887,0.006838764296580444,0.002392424869204964,60,0.0036546057357279824,-0.002153733929883074,1.1670640324996164,0.9129678182388605,296,0.0010243905401502828,-0.004768586904422905,1.0459642529358595,0.8108572318880605,False
YEAR,2021,LINEAR_RIDGE_NET_RETURN,10,12774,12701,244,675,0.14250846390048028,0.22823851953392735,0.624383930422825,0.005961179875608627,0.00013921358954318368,-0.0022340873729581197,1.3154434126943444,1.0064292418071947,-0.0006848854060654282,0.0013588248134242906,0.0030380890377686843,0.007872799944599168,0.02111331918131087,-0.018263240234239683,0.038090465724059885,-0.029802244793311797,1.278107269711714,0.0015569602782540056,0.007491592070158152,0.001530412194549525,61,0.0052186886518549415,-0.0005989490486492423,1.2748272431595764,0.9724718411424274,304,0.002794461707551062,-0.0030092113084201704,1.1443331480095538,0.8643532168893459,True
YEAR,2022,LINEAR_RIDGE_NET_RETURN,1,10547,10515,246,588,0.2099857346647646,0.16079299393706092,1.305938334271947,-0.016242026095105052,-0.021934639304288586,-0.05900882074217545,0.6184464775023242,0.5254071060590234,-0.004920319074319819,-0.00972128011707366,-0.013616916815533165,-0.022128319071721494,0.026250388705508207,-0.045022529955094925,0.046388487042506074,-0.0731949003961127,0.6337666530245011,0.0031550189761308666,-0.013150322337388477,0.0030917037577165747,34,-0.01688236482514372,-0.02257127221879564,0.604686188124407,0.5132116045069142,169,-0.019226188619211687,-0.024901440857623282,0.5556024467917463,0.46987485012631347,False
