signal_date,year,month,period,model,eligible_stocks,evaluable_stocks,daily_spearman_ic_net_return,top10_candidates,top10_evaluable,top10_winner_rate,universe_winner_rate,top10_gross_mean,top10_net_mean,top10_median_net,universe_net_mean,universe_net_median,bottom10_net_mean,top_decile_net_mean,bottom_decile_net_mean,top10_minus_universe_net_spread,top10_minus_bottom10_net_spread,top_decile_minus_bottom_decile_net_spread,top1_score,top10_mean_score,universe_mean_score,universe_median_score,top10_vs_universe_score_spread,top10_vs_median_score_spread,score_vs_entry_gap_spearman,top10_entry_gap_mean,universe_entry_gap_mean,top10_entry_gap_vs_net_spearman,top10_signal_close_to_exit_proxy_mean,top10_gap_payoff_erosion,monthly_mean_daily_ic,yearly_mean_daily_ic
20230206,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,395,395,-0.0598670428243851,10,10,0.0,0.1949367088607595,0.005443812363589739,-0.0003750734486520933,-0.0014238810313418938,0.01883805181200216,0.011520481061441466,0.0037192111855093683,0.009067061512416574,0.02127132461148266,-0.019213125260654256,-0.004094284634161461,-0.012204263099066087,-9.603427379706406e-05,-0.0006825878419467696,-0.007643726922722919,-0.007700066552736284,0.0069611390807761495,0.007017478710789515,-0.07344996856246926,0.0012470103291378875,0.0010616591776385514,-0.006079055436800663,0.0066893185989628234,0.0012455062353730843,0.05481771971856543,0.10048784650792071
20230207,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,393,393,0.06219322535821523,10,10,0.0,0.15521628498727735,0.006850629560219435,0.0010208655913809983,0.004697777695470369,0.0034081592422153368,-0.0021689412508363007,-0.011171322408220444,0.002000422615495242,0.0074778989493910885,-0.002387293650834338,0.012192187999601443,-0.005477476333895847,0.0002116031026214828,-0.0004900700411886997,-0.0076437269485485826,-0.0076706007641713725,0.007153656907359883,0.007180530722982673,-0.16077236710453227,0.0023629594887240703,0.005990459688494564,-0.2370831620352252,0.00920327541024235,0.002352645850022916,0.05481771971856543,0.10048784650792071
20230208,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,394,394,0.08583335009194348,10,10,0.0,0.16243654822335024,0.0047610315026671455,-0.0010487688163919923,0.0028810750182022378,0.0009371722675677143,-0.004238287758796543,0.02607456932455467,0.0024536652514266038,0.01105860981509616,-0.0019859410839597066,-0.02712333814094666,-0.008604944563669555,-0.00014582584479076646,-0.0007469555008577057,-0.007643726889866827,-0.007794774374270937,0.006896771389009121,0.0070478188734132315,-0.10795855061322748,-0.0016903776090705259,-0.00032917486352180035,-0.6564911374796384,0.0029939007966029775,-0.001767130706064168,0.05481771971856543,0.10048784650792071
20230209,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,397,397,0.08006457369518548,10,10,0.0,0.1561712846347607,0.01902586286051844,0.013127988161332432,0.007902123469003998,0.007832541214377852,0.005703155664105061,0.007970457247296489,0.011932696472951717,0.015637281103076446,0.0052954469469545795,0.005157530914035943,-0.003704584630124729,5.430405476463014e-06,-0.0006874294587172739,-0.007643726938095546,-0.00764400281584682,0.006956297479378272,0.006956573357129546,-0.1600295254828608,-0.00010242025516856711,0.000862839383378726,-0.31890575373516855,0.018910796241732464,-0.00011506661878597432,0.05481771971856543,0.10048784650792071
20230210,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,399,399,0.05711074707284069,10,10,0.2,0.22556390977443608,0.051894420398742834,0.045804371247344745,0.050485259269220734,0.02162877409901135,0.012022493853062342,-0.017713788434343618,0.02150977764653671,0.025358314430252115,0.024175597148333394,0.06351815968168836,-0.0038485367837154047,0.000810440386002022,-0.000996209360305523,-0.00764372692115766,-0.007621419071585912,0.006647517560852137,0.006625209711280389,-0.0890105250593466,-0.004876294371058476,-0.0002788255524872571,0.1411149174021652,0.046700152863579605,-0.005194267535163229,0.05481771971856543,0.10048784650792071
20230213,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,406,406,0.03226397019500468,10,10,0.2,0.22660098522167488,0.023532384078521974,0.01760708007611073,0.01759019142595077,0.016938079571137566,0.003079483832904819,0.01099218811056166,0.010279017474903882,0.01212064117717447,0.0006690005049731634,0.006614891965549069,-0.0018416237022705877,-0.00017396577241533904,-0.0009824037367793226,-0.007643726900359083,-0.007579817066048775,0.006661323163579761,0.006597413329269452,-0.10078332213406715,0.0031962503202963345,0.006337848261017239,0.0972648869888103,0.02682021789246929,0.0032878338139473162,0.05481771971856543,0.10048784650792071
20230214,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,408,407,-0.04558288178967495,10,10,0.0,0.22604422604422605,0.025459307549025,0.019520161334709678,0.013063359438827499,0.02347817736453335,0.010924456925674935,-0.0008980978725596008,0.02602401593018524,0.028665847291597817,-0.003958016029823673,0.02041825920726928,-0.0026418313614125777,0.00027179299591478367,-0.0008265858525677127,-0.007643726909499847,-0.007799595344513462,0.006817141056932134,0.006973009491945749,0.02865330308659869,0.00018500354649477745,0.00024377344325746128,-0.3333333333333333,0.025604469753560632,0.00014516220453563225,0.05481771971856543,0.10048784650792071
20230215,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,411,410,0.026141304896662013,10,10,0.1,0.23902439024390243,0.01525000413539187,0.009378449377266077,0.008854309661457182,0.023370587801518256,0.013149351828411754,-0.0048361651249152655,0.02516715203300597,0.014565179005806271,-0.01399213842425218,0.014214614502181342,0.0106019730271997,0.00016331727686835166,-0.0005828416126224002,-0.007643726885657506,-0.008018086216127533,0.007060885273035105,0.007435244603505133,-0.1947538912851818,0.002857951087604138,0.005781316149868333,-0.055218880722586426,0.018161989064477146,0.002911984929085275,0.05481771971856543,0.10048784650792071
20230216,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,413,412,0.006097281618602292,10,10,0.2,0.24757281553398058,0.05262542713641161,0.046538502507827297,0.03701922820391963,0.02778915436769747,0.019798123895363704,0.012050987220254234,0.025353526931265875,0.03413786064681211,0.018749348140129827,0.03448751528757306,-0.008784333715546235,0.0016923318316541215,0.0005313770068143231,-0.007643726918185081,-0.008264895466736963,0.008175103924999405,0.008796272473551286,0.21786795666511827,-0.003544160974162458,-0.00420575671746215,-0.2147400916989471,0.04888778187364653,-0.0037376452627650783,0.05481771971856543,0.10048784650792071
20230217,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,414,413,0.14998249475002212,10,10,0.4,0.20823244552058112,0.06218764831927024,0.05604464317789608,0.051194470466306416,0.017575384460471806,0.01002802360292939,0.003246000418687959,0.02955617861624459,0.010684607832083446,0.03846925871742427,0.05279864275920812,0.018871570784161143,0.0018083736323338496,0.0009561195747755994,-0.0076437269240137535,-0.008261259501513143,0.008599846498789353,0.009217379076288742,-0.31185587964625067,-0.0007917237323797344,0.004502448749338317,0.5107414652298364,0.0613779016911189,-0.0008097466281513435,0.05481771971856543,0.10048784650792071
20230220,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,421,420,0.22870921223750362,10,10,0.2,0.17142857142857143,0.0348869825410549,0.028897886616828006,0.020936074369828285,0.0090100486570835,0.0025112106098667073,-0.01094285741457755,0.028478182056741592,-0.006956644746856134,0.019887837959744505,0.039840744031405556,0.035434826803597726,0.001965482522679039,0.001007341771948717,-0.007643726948485541,-0.008007648045796272,0.008651068720434259,0.009014989817744989,-0.2898456515930462,0.0003891264778376091,0.0037229897435215992,0.2126038358234456,0.035318295056406344,0.0004313125153514452,0.05481771971856543,0.10048784650792071
20230221,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,428,427,0.07785013111071315,10,10,0.2,0.23185011709601874,0.03146346503574419,0.025496091664654347,0.020154147351409153,0.019259705203829497,0.0074714052951293,-0.0036148529925119793,0.026945911699014228,0.012442368671638135,0.0062363864608248505,0.029110944657166328,0.014503543027376093,0.0013014717964750762,0.000527037357929054,-0.0076437269259443524,-0.008028400429978119,0.008170764283873406,0.008555437787907173,0.19682036905436387,-0.004036666563456937,-0.008417208853085022,0.5515151515151515,0.027345033907253347,-0.004118431128490842,0.05481771971856543,0.10048784650792071
20230222,2023,202302,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,LINEAR_RIDGE_NET_RETURN,435,434,0.08113219685541571,10,10,0.2,0.21658986175115208,0.018089158491316305,0.012196225813324715,0.0021238399100688378,0.0009545548796196305,-0.013327602107687207,-0.0014086571924180496,0.006553934271438574,0.0019066689247912564,0.011241670933705084,0.013604883005742764,0.004647265346647318,-0.00041774201836332955,-0.0012000081213310704,-0.007643726911499987,-0.007612295093513112,0.006443718790168916,0.006412286972182041,-0.18021254596425296,0.0039010783220767785,0.005122388744817231,0.4752321036053492,0.022068349514377063,0.003979191023060758,0.05481771971856543,0.10048784650792071
