time_slice_type,time_slice,bias20_quintile,entry_gap_bucket_number,entry_gap_bucket,signals,evaluable_signals,outcome_observation_rate,primary_success_rate,gross_average_return,net_average_return,gross_median_return,net_median_return,gross_win_rate,net_win_rate,gross_profit_factor,net_profit_factor,average_day1_close_return,average_day3_close_return,average_day5_close_return,average_day10_close_return,average_mfe_5d,average_mfe_10d,average_mae_5d,average_mae_10d,average_trade_mfe_abs_mae,aggregate_mfe_abs_mae,top1_removed_winners,top1_removed_gross_average_return,top1_removed_gross_profit_factor,top1_removed_net_profit_factor
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,2,-1% to 0%,3207,3191,0.9950109136264421,0.20119084926355374,-0.002001644040082609,-0.007776989702948721,-0.011904761904761862,-0.017646887534268258,0.4487621435286744,0.4224381071764337,0.9340525021399542,0.7673691907930872,-0.005380703879276926,-0.007709317655447929,-0.006042145356535888,0.001446387994747796,0.02424151652342964,0.04922961612101876,-0.038423918111940736,-0.05641215396004676,4.488835001306564,0.872677475777384,15,-0.002825486156921341,0.9073472427267111,0.7440770564491956
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,3,0% to 1%,10780,10748,0.9970315398886828,0.17519538518794195,-0.004623947026788158,-0.010383871786746159,-0.015293129136204509,-0.02099784440154599,0.4161704503163379,0.39077037588388536,0.8463286804452858,0.6886784733997845,-0.0025091924898553238,-0.005343394371941379,-0.007134545391573117,-0.0036354716194785556,0.023883335490403057,0.045359564195694264,-0.03423391030514996,-0.053848554583577755,4.341123767036363,0.8423543500186654,45,-0.005375620658448701,0.8220956970678615,0.6676705255526786
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,4,1% to 2%,3860,3856,0.9989637305699481,0.22562240663900415,-0.0008738734547877334,-0.006655575944438488,-0.01611280586746283,-0.021816016765510808,0.44320539419087135,0.4237551867219917,0.9719784405110314,0.8058198481965461,-0.0009614655849705686,-0.0020384108544790796,-0.005155685428062252,-0.0002906917753766503,0.030493384282933057,0.05362255131588584,-0.03567438756138496,-0.05751016046669503,4.9067856938883,0.9324013510089133,18,-0.0017161656702511375,0.9452264474530395,0.7824083696078159
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,5,2% to 3%,1120,1117,0.9973214285714286,0.2721575649059982,0.009369166964340711,0.003527968972765731,0.005694760820045497,-0.00011840873890836537,0.5147717099373321,0.4995523724261415,1.3294447389467896,1.113352615376187,0.0009422235354481622,0.005435110059242323,0.0025845245091058837,0.017206329663584548,0.04116845054249985,0.06756538405914032,-0.035193575978109334,-0.05396538110044568,5.4252790777802025,1.252013470142664,6,0.008436998025487594,1.2950736517153396,1.0831257364294964
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,6,>= 3%,1248,1245,0.9975961538461539,0.44738955823293175,0.031692757752791276,0.025722155690116467,0.04761904761904767,0.04156583076150332,0.6305220883534136,0.6144578313253012,2.488796892223577,2.102358750828692,0.00018019182330140203,0.021874149075005622,0.040715358559357026,0.045883942377299564,0.06726354327627411,0.09085064277371407,-0.020839508562084774,-0.035939842516098476,7.29365023006625,2.527853112684606,8,0.030726230165929267,2.434118539476747,2.054357520439845
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,1,< -1%,1992,1989,0.9984939759036144,0.20110608345902464,-0.005412598929009579,-0.01116879407395081,-0.01477272727272727,-0.020472586536510136,0.4409250879839115,0.41578682755153346,0.8385564183275673,0.695063353891278,0.0011170678692888757,-0.004426936489382657,-0.0067682710599285345,-0.0038201229061057204,0.030698868389567143,0.050006872568494155,-0.038959020572159726,-0.06280103749029271,4.623621231576171,0.7962746248614734,9,-0.006197376842637522,0.8159849903324873,0.6752375500357547
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,2,-1% to 0%,3992,3979,0.9967434869739479,0.15481276702689117,-0.0017694636551931623,-0.007546322390611719,-0.00836120401337792,-0.014104809278554361,0.44081427494345315,0.4121638602663986,0.9336422986322677,0.7468831770460858,-0.003300192464943079,-0.003968162748013649,-0.004688787358122939,-0.0041192436015453455,0.020736133856900547,0.03959264824557159,-0.028304923227468217,-0.04878878469613224,4.376450337166088,0.8115112621100055,18,-0.002581586097400636,0.9036243758073184,0.7210683005379404
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,3,0% to 1%,14495,14447,0.9966885132804415,0.1466048314528968,-0.0029644373188124364,-0.008734509569982361,-0.010288065843621408,-0.01602678853817798,0.4237557970512909,0.39011559493320414,0.8869755124933844,0.7038330918611612,-0.002974809337650528,-0.00320366059370464,-0.003361838260680537,-0.005003662577005091,0.020176755434971924,0.03813631684647251,-0.02573909875840334,-0.04461310597583475,4.303922577018952,0.8548231738702416,62,-0.0037302213872174306,0.8583889718961106,0.6793991675594939
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,4,1% to 2%,3491,3486,0.9985677456316242,0.21113023522662078,0.00041377041576542425,-0.005375494485664981,-0.01351356387637287,-0.019230586336680355,0.43516924842226046,0.4133677567412507,1.0143627265988742,0.8318067854787528,-0.0034567797411578097,-5.772756633575262e-05,-0.0015529685438275555,-0.004281474604370465,0.027013852427982914,0.04860904957801897,-0.028866832286947256,-0.05092337217926058,4.974634535887411,0.9545528408233703,16,-0.00042249653253393623,0.9854016860661856,0.8066833089332848
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,5,2% to 3%,621,619,0.9967793880837359,0.2875605815831987,0.007413742783600867,0.001584725176080485,-0.014150943396226467,-0.019855787546771426,0.4555735056542811,0.4345718901453958,1.247198481450185,1.0479930803682667,-0.00027400249385188487,0.008889029969893868,0.009957258411457795,0.006299019751794392,0.040434331717192344,0.06449690942722118,-0.027491927662196495,-0.04988556396978448,5.712973027219395,1.292897269163615,3,0.0065659319632168514,1.2178686415906397,1.0223560122506816
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,6,>= 3%,373,373,1.0,0.2680965147453083,0.004140075330499958,-0.0016701901633793849,-0.010791366906474864,-0.016538557220371956,0.450402144772118,0.44235924932975873,1.1315683944159802,0.9515748172626098,-0.000304900168020809,0.00499153326615027,0.003267051724468014,0.0025123135411589848,0.03938163116145138,0.060333937597904445,-0.033994744301040006,-0.054446715811112524,5.47548817469941,1.1081281340681037,2,0.0031776083933178737,1.1004404808608053,0.9242383670588947
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,1,< -1%,1586,1578,0.9949558638083228,0.22813688212927757,0.0025579954104781874,-0.00324426453976171,-0.004790590935169314,-0.010542102734971161,0.46894803548795944,0.44423320659062104,1.089199430995806,0.8974665005473931,0.0022081811275620547,-0.0006266722485768599,-0.0006673763803126709,0.0059354778606455945,0.03104536715920941,0.05431024815123167,-0.031623956410304355,-0.051582576924529035,4.853582725815338,1.0528797006534496,8,0.0016487160661001266,1.0572006345471312,0.8695599244895563
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,2,-1% to 0%,4235,4221,0.996694214876033,0.14001421464108033,-0.001129466646360511,-0.006910264470072626,-0.004739336492891044,-0.01049134777600369,0.4548685145700071,0.41767353707652216,0.9533787206809429,0.7471207612088557,-0.0014156253982380912,-0.001686896292756031,-0.0018217240151969182,-0.001740179865417022,0.020482729808287956,0.03770476905735504,-0.02358394042150421,-0.04071445583908053,4.315034374517973,0.9260781774016348,20,-0.0019379093467911603,0.9203874448200742,0.7190445224230483
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,3,0% to 1%,13744,13689,0.9959982537834692,0.14069690992767916,-0.002306367994878215,-0.008080314834821637,-0.008438818565400852,-0.014182614394206946,0.4266929651545036,0.39002118489297977,0.9076513536624249,0.7138054880064819,-0.002649923151983613,-0.002856412675171307,-0.003083973425907768,-0.0025833200166230316,0.01957754062859562,0.03728939230304126,-0.024423693552101878,-0.0410386414396855,4.117934073439855,0.9086410025986239,59,-0.0030749860841199675,0.8774059992421869,0.6880900989972858
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,4,1% to 2%,2939,2929,0.9965974821367812,0.21406623420962786,-0.0006887559884736339,-0.006471261530616481,-0.017513134851138368,-0.023208335288085705,0.42710822806418575,0.403209286445886,0.976671883973476,0.8022729474332597,-0.0033792197926058756,-0.003990027851329185,-0.0017383751206835826,0.0010203198616243602,0.025961761638244027,0.050304928932697265,-0.030741078882289673,-0.04988650689532526,4.9309750191608535,1.0083874791684646,13,-0.0014975723254226977,0.9495024587510456,0.7786893033628797
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,5,2% to 3%,493,492,0.9979716024340771,0.2459349593495935,-0.0009131800234730765,-0.006693389582057849,-0.02817307923578316,-0.033805411340661125,0.40447154471544716,0.3800813008130081,0.9727049068217157,0.8179827416005776,-0.002672962974061511,0.0009139456693099287,0.002736323423349795,0.007669730766566106,0.037683135215011924,0.06522509651663178,-0.03599511138332485,-0.05516496045018701,5.326476101293433,1.1823646021740357,2,-0.0016486022455605748,0.9509233349407494,0.7989198888750435
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,6,>= 3%,251,251,1.0,0.3346613545816733,0.013200396594660716,0.007335909894406773,-0.0066225165562914245,-0.012378064881850906,0.47808764940239046,0.46613545816733065,1.44808390911957,1.2268411230015448,-0.0002052115683142407,0.010162799114475018,0.015695675338126443,0.029522826702017533,0.05121295631746509,0.08262469735861203,-0.03221416445479474,-0.044549134399588144,4.606993165750417,1.854686931007483,2,0.011854241295352536,1.3991827427526051,1.1839777174213089
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,1,< -1%,1782,1779,0.9983164983164983,0.23496346261944911,0.0018225719905959452,-0.003974546362210969,-0.01092233009708743,-0.016665904809247335,0.4564362001124227,0.433389544688027,1.0609231134795933,0.8793373326502678,0.0012025861192154663,-0.0009031974282046437,0.0007953037752868011,0.009857079278932921,0.03286574975565523,0.06036270584810194,-0.031544060681692535,-0.0492850344419756,5.265636805180544,1.2247674477973296,9,0.0009219986147399167,1.030663730195059,0.8529029575413478
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,2,-1% to 0%,4106,4087,0.9953726254262055,0.15512600929777343,-0.00348929795538908,-0.009256216788627203,-0.012557077625570678,-0.01829069991402177,0.4147296305358454,0.3851235625152924,0.8712997690348959,0.6957018802732305,-0.001959568346801222,-0.0019996707352877455,-0.002302017866984575,-0.0037344347274837326,0.02238385809771689,0.04085057173305936,-0.025511829808973964,-0.044621083583306236,4.188332958357682,0.915499321229897,17,-0.0042454378329526525,0.8440614370690075,0.672356566386405
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,3,0% to 1%,11891,11845,0.9961315280464217,0.17256226255804136,-0.002821171299219547,-0.00859183401566235,-0.014084507042253502,-0.019814116549007655,0.4175601519628535,0.3923174335162516,0.8998002548439701,0.7265792202468428,-0.002690974231402222,-0.0025435852398886976,-0.0025599056316896233,-0.0006037379214314917,0.023160673731743082,0.04341167511983141,-0.0270881387716706,-0.04449621363416751,4.502532365393218,0.9756262741083366,50,-0.003583595680438473,0.8732584410919838,0.7037125894654287
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,4,1% to 2%,3334,3321,0.9961007798440312,0.25052694971394157,0.0011997173643438876,-0.004593597884872593,-0.019230769230769273,-0.02491595639014139,0.4245709123757904,0.40680517916290276,1.0391923960205462,0.8641009419071879,-0.0037466320518546006,-0.0012410991621917488,0.002193838728377933,0.008664527695857035,0.030479513110855703,0.058005607218016564,-0.031228436214725104,-0.04884714745112627,4.947693303836419,1.1874922128473058,15,0.00037786338776371847,1.0122882958181578,0.8406501505335007
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,5,2% to 3%,715,715,1.0,0.26713286713286716,-0.0008443826921464535,-0.006625722074113426,-0.04179104477611939,-0.04733873991582833,0.4041958041958042,0.3888111888111888,0.9758524353078768,0.8267657385990483,0.0001835642625860148,0.000335512634804299,0.0009458004178236474,0.009469833318399368,0.03776857665903996,0.06737757894584684,-0.03494656670399384,-0.054161386833275184,3.988894599361228,1.2440150240845016,3,-0.0016143224888567882,0.954027484886838,0.8075620672754847
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,6,>= 3%,472,472,1.0,0.3855932203389831,0.011997141030806251,0.006141027211127844,-0.014939148073022268,-0.02063720697700712,0.4682203389830508,0.4576271186440678,1.360530713748035,1.1696739464579824,-0.0019754685410744957,0.00606215511079462,0.011913523497934968,0.020971121788959934,0.04990511613106845,0.08263766097831032,-0.03627776252975063,-0.0537317990368649,4.925031532735373,1.5379656452897357,3,0.010953393818914144,1.327072515308554,1.1401071406036432
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,1,< -1%,2658,2654,0.9984951091045899,0.28372268274302936,-0.0011809740445829348,-0.006960126389514005,-0.04806532377375666,-0.05355387161813965,0.4054257724189902,0.392991710625471,0.9677855553075955,0.8256420981766214,0.0005067192176956277,-0.0011329035160481105,-0.0017733672261748743,0.012345734576256063,0.03932597845823993,0.07426530667737447,-0.040019949976152054,-0.06125766138472539,5.49035896176917,1.2123431583676574,11,-0.001950662325809197,0.9470106444717642,0.8072738670795029
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,2,-1% to 0%,3563,3554,0.9974740387314062,0.23916713562183456,-0.004423973427955059,-0.01018469853042857,-0.03245029455081,-0.03804683837439735,0.38351153629713,0.36606640405177265,0.8719299964152428,0.7316546356864169,-0.004197648357893113,-0.003410983252728151,-0.002367145409678182,0.0008297121806431539,0.031651288460677586,0.0576683420329931,-0.03643182825058498,-0.05747096551782293,4.482463580466258,1.0034343692226462,14,-0.005164935218064037,0.851068820456463,0.7133779096722629
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,3,0% to 1%,8814,8772,0.9952348536419333,0.25170998632010944,-0.003070043638215771,-0.008838811202915945,-0.033258144670361534,-0.03888099262269471,0.38873689010487916,0.37209302325581395,0.910038387692112,0.764317561391295,-0.0045188184353394745,-0.0028637099756144173,-0.00022628847685342854,0.005470985786603448,0.03215996556701633,0.06097105682068855,-0.03542978541750573,-0.05585849315592651,4.72658576173563,1.0915270601820666,35,-0.0038103703623291463,0.8887900655213837,0.745710090298128
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,4,1% to 2%,3584,3576,0.9977678571428571,0.2871923937360179,-0.0020811422305774185,-0.007855611361401333,-0.048874411871154544,-0.05435795496948616,0.3926174496644295,0.38338926174496646,0.9425480524252895,0.8013714607858616,-0.0048474735132656155,-0.002656030542405693,0.00016025862314839517,0.005228700224945235,0.03631871227226072,0.06763634368352661,-0.039140766211692365,-0.06113741861096244,4.885027254402805,1.106300285818722,15,-0.00287109487224812,0.92107310815194,0.7824293673519149
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,5,2% to 3%,1450,1447,0.9979310344827587,0.31651693158258465,0.00033905260463800726,-0.0054498257870497545,-0.051111111111110996,-0.05658436283922706,0.3946095369730477,0.3863165169315826,1.0088270301772821,0.8693393665868632,-0.003675827929189655,0.0006422581673016779,0.004253674842808542,0.012796631311975606,0.044747044656900346,0.07936554301464706,-0.04214006639885107,-0.06379286347111163,4.848836692790527,1.2441131922317215,6,-0.0004262184944530377,0.9889496695174274,0.8517142654744653
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,6,>= 3%,1507,1506,0.9993364299933643,0.3247011952191235,-0.0035102166815837166,-0.009276672093599047,-0.05338442238464053,-0.05886215435226134,0.3791500664010624,0.37317397078353254,0.9182716161933681,0.7996685572511532,-0.007562292015695329,0.0006526146158399917,0.003312615471843233,0.01348994538286084,0.05036036006655793,0.08772029049360575,-0.050029631512482166,-0.07344324743376741,5.298815676551337,1.1943955851450285,6,-0.0042585796680138085,0.9012425088667408,0.7844623843944534
YEAR,2020,1,1,< -1%,2803,2786,0.9939350695683197,0.3653984206748026,0.0032311843461496387,-0.002574440402268376,-0.02655504149225235,-0.03220446119786928,0.47559224694903085,0.47128499641062455,1.0806892572010989,0.9399278456165764,0.00461046979195387,-0.0053916094302779655,-0.000920815972599137,0.03607849080783563,0.05873823484351161,0.09634958789008984,-0.05915985105061769,-0.08385577659714767,5.686782155672134,1.148991659250427,14,0.002320808645966261,1.0576640881565225,0.9192160006871541
YEAR,2020,1,2,-1% to 0%,1675,1671,0.9976119402985074,0.21903052064631956,-0.0027147630661321256,-0.008485802397290689,-0.012145748987854255,-0.017856026520464998,0.44165170556552963,0.42190305206463197,0.9164710724252311,0.761568031948087,-0.005566263781900884,-0.004736892130533126,-0.0026986275014508434,-0.00041816362528776,0.028519480302360137,0.05182780040908993,-0.03945138267657523,-0.061504432256182094,4.840899483737012,0.8426677315419081,8,-0.0035672376253337236,0.8907672637145332,0.7390102641454099
YEAR,2020,1,3,0% to 1%,6138,6119,0.9969045291625936,0.2144141199542409,0.0010726838546890971,-0.004720836007118899,-0.004464285714285698,-0.010220022539640513,0.47001143977774146,0.44451707795391404,1.0376822505795489,0.8497945690101752,-0.0029772035635822177,0.00023119102517679145,0.0022180050735864285,0.006411743221445833,0.0279467841020289,0.050294367507549925,-0.029955753323046067,-0.04756491166163013,5.367939080498217,1.0573838098415225,29,0.0002580821798361384,1.0090231867709563,0.8248601780034968
YEAR,2020,1,4,1% to 2%,2539,2532,0.9972430090586846,0.3056872037914692,0.012142110489342106,0.006284790543679369,0.012820512820512886,0.006958469494116848,0.5430489731437599,0.523696682464455,1.4456093214172747,1.211007584158445,-0.002227330897539527,0.0028548563858056025,0.010922562501371262,0.019836074296741883,0.03617272549061238,0.06493256502039753,-0.030210873007332564,-0.04831709109533748,6.2899241493957,1.3438839869783348,14,0.01122301120395871,1.409601470759389,1.1793307773943762
YEAR,2020,1,5,2% to 3%,964,963,0.9989626556016598,0.39979231568016615,0.022811653078559247,0.016893492830180504,0.03229166666666661,0.026316265359096373,0.5898234683281413,0.5804776739356179,1.8287136786370684,1.5676813476110087,-0.0035036649569127163,0.007443311648133071,0.01922995173614948,0.04412666429234801,0.04452058127894378,0.08854270310527526,-0.0329262437308281,-0.05150567463136274,7.7852549216087406,1.7190863674535777,6,0.02180992419921897,1.787385759507002,1.530884991049176
YEAR,2020,1,6,>= 3%,1146,1141,0.9956369982547993,0.5828220858895705,0.04735211512180892,0.04129195535952274,0.08556149732620333,0.07929243177722219,0.6985100788781771,0.6914986853637161,3.2115720654599222,2.7912700532817554,0.0033567621528031804,0.02940334821745964,0.048230882432373036,0.1034407381199044,0.07130603747829287,0.13948722945728279,-0.025336563814603,-0.03990456545843038,11.48158780398968,3.495520571514311,8,0.046408609887972706,3.1523085860418236,2.7383027548338683
YEAR,2020,2,1,< -1%,1652,1647,0.9969733656174334,0.21979356405585915,-0.0029369506998345035,-0.00870657195175899,-0.013392857142857095,-0.019098020884592348,0.44869459623557983,0.4304796599878567,0.9105215230240654,0.7572142851289879,0.0042539129782630195,-0.002346697706961583,-0.005863193742284718,-0.022687987354163722,0.030906163957364487,0.050448792440622774,-0.035038367570185164,-0.07151839484300984,4.311870576931786,0.7053960390381105,8,-0.003806405523521303,0.8845956082963351,0.7344050874547189
YEAR,2020,2,2,-1% to 0%,3107,3098,0.9971033150949469,0.1526791478373144,-0.0029862299804554637,-0.008756472789199428,-0.008544658067656308,-0.014289243096850115,0.43770174306003873,0.4012265978050355,0.8884743527901887,0.7077390566123625,-0.0021221095648360365,-0.001716461863432001,-0.002994403920870078,-0.007721355200474665,0.02056512575946234,0.039457882997942575,-0.0258341568829429,-0.04814007471462016,4.62554893242571,0.8196473152950716,14,-0.0037848228959757903,0.8592883618139268,0.6826803856405732
YEAR,2020,2,3,0% to 1%,11007,10961,0.99582084128282,0.15628136118967248,-4.1730199657176556e-05,-0.005828904947377946,-0.0047244094488188,-0.01048251592913587,0.45579782866526775,0.42122069154274244,0.9983191052495736,0.7911991272163551,-0.0024663897725360675,-9.373213740636235e-05,0.0008185123868563913,-0.0004753239087397548,0.02135527549294498,0.04019232174376315,-0.022333522403056985,-0.040655670904944055,4.800029775629673,0.9886030865838065,50,-0.0008448578614381628,0.9661243149992783,0.7636794690916927
YEAR,2020,2,4,1% to 2%,2609,2594,0.9942506707550786,0.21202775636083268,0.002848075610961777,-0.0029557621879005708,-0.003507753766144317,-0.009281665471271912,0.4807247494217425,0.45219737856592135,1.1034628545915277,0.9028989761211927,-0.0029300702838695714,0.0005364316630994732,0.0049107871895044735,0.0008214933866936793,0.028351398266941698,0.05101965664960014,-0.025039775939451777,-0.048355394374508545,4.698480167501892,1.0550975193058525,13,0.0019701638238721762,1.071212021604325,0.874855552713223
YEAR,2020,2,5,2% to 3%,552,549,0.9945652173913043,0.25136612021857924,0.003082438299459272,-0.002722935331148927,-0.013100436681222738,-0.01880873715299605,0.44990892531876137,0.4262295081967213,1.1009188427447385,0.9189569253530808,-0.002568747662608881,0.00471868359064303,0.0016006030308257408,-0.002597823376504126,0.0328943773061983,0.05882909747034377,-0.029560867272747746,-0.059982286817495435,5.289300487782792,0.9807745018015,3,0.002102556285044344,1.06846140353775,0.8905633903871292
YEAR,2020,2,6,>= 3%,255,255,1.0,0.2980392156862745,0.007107587794359899,0.0012791586047027272,-0.007194244604316502,-0.012939567912801594,0.4745098039215686,0.4549019607843137,1.2333181831104547,1.0383328702682433,-0.004055205838165145,0.0022608210131858826,-0.0021181911013913113,0.002489171129434652,0.03382603773786915,0.06497577661757027,-0.03511259800575618,-0.06529812800866866,6.063907036800099,0.9950633900093492,2,0.005745401465434415,1.1871229581872256,0.9977626829510027
YEAR,2020,3,1,< -1%,1452,1446,0.9958677685950413,0.1908713692946058,-0.0003122651997567917,-0.006097293275600424,-0.005037872165227497,-0.010790279479674935,0.4681881051175657,0.43775933609958506,0.9889768776427914,0.8052804644365739,0.001609181533791794,-0.003870875297293996,-0.0014335249953135597,-0.005012216883578951,0.025928138548203288,0.04667920965537447,-0.028863656905380924,-0.052038096818068855,4.5904427913574795,0.8970199240485357,7,-0.0011628142885057437,0.9591507674582433,0.7793485229586701
YEAR,2020,3,2,-1% to 0%,3407,3394,0.9961843263868506,0.12286387743076016,-0.003156158372852069,-0.008925124751414711,-0.0061101380380981785,-0.011861372675498083,0.44401885680612846,0.40100176782557456,0.8704630661291969,0.6760372386191386,-0.0023794382439618817,-0.003417305416536317,-0.00388777984312426,-0.005012519909428773,0.017317656847828374,0.03457753176036573,-0.024350400309064723,-0.04196340953124103,4.144170723863427,0.8239924292763522,16,-0.003972937900980816,0.8377090099350336,0.6482284244674824
YEAR,2020,3,3,0% to 1%,11979,11929,0.9958260288838802,0.14921619582529969,0.0010452543818642314,-0.004748431929750003,-0.003278688524590234,-0.009035583060833147,0.46416296420487885,0.42208064380920446,1.0451944048039494,0.818733888838536,-0.0016975450323681671,-0.0008767319587043397,0.0002297027071407414,0.0033370425450980905,0.020919389035002338,0.039435676202898264,-0.021693423206918524,-0.036405681074227744,5.129164314656658,1.0832286346323983,56,0.00024519048136499664,1.0105517066759067,0.7893629105488538
YEAR,2020,3,4,1% to 2%,2527,2509,0.9928769291650178,0.20765245117576725,0.0001602784529024528,-0.005627648620386131,-0.01224489795918371,-0.017980266444549635,0.43244320446392986,0.4081307293742527,1.0054851726290912,0.8262829216645899,-0.002765697055497882,-0.0007137281932483763,0.0019002986863167449,0.0038998700648710037,0.027061026003460848,0.050706353177920487,-0.026861211046341916,-0.046379242707634,4.894983153523579,1.0932984287295024,11,-0.0006415173872820865,0.9781417513031305,0.8025444286430721
YEAR,2020,3,5,2% to 3%,460,456,0.991304347826087,0.2807017543859649,0.008770730212234904,0.0029339448478173267,-0.00384581575246129,-0.009600923549391495,0.4868421052631579,0.47368421052631576,1.3055257290388185,1.0930258576553726,-0.0008137034956546547,0.007531852680655231,0.009445768188764766,0.014709076965815,0.03978287793136699,0.06727103789238567,-0.027152735479642642,-0.04816196042070177,5.37940757897468,1.3967670191321806,3,0.007632630002766738,1.2641311402852051,1.0567729054769028
YEAR,2020,3,6,>= 3%,229,229,1.0,0.2838427947598253,0.006063458900838546,0.00024245762723852472,-0.0220661985957874,-0.027749816288844226,0.45414847161572053,0.43231441048034935,1.1905205279054016,1.0069600358558963,-0.002983643479301605,0.004189777808000257,0.002542748423757396,0.0025978654046683236,0.03954392734626775,0.06777297047708465,-0.035605812382452154,-0.061236719584404464,3.9516176649390773,1.106737443433283,2,0.004595709647055638,1.1431410818985226,0.9653738262730875
YEAR,2020,4,1,< -1%,1561,1554,0.9955156950672646,0.2438867438867439,0.004932766144511159,-0.0008821509728975262,-0.0029133392487429854,-0.008688078603408337,0.47554697554697556,0.44851994851994853,1.1810008117120299,0.9707795286140964,0.0029634623858342066,-0.00046965129289997914,0.003819749796723747,0.0054885320603484805,0.031678550228335725,0.05745952472139876,-0.026841421405881406,-0.046154341419739425,5.76658618342494,1.2449430097777172,8,0.0040527847999548144,1.1479455867461232,0.9420993162516946
YEAR,2020,4,2,-1% to 0%,2960,2947,0.9956081081081081,0.1828978622327791,0.0022384893567246396,-0.0035612619393460966,-0.0036101083032490378,-0.009370611760844484,0.4696301323379708,0.4407872412623006,1.0885591577175546,0.8740116299279801,-0.002289393873373035,-0.0025146289763250387,-5.938362041456669e-05,0.005352913608272345,0.02370327508418741,0.045420143139301754,-0.025999807837135923,-0.04028295428928398,4.991899312732923,1.1275276091501651,14,0.0014052641605571984,1.0553309772758814,0.84544166866964
YEAR,2020,4,3,0% to 1%,11097,11035,0.9944129043885734,0.19148164929768918,0.003513828158755835,-0.0022936419940887123,-0.0031847133757961776,-0.008941255200140191,0.4740371545083824,0.4434073402809243,1.1410942194833107,0.9177214584000281,-0.00238963262932428,0.00027172142762964317,0.0018281823047358004,0.007811031242758757,0.025410288825667697,0.04726869095577037,-0.024362307250832067,-0.03857155819693801,5.252778271311065,1.2254804619099566,53,0.002695933345353415,1.107732553799717,0.889087023462334
YEAR,2020,4,4,1% to 2%,3340,3315,0.9925149700598802,0.23951734539969835,0.0021683325114032616,-0.0036309099734572613,-0.009273570324575098,-0.015015452951299559,0.4521870286576169,0.432579185520362,1.0733838348254068,0.8885873911003879,-0.0034281738604210912,0.00036433296541534975,0.002665110848923696,0.0070591189641851055,0.030516151576690808,0.0553625955811935,-0.028915967975191147,-0.046769636197524715,5.324974787293163,1.1837294467585266,15,0.0013589627219670625,1.0457838670973156,0.8645109185010331
YEAR,2020,4,5,2% to 3%,778,776,0.9974293059125964,0.2667525773195876,0.002884246929296694,-0.0029187707531790146,-0.018566382355475086,-0.024256452404639226,0.42912371134020616,0.41881443298969073,1.0904824020364265,0.9166541297734756,-0.0033300597880760938,0.000944893147472838,0.003546443306865156,0.012816795770322194,0.03518970561315093,0.0665392911907888,-0.03346193783709606,-0.051893063207334916,5.6210964451662235,1.282238647676973,4,0.0019642312345964238,1.0613027382977982,0.8910991823339642
YEAR,2020,4,6,>= 3%,375,375,1.0,0.33066666666666666,0.00779961062200062,0.0019683733441342253,-0.017214397496087663,-0.0229022930742576,0.47733333333333333,0.456,1.237002398079678,1.0549754300188934,-0.0051356048897516415,0.005367359148065201,0.009565424998471315,0.015459888654879676,0.044650729412276276,0.07708889382987352,-0.03737236588215948,-0.05759748186605236,4.543012052596374,1.3384073631751823,2,0.006890883407049182,1.2082726697941495,1.0295830318825128
