year,cohort,feature,resolution,bucket,lower_bound_exclusive,upper_bound_inclusive,equality_rule,signals,evaluable_signals,outcome_observation_rate,primary_success_rate,gross_average_return,net_average_return,gross_median_return,net_median_return,gross_win_rate,net_win_rate,gross_profit_factor,net_profit_factor,average_day1_close_return,average_day3_close_return,average_day5_close_return,average_day10_close_return,average_mfe_5d,average_mfe_10d,average_mae_5d,average_mae_10d,average_trade_mfe_abs_mae,aggregate_mfe_abs_mae,top1_removed_winners,top1_removed_gross_average_return,top1_removed_gross_profit_factor,top1_removed_net_profit_factor
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,DECILE,3,-0.06305932179875685,-0.031003732736673364,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,20,20,1.0,0.25,0.01098088116596534,0.005133074350337162,0.024885780558093762,0.018976350266370054,0.6,0.6,1.4127760873071058,1.1784660203447563,-0.003458655335928834,-0.014816444064218198,-0.005126120035671838,0.014736529888308397,0.03040385516690719,0.05076189325218276,-0.04678809758008098,-0.060651621021451975,6.103723191546441,0.8369420700928786,1,0.005330955629578848,1.1903732883063491,0.9840251563543895
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,DECILE,4,-0.031003732736673364,-0.00420771027788042,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,12,12,1.0,0.25,0.019404783357088385,0.013505036744420272,0.012199858757062199,0.006341111034316408,0.6666666666666666,0.5,2.1455654680587504,1.7045287711254093,-0.005480195609322743,-0.007740664663078055,0.008322779645923123,0.058411230177219164,0.019393526738370543,0.07668968347755077,-0.02117456738907093,-0.024985764274792748,12.037522236535315,3.069335107548432,1,0.006369700237331088,1.3447002108296016,1.0260619038322902
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,DECILE,5,-0.00420771027788042,0.020767821000205577,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,20,20,1.0,0.35,0.010230444541888617,0.00438311265885611,0.008593662523793566,0.002754130449878889,0.55,0.5,1.2859860073437046,1.114615272861725,-0.011128521955029747,-0.00946371548746942,-0.008453079841826089,0.02561378667255549,0.030883863553403938,0.0725266013406877,-0.05802394080012552,-0.06973848657902007,7.82455945966682,1.0399795707999548,1,0.0026467317464974383,1.070288424858941,0.9216044202530578
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,DECILE,6,0.020767821000205577,0.04727958353487657,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,25,25,1.0,0.36,0.011762144330425337,0.005906192097040626,0.018662519440124425,0.01278798308743621,0.52,0.52,1.4279921265899538,1.1962114867407951,-0.003750347745366165,0.011676096758759713,0.01940587627889856,0.046690420168749004,0.04186461887767139,0.08165692148785528,-0.02404928806764242,-0.03282576948108003,4.995265999325284,2.487585905180999,1,0.007622604047896761,1.2662710002500683,1.0571079749410817
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,DECILE,7,0.04727958353487657,0.08035548761186247,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,34,34,1.0,0.23529411764705882,0.0031052122454131386,-0.002700324138068983,-0.00497512437810943,-0.010746395584509346,0.4411764705882353,0.4117647058823529,1.1091264186223235,0.9144498544555555,-0.0063996719245875,0.004760893851408608,0.004603394386141735,0.01719172420098713,0.03447145701631193,0.06384026269900678,-0.034351364644835965,-0.05382993537360821,6.4933091417322375,1.1859620907199981,1,-0.0013162227569972257,0.9551044774783225,0.781798382881724
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,DECILE,8,0.08035548761186247,0.12867679351055708,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,74,74,1.0,0.24324324324324326,-0.008051397373372578,-0.013792492006467965,-0.05091206475937016,-0.056389629796556,0.3783783783783784,0.3783783783783784,0.7954212685034109,0.6771764309043878,-0.005538978831292988,-0.007960011981176698,-0.01393761110150216,-0.016235883926988156,0.03030590537388385,0.051169254949960566,-0.04665192981939317,-0.07640677996752951,2.924664145048349,0.6696952151589938,1,-0.010623309895408557,0.7337189806605755,0.6225018987927194
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,DECILE,9,0.12867679351055708,0.21785403005866313,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,209,208,0.9952153110047847,0.2403846153846154,-0.0037783530726414006,-0.009543551310168876,-0.02901408787377424,-0.03464322769222325,0.41346153846153844,0.40384615384615385,0.893069507200684,0.7523333603025865,-0.00330656226186211,0.0007069395136394834,-0.001258488178985951,0.007700187414638347,0.037630422175146366,0.06784171592709352,-0.04063689685878982,-0.0633441250701278,3.1942839560743153,1.071002493948515,1,-0.004637672263448656,0.8693810781534159,0.7314577419271171
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,DECILE,10,0.21785403005866313,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,847,843,0.9952774498229043,0.3333333333333333,-0.003514631903926999,-0.009279798552532836,-0.05359317904993899,-0.059060898696705826,0.38552787663107946,0.3819691577698695,0.9187504531684478,0.8007150608287561,-0.0056905410038653,-0.0031338090437645657,0.009228542559378362,0.019736472194437568,0.053036347230768305,0.0958009340471182,-0.049541853411912945,-0.07288419653241962,5.54086540203304,1.314426701603344,4,-0.004410635804848768,0.8985208816854835,0.7826195795271409
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,QUINTILE,1,,-0.06305932179875685,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,33,33,1.0,0.3939393939393939,0.024698663684903227,0.01876828642140434,0.0453514739229024,0.0393204898443077,0.6666666666666666,0.6666666666666666,2.0015244959475433,1.7096424747413475,-0.004177546076132124,0.00470270332841854,0.030202734310778415,0.08205369278764106,0.04202056016996847,0.10030001526570659,-0.028119385516990704,-0.03355236406541469,6.616249207571066,2.9893576223171245,1,0.02056347213166802,1.8085755500647547,1.537411120178833
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,QUINTILE,2,-0.06305932179875685,-0.00420771027788042,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,32,32,1.0,0.25,0.014139844487636482,0.008272560248118326,0.01913109756097564,0.013240130176479173,0.625,0.5625,1.6153453932547548,1.3287366094560755,-0.00421673293845155,-0.012163026788790644,-8.27826550737279e-05,0.031114542496649935,0.026274982006205948,0.06048481458669577,-0.03718302375845221,-0.04727692474145477,8.328897833417269,1.2793728635580999,1,0.009344655675159637,1.3939574698270314,1.1349315630251053
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,QUINTILE,3,-0.00420771027788042,0.04727958353487657,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,45,45,1.0,0.35555555555555557,0.01108138886885346,0.005229267902291953,0.012820512820512997,0.006958469494116909,0.5333333333333333,0.5111111111111111,1.3555514468626322,1.1550823861082433,-0.007029536282994423,0.0022806246493245427,0.007024118003020938,0.037323027503774114,0.036984283177996964,0.07759900142244747,-0.0391491337265238,-0.04923142152460892,6.252729759477078,1.5762088320699548,1,0.007825943441911017,1.2455190090094372,1.0577940144702955
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,QUINTILE,4,0.04727958353487657,0.12867679351055708,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,108,108,1.0,0.24074074074074073,-0.004539131382273371,-0.010300513233083104,-0.03556787734579242,-0.04118005244123624,0.39814814814814814,0.3888888888888889,0.873647152337934,0.737306293102779,-0.00580993776807089,-0.003955282367214657,-0.008100627892429081,-0.005712377664477416,0.03161728274279639,0.05515827590799363,-0.042779529671847394,-0.06929925481759133,4.058626106611453,0.7959432760594697,1,-0.006260975757203533,0.8273310192945603,0.6964873881086884
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,bias_60,QUINTILE,5,0.12867679351055708,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,1056,1051,0.9952651515151515,0.3149381541389153,-0.003566824104776281,-0.009331997005043108,-0.05245901639344264,-0.05793130525902571,0.3910561370123692,0.38629876308277833,0.9144427295212891,0.7925114746979961,-0.00521873550592366,-0.002373698958188884,0.007153088331424245,0.017354410125742764,0.04998741058798108,0.09026761590347869,-0.04777950235287431,-0.07099615194235617,5.074701909409761,1.2714437815836777,5,-0.004464506803812237,0.8934195166213623,0.7737478756813014
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,1,,-2.001191671035884,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,6,6,1.0,0.6666666666666666,0.04306493243793572,0.037026683224646056,0.08215630885122405,0.07589163944886615,0.8333333333333334,0.8333333333333334,2.85302252147232,2.538346875633613,0.014633195111036132,0.011508291328037601,0.06324131775488284,0.12665004896735588,0.07341653088087352,0.13749606361416636,-0.024885422762198888,-0.024885422762198888,6.381328320801992,5.525164869733446,1,0.032460837074989056,2.163952872260322,1.916848983993429
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,2,-2.001191671035884,-1.2629579962372193,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,11,11,1.0,0.18181818181818182,-0.034052822325426675,-0.03964703001913162,-0.07720588235294112,-0.0825526075646457,0.36363636363636365,0.36363636363636365,0.42083478643126615,0.3620130045330823,-0.015359568813623629,-0.026664004066396393,-0.034503208033095784,0.01021385314559766,0.017900695097096495,0.06994354493758895,-0.08172696197730102,-0.11273693886032941,5.291327812001692,0.6204137316895086,1,-0.047718441464554326,0.2621927439169931,0.2212483772655207
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,3,-1.2629579962372193,-0.765306122448848,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,22,22,1.0,0.5,0.02709580102189031,0.021148795928557507,0.06983025178267177,0.0636315442518604,0.5909090909090909,0.5909090909090909,1.939479783620988,1.681250012182896,0.0017926917668464023,-0.008595767500914685,0.011212760758225426,0.04939913145886732,0.04712614760971825,0.08571678900318291,-0.04710653936680582,-0.05054806275241268,4.078897266179856,1.6957482509869604,1,0.02063413927653182,1.682917774247594,1.4527400584060361
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,4,-0.765306122448848,-0.3377635104392309,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,20,20,1.0,0.25,-0.01359038319522297,-0.019296556372547454,-0.05595519501450519,-0.06140291877807421,0.4,0.4,0.686927525285506,0.5861741593027939,-0.012041993175067628,-0.00448968025314303,0.002212600149993099,0.03655591261376934,0.04712653865648234,0.08915748688301656,-0.06130916424379337,-0.08278815257878192,6.268103045940559,1.0769353356227334,1,-0.02041209280799858,0.5532913898144625,0.468674101554768
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,5,-0.3377635104392309,0.10535140315085477,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,27,27,1.0,0.2222222222222222,-0.01613891537467969,-0.02183262818611085,-0.05424200278164115,-0.05972350346700375,0.3333333333333333,0.3333333333333333,0.6407106362067982,0.5499913539774978,-0.012474503390898476,-0.01980522029959839,-0.016253585049309443,-0.018965932894075516,0.023265774080297348,0.04934449371857507,-0.05380757246135568,-0.07858691783692902,1.213074230955278,0.627897047966264,1,-0.02316989929934686,0.5032890358401504,0.4279252410376424
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,6,0.10535140315085477,0.513092232108872,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,51,51,1.0,0.47058823529411764,0.03506588359880609,0.02907615093208415,0.06085918854415295,0.054710522616463704,0.5882352941176471,0.5882352941176471,2.310500200406533,2.0031264836051696,-0.008168700118252126,0.013425008968405724,0.04684202422661728,0.06340906352401707,0.07166078294792116,0.12228899971700025,-0.028917784877866698,-0.03991835918696172,4.735209229894549,3.063477613001256,1,0.03209813652258078,2.176066699405984,1.8836498192079714
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,7,0.513092232108872,0.9529294285473087,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,51,51,1.0,0.35294117647058826,0.009923621424088903,0.004080129502435101,-0.002617801047120505,-0.008407479527758785,0.49019607843137253,0.49019607843137253,1.286345329696991,1.1090783052944475,-0.0011220777618939457,0.015561178639622008,0.03349600221198565,0.04650477006093816,0.06590596577205891,0.10785437245758904,-0.028640392745254886,-0.055762065848470634,5.507949123392711,1.9341889654998699,1,0.006703669879207752,1.189641055467395,1.0230361647467547
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,8,0.9529294285473087,1.5178058298819381,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,94,94,1.0,0.30851063829787234,-0.0060221964561369455,-0.011772485496196321,-0.05153559382211964,-0.05701509342085204,0.39361702127659576,0.3829787234042553,0.8543962529347208,0.7365050419758193,-0.0024510869295960463,0.001642632987474695,-0.000131520251684518,0.005153685113317724,0.04376213006421185,0.07812490733466942,-0.04290286094448094,-0.07202731268024404,8.23169734748239,1.0846567007364951,1,-0.007834738026754625,0.8125880813145921,0.6994024900940933
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,9,1.5178058298819381,2.398868911931528,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,223,223,1.0,0.23318385650224216,-0.009095428561760691,-0.014829044555814673,-0.05148741418764302,-0.05695672342595093,0.36771300448430494,0.3632286995515695,0.7739183694014997,0.660371125951954,-0.0053490177326079875,-0.006916383758627203,-0.006210009738269443,-3.7300956993543654e-05,0.0343491570836904,0.06877446494916398,-0.046932067697768066,-0.07311358591362312,3.8807984907281448,0.9406523300664612,1,-0.009967526215504998,0.7533519946391343,0.6421236065456455
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,DECILE,10,2.398868911931528,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,769,764,0.9934980494148244,0.3180628272251309,-0.0025461000152194402,-0.008317245767912464,-0.05210912259048178,-0.057591839336287094,0.4018324607329843,0.39267015706806285,0.9375607351808503,0.8110167854043475,-0.005477823014195404,-0.0027562583699260205,0.007069517914637152,0.019300675758161925,0.04948810278079177,0.08972826307724505,-0.04779859406749575,-0.0689831073049192,5.26915762249224,1.3007280562272743,4,-0.0035271330638658623,0.913955245624559,0.7899588837876353
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,QUINTILE,1,,-1.2629579962372193,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,17,17,1.0,0.35294117647058826,-0.0068347912324752385,-0.012585719462504202,0.009957325746799528,0.004101608350304537,0.5294117647058824,0.5294117647058824,0.8522118005270546,0.7415969994703614,-0.004773887428449595,-0.013191429221302042,-5.140107926855244e-06,0.0513089810826888,0.03749451949137074,0.09378561035285156,-0.06166524225432379,-0.08173052141393039,5.67603387393121,1.147498006012555,1,-0.013674676251120559,0.7217067844535917,0.6253837520593559
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,QUINTILE,2,-1.2629579962372193,-0.3377635104392309,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,42,42,1.0,0.38095238095238093,0.007721427585169701,0.0018891043566027644,-0.007536473444862746,-0.013285164825295084,0.5,0.5,1.215811187235517,1.0491112782012364,-0.00479525344358885,-0.006640487859118659,0.006926969992400508,0.043283312961201616,0.04712633382246306,0.08735521656500846,-0.053869694070133214,-0.06590048647925517,5.12137620892305,1.325562544860834,1,0.003939250265919726,1.1074792161487583,0.9525099885619349
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,QUINTILE,3,-0.3377635104392309,0.513092232108872,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,78,78,1.0,0.38461538461538464,0.017341145492599477,0.011453881237324348,0.006961591473616691,0.0011483176557162602,0.5,0.5,1.5247854611175207,1.3204233957585572,-0.009659170481860479,0.001922237298711993,0.025001236400334952,0.03489464168698502,0.054908664493743695,0.09703897840985308,-0.03753348057984366,-0.05330362948887348,3.5766121907697883,1.8204947644345466,1,0.015183845597567365,1.4536092623872603,1.2570785294622555
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,QUINTILE,4,0.513092232108872,1.5178058298819381,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,145,145,1.0,0.32413793103448274,-0.00041366740860923336,-0.006196738151850099,-0.05016181229773453,-0.05564067194262631,0.42758620689655175,0.4206896551724138,0.9893937419683694,0.8528797694855296,-0.001983642325783583,0.0065381214582299575,0.01169609109760637,0.019697859819032493,0.05155065158904081,0.08858147782617909,-0.037886406612339364,-0.06630643276010305,7.273689351423262,1.3359409357259084,1,-0.0016034928674755924,0.9591706557247988,0.8260041677007964
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias20,QUINTILE,5,1.5178058298819381,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,992,987,0.9949596774193549,0.2988855116514691,-0.004025836860081343,-0.00978850324481438,-0.051961823966065634,-0.05743658937658808,0.3941236068895643,0.3860182370820669,0.9009725626006927,0.7771890303216177,-0.005448721111668562,-0.003696185382773399,0.004069178840069602,0.014931507766794479,0.04606765203058548,0.08499402094698966,-0.047602813540191524,-0.06991633600779759,4.952589027008198,1.215653247869146,4,-0.004792665031696787,0.8825879122904706,0.760807106177956
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,1,,-1.3603275340119578,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,24,24,1.0,0.375,-0.007291059784823205,-0.01303692602156141,-0.0549318364073777,-0.060382875721010074,0.4166666666666667,0.4166666666666667,0.8514533058206096,0.7501354185175741,-0.008528100254314044,-0.01094125732367226,0.02664143521478797,0.09496001786858081,0.05918159344886933,0.13664740365267028,-0.0635622070715594,-0.08309925594222566,5.032702382329506,1.6443878119399011,1,-0.015584290097644731,0.6957182186154861,0.6090920279168165
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,2,-1.3603275340119578,-0.8571428571431486,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,26,26,1.0,0.34615384615384615,0.008577996018884815,0.002741539140514606,0.008475166369903309,0.002640353498206867,0.5384615384615384,0.5384615384615384,1.2543183610223771,1.0757227000140348,0.004982268558069743,-0.013155449760895043,-0.010663534953574673,-0.001818134874539822,0.04909370466370014,0.06640777242972694,-0.06285486914966995,-0.07835736231131689,3.5103365651998186,0.847498824244316,1,0.00328009021861456,1.0935070434605059,0.932921671175756
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,3,-0.8571428571431486,-0.5318840498341427,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,30,30,1.0,0.4666666666666667,0.016375940766275774,0.010495037406201276,0.018315672855279352,0.01242047151519331,0.5,0.5,1.4683869260561246,1.2787210599598045,-0.006136602212701891,0.0050081811232349374,0.030221055323502312,0.03357003112761182,0.057617556851952044,0.09379316451584117,-0.032938483412796565,-0.05543431623489292,5.086045811869694,1.6919693591675153,1,0.01093715529530389,1.3023984963240596,1.130602417030269
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,4,-0.5318840498341427,-0.26069563425715375,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,40,40,1.0,0.375,0.018731793867377985,0.012835338727428846,0.004731031041177669,-0.0010782729509947755,0.5,0.5,1.6014555607229173,1.3790986664111535,-0.0012913276741144731,0.0181252985643136,0.029394250606392947,0.037032260637430425,0.05945847502339735,0.10546134651165924,-0.030459716487179222,-0.06185013524655665,14.666299579629463,1.70511100891296,1,0.014875347751438799,1.4656889334241485,1.2592103346824495
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,5,-0.26069563425715375,0.0,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,39,39,1.0,0.2564102564102564,-0.014382225720509768,-0.020086547257967442,-0.053291536050156685,-0.058761458894688305,0.358974358974359,0.358974358974359,0.6869104753485099,0.5932306158060126,-0.017057964081234795,-0.014685678625931313,-0.028394843124021272,-0.012994219297624454,0.022864516406760894,0.05599930731362305,-0.06424730617546483,-0.08529637494878961,2.570743026532874,0.6565262280752729,1,-0.01903818349239969,0.5961808273620275,0.512319936133908
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,6,0.0,0.2669309195762347,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,68,68,1.0,0.3088235294117647,-0.00027767665794753915,-0.006060441274106764,-0.05008090614886729,-0.05556247992343377,0.4117647058823529,0.4117647058823529,0.9927587642605047,0.8540634411453759,-0.0012202786878657687,0.008656306310376422,0.022139598793758375,0.023755748041780066,0.05699151418440039,0.09515000823992859,-0.03298645711797538,-0.0599620838344528,4.466141133962901,1.5868362497645159,1,-0.002640599401185032,0.9321512699749106,0.8004754034621516
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,7,0.2669309195762347,0.5567567567566408,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,64,64,1.0,0.28125,-0.004076837650295274,-0.009838384125897893,-0.050628957911515116,-0.05610905995038142,0.40625,0.40625,0.8982725122234664,0.7726712830962783,4.8642601851348055e-05,0.005493011108020189,0.013161328539777866,0.02180525865092219,0.05502591954270281,0.09711309136636623,-0.0384923283530444,-0.0639127555294231,3.663616165753498,1.5194633772543087,1,-0.0067870520045327665,0.8332919180778542,0.7149422090261097
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,8,0.5567567567566408,0.9263157894737856,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,92,92,1.0,0.25,-0.00949349551002362,-0.015225693027622488,-0.05320839356600343,-0.05868444886086874,0.3695652173913043,0.3695652173913043,0.7774138403388773,0.6693837250316814,-0.007367277212149656,-0.01224778569576133,-0.0024099024807770195,0.001612443616913608,0.03929265767973407,0.07343927103063039,-0.04906833618411909,-0.07440336330675588,4.210745126644051,0.9870423562420066,1,-0.011625404807600543,0.730391452576682,0.6274487302287192
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,9,0.9263157894737856,1.538643070120841,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,179,179,1.0,0.29608938547486036,-0.00418209329529137,-0.009943546551064992,-0.04999999999999993,-0.055476631245708195,0.4022346368715084,0.39106145251396646,0.8912907504778815,0.7615977281872809,-0.004385164268677167,-0.004725667562855766,-0.0017220771109959703,0.013871167985874037,0.0356822143744264,0.07686003653583749,-0.04303443035699139,-0.06724719302490517,5.273214573004862,1.1429478775028152,1,-0.005215161330171205,0.8651945347038656,0.7384427491087933
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,DECILE,10,1.538643070120841,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,712,707,0.9929775280898876,0.314002828854314,-0.0018368523708640987,-0.007612234491518747,-0.05207100591715985,-0.05754877004650288,0.40594059405940597,0.39603960396039606,0.9544703890266818,0.8252655171148544,-0.005916182425714424,-0.002430979408011477,0.006786639702215414,0.018599610583300116,0.049149514302390784,0.08789755065440842,-0.0479773804040658,-0.06844599246574809,5.114122955380045,1.2841884161208463,3,-0.0026304447739901966,0.9350764707717278,0.8079714059076964
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,QUINTILE,1,,-0.8571428571431486,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,50,50,1.0,0.36,0.0009608492331049656,-0.0048321241372818804,-0.037565125817536904,-0.043140542113438755,0.48,0.48,1.0233789400332078,0.889856214420459,-0.0015027084718744743,-0.012092637391028107,0.007242850727239396,0.04463537844215807,0.05393589128058134,0.10012279541673974,-0.0631943913521769,-0.0806334712541531,4.241072157422069,1.2417026559746778,1,-0.0027634852194861966,0.9341049501389084,0.8093394349975201
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,QUINTILE,2,-0.8571428571431486,-0.26069563425715375,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,70,70,1.0,0.4142857142857143,0.01772214253833418,0.011832352446902743,0.0053305274641822775,-0.0004955370008428452,0.5,0.5,1.5406302259669913,1.3334494650625874,-0.0033678739049376526,0.012503676803851315,0.029748595485154107,0.03554844799036531,0.05866951009277795,0.10046069708488008,-0.031522045169586656,-0.05910049852727219,10.560476536303847,1.6998282516774716,1,0.015455786351578725,1.4647573365415858,1.2660888455618233
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,QUINTILE,3,-0.26069563425715375,0.2669309195762347,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,107,107,1.0,0.2897196261682243,-0.005418587063928165,-0.011172760277570006,-0.05084745762711862,-0.05633523631738352,0.3925233644859813,0.3925233644859813,0.8682025518370087,0.7483053466181858,-0.006992892990121768,0.00014848002518014474,0.003720503141483549,0.01036090013302515,0.04455270191030749,0.08088012659389197,-0.04438059836322855,-0.06919607779201481,3.7752950948061623,1.1688542064045355,1,-0.007003141372185102,0.8312530519790413,0.7154990489526664
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,QUINTILE,4,0.2669309195762347,0.9263157894737856,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,156,156,1.0,0.26282051282051283,-0.007271276900904298,-0.013015515016658555,-0.05201283039510657,-0.057488340413423086,0.38461538461538464,0.38461538461538464,0.825186772543423,0.7102145436931511,-0.004324848570508218,-0.004969510083953526,0.003978294860989088,0.009896675425737644,0.0457473292132597,0.08315160757862458,-0.0447294611764987,-0.07009952421861936,3.98836367802402,1.186193608380275,1,-0.008508577078132561,0.7967513616826811,0.6848569586039376
2020,MOMENTUM_DIRECTIONAL_FROZEN_CANDIDATE,atr_adjusted_bias10,QUINTILE,5,0.9263157894737856,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,891,886,0.9943883277216611,0.31038374717832956,-0.0023106651535644168,-0.008083233203323237,-0.05165108365270249,-0.05712577559256543,0.4051918735891648,0.39503386004514673,0.9421836253032437,0.8128435710244615,-0.005606868373671909,-0.0028945789336515767,0.005067610007446973,0.017644315747025546,0.04642869411378398,0.08566762398711247,-0.0469787482839458,-0.06820379709338817,5.146449790924814,1.256053587013813,4,-0.003156237986253784,0.921382641621901,0.7943103003469504
2020,N_RETEST,bias_5,DECILE,1,,-0.036576214001297305,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,0,0,,,,,,,,,,,,,,,,,,,,,0,,,
2020,N_RETEST,bias_5,DECILE,2,-0.036576214001297305,-0.02108433734939994,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,0,0,,,,,,,,,,,,,,,,,,,,,0,,,
