time_slice_type,time_slice,momentum_strength_quintile,bias20_quintile,signals,evaluable_signals,outcome_observation_rate,primary_success_rate,gross_average_return,net_average_return,gross_median_return,net_median_return,gross_win_rate,net_win_rate,gross_profit_factor,net_profit_factor,average_day1_close_return,average_day3_close_return,average_day5_close_return,average_day10_close_return,average_mfe_5d,average_mfe_10d,average_mae_5d,average_mae_10d,average_trade_mfe_abs_mae,aggregate_mfe_abs_mae,top1_removed_winners,top1_removed_gross_average_return,top1_removed_gross_profit_factor,top1_removed_net_profit_factor
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,2,3355,3345,0.9970193740685543,0.22361733931240657,-0.0012089455642592046,-0.00698882989305153,-0.014227642276422814,-0.019956808323777022,0.4337817638266069,0.41375186846038864,0.9612223076732702,0.7963625475681558,-0.002587961785648715,-0.0028827537270375526,-0.0037794366152392542,-0.003251906509183095,0.028507436792719505,0.051192816060168254,-0.03388683888684105,-0.05615249893123254,5.054148777337268,0.9116747613113677,15,-0.002005246244202611,0.9359688889914107,0.7743108493407745
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,3,4796,4786,0.9979149291075896,0.20768909318846637,-0.0010123421156167094,-0.0067932713548312425,-0.013943797068011299,-0.01966184896605458,0.431884663602173,0.40869201838696195,0.9662803498208435,0.7953434990113293,-0.0024495267507598706,-0.0018005727968895854,-0.0009599796161468369,2.0740212403925514e-05,0.02744703934404011,0.050368729049814306,-0.03051675825385775,-0.0507778882377065,4.831525874753766,0.9919421779421626,21,-0.001802619894412617,0.9402207962341985,0.7726748663089856
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,4,7668,7639,0.9962180490349505,0.20761879827202515,-0.0016930300166171633,-0.007469863237254236,-0.016728624535315983,-0.022431412421963927,0.41877209058777326,0.39547061133656236,0.9436425719647678,0.775604302924204,-0.0025318776832553686,-0.002027535222258963,-0.0009111742238281702,0.0028977074138029765,0.02654258364877648,0.050060438419788376,-0.0289938816219892,-0.04749928600524615,4.744427842052643,1.053919808694795,32,-0.002455132717906692,0.9186161207268668,0.7538788113361448
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,5,4959,4930,0.9941520467836257,0.23204868154158215,-0.0022485090918940645,-0.008022188154236344,-0.0228223692206192,-0.028494086874288956,0.3975659229208925,0.3754563894523327,0.9295536200309233,0.7725701301676738,-0.004257689731676134,-0.0027782002238818074,-0.0008902068602682296,0.004478270891884573,0.030226177306494215,0.05575032776409744,-0.03342170584086768,-0.05021950214620457,4.7693830807642215,1.110133023656645,20,-0.00299758144740229,0.9064659805086177,0.7524642351435907
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,1,1031,1029,0.9980601357904947,0.32653061224489793,0.0017073836434483495,-0.004090425325234855,-0.013924050632911356,-0.01962332847868378,0.4616132167152575,0.4480077745383868,1.046087983632165,0.8976724132385767,-0.000435229519046684,0.003441328494383428,0.009365124834869957,0.026051526667806215,0.05151953231405828,0.0867782425180622,-0.048014098621221864,-0.06311881344396468,5.2180418085463405,1.3748395729127856,5,0.0008313781863076609,1.0223326262884518,0.8764874956470673
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,2,1208,1203,0.9958609271523179,0.25270157938487114,0.0012487504858510953,-0.004545342955217231,-0.012396694214875992,-0.018106369942858108,0.44222776392352453,0.41562759767248547,1.0389516190861459,0.8707223444648623,-0.0018923896943950694,-0.0012086175585734448,-0.00197630800037125,0.0016595784727568316,0.036120552865194944,0.0607528022961829,-0.03900413346309708,-0.06047581186973805,5.077555464133723,1.004580185331641,6,0.0003313361046634307,1.0102836462678577,0.8455528529375784
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,3,1864,1857,0.996244635193133,0.23317178244480344,-0.005866680958910004,-0.011619597452894608,-0.03442028985507262,-0.04003646165029103,0.3925686591276252,0.3753365643511039,0.8346499437853497,0.7008161782289818,-0.0037302654821094305,-0.006164770017472519,-0.008332953881110192,-0.006684201283840311,0.030558063410623736,0.055636663397240854,-0.04243073115959585,-0.0662571555165707,4.650529683862951,0.8397079977773314,8,-0.006680923587709027,0.8125120382199891,0.6813514742295841
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,4,4524,4509,0.996684350132626,0.2410734087380794,-0.005201721594194918,-0.010957915920481768,-0.039906103286385,-0.04545771155274519,0.3925482368596141,0.3794632956309603,0.8544148196643732,0.7195262508105201,-0.002287603582365972,-0.0030861503232042053,-0.003928394705743974,-0.0024083006907124017,0.03242137766126058,0.058931538253841426,-0.0372939433316001,-0.06136964484126923,4.626873739865204,0.9602717826747427,18,-0.005948032978442753,0.834191705551428,0.701729827986402
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,5,5,14551,14510,0.997182324238884,0.29421088904203996,-0.0023401118650301237,-0.008112892207859148,-0.05067567567567566,-0.056155280466713364,0.38986905582356995,0.3800827015851137,0.9380630687465569,0.8026800518600565,-0.0038182286103567993,-0.0017704305173768006,0.00038542244767775984,0.00814277288121195,0.03937019563514163,0.07296654808558432,-0.04101235309782135,-0.06456287951989567,5.057457053870533,1.1301625427518143,57,-0.003075425274500618,0.9189209157936145,0.785743988428822
YEAR,2020,1,1,5800,5785,0.9974137931034482,0.2627484874675886,0.0069545891818602185,0.001127615251101755,0.0014903129657228842,-0.004310195161389217,0.5016421780466724,0.481590319792567,1.2467320568887337,1.036427911567601,-0.0010332603893837009,0.002361694793282168,0.0070664458430477195,0.017643987073444313,0.03653044434756566,0.06440009248034786,-0.032098742784361006,-0.051567861889688774,5.982164250377432,1.24884162578059,30,0.006066381917556469,1.2141045081093151,1.0078588414446166
YEAR,2020,1,2,7111,7088,0.996765574462101,0.14164785553047404,-0.0004381486922408838,-0.0062229280442290995,-0.004449393714427152,-0.010208118264983282,0.45696952595936796,0.41915914221218964,0.9817622335603479,0.7705194327021635,-0.0016374432134077042,-0.0004096566256675182,0.00019564884366380034,-0.0021788436330378064,0.020737273981486913,0.03820580084903736,-0.02188914559625509,-0.04009314011988129,4.80112104129975,0.952926129876566,33,-0.0012297245467116167,0.9490515141977071,0.7427015625780039
YEAR,2020,1,3,4432,4413,0.9957129963898917,0.1289372309086789,0.004713284167912485,-0.0011017444885030394,0.0022675736961450532,-0.0035365010412028485,0.510310446408339,0.45977792884658963,1.253361257990003,0.9486245116253762,-0.0007999708384328854,0.000425436960412878,0.0019008408890248667,0.0063314702367281124,0.019469501869806352,0.03546282554256484,-0.017834898246424927,-0.029359766693249894,4.829021940701949,1.2078715036491792,23,0.003884593975693011,1.2077269322006603,0.9106736146863672
YEAR,2020,1,4,1611,1609,0.9987585350713842,0.1485394655065258,0.00999776974611644,0.0041525984618863586,0.007838745800671898,0.002017346923669134,0.5637041640770665,0.5139838408949658,1.5992447763698603,1.2160647657788248,-0.0012482817578555589,0.0015677154136449554,0.0029687873810283183,0.01378814404736935,0.022357598133545712,0.042896867316653084,-0.019204362547869704,-0.02867717564519941,5.626251511064608,1.4958539797427388,10,0.009076505076425769,1.5406450125752982,1.1673619655808218
YEAR,2020,1,5,356,356,1.0,0.21067415730337077,0.021741332867029128,0.015830224550665295,0.02088134537527253,0.014965646672330024,0.6966292134831461,0.6685393258426966,2.684264251540283,2.080428631910657,-0.0013952545557456978,0.0031695673453015064,0.00876693877941281,0.029267164043356064,0.027822781001543766,0.05288753279012672,-0.020327373042638184,-0.026765600797399904,5.5375640106959185,1.975951639959615,3,0.020555813415749087,2.5790047626706953,1.9915640875644307
YEAR,2020,2,1,4242,4218,0.9943422913719944,0.2930298719772404,0.006822529924561868,0.0009957630772327048,0.0,-0.005801713708814709,0.49359886201991465,0.4746325272641062,1.2256146124806822,1.030134733970155,-0.0016730590477774404,0.0016076876118702164,0.005697179134049357,0.022003909294016348,0.038077358987139966,0.0694228527550512,-0.035804561882559274,-0.05533011256586102,5.726041716903043,1.2547029011085995,21,0.005957728179051521,1.1960355581886364,1.0040940876857158
YEAR,2020,2,2,5302,5286,0.996982270841192,0.1604237608777904,-0.0021083227657487384,-0.007883879951626338,-0.007975533292441828,-0.01372077886651838,0.44021944759742715,0.405788876276958,0.9204363633785888,0.7342443104589967,-0.0019205643375420796,-0.0017772691750527283,-0.0019531439286717594,-0.00490328908699109,0.02023617868438999,0.0398839023896076,-0.024299034341004007,-0.0454820223691744,4.469969495818128,0.8769157639005748,24,-0.0029185528665777016,0.8903600632330867,0.7084210952158538
YEAR,2020,2,3,5644,5611,0.994153082919915,0.1320620210301194,0.0014446809967365896,-0.004351569342835246,-0.0025000000000000577,-0.008290961657171737,0.4669399394047407,0.4218499376225272,1.0670290354059075,0.8232633253954852,-0.0013433530681685596,-0.0015860039845817517,-0.00018038750944990802,0.003399813909303249,0.018896650661170664,0.03690780533851165,-0.02050707789281927,-0.03397472808919911,4.785227570061791,1.0863311471282973,27,0.0006416520350498658,1.0296275490927296,0.7918441604517922
YEAR,2020,2,4,3317,3298,0.9942719324690986,0.17343844754396603,0.004914510566657081,-0.0009011300073382348,0.0,-0.005797043326111223,0.49363250454821106,0.4581564584596725,1.2216241498609548,0.9640402401854893,-0.0015838636804666047,0.00018637292261550344,0.0022093674772136617,0.008239626858782564,0.023018222703075977,0.04323076465543182,-0.02152395613430538,-0.03420680713280838,5.395991857887759,1.263805899439483,17,0.004032799179259354,1.1809251680235349,0.9294239907145437
YEAR,2020,2,5,823,820,0.9963547995139733,0.2451219512195122,0.018063318060889712,0.012172278496990261,0.015384615384615441,0.00951600828587892,0.5963414634146341,0.5695121951219512,1.9490771509106184,1.570900847297156,-0.0024636723589291044,0.0020486713285557674,0.007930434169610624,0.030806794770008614,0.02870452016174499,0.058698608491540814,-0.023142435181754715,-0.032301272939372495,5.090404313239616,1.8172227639980163,5,0.017086481027645133,1.8922783875793323,1.5221485255203313
YEAR,2020,3,1,2679,2665,0.9947741694662188,0.3181988742964353,0.009347351247357928,0.0035062642211414574,0.004561003420752385,-0.0012537830361509215,0.5121951219512195,0.4960600375234522,1.301416865747213,1.1040714399203073,-0.001557835714743845,0.0021448762817485056,0.00943241192563902,0.025091003621195904,0.04252435222577835,0.07318489284523672,-0.03808436771242826,-0.0569138123186191,6.466642547722339,1.2858898369964686,14,0.008432785827231691,1.2704970740771007,1.0766776247099763
YEAR,2020,3,2,3751,3725,0.9930685150626499,0.17825503355704697,-0.0007485373151338498,-0.006531445135238083,-0.0068259385665528916,-0.012575133448353263,0.45503355704697984,0.4276510067114094,0.9730187131773387,0.7879592158565635,-0.0016445984558884877,0.0008531849632436177,0.0010292275496370745,-0.005408851729660728,0.025257445900699286,0.04461272729813507,-0.02489727799967164,-0.04906650941708335,4.721446800907004,0.9092296930867958,17,-0.0015696553766747978,0.9436794400523653,0.7625452077997604
YEAR,2020,3,3,5278,5257,0.9960212201591512,0.16378162450066577,-0.0011976121629754483,-0.006977856873008331,-0.008219178082191747,-0.013966868333136843,0.4397945596347727,0.40308160547840977,0.9541775444492705,0.7620015121519348,-0.0021778914387602477,-0.0025916256181370773,-0.002180382244829342,-0.0014133680559948272,0.02091512509287839,0.04002338575543259,-0.025117003739917838,-0.04255783502162321,4.793171572831187,0.9404469408534788,24,-0.0020111760956056665,0.9234006619293876,0.7356257965413183
YEAR,2020,3,4,5486,5455,0.9943492526430915,0.18900091659028415,0.004400001748831433,-0.00141238398964068,-0.0027173913043476716,-0.008508440160352012,0.4766269477543538,0.4461961503208066,1.186442590986202,0.9468318534364816,-0.002296527655494342,-0.00020160182148060558,0.002419768015336502,0.008888540140264625,0.024485142514129372,0.04559344368577058,-0.023285699816481896,-0.03615944920984805,5.416325949587219,1.2608998389652786,26,0.003606264155079055,1.1520809800153577,0.9175208029318684
YEAR,2020,3,5,2125,2113,0.9943529411764706,0.24798864174159962,0.008968324314404556,0.003129920581532143,0.0017361111111111605,-0.004066019709573273,0.5035494557501183,0.48225272124940843,1.3551588755052395,1.1116517169739586,-0.004461217726374601,-0.001348694733784671,0.0026972311428768315,0.020100151742526964,0.026897361905888404,0.05666004008050853,-0.028190177038464898,-0.040151859257941375,5.647453384461651,1.4111436214327264,11,0.008078259062841863,1.3182455637994968,1.0796679526604818
YEAR,2020,4,1,1699,1693,0.9964685108887581,0.34435912581216777,0.008959942964317734,0.0031210611002636325,0.011650485436893288,0.005787336402820482,0.5268753691671589,0.5138806851742469,1.2698552670752028,1.0872441636796004,-0.0003446936058399345,0.00018126706145277224,0.004661047410432622,0.025907965829925498,0.04238801674487309,0.0766884565087875,-0.04359408102808251,-0.06417294980321643,6.628910492819582,1.19502776082367,9,0.008049761242195894,1.2411536181975946,1.0616198232387635
YEAR,2020,4,2,2205,2185,0.9909297052154195,0.2416475972540046,0.0025938712805286712,-0.0032079953245414835,-0.006702412868632712,-0.012450986663703454,0.46864988558352405,0.4462242562929062,1.0866933514680626,0.9024172460795769,-0.0026408986861042112,0.0015228722562595086,0.0010581385437320406,-0.006531866653030523,0.030811660858052717,0.055521393431180247,-0.030330987601964197,-0.06011827706469924,5.188267994426988,0.9235360050559694,11,0.001707795212268658,1.0567912283326084,0.8762459342296948
YEAR,2020,4,3,3518,3496,0.9937464468447982,0.19107551487414187,-0.0052817460218007,-0.01103770376767181,-0.017817460317460287,-0.02350791488125194,0.4061784897025172,0.386441647597254,0.8345114040171406,0.6866156935596178,-0.002597021646625809,-0.0018689417084251075,-0.0018729810892418265,-0.005380834714027329,0.026519805812508138,0.04875285449593708,-0.03005732210878267,-0.05472416058957298,4.613799814818841,0.8908835507150079,15,-0.006047373667669368,0.8113355988724874,0.6664408650509627
YEAR,2020,4,4,6402,6353,0.9923461418306779,0.22304423107193452,0.0015066516619036548,-0.004288766530207577,-0.011804384485666009,-0.01754140548760976,0.4424681252951362,0.4216905399024083,1.0523484205875533,0.8655164779057913,-0.0028809793718825106,-0.0013413592439533576,0.0001656556579554502,0.004727253029254221,0.027545302512083446,0.051227468470204644,-0.028811117033764065,-0.04543735247335188,4.975953010151475,1.1274307520502775,29,0.0007105511397323375,1.02457531393533,0.8414245686265055
YEAR,2020,4,5,5488,5469,0.9965379008746356,0.27043335161821175,0.007752692944228553,0.001921127898069267,-0.0033333333333332993,-0.00910283237738692,0.4829036386908027,0.4620588773084659,1.2824720047903704,1.0633384148565121,-0.004134028381362251,-0.0004002253759223792,0.005470109575616036,0.017010336056328935,0.03196331117577422,0.060814863267675635,-0.029785282915901705,-0.043585479209716886,5.501302619888757,1.3953010124096021,27,0.0069029767997039635,1.250270612570291,1.035310878205435
YEAR,2020,5,1,851,851,1.0,0.391304347826087,0.010199844756401084,0.004353876079486433,0.007874015748031704,0.0020532573889534625,0.5146886016451234,0.5076380728554641,1.284387960444388,1.113119740058285,-0.002453536126758841,-5.017401831999029e-05,0.011473983530281763,0.05191717432421449,0.04829701935014622,0.09561083834936843,-0.04599094521831261,-0.06215409305299387,7.044369736144671,1.5382870805925628,5,0.009215742086040668,1.2554399142678703,1.087184004795038
YEAR,2020,5,2,821,820,0.9987819732034104,0.32682926829268294,0.009411687157986138,0.003570182088982286,0.005140186915887912,-0.0006690896194781511,0.5134146341463415,0.4975609756097561,1.296806807219153,1.103836144699826,-0.0036491803208404615,0.00017227268703272407,0.007203901947798683,0.012956243435339802,0.040920564300067165,0.07068662186141102,-0.03666515598857569,-0.05956270401918922,4.992155352323844,1.1867597857652337,5,0.008379773036103303,1.2626530127277173,1.0735444559562148
YEAR,2020,5,3,1190,1186,0.9966386554621849,0.2934232715008432,0.0024877144651298086,-0.0033135857930152598,-0.021894208537754367,-0.027572727917579504,0.4451939291736931,0.42327150084317033,1.0715457715401726,0.9124004373388538,-0.002020404983660854,0.001794852650035582,0.006545940616437292,0.00999897692401634,0.03903558269593771,0.07105416687561238,-0.03389713501510423,-0.05823423129588223,6.76514606988927,1.220144325673217,6,0.001563893977903166,1.0447494874702379,0.8886837858070658
YEAR,2020,5,4,3306,3287,0.9942528735632183,0.27289321569820507,-0.00014595150224855808,-0.005931867765563446,-0.024853801169590684,-0.03052461386225366,0.4317006388804381,0.4161849710982659,0.9958328583143835,0.8445019875082354,-0.0019236707518946016,0.0016112071823801762,0.004500541064090623,0.006621411015013314,0.03779969587339648,0.06786389826717841,-0.03378833349376112,-0.05723010436976223,5.284088463771504,1.1858076970943738,15,-0.0009823622702971422,0.9720800290166339,0.8235119314198653
YEAR,2020,5,5,13162,13093,0.9947576356176873,0.31176964790345985,0.0023327748491167493,-0.003467217679220297,-0.028901734104046284,-0.03453323051814639,0.4343542350874513,0.42236309478347206,1.0649164822359392,0.9111588157286729,-0.004057012469329846,0.0008697267296428182,0.0054255081199932045,0.016724748177604755,0.04359703210991521,0.08193654300510796,-0.04020114476375475,-0.06183198570255076,6.003037912837894,1.3251481749150396,57,0.0015398659663777858,1.0426648534135545,0.8914335362972758
YEAR,2021,1,1,9344,9342,0.9997859589041096,0.26043673731535005,0.0016678121753678178,-0.004128414604043673,-0.010053058589034602,-0.015796207196627294,0.45943052879469065,0.4421965317919075,1.0529505313746184,0.8802756809136683,-0.0017104869604602675,-0.0007433306502471347,0.0007380708596287289,0.009519626695007576,0.03218704432528736,0.056862277124382236,-0.034453117819439064,-0.05290198025185641,5.3775538038849575,1.0748610326810375,43,0.0008460457660704366,1.0267370460459824,0.857241967981339
YEAR,2021,1,2,8340,8336,0.9995203836930455,0.13759596928982726,-0.0021276857430745848,-0.00790248467739597,-0.006956542779713526,-0.012704721575411242,0.44145873320537427,0.40355086372360843,0.914364634977936,0.7180815371846458,-0.0027698222109355064,-0.0024299561978454146,-0.0027636209508778743,-0.005050130055813045,0.019005357257089833,0.03563718958683636,-0.02347855361761747,-0.040300559467558936,4.453970162065315,0.8842852322068508,37,-0.0029069849121892842,0.8835186203192845,0.6918160702657136
YEAR,2021,1,3,6136,6118,0.9970664928292047,0.12553121935272965,0.006102546375821647,0.000280071671733984,0.0030627943190558726,-0.0027440405896955672,0.5186335403726708,0.46829029094475316,1.355052959533444,1.0140147382467597,-0.0013376901401275466,0.0006225058804981327,0.0027664527292206756,0.005505458087494827,0.01873437677169527,0.035866323128952486,-0.016128981918089542,-0.027358823958704093,5.120764410096587,1.3109599733924882,32,0.0052685645093288784,1.3049276634527518,0.9726687734318107
YEAR,2021,1,4,1814,1812,0.9988974641675854,0.16556291390728478,0.009487452745688695,0.003645687516687256,0.005159105695865529,-0.0006500133822215207,0.5298013245033113,0.4955849889624724,1.510390674317311,1.1713133954651407,-0.0025246347545515094,0.0011434619107094544,0.0032242377043740955,0.010333702562773392,0.0226417479720999,0.043256647215683515,-0.02001789017543702,-0.030744067473898892,5.552325712637699,1.4069916822947242,10,0.008557379492700301,1.4578154976280788,1.127155339561417
YEAR,2021,1,5,124,124,1.0,0.16129032258064516,-0.011984452374821167,-0.01770091975357852,-0.023629928599633643,-0.029293172376562218,0.3225806451612903,0.29838709677419356,0.6192731822744356,0.49825961535578894,-0.010311895123594176,-0.016161279314554813,-0.01757770051004902,-0.014205512617537028,0.009228044806018942,0.029278045491219696,-0.03609081361186192,-0.0532201514792374,2.3405503526552183,0.5501308184483812,1,-0.01340705438367058,0.5775142431831113,0.46253631286233005
YEAR,2021,2,1,6618,6605,0.9980356603203385,0.2803936411809235,0.0004988577695457383,-0.005290752006811565,-0.014950166112956853,-0.020649674726941458,0.4549583648750946,0.4416351249053747,1.0146653208998837,0.8570148512603546,-0.002154044276531176,-0.0016247171220029242,2.809744105541393e-05,0.01157948207961803,0.033170045779620495,0.06174227212179988,-0.03727640960285099,-0.05724767254442924,5.355808449446171,1.0785114813861199,31,-0.00032281559848925756,0.9905544724436501,0.8357124346987753
YEAR,2021,2,2,6413,6402,0.9982847341337907,0.1640112464854733,-0.0008491297025739077,-0.006630983848629562,-0.005937656080148068,-0.011687937763722796,0.45438925335832553,0.42424242424242425,0.9678050158433487,0.774850023344197,-0.0029822183266996795,-0.0026823599986363134,-0.002107063327713378,-0.00415048916100366,0.02243736477213789,0.04164836028653929,-0.026485692701594888,-0.04499812331817632,5.017045308454647,0.925557716975189,30,-0.0016920972156225613,0.9361443116166351,0.7475818723091721
YEAR,2021,2,3,7196,7175,0.9970817120622568,0.14815331010452962,0.0049596427222594035,-0.0008563360855355413,0.0,-0.005796251266126615,0.49770034843205574,0.4515679442508711,1.2502613107081222,0.9623065061197955,-0.0013824689540322095,0.0006625640618111421,0.0023321155867930526,0.0027125173738214905,0.02127309537275797,0.038919831969244915,-0.018806220538106825,-0.03241660203276342,5.097360565031045,1.2006141769550271,36,0.004109408078585218,1.2063184513880731,0.9254733801133795
YEAR,2021,2,4,4922,4906,0.9967492889069484,0.1651039543416225,0.005760681905105126,-5.9617044566455644e-05,0.0010802361120831883,-0.004720918889031585,0.5006114961271912,0.45964125560538116,1.2746162957418876,0.997499833211768,-0.0023352837383262787,9.775022067852015e-05,0.002267509853606899,0.006264776603234301,0.022684769866673594,0.0430033057131771,-0.021322273739455673,-0.03438131644081513,4.957084047261629,1.2507754258684096,25,0.004910646139092785,1.2329015150226728,0.962251616435631
YEAR,2021,2,5,602,602,1.0,0.20764119601328904,-0.0008271838968384118,-0.006609303396007185,-0.016091977642610555,-0.02178712011664292,0.42358803986710963,0.4019933554817276,0.9720252877455996,0.7983230313554296,-0.00736587830521377,-0.007406101060589456,-0.004286944648737649,-0.0019157549684553992,0.02347080761291861,0.04701518158972346,-0.033432948823417026,-0.04966510107745258,4.259950917425132,0.9466442344777155,3,-0.0017380685647809244,0.9415128050762671,0.7718312867506335
YEAR,2021,3,1,4340,4332,0.9981566820276497,0.29085872576177285,0.004695958614429105,-0.001118075532889561,-0.004107884692435837,-0.009863859902592993,0.4856879039704525,0.47483841181902126,1.143860982843737,0.9684643446635369,-0.0016675000995880762,0.0011220063293848068,0.0036741462384414806,0.018396520041342616,0.03674800020762603,0.06781753266142385,-0.03701286117630689,-0.057277935399423614,5.90257188102217,1.1840079812322686,22,0.0037772458765230176,1.1151284983787852,0.9429920961256019
YEAR,2021,3,2,4642,4628,0.996984058595433,0.1834485738980121,-0.0029574693115050066,-0.008727107474673106,-0.012800032768083891,-0.01853384447688805,0.43755401901469315,0.4081676750216076,0.9015414153669653,0.7370397818731145,-0.003023473523206983,-0.0026069762364500535,-0.002672168412321783,-0.004381947530432995,0.02472625731561978,0.04513229867022073,-0.029231757738996954,-0.05031405373063939,5.068403456484085,0.8970117755138628,21,-0.00378733156106396,0.8744861848981683,0.7134854186881556
YEAR,2021,3,3,6471,6444,0.9958275382475661,0.1654252017380509,0.0015679314141814704,-0.00422787656071326,-0.004716981132075471,-0.010473852709721967,0.4577901924270639,0.42520173805090006,1.065077047413299,0.8444101656876243,-0.0017262881443821474,-0.0008955133885919258,-0.0006928009369455878,2.4363607166566458e-05,0.02307715157427818,0.0423100919765993,-0.0237639363859017,-0.039959943114190155,4.772453157622277,1.0588126178181316,30,0.0007399189004407696,1.0305673875993684,0.8149799410512859
YEAR,2021,3,4,7770,7738,0.9958815958815959,0.2080640992504523,0.005334133892411464,-0.00048348192325840415,-0.0034843628593629328,-0.009242928437193206,0.4733781338847247,0.4443008529335746,1.2202572283372377,0.9822208750058883,-0.002023204569887478,0.0008618525243632279,0.003028620798975195,0.006199826956587676,0.02711502961114821,0.05070568247641289,-0.02419063075565288,-0.04013353281629435,5.540096651106063,1.2634243466308106,37,0.004500726343184115,1.1849555051696847,0.951981537005972
YEAR,2021,3,5,2544,2541,0.9988207547169812,0.21645021645021645,-0.0008828237534798147,-0.006664305548346223,-0.015332197614991494,-0.02102859751164617,0.42699724517906334,0.4100747737111374,0.9707836774103391,0.8004895048832772,-0.0070131726546663045,-0.004847000043626519,-0.002035725560137415,0.007000426087564415,0.02598147793100667,0.054049055524850224,-0.03324442414852597,-0.048899103810755754,4.369835403995859,1.105317916132477,11,-0.001659607048961672,0.9453144394570543,0.7783321748814345
YEAR,2021,4,1,2739,2734,0.9981745162468054,0.32991953182150696,0.007073981642789976,0.0012464061226480268,-0.0005720823798627261,-0.0063721727240621025,0.4948792977322604,0.4842721287490856,1.2115133336463566,1.0344317978602078,-0.0005241272060359253,0.0029207168674586707,0.00716086330580878,0.02176503461061292,0.042179435036368895,0.07359119616600505,-0.03776724701839293,-0.05845134258996984,5.925818640486149,1.259016352836234,14,0.006194378944221094,1.184264632582431,1.0102203804713474
YEAR,2021,4,2,3376,3363,0.996149289099526,0.20844484091584894,-0.002619404035472276,-0.008390553179225409,-0.012232415902140636,-0.017958802778249797,0.44930121914956883,0.4264049955396967,0.9178016669703003,0.7597194418819373,-0.00395876978561694,-0.003640142878285397,-0.004221696317980217,-0.005667335530462534,0.027513738663630896,0.05012558177721595,-0.034348554004858776,-0.05708528792634691,5.150578766765713,0.8780823150421774,16,-0.003457832484274498,0.8920075701702461,0.7371053966669158
YEAR,2021,4,3,4373,4353,0.9954264806768809,0.21961865380197565,-0.00021046703315868737,-0.0059958612226965,-0.0119760479041916,-0.017710987740125667,0.4357914082242132,0.40707558005972894,0.9929690272116939,0.8188198454957922,-0.0037990363306561743,-0.0018351182686964953,-0.0010461759305876366,-0.0011153440438808348,0.028614237254241472,0.05270410665262562,-0.030971952438990393,-0.051821609896874295,5.570008491741759,1.0170295125432711,19,-0.0010090417598488954,0.9664385498415923,0.7957238244901078
YEAR,2021,4,4,7691,7638,0.9931088285008451,0.24299554857292485,0.00202824315436901,-0.003770275998665214,-0.015919147224456975,-0.021611962728326908,0.42969363707776903,0.40926944226237233,1.0679520142869035,0.8858358167995429,-0.003137118886872982,-0.0011333784533636487,0.000998646474251496,0.003494033951046816,0.030668138437937042,0.057888567768911214,-0.03085306359789786,-0.04991580058772981,5.5795367693368485,1.1597243174967977,33,0.001245257071411601,1.04153946483526,0.8628587790185146
YEAR,2021,4,5,7573,7545,0.9963026541661165,0.2730284956925116,0.0024392850904799467,-0.003361062937609034,-0.0216284987277352,-0.02730860921415881,0.43353214049039096,0.41842279655400927,1.0748859956201784,0.9058475563676143,-0.00557601794476636,-0.00203985475473459,0.0010413980201663569,0.0075535538954743745,0.03396516295029609,0.06543454387432605,-0.0365442981841227,-0.0555692275083077,5.107289365032054,1.1775320048230555,33,0.0016436793239919915,1.0502402132563966,0.884197392701246
YEAR,2021,5,1,1427,1425,0.9985984583041345,0.4287719298245614,0.015546106718611485,0.009669269863074564,0.007451564828613977,0.0016239562619217761,0.5080701754385964,0.5024561403508772,1.449183544980324,1.259450383156112,-0.0001137325341380225,0.008473202115984797,0.021021304726739302,0.056670571819255645,0.059273052904884826,0.10983280712984789,-0.0432805733006087,-0.060750283760953865,6.864529910740526,1.8079389976519076,8,0.01457036204791227,1.4186272771209065,1.2321089176131836
YEAR,2021,5,2,1320,1314,0.9954545454545455,0.30441400304414,0.0016336484340331422,-0.00416220525902634,-0.02004014204106841,-0.025726078138572497,0.4467275494672755,0.4315068493150685,1.0463222934998109,0.8913331631754798,-0.004361100345616567,-0.0026010832206506554,0.0008086387222750452,0.009183838047198885,0.03840206597485493,0.07188322142705923,-0.04313509612864433,-0.06510489364736755,5.946830207710765,1.1041139521155758,6,0.0008013585143993203,1.0226188587005172,0.8703241762062103
YEAR,2021,5,3,1642,1631,0.9933008526187577,0.2654812998160638,-0.00495233012693714,-0.010710135958007353,-0.050000000000000044,-0.05550115160983778,0.38626609442060084,0.37093807480073576,0.8690992928905851,0.7400698758514556,-0.007385392117921651,-0.009535695511573173,-0.009003230087651371,-0.0036950119076937433,0.03145810769213728,0.06377122356113926,-0.04698176923680748,-0.07242937336124486,4.990857105340708,0.8804607937594231,7,-0.0057628542518145046,0.8483291554822515,0.721711732159613
