stock_id,name,signal_date,entry_date,entry_price,exit_date,exit_price,holding_days,exit_reason,exit_trigger_date,exit_execution_delay_sessions,gross_return,net_return,net_return_slippage_0_1,volume_ratio,daily_return,breakout_ratio,breakout_type,foreign_ratio,investment_trust_ratio,combined_ratio,signal_low,initial_stop_price,t1_gap_pct,mfe,mae,day1_close_return,day3_close_return,day5_close_return,day8_close_return,post_exit_5d_max_return
1301,台塑,20260603,20260604,52.0,20260608,45.5,2,Close Confirmed Stop,20260605,0,-0.125,-0.12832065144840477,-0.13006488774803657,2.0008893998985866,0.0216110019646365,1.0,Breakout,0.12992620558501405,-0.00011225219010675629,0.12981395339490728,50.7,50.7,0.0,0.02115384615384608,-0.06538461538461537,-0.023076923076923106,,,,0.04065934065934074
1301,台塑,20260703,20260706,63.2,20260708,57.0,2,Close Confirmed Stop,20260707,0,-0.09810126582278489,-0.10153226021729274,-0.10333010866636978,3.5111278208639907,0.04020100502512558,1.0384615384615385,Extended Breakout,0.031126105923548014,-5.74963283060355e-07,0.031125530960264953,59.0,60.04,0.017713365539452575,0.0015822784810126667,-0.09810126582278489,-0.044303797468354444,,,,0.20350877192982453
1303,南亞,20230130,20230131,76.4,20230206,74.1,4,Close Confirmed Stop,20230203,0,-0.030104712041884918,-0.033797495393981664,-0.035730885118813754,2.2903121267826396,0.026666666666666616,1.0225763612217795,Breakout,0.24999546892939195,-0.046365011914099606,0.20363045701529234,74.9,74.9,-0.007792207792207684,0.005235602094240788,-0.028795811518324665,-0.01308900523560208,-0.015706806282722585,,,0.021592442645074428
1303,南亞,20231115,20231116,68.3,20231127,67.7,8,Day 8 Time Stop,20231127,0,-0.008784773060029227,-0.012548465280023277,-0.014532944430661334,2.0944607951967953,0.033434650455927084,1.0134128166915053,Breakout,0.4685914685890798,-0.0013736830770065074,0.46721778551207327,66.1,66.1,0.004411764705882337,0.019033674963396807,-0.020497803806734827,0.0014641288433383526,-0.013177159590043841,0.002928257686676483,-0.008784773060029227,0.026587887740029403
1303,南亞,20250724,20250725,32.35,20250805,38.35,7,Trailing Stop,20250804,0,0.1854714064914993,0.18096395220738368,0.17862930124995682,4.231598678615157,0.023696682464454888,1.0236966824644549,Breakout,0.09374042056254622,0.00811343092623874,0.10185385148878497,30.75,30.75,-0.0015432098765431057,0.2921174652241112,-0.010819165378670781,0.04018547140649131,0.10819165378670781,0.26584234930448236,,0.10430247718383301
1303,南亞,20260108,20260109,68.5,20260112,63.1,1,Close Confirmed Stop,20260109,0,-0.07883211678832114,-0.08234017330906782,-0.08417642865431488,3.5349940975907135,0.03554868624420404,1.035548686244204,Extended Breakout,0.23141700279814492,-0.004788569920783827,0.2266284328773611,66.0,66.0,0.02238805970149249,0.021897810218978186,-0.1021897810218978,-0.09635036496350369,,,,0.28526148969889054
1304,台聚,20230110,20230111,22.85,20230201,23.9,8,Day 8 Time Stop,20230201,0,0.045951859956236296,0.04196564325535485,0.03991094483905748,2.0171566165238892,0.02008928571428581,1.0155555555555555,Breakout,0.04526434299812353,0.00041756851025669356,0.045681911508380225,22.55,22.55,0.0,0.06345733041575485,-0.006564551422319598,0.01969365426695835,0.02188183807439814,0.026258205689277725,0.045951859956236296,0.03138075313807542
1305,華夏,20230110,20230111,28.05,20230201,29.2,8,Day 8 Time Stop,20230201,0,0.04099821746880572,0.03704814909267283,0.03500264975675794,2.3074297802514074,0.04477611940298498,1.0218978102189782,Breakout,0.07230506821030817,0.14216384534598359,0.21446891355629175,26.95,26.95,0.0017857142857142794,0.05882352941176472,-0.0089126559714795,0.00891265597147961,0.0,0.03743315508021383,0.04099821746880572,-0.006849315068493178
1307,三芳,20250221,20250224,49.8,20250303,51.7,4,Trailing Stop,20250227,0,0.0381526104417671,0.034236252817455654,0.03216025589554083,2.7709020079380693,0.06559139784946222,1.0216494845360824,Breakout,0.16949208800339943,0.005649736266779982,0.17514182427017944,46.15,47.309999999999995,0.005045408678102881,0.12851405622489964,-0.007028112449799062,0.048192771084337505,0.07429718875502012,,,0.05415860735009659
1316,上曜,20220118,20220119,24.65,20220121,25.5,2,Trailing Stop,20220120,0,0.034482758620689724,0.030570406566914544,0.02850181073848614,16.435187380800677,0.04852320675105504,1.048523206751055,Extended Breakout,0.05402427107128035,0.0,0.05402427107128035,23.25,23.417499999999997,-0.008048289738430747,0.12576064908722118,-0.006085192697768749,0.08113590263691695,,,,-0.013725490196078494
1319,東陽,20220530,20220531,40.05,20220610,41.5,8,Day 8 Time Stop,20220610,0,0.0362047440699127,0.032291494845790344,0.03022066732669444,2.7833790380934014,0.036363636363636376,1.0,Breakout,0.05485768396788589,0.03314071547791925,0.08799839944580513,38.35,38.35,0.003759398496240518,0.0586766541822723,-0.024968789013732784,-0.0012484394506865337,0.02621722846441954,0.014981273408239737,0.0362047440699127,0.0879518072289156
1319,東陽,20220818,20220819,53.2,20220826,53.0,5,Day 5 Weakness,20220825,0,-0.003759398496240629,-0.007562509177802473,-0.0095150652315546,1.899792935252788,0.037109375,1.021153846153846,Breakout,0.23212343267213265,1.7128353733802123e-05,0.23214056102586644,50.5,50.54,0.0018832391713747842,0.011278195488721776,-0.05639097744360899,-0.020676691729323293,-0.03195488721804518,-0.020676691729323293,,0.05283018867924527
1319,東陽,20221201,20221202,49.3,20221208,47.0,4,Close Confirmed Stop,20221207,0,-0.04665314401622711,-0.05026945548648714,-0.052175819747953364,2.3124096232072606,0.03898840885142252,1.0102459016393444,Breakout,0.007740182062529183,0.018399424745747836,0.02613960680827702,48.55,48.55,0.0,0.008113590263691739,-0.05273833671399586,-0.011156186612576002,-0.013184584178498993,,,0.05638297872340425
1319,東陽,20230517,20230518,50.9,20230525,50.2,5,Day 5 Weakness,20230524,0,-0.013752455795677743,-0.017514612181207572,-0.01945361471398925,1.8505748072352328,0.049792531120331995,0.9825242718446602,Pre-breakout,0.04742822500141294,-0.0012984672550819104,0.046129757746331025,48.2,48.355,0.005928853754940677,0.011787819253438192,-0.03536345776031424,-0.026522593320235766,0.003929273084479323,-0.013752455795677743,,0.009960159362549792
1319,東陽,20230605,20230606,51.8,20230607,50.4,1,Close Confirmed Stop,20230606,0,-0.027027027027026973,-0.03074902846934758,-0.032661613034051094,1.9487908546817376,0.02902902902902893,0.9980582524271845,Pre-breakout,0.11917229794960904,-0.004259063187905447,0.11491323476170359,50.5,50.5,0.0077821011673151474,0.0,-0.03474903474903468,-0.030888030888030826,,,,0.0793650793650793
1319,東陽,20230613,20230614,52.2,20230628,51.8,8,Trailing Stop,20230627,0,-0.00766283524904221,-0.011429600864726563,-0.013407738054173135,2.249582938559176,0.02946954813359537,1.0096339113680155,Breakout,0.137652350397185,-0.00048576038957983243,0.1371665900076052,51.0,51.0,-0.003816793893129722,0.08812260536398453,-0.021072796934865967,0.02298850574712641,0.0344827586206895,0.044061302681992265,-0.021072796934865967,0.032818532818532864
1319,東陽,20230727,20230728,58.8,20230807,58.5,5,Day 5 Weakness,20230804,0,-0.005102040816326481,-0.0089,-0.010857305302997798,2.7094304329731784,0.038321167883211604,1.0197132616487457,Breakout,0.2048980768810322,-0.0007127025280415866,0.20418537435299064,55.1,55.85999999999999,0.033391915641476144,0.07823129251700678,-0.020408163265306034,0.03061224489795933,0.03741496598639471,-0.008503401360544172,,0.04615384615384621
