stock_id,name,signal_date,entry_date,entry_price,baseline_status,baseline_trade_completed,forward_1d_date,forward_1d_close,forward_1d_close_return,forward_1d_mfe,forward_1d_mae,forward_1d_observed_stock_bars,forward_1d_complete_stock_window,forward_3d_date,forward_3d_close,forward_3d_close_return,forward_3d_mfe,forward_3d_mae,forward_3d_observed_stock_bars,forward_3d_complete_stock_window,forward_5d_date,forward_5d_close,forward_5d_close_return,forward_5d_mfe,forward_5d_mae,forward_5d_observed_stock_bars,forward_5d_complete_stock_window,forward_8d_date,forward_8d_close,forward_8d_close_return,forward_8d_mfe,forward_8d_mae,forward_8d_observed_stock_bars,forward_8d_complete_stock_window
2609,陽明,20250516,20250519,84.2,entered,True,20250519,83.3,-0.0106888361045131,0.008313539192399189,-0.026128266033254244,1,True,20250521,83.3,-0.0106888361045131,0.008313539192399189,-0.026128266033254244,3,True,20250523,83.7,-0.005938242280285055,0.04275534441805218,-0.03444180522565332,5,True,20250528,81.3,-0.03444180522565332,0.04275534441805218,-0.051068883610451254,8,True
2609,陽明,20251224,20251226,55.4,entered,True,20251226,56.1,0.012635379061371799,0.014440433212996373,-0.0036101083032490378,1,True,20251230,56.3,0.016245487364620947,0.02707581227436817,-0.0036101083032490378,3,True,20260102,56.0,0.010830324909747224,0.02707581227436817,-0.0036101083032490378,5,True,20260107,57.6,0.03971119133574019,0.04151624548736477,-0.012635379061371799,8,True
2609,陽明,20260107,20260108,58.0,entered,True,20260108,56.3,-0.02931034482758621,0.012068965517241459,-0.03103448275862064,1,True,20260112,56.1,-0.03275862068965518,0.012068965517241459,-0.0482758620689655,3,True,20260114,55.4,-0.04482758620689653,0.012068965517241459,-0.04999999999999993,5,True,20260119,54.0,-0.06896551724137934,0.012068965517241459,-0.07931034482758625,8,True
2609,陽明,20260302,20260303,61.1,entered,True,20260303,66.0,0.0801963993453354,0.0801963993453354,-0.0016366612111292644,1,True,20260305,60.0,-0.018003273322422242,0.14402618657937816,-0.029459901800327426,3,True,20260309,61.6,0.008183306055646433,0.14402618657937816,-0.032733224222585955,5,True,20260312,62.1,0.016366612111292866,0.14402618657937816,-0.032733224222585955,8,True
2609,陽明,20260522,20260525,53.0,entered,True,20260525,51.8,-0.02264150943396237,0.0018867924528302993,-0.037735849056603765,1,True,20260527,52.6,-0.007547169811320753,0.015094339622641506,-0.037735849056603765,3,True,20260529,52.7,-0.005660377358490565,0.015094339622641506,-0.037735849056603765,5,True,20260603,53.7,0.013207547169811429,0.050943396226415194,-0.037735849056603765,8,True
2609,陽明,20260601,20260602,55.0,entered,True,20260602,53.6,-0.025454545454545396,0.0,-0.038181818181818206,1,True,20260604,53.2,-0.032727272727272716,0.005454545454545379,-0.041818181818181754,3,True,20260608,51.7,-0.05999999999999994,0.005454545454545379,-0.07090909090909092,5,True,20260611,51.1,-0.07090909090909092,0.005454545454545379,-0.09090909090909094,8,True
2609,陽明,20260817,20260818,55.1,entered,True,20260818,56.2,0.019963702359346636,0.038112522686025496,-0.00907441016333943,1,True,20260820,60.3,0.09437386569872941,0.10707803992740472,-0.00907441016333943,3,True,20260824,64.5,0.1705989110707804,0.21234119782214145,-0.00907441016333943,5,True,20260827,57.9,0.05081669691470059,0.22141560798548077,-0.00907441016333943,8,True
2610,華航,20230519,20230522,20.25,entered,True,20230522,20.55,0.014814814814814836,0.01728395061728394,-0.00987654320987652,1,True,20230524,20.7,0.022222222222222143,0.032098765432098775,-0.00987654320987652,3,True,20230526,20.85,0.029629629629629672,0.04691358024691361,-0.00987654320987652,5,True,20230531,22.2,0.09629629629629632,0.10617283950617273,-0.00987654320987652,8,True
2610,華航,20230601,20230602,23.45,entered,True,20230602,23.05,-0.017057569296375252,0.006396588486140775,-0.034115138592750616,1,True,20230606,22.75,-0.02985074626865669,0.006396588486140775,-0.04264392324093813,3,True,20230608,22.65,-0.034115138592750616,0.006396588486140775,-0.05543710021321968,5,True,20230613,22.75,-0.02985074626865669,0.006396588486140775,-0.061833688699360345,8,True
2610,華航,20231116,20231117,22.05,entered,True,20231117,21.8,-0.0113378684807256,0.0045351473922901064,-0.020408163265306034,1,True,20231121,21.65,-0.018140589569161092,0.0045351473922901064,-0.05668934240362811,3,True,20231123,21.85,-0.009070294784580435,0.0045351473922901064,-0.05668934240362811,5,True,20231128,21.4,-0.02947845804988669,0.0045351473922901064,-0.05668934240362811,8,True
2610,華航,20231222,20231225,22.45,entered,True,20231225,22.2,-0.011135857461024523,0.006681514476614803,-0.028953229398663627,1,True,20231227,21.7,-0.03340757238307346,0.006681514476614803,-0.03786191536748318,3,True,20231229,21.65,-0.03563474387527843,0.006681514476614803,-0.04231625835189301,5,True,20240104,22.1,-0.015590200445434244,0.011135857461024523,-0.04231625835189301,8,True
2610,華航,20240102,20240103,22.3,entered,True,20240103,22.1,-0.008968609865470767,0.008968609865470878,-0.011210762331838597,1,True,20240105,21.7,-0.026905829596412634,0.008968609865470878,-0.026905829596412634,3,True,20240109,21.25,-0.047085201793722,0.008968609865470878,-0.047085201793722,5,True,20240112,21.1,-0.053811659192825045,0.008968609865470878,-0.06726457399103136,8,True
2610,華航,20240516,20240517,24.0,entered,True,20240517,23.8,-0.008333333333333304,0.03749999999999987,-0.014583333333333393,1,True,20240521,22.8,-0.04999999999999993,0.03749999999999987,-0.06666666666666676,3,True,20240523,22.05,-0.08124999999999993,0.03749999999999987,-0.09791666666666676,5,True,20240528,23.3,-0.029166666666666674,0.03749999999999987,-0.09791666666666676,8,True
2610,華航,20240627,20240628,24.25,entered,True,20240628,23.7,-0.02268041237113405,0.004123711340206171,-0.02268041237113405,1,True,20240702,24.75,0.020618556701030855,0.039175257731958624,-0.02680412371134011,3,True,20240704,24.7,0.01855670103092777,0.039175257731958624,-0.02680412371134011,5,True,20240709,23.8,-0.01855670103092777,0.039175257731958624,-0.02680412371134011,8,True
2610,華航,20241024,20241025,22.35,entered,True,20241025,22.35,0.0,0.004474272930648615,-0.01118568232662187,1,True,20241029,22.6,0.01118568232662187,0.029082774049216997,-0.01118568232662187,3,True,20241101,22.5,0.006711409395973034,0.029082774049216997,-0.01342281879194629,5,True,20241106,22.5,0.006711409395973034,0.029082774049216997,-0.01342281879194629,8,True
2610,華航,20241107,20241108,23.2,entered,True,20241108,23.15,-0.0021551724137931494,0.012931034482758674,-0.012931034482758674,1,True,20241112,23.3,0.004310344827586299,0.0237068965517242,-0.012931034482758674,3,True,20241114,23.45,0.010775862068965525,0.0237068965517242,-0.012931034482758674,5,True,20241119,24.15,0.04094827586206895,0.0431034482758621,-0.012931034482758674,8,True
2610,華航,20250821,20250822,21.6,entered,True,20250822,21.35,-0.01157407407407407,0.0023148148148146586,-0.01388888888888895,1,True,20250826,21.35,-0.01157407407407407,0.0023148148148146586,-0.01388888888888895,3,True,20250828,21.25,-0.01620370370370372,0.0023148148148146586,-0.02083333333333348,5,True,20250902,21.55,-0.0023148148148148806,0.0023148148148146586,-0.02314814814814814,8,True
2610,華航,20260114,20260115,21.3,entered,True,20260115,21.35,0.0023474178403755097,0.023474178403755763,-0.011737089201877882,1,True,20260119,21.45,0.007042253521126751,0.023474178403755763,-0.011737089201877882,3,True,20260121,22.25,0.04460093896713602,0.06572769953051627,-0.011737089201877882,5,True,20260126,22.5,0.05633802816901401,0.07746478873239426,-0.011737089201877882,8,True
2610,華航,20260617,20260618,22.1,entered,True,20260618,22.0,-0.004524886877828149,0.013574660633484115,-0.013574660633484226,1,True,20260623,22.3,0.009049773755656076,0.02262443438914019,-0.03846153846153855,3,True,20260625,24.2,0.09502262443438902,0.11990950226244346,-0.03846153846153855,5,True,20260630,23.7,0.07239819004524883,0.11990950226244346,-0.03846153846153855,8,True
2611,志信,20240605,20240606,34.85,entered,True,20240606,33.45,-0.04017216642754662,0.02869440459110484,-0.061692969870875136,1,True,20240611,32.2,-0.07604017216642756,0.02869440459110484,-0.0817790530846485,3,True,20240613,32.75,-0.06025824964131998,0.02869440459110484,-0.09612625538020092,5,True,20240618,33.85,-0.028694404591104727,0.02869440459110484,-0.09612625538020092,8,True
2612,中航,20250814,20250815,54.9,entered,True,20250815,57.2,0.041894353369763326,0.041894353369763326,-0.012750455373406133,1,True,20250819,56.4,0.02732240437158473,0.051001821493624755,-0.012750455373406133,3,True,20250821,55.3,0.007285974499089187,0.051001821493624755,-0.012750455373406133,5,True,20250826,52.7,-0.04007285974499086,0.051001821493624755,-0.041894353369763104,8,True
2614,東森,20230201,20230202,25.0,entered,True,20230202,24.5,-0.020000000000000018,0.0040000000000000036,-0.028000000000000025,1,True,20230206,24.5,-0.020000000000000018,0.0040000000000000036,-0.03200000000000003,3,True,20230208,24.1,-0.03599999999999992,0.0040000000000000036,-0.03599999999999992,5,True,20230213,23.1,-0.07599999999999996,0.0040000000000000036,-0.07999999999999996,8,True
2615,萬海,20231115,20231116,47.85,entered,True,20231116,47.4,-0.009404388714733591,0.0,-0.013584117032392817,1,True,20231120,46.95,-0.018808777429467072,0.0,-0.021943573667711713,3,True,20231122,45.65,-0.04597701149425293,0.0,-0.04806687565308265,5,True,20231127,46.0,-0.03866248693834906,0.0,-0.05120167189132707,8,True
2615,萬海,20231220,20231221,54.5,entered,True,20231221,59.6,0.09357798165137621,0.09908256880733934,-0.016513761467889854,1,True,20231225,54.5,0.0,0.13944954128440368,-0.016513761467889854,3,True,20231227,56.6,0.038532110091743066,0.13944954128440368,-0.016513761467889854,5,True,20240102,54.7,0.003669724770642313,0.13944954128440368,-0.016513761467889854,8,True
2615,萬海,20240429,20240430,49.65,entered,True,20240430,50.7,0.021148036253776592,0.025176233635448186,-0.02416918429003012,1,True,20240503,49.4,-0.0050352467270896595,0.061430010070493646,-0.02416918429003012,3,True,20240507,50.8,0.023162134944612278,0.061430010070493646,-0.02416918429003012,5,True,20240510,63.8,0.2849949647532728,0.2849949647532728,-0.02416918429003012,8,True
2615,萬海,20240926,20240927,105.0,entered,True,20240927,107.5,0.023809523809523725,0.03809523809523818,-0.023809523809523836,1,True,20241001,99.2,-0.0552380952380952,0.03809523809523818,-0.07714285714285707,3,True,20241007,85.7,-0.18380952380952376,0.03809523809523818,-0.1952380952380952,5,True,20241011,83.0,-0.20952380952380956,0.03809523809523818,-0.21047619047619037,8,True
2615,萬海,20250513,20250514,93.0,entered,True,20250514,98.0,0.053763440860215006,0.05698924731182786,-0.008602150537634357,1,True,20250516,111.0,0.19354838709677424,0.19354838709677424,-0.008602150537634357,3,True,20250520,112.0,0.20430107526881724,0.21505376344086025,-0.008602150537634357,5,True,20250523,126.5,0.36021505376344076,0.435483870967742,-0.008602150537634357,8,True
2615,萬海,20260522,20260525,84.4,entered,True,20260525,83.3,-0.013033175355450344,0.010663507109004655,-0.041469194312796165,1,True,20260527,81.8,-0.03080568720379162,0.010663507109004655,-0.05213270142180104,3,True,20260529,82.0,-0.028436018957346043,0.010663507109004655,-0.05213270142180104,5,True,20260603,83.9,-0.005924170616113722,0.017772511848341166,-0.05213270142180104,8,True
2615,萬海,20260814,20260817,91.3,entered,True,20260817,99.6,0.09090909090909083,0.09090909090909083,-0.005476451259583737,1,True,20260819,106.5,0.16648411829134724,0.18291347207009867,-0.005476451259583737,3,True,20260821,124.5,0.36363636363636376,0.36363636363636376,-0.005476451259583737,5,True,20260826,115.0,0.25958378970427165,0.4731653888280394,-0.005476451259583737,8,True
2617,台航,20230303,20230306,32.4,entered,True,20230306,31.95,-0.01388888888888884,0.0,-0.024691358024691246,1,True,20230308,33.55,0.035493827160493874,0.06944444444444442,-0.024691358024691246,3,True,20230310,33.75,0.04166666666666674,0.07407407407407396,-0.024691358024691246,5,True,20230315,33.15,0.02314814814814814,0.07407407407407396,-0.024691358024691246,8,True
2617,台航,20240229,20240301,35.8,entered,True,20240301,35.35,-0.012569832402234526,0.0,-0.022346368715083775,1,True,20240305,35.55,-0.006983240223463638,0.0027932960893854997,-0.029329608938547413,3,True,20240307,35.0,-0.022346368715083775,0.0027932960893854997,-0.029329608938547413,5,True,20240312,36.25,0.012569832402234749,0.016759776536312998,-0.03910614525139666,8,True
2617,台航,20240703,20240704,40.1,entered,True,20240704,38.9,-0.029925187032418976,0.0024937655860348684,-0.032418952618453956,1,True,20240708,37.1,-0.07481296758104738,0.0024937655860348684,-0.07605985037406493,3,True,20240710,37.0,-0.07730673316708236,0.0024937655860348684,-0.08728179551122195,5,True,20240715,36.55,-0.0885286783042395,0.0024937655860348684,-0.08977556109725693,8,True
2618,長榮航,20230201,20230202,29.8,entered,True,20230202,29.35,-0.015100671140939603,0.001677852348993314,-0.01845637583892623,1,True,20230206,29.45,-0.011744966442953086,0.001677852348993314,-0.023489932885906062,3,True,20230208,29.1,-0.023489932885906062,0.001677852348993314,-0.02684563758389269,5,True,20230213,28.2,-0.05369127516778527,0.001677852348993314,-0.05369127516778527,8,True
2618,長榮航,20230216,20230217,29.6,entered,True,20230217,29.3,-0.010135135135135198,0.013513513513513375,-0.013513513513513598,1,True,20230221,28.9,-0.023648648648648796,0.02533783783783794,-0.02533783783783783,3,True,20230223,28.55,-0.03547297297297303,0.02533783783783794,-0.04054054054054068,5,True,20230302,28.3,-0.04391891891891897,0.02533783783783794,-0.05574324324324331,8,True
2618,長榮航,20230519,20230522,29.95,entered,True,20230522,30.7,0.025041736227044975,0.030050083472454192,-0.013355592654423987,1,True,20230524,31.0,0.03505843071786319,0.04340567612687818,-0.013355592654423987,3,True,20230526,32.3,0.07846410684474114,0.10183639398998334,-0.013355592654423987,5,True,20230531,33.95,0.13355592654424053,0.1452420701168613,-0.013355592654423987,8,True
2618,長榮航,20230601,20230602,36.35,entered,True,20230602,36.45,0.0027510316368639653,0.016506189821182904,-0.02063273727647863,1,True,20230606,35.85,-0.01375515818431916,0.016506189821182904,-0.02751031636863821,3,True,20230608,35.9,-0.012379642365887289,0.016506189821182904,-0.04264099037138935,5,True,20230613,36.2,-0.004126547455295726,0.016506189821182904,-0.07015130674002767,8,True
2618,長榮航,20230615,20230616,41.5,entered,True,20230616,40.2,-0.031325301204819245,0.015662650602409567,-0.04096385542168679,1,True,20230620,39.85,-0.03975903614457832,0.015662650602409567,-0.04578313253012045,3,True,20230626,41.35,-0.0036144578313253017,0.015662650602409567,-0.04578313253012045,5,True,20230629,40.45,-0.025301204819277,0.015662650602409567,-0.07108433734939767,8,True
2618,長榮航,20231103,20231106,30.8,entered,True,20231106,30.1,-0.022727272727272707,0.004870129870129913,-0.025974025974025983,1,True,20231108,29.25,-0.05032467532467533,0.004870129870129913,-0.051948051948051965,3,True,20231110,29.7,-0.03571428571428581,0.004870129870129913,-0.060064935064935154,5,True,20231115,30.25,-0.017857142857142905,0.004870129870129913,-0.060064935064935154,8,True
2618,長榮航,20231116,20231117,32.5,entered,True,20231117,32.15,-0.010769230769230864,0.006153846153846176,-0.021538461538461506,1,True,20231121,31.4,-0.03384615384615386,0.006153846153846176,-0.056923076923076965,3,True,20231123,32.2,-0.009230769230769154,0.006153846153846176,-0.056923076923076965,5,True,20231128,31.45,-0.03230769230769237,0.006153846153846176,-0.056923076923076965,8,True
2618,長榮航,20240411,20240412,32.6,entered,True,20240412,32.3,-0.00920245398773023,0.0015337423312882237,-0.016871165644171904,1,True,20240416,31.0,-0.049079754601227044,0.0015337423312882237,-0.05061349693251538,3,True,20240418,31.5,-0.033742331288343586,0.0015337423312882237,-0.05061349693251538,5,True,20240423,32.6,0.0,0.004601226993864893,-0.05368098159509205,8,True
2618,長榮航,20241111,20241112,39.2,entered,True,20241112,39.5,0.007653061224489832,0.01658163265306123,-0.005102040816326592,1,True,20241114,40.5,0.03316326530612246,0.04336734693877542,-0.005102040816326592,3,True,20241118,41.15,0.049744897959183465,0.07653061224489788,-0.005102040816326592,5,True,20241121,41.15,0.049744897959183465,0.07908163265306101,-0.005102040816326592,8,True
2618,長榮航,20250506,20250507,43.3,entered,True,20250507,42.8,-0.011547344110854452,0.010392609699769073,-0.018475750577367167,1,True,20250509,43.5,0.004618937644341958,0.011547344110854452,-0.018475750577367167,3,True,20250513,43.75,0.010392609699769073,0.01847575057736739,-0.018475750577367167,5,True,20250516,43.4,0.002309468822170979,0.02771362586605086,-0.020785219399538035,8,True
2618,長榮航,20260120,20260121,38.2,entered,True,20260121,38.3,0.002617801047120283,0.01963350785340312,-0.0013089005235603635,1,True,20260123,38.8,0.015706806282722363,0.03403141361256545,-0.0013089005235603635,3,True,20260127,38.3,0.002617801047120283,0.03403141361256545,-0.002617801047120505,5,True,20260130,37.4,-0.020942408376963484,0.03403141361256545,-0.02486910994764402,8,True
2618,長榮航,20260529,20260601,36.45,entered,True,20260601,37.7,0.03429355281207136,0.03840877914951979,-0.004115226337448763,1,True,20260603,37.7,0.03429355281207136,0.054869684499314175,-0.004115226337448763,3,True,20260605,37.7,0.03429355281207136,0.054869684499314175,-0.004115226337448763,5,True,20260610,37.25,0.021947873799725626,0.054869684499314175,-0.016460905349794275,8,True
2630,亞航,20230609,20230612,62.6,entered,True,20230612,59.1,-0.05591054313099042,0.07667731629392982,-0.05591054313099042,1,True,20230614,63.2,0.009584664536741228,0.07667731629392982,-0.05591054313099042,3,True,20230616,60.4,-0.03514376996805113,0.07667731629392982,-0.05591054313099042,5,True,20230621,61.5,-0.01757188498402562,0.07667731629392982,-0.05591054313099042,8,True
2630,亞航,20231115,20231116,34.9,entered,True,20231116,35.6,0.02005730659025806,0.02005730659025806,-0.005730659025787843,1,True,20231120,35.15,0.007163323782235054,0.02865329512893977,-0.005730659025787843,3,True,20231122,34.2,-0.02005730659025773,0.02865329512893977,-0.024355300859598916,5,True,20231127,38.35,0.09885386819484254,0.16045845272206316,-0.028653295128939882,8,True
2630,亞航,20250507,20250508,41.0,entered,True,20250508,43.8,0.0682926829268291,0.0682926829268291,-0.00487804878048792,1,True,20250512,42.65,0.040243902439024426,0.11829268292682937,-0.00487804878048792,3,True,20250514,41.3,0.007317073170731714,0.11829268292682937,-0.00487804878048792,5,True,20250519,39.4,-0.039024390243902474,0.11829268292682937,-0.04146341463414638,8,True
2633,台灣高鐵,20230306,20230307,30.1,entered,True,20230307,30.35,0.008305647840531671,0.013289036544850363,-0.0033222591362126463,1,True,20230309,30.35,0.008305647840531671,0.014950166112956742,-0.0033222591362126463,3,True,20230313,29.95,-0.004983388704319025,0.014950166112956742,-0.0182724252491695,5,True,20230316,29.2,-0.029900332225913706,0.014950166112956742,-0.03488372093023262,8,True
2633,台灣高鐵,20230517,20230518,33.65,entered,True,20230518,32.7,-0.028231797919762158,0.002971768202080227,-0.031203566121842385,1,True,20230522,32.95,-0.02080237741456159,0.002971768202080227,-0.03714710252600295,3,True,20230524,33.2,-0.013372956909360911,0.002971768202080227,-0.03714710252600295,5,True,20230529,32.4,-0.03714710252600295,0.002971768202080227,-0.04011887072808329,8,True
2633,台灣高鐵,20251110,20251111,28.7,entered,True,20251111,28.6,-0.0034843205574912606,0.005226480836237002,-0.006968641114982521,1,True,20251113,28.35,-0.012195121951219412,0.013937282229965264,-0.013937282229965153,3,True,20251117,28.45,-0.008710801393728262,0.013937282229965264,-0.019163763066202155,5,True,20251120,27.9,-0.027874564459930307,0.013937282229965264,-0.03484320557491294,8,True
2634,漢翔,20220801,20220802,37.4,entered,True,20220802,38.2,0.021390374331550888,0.02807486631016065,-0.009358288770053513,1,True,20220804,36.0,-0.03743315508021383,0.03743315508021383,-0.053475935828877,3,True,20220808,37.0,-0.010695187165775333,0.03743315508021383,-0.053475935828877,5,True,20220811,36.8,-0.016042780748663166,0.03743315508021383,-0.053475935828877,8,True
2634,漢翔,20230209,20230210,37.75,entered,True,20230210,37.95,0.005298013245033095,0.06887417218543046,-0.003973509933774766,1,True,20230214,37.6,-0.003973509933774766,0.06887417218543046,-0.02384105960264893,3,True,20230216,38.0,0.0066225165562914245,0.06887417218543046,-0.02384105960264893,5,True,20230221,38.8,0.027814569536423805,0.06887417218543046,-0.02384105960264893,8,True
2634,漢翔,20230309,20230310,41.75,entered,True,20230310,40.9,-0.02035928143712573,0.004790419161676773,-0.03473053892215572,1,True,20230314,39.85,-0.045508982035928125,0.004790419161676773,-0.0862275449101797,3,True,20230316,40.2,-0.037125748502993994,0.004790419161676773,-0.0862275449101797,5,True,20230321,41.0,-0.017964071856287456,0.004790419161676773,-0.0862275449101797,8,True
2634,漢翔,20231124,20231127,53.2,entered,True,20231127,51.6,-0.03007518796992481,0.007518796992481258,-0.03571428571428581,1,True,20231129,51.9,-0.024436090225564033,0.007518796992481258,-0.03571428571428581,3,True,20231201,52.3,-0.016917293233082775,0.007518796992481258,-0.03571428571428581,5,True,20231206,52.0,-0.022556390977443663,0.011278195488721776,-0.03571428571428581,8,True
2634,漢翔,20240401,20240402,54.7,entered,True,20240402,54.3,-0.007312614259597949,0.003656307129798808,-0.020109689213894,1,True,20240408,53.0,-0.031078610603290757,0.003656307129798808,-0.03656307129798908,3,True,20240410,56.8,0.03839122486288837,0.08409506398537459,-0.03656307129798908,5,True,20240415,58.0,0.06032906764168189,0.1060329067641681,-0.03656307129798908,8,True
2634,漢翔,20250806,20250807,47.7,entered,True,20250807,46.05,-0.03459119496855356,0.0,-0.04192872117400415,1,True,20250811,49.3,0.03354297693920327,0.06079664570230614,-0.04507337526205457,3,True,20250813,47.75,0.0010482180293500676,0.06079664570230614,-0.04507337526205457,5,True,20250818,50.0,0.04821802935010466,0.06079664570230614,-0.04507337526205457,8,True
2634,漢翔,20250818,20250819,50.4,entered,True,20250819,47.7,-0.05357142857142849,0.0,-0.05456349206349209,1,True,20250821,46.45,-0.07837301587301582,0.0,-0.09424603174603174,3,True,20250825,50.3,-0.001984126984126977,0.01587301587301604,-0.09424603174603174,5,True,20250828,60.0,0.19047619047619047,0.19047619047619047,-0.09424603174603174,8,True
2634,漢翔,20250829,20250901,63.0,entered,True,20250901,59.6,-0.053968253968254,0.012698412698412653,-0.06190476190476191,1,True,20250903,67.1,0.06507936507936507,0.06507936507936507,-0.07936507936507942,3,True,20250905,64.8,0.02857142857142847,0.13492063492063489,-0.07936507936507942,5,True,20250910,67.2,0.06666666666666665,0.13492063492063489,-0.07936507936507942,8,True
2634,漢翔,20260108,20260109,55.6,entered,True,20260109,53.1,-0.04496402877697847,0.014388489208633004,-0.05035971223021585,1,True,20260113,54.8,-0.014388489208633115,0.014388489208633004,-0.06474820143884896,3,True,20260115,56.0,0.007194244604316502,0.014388489208633004,-0.06474820143884896,5,True,20260120,57.4,0.03237410071942448,0.06474820143884896,-0.06474820143884896,8,True
2634,漢翔,20260622,20260623,51.0,entered,True,20260623,49.7,-0.025490196078431282,0.00588235294117645,-0.03431372549019607,1,True,20260625,48.4,-0.050980392156862786,0.00588235294117645,-0.050980392156862786,3,True,20260629,52.0,0.019607843137254832,0.04117647058823537,-0.055882352941176494,5,True,20260702,54.6,0.07058823529411762,0.16470588235294126,-0.055882352941176494,8,True
2636,台驊投控,20220530,20220531,135.0,entered,True,20220531,133.0,-0.014814814814814836,0.0,-0.062962962962963,1,True,20220602,134.0,-0.007407407407407418,0.0,-0.062962962962963,3,True,20220607,137.5,0.0185185185185186,0.029629629629629672,-0.062962962962963,5,True,20220610,116.5,-0.13703703703703707,0.04814814814814805,-0.14074074074074072,8,True
2637,慧洋-KY,20230223,20230224,67.5,entered,True,20230224,68.0,0.007407407407407307,0.016296296296296253,-0.02370370370370367,1,True,20230302,69.9,0.03555555555555556,0.05777777777777793,-0.02370370370370367,3,True,20230306,68.5,0.014814814814814836,0.059259259259259345,-0.02370370370370367,5,True,20230309,67.0,-0.007407407407407418,0.059259259259259345,-0.02370370370370367,8,True
2637,慧洋-KY,20231127,20231128,47.6,entered,True,20231128,48.9,0.027310924369747802,0.07563025210084029,0.0,1,True,20231130,48.5,0.018907563025210017,0.07563025210084029,0.0,3,True,20231204,55.0,0.15546218487394947,0.15756302521008392,0.0,5,True,20231207,51.2,0.07563025210084029,0.2100840336134453,0.0,8,True
2637,慧洋-KY,20240221,20240222,55.9,entered,True,20240222,56.8,0.01610017889087656,0.03398926654740597,-0.023255813953488302,1,True,20240226,59.3,0.06082289803220031,0.07871198568872995,-0.023255813953488302,3,True,20240229,61.4,0.09838998211091243,0.10912343470482999,-0.023255813953488302,5,True,20240305,61.7,0.10375670840787121,0.1234347048300537,-0.023255813953488302,8,True
2637,慧洋-KY,20240412,20240415,66.7,entered,True,20240415,66.0,-0.010494752623688153,0.014992503748125996,-0.020989505247376417,1,True,20240417,63.2,-0.052473763118440764,0.014992503748125996,-0.06596701649175418,3,True,20240419,66.3,-0.005997001499250421,0.01649175412293835,-0.06596701649175418,5,True,20240424,67.5,0.011994002998500619,0.05547226386806603,-0.06596701649175418,8,True
2637,慧洋-KY,20240507,20240508,74.2,entered,True,20240508,70.1,-0.055256064690027085,0.05660377358490565,-0.055256064690027085,1,True,20240510,73.0,-0.016172506738544534,0.05660377358490565,-0.06738544474393526,3,True,20240514,73.9,-0.0040431266846361336,0.059299191374662996,-0.06738544474393526,5,True,20240517,70.8,-0.04582210242587603,0.059299191374662996,-0.06738544474393526,8,True
2637,慧洋-KY,20240924,20240925,70.4,entered,True,20240925,71.8,0.019886363636363535,0.026988636363636243,-0.01278409090909094,1,True,20240927,76.4,0.08522727272727271,0.09943181818181812,-0.01278409090909094,3,True,20241001,79.0,0.12215909090909083,0.12926136363636354,-0.01278409090909094,5,True,20241008,73.7,0.046875,0.12926136363636354,-0.01278409090909094,8,True
2637,慧洋-KY,20241111,20241112,79.1,entered,True,20241112,79.6,0.006321112515802696,0.03034134007585343,-0.012642225031605614,1,True,20241114,80.2,0.01390644753476633,0.03034134007585343,-0.012642225031605614,3,True,20241118,80.4,0.01643489254108732,0.04045512010113783,-0.012642225031605614,5,True,20241121,79.9,0.010113780025284624,0.04045512010113783,-0.012642225031605614,8,True
2637,慧洋-KY,20250724,20250725,62.0,entered,True,20250725,62.0,0.0,0.02580645161290329,-0.004838709677419284,1,True,20250729,60.0,-0.032258064516129004,0.02580645161290329,-0.03548387096774197,3,True,20250731,58.5,-0.056451612903225756,0.02580645161290329,-0.05967741935483872,5,True,20250805,58.4,-0.058064516129032295,0.02580645161290329,-0.07258064516129037,8,True
2637,慧洋-KY,20260109,20260112,70.9,entered,True,20260112,71.7,0.01128349788434413,0.015514809590973178,-0.018335684062059432,1,True,20260114,71.6,0.009873060648800891,0.015514809590973178,-0.018335684062059432,3,True,20260116,70.9,0.0,0.015514809590973178,-0.018335684062059432,5,True,20260121,72.3,0.019746121297602226,0.02256699576868826,-0.018335684062059432,8,True
2637,慧洋-KY,20260303,20260304,77.0,entered,True,20260304,71.7,-0.0688311688311688,0.0,-0.0714285714285714,1,True,20260306,70.4,-0.08571428571428563,0.0,-0.09350649350649354,3,True,20260310,68.2,-0.11428571428571421,0.0,-0.1402597402597402,5,True,20260313,66.9,-0.13116883116883105,0.0,-0.1402597402597402,8,True
2637,慧洋-KY,20260416,20260417,75.0,entered,True,20260417,75.7,0.009333333333333416,0.0173333333333332,-0.005333333333333412,1,True,20260421,74.8,-0.002666666666666706,0.0173333333333332,-0.03600000000000003,3,True,20260423,73.2,-0.02399999999999991,0.0173333333333332,-0.03733333333333333,5,True,20260428,71.5,-0.046666666666666634,0.0173333333333332,-0.06266666666666676,8,True
2637,慧洋-KY,20260506,20260507,77.0,entered,True,20260507,76.8,-0.0025974025974025983,0.007792207792207684,-0.012987012987012991,1,True,20260511,74.5,-0.03246753246753242,0.007792207792207684,-0.04805194805194812,3,True,20260513,73.9,-0.04025974025974022,0.007792207792207684,-0.05714285714285716,5,True,20260518,72.8,-0.054545454545454564,0.007792207792207684,-0.0766233766233767,8,True
