period,regime_feature,regime_bucket,feature_min,feature_max,trades,gross_sample_size,gross_average_return,gross_median_return,gross_win_rate,gross_profit_factor,net_sample_size,net_average_return_slippage_0_1,net_median_return_slippage_0_1,net_win_rate_slippage_0_1,net_profit_factor_slippage_0_1,average_actual_mfe,average_actual_mae,day8_forward_sample_size,average_day8_forward_return,median_day8_forward_return,day8_forward_win_rate,day8_forward_profit_factor
2026,taiex_close_ma60,Q5,0.09333387204755028,0.22631824732250783,323,323,-0.0005586688063073533,-0.024707412223667125,0.34674922600619196,0.9822206567566251,323,-0.0063426332708041095,-0.030379401974779625,0.3188854489164087,0.8192047936263991,0.07584940736751113,-0.05103434566744497,323,0.004492144982969916,-0.010062893081761004,0.4458204334365325,1.1068961590899018
2026,taiex_ma20_ma60,Q1,-0.021151879991281985,-0.012370769753781374,28,28,-0.005830969098467682,-0.03209770730662087,0.39285714285714285,0.8311779945763885,28,-0.011583874573683242,-0.037719410278431016,0.32142857142857145,0.6958555770138378,0.08400515143504743,-0.042020359220084146,20,0.007249726118251615,-0.021372338416505376,0.4,1.2032675366362537
2026,taiex_ma20_ma60,Q2,0.01653102261591277,0.02319674492585455,21,21,0.014030453653370275,-0.030026109660574396,0.3333333333333333,1.458298520033062,21,0.00816388159231544,-0.035652249595604306,0.3333333333333333,1.2380525390983819,0.08520088042020858,-0.05277587390250619,21,0.06322668228067785,0.02127659574468077,0.5714285714285714,3.9913253161033833
2026,taiex_ma20_ma60,Q3,0.023272924904619074,0.03473197954299745,89,89,0.015502541291789297,-0.0029069767441860517,0.48314606741573035,1.7354415023434329,89,0.009623859504006498,-0.008667655124163015,0.449438202247191,1.4009074239329933,0.08364649667083354,-0.04688417323135262,89,0.026275105015970236,0.014416775884665833,0.550561797752809,1.9686133204095144
2026,taiex_ma20_ma60,Q4,0.03666568382189084,0.0526972667787351,38,38,0.002388058441950593,-0.021364450375845556,0.42105263157894735,1.0826592496549554,38,-0.003412690839077092,-0.0270352862260708,0.39473684210526316,0.8937266032847404,0.08430146676019931,-0.050794654256216154,38,0.020648087579822255,0.009801514658241195,0.5263157894736842,1.6301198386403017
2026,taiex_ma20_ma60,Q5,0.055546665907074244,0.12630026134829464,245,245,-0.0007502071333971974,-0.02970297029702973,0.3224489795918367,0.977425836944682,245,-0.006532643207545893,-0.03533661817784373,0.2979591836734694,0.8235729105511341,0.07637322060016848,-0.050938924362337025,245,0.0034515062759749525,-0.011826544021024898,0.44081632653061226,1.0783782296877022
2026,taiex_close_vs_ma60,Above MA60,,,419,419,0.0034674256539733578,-0.022151898734177222,0.36992840095465396,1.1145036643135884,419,-0.0023398257147058035,-0.027827547803205465,0.3436754176610978,0.9308070775124359,0.07972521595245968,-0.04952640153840785,413,0.013175509836144619,-0.0038461538461538325,0.47699757869249393,1.3486878908561586
2026,taiex_close_vs_ma60,At/Below MA60,,,2,2,-0.017403654485049824,-0.017403654485049824,0.5,0.07707892882311504,2,-0.023088171019934975,-0.023088171019934975,0.0,0.0,0.04796511627906985,-0.05811295681063128,0,,,,
2026,taiex_ma20_vs_ma60,MA20 Above MA60,,,393,393,0.004023692556747665,-0.021818181818181848,0.36895674300254455,1.1344781576451333,393,-0.0017868061792327501,-0.027501148124018625,0.3435114503816794,0.9465941018689099,0.0792586551563802,-0.050104880661709414,393,0.01347707643756411,-0.0029069767441860517,0.48091603053435117,1.355653312087625
2026,taiex_ma20_vs_ma60,MA20 At/Below MA60,,,28,28,-0.005830969098467682,-0.03209770730662087,0.39285714285714285,0.8311779945763885,28,-0.011583874573683242,-0.037719410278431016,0.32142857142857145,0.6958555770138378,0.08400515143504743,-0.042020359220084146,20,0.007249726118251615,-0.021372338416505376,0.4,1.2032675366362537
2026,taiex_joint_regime,Bear Rally: MA60 >= Close > MA20,,,2,2,-0.017403654485049824,-0.017403654485049824,0.5,0.07707892882311504,2,-0.023088171019934975,-0.023088171019934975,0.0,0.0,0.04796511627906985,-0.05811295681063128,0,,,,
2026,taiex_joint_regime,Recovery: Close > MA60 >= MA20,,,26,26,-0.004940762530269056,-0.03209770730662087,0.38461538461538464,0.8617793055082964,26,-0.010698928693202337,-0.037719410278431016,0.34615384615384615,0.7273497948113823,0.0867774618316611,-0.040782467097734365,20,0.007249726118251615,-0.021372338416505376,0.4,1.2032675366362537
2026,taiex_joint_regime,Strong Bull: MA20 > MA60,,,393,393,0.004023692556747665,-0.021818181818181848,0.36895674300254455,1.1344781576451333,393,-0.0017868061792327501,-0.027501148124018625,0.3435114503816794,0.9465941018689099,0.0792586551563802,-0.050104880661709414,393,0.01347707643756411,-0.0029069767441860517,0.48091603053435117,1.355653312087625
Other Years (ex-2025),taiex_close_ma20,Q1,0.00031226714303089764,0.013778727506066124,363,363,-0.004210588459856061,-0.019354838709677358,0.3443526170798898,0.8448947138693021,363,-0.009974340331344745,-0.025040474596025812,0.3278236914600551,0.676554621572602,0.06038368232851375,-0.041115549947929445,363,-0.008424389398507237,-0.015590200445434244,0.41046831955922863,0.7597819191697726
Other Years (ex-2025),taiex_close_ma20,Q2,0.013947238139981666,0.022907691620502435,360,360,-0.0018099257175437002,-0.01730603168581729,0.3277777777777778,0.9310523812616318,360,-0.0075887796533287925,-0.022998013202809565,0.28888888888888886,0.747831020457823,0.05958076912191237,-0.040461508139218755,354,-0.002973165056955811,-0.015033326541898262,0.4011299435028249,0.9142111881863865
Other Years (ex-2025),taiex_close_ma20,Q3,0.023221141990943606,0.03547889109097846,333,333,0.002076002857606349,-0.016091954022988575,0.33633633633633636,1.0856300151664295,333,-0.00372433910066341,-0.02178765327697815,0.3153153153153153,0.8670018850498648,0.06292807740135893,-0.03954400487809746,331,0.005674829662058675,-0.007407407407407418,0.4501510574018127,1.1809804051600585
Other Years (ex-2025),taiex_close_ma20,Q4,0.03547889109097846,0.04784734762897225,412,412,0.011838247085048185,-0.012159065710695582,0.3907766990291262,1.5397381399088512,412,0.005980082671528234,-0.01788486945478033,0.3737864077669903,1.2356734701819914,0.0734340824215042,-0.03818410004590581,412,0.019228125483424514,-0.0016754079254079346,0.47815533980582525,1.7657513249457626
Other Years (ex-2025),taiex_close_ma20,Q5,0.04784734762897225,0.1120634693619329,427,427,0.005676616898626209,-0.012499999999999956,0.39344262295081966,1.2214817343576572,427,-0.00014477696037641562,-0.018238684303275396,0.36533957845433257,0.9950122308102941,0.0735239834910069,-0.04452196010157625,427,0.015792967636228672,0.0,0.49882903981264637,1.5163739258680442
Other Years (ex-2025),taiex_ma20_slope,Q1,2.4297930346417473e-05,0.0012127299443038808,375,375,0.0018530715994710602,-0.013293943870014813,0.3466666666666667,1.0774666004243532,375,-0.003946410370181965,-0.01902212162169743,0.32,0.8571679999183924,0.06288771777172994,-0.038160393181864455,372,-0.0031455067928006404,-0.010719603661899335,0.4112903225806452,0.9073391522913313
Other Years (ex-2025),taiex_ma20_slope,Q2,0.0012127299443038808,0.0023054086472709123,351,351,-0.006761244050842713,-0.021538461538461506,0.31339031339031337,0.7522125651319101,351,-0.012510991594924314,-0.02721650123562981,0.2962962962962963,0.5985298811458328,0.05480844656525153,-0.0416968210280874,347,-0.0046689710342407865,-0.015018773466833557,0.41786743515850144,0.8658443760125917
Other Years (ex-2025),taiex_ma20_slope,Q3,0.0023054086472709123,0.00320802112625862,355,355,0.005020584434323725,-0.016322089227421066,0.37746478873239436,1.202128815867096,355,-0.0007962365667512161,-0.022013329169344297,0.36056338028169016,0.971915437469293,0.0662227065812028,-0.039725820496140186,355,0.011032058197670662,0.0,0.49295774647887325,1.382779548422628
Other Years (ex-2025),taiex_ma20_slope,Q4,0.00320802112625862,0.004528293081592194,399,399,0.006779385626396771,-0.01239669421487588,0.38095238095238093,1.2978768851404756,399,0.0009494157348469407,-0.018136733655901363,0.3383458646616541,1.0361030699777494,0.06783794090777195,-0.03930824171307601,398,0.014430535698040719,-0.007078037329669107,0.4396984924623116,1.5780658243092267
Other Years (ex-2025),taiex_ma20_slope,Q5,0.004581407340197963,0.01107059805980426,415,415,0.0072375367952279175,-0.014423076923076983,0.38072289156626504,1.275257139012898,415,0.001407788443905792,-0.020119789482892895,0.363855421686747,1.0473263781357176,0.07849621225248465,-0.04498694222699978,415,0.013407053792702602,-0.0015384615384614886,0.4867469879518072,1.3999634748727159
Other Years (ex-2025),taiex_close_ma60,Q1,-0.046672816043886955,0.030162042569572556,343,343,-0.0028558156018639426,-0.013289036544850474,0.34402332361516036,0.8883230450589513,343,-0.008627910073009335,-0.01900802165742448,0.31486880466472306,0.705308765748388,0.059891693885288734,-0.038751912720307084,335,-0.0043503991077824145,-0.0117647058823529,0.4059701492537313,0.8711624640364662
Other Years (ex-2025),taiex_close_ma60,Q2,0.030162042569572556,0.04937096704538502,401,401,0.003779039027952463,-0.013435700575815779,0.38902743142144636,1.1747720833488238,401,-0.0020315934361134474,-0.019167429944358067,0.371571072319202,0.9190355844884807,0.06156171445716529,-0.036885005899265355,401,0.003703596984791469,-0.007163323782234943,0.4538653366583541,1.1325964675698172
Other Years (ex-2025),taiex_close_ma60,Q3,0.04937096704538502,0.06596215021787266,383,383,0.008520665835380428,-0.014230271668822736,0.3733681462140992,1.3819078508353249,383,0.002681357093206647,-0.01992722874521646,0.34986945169712796,1.1036324998856284,0.0656895588126596,-0.03724312673270993,383,0.021642386820495248,0.002331002331002363,0.5039164490861618,2.023757987648576
Other Years (ex-2025),taiex_close_ma60,Q4,0.06596215021787266,0.0926450458002841,339,339,0.003549600199025654,-0.015280135823429575,0.35103244837758113,1.1437257489672388,339,-0.002260709207960194,-0.02100078443927357,0.32448377581120946,0.9203001817278361,0.06736980945394602,-0.041697543984538774,339,0.007042447328214263,-0.007722007722007707,0.43952802359882004,1.2319262976807692
Other Years (ex-2025),taiex_close_ma60,Q5,0.0926450458002841,0.22631824732250783,429,429,0.0018880790580481795,-0.02311435523114358,0.34498834498834496,1.0623110847612258,429,-0.003910056083180574,-0.028801773338851276,0.31934731934731936,0.8848852976574727,0.07633198443356061,-0.04876361069895703,429,0.00403080939359649,-0.010230179028132946,0.4428904428904429,1.0967129086324081
Other Years (ex-2025),taiex_ma20_ma60,Q1,-0.07332563933070535,0.0027365861974566474,404,404,0.0023059298697453243,-0.010810823445812634,0.37623762376237624,1.1030528869655185,404,-0.0034964837711039237,-0.01655018276315625,0.349009900990099,0.8650818713905176,0.06089993932310381,-0.03630987451875171,396,0.006262650765546933,-0.002500690798563132,0.4671717171717172,1.2309195654468101
Other Years (ex-2025),taiex_ma20_ma60,Q2,0.0040345467390994205,0.023210715537540283,376,376,0.012112192395790148,-0.01236095831805406,0.39893617021276595,1.5634344318943856,376,0.006252206475518154,-0.018082153661304848,0.375,1.2511069649863207,0.07074008002271805,-0.036795604026997636,376,0.016720667890119317,-0.004369261019796511,0.45478723404255317,1.667461092806376
Other Years (ex-2025),taiex_ma20_ma60,Q3,0.023210715537540283,0.036130703431277,436,436,0.0009185250160925802,-0.013549486935711286,0.3532110091743119,1.039696710968125,436,-0.004876158050299751,-0.01926573601888317,0.3394495412844037,0.817929065296794,0.06206755497115983,-0.040763815314406183,436,0.002725648332441298,-0.008300041328006602,0.44495412844036697,1.0921439905861945
Other Years (ex-2025),taiex_ma20_ma60,Q4,0.03629961479874311,0.053818949541805994,273,273,-0.00031379828983137527,-0.018018018018018056,0.36996336996337,0.9882167258687778,273,-0.006101048143161962,-0.023703875487013942,0.32967032967032966,0.7981373925221207,0.0642677699806912,-0.04267368845005934,273,0.014131081998676546,0.0011976047904191933,0.5018315018315018,1.5523596401533024
Other Years (ex-2025),taiex_ma20_ma60,Q5,0.055256739918698505,0.12630026134829464,406,406,2.9495849768641678e-05,-0.027381779291943742,0.312807881773399,1.0009299906232143,406,-0.005757477772570085,-0.03301809181001307,0.29064039408866993,0.83814139406507,0.07429700863271145,-0.047967218039989545,406,-0.0033983969760174168,-0.018174311926605513,0.4014778325123153,0.9263836368327492
Other Years (ex-2025),taiex_close_vs_ma60,Above MA60,,,1772,1772,0.003827270631074428,-0.015448008145602599,0.36343115124153497,1.1539101433583203,1772,-0.0019837084310540738,-0.021168207602777017,0.34029345372460496,0.9303051586709915,0.06740772980545935,-0.04093946284983319,1766,0.00793000680588221,-0.006395225189361975,0.4552661381653454,1.2583441621983675
Other Years (ex-2025),taiex_close_vs_ma60,At/Below MA60,,,123,123,-0.007880961472936676,-0.015822784810126556,0.3252032520325203,0.7057328783848714,123,-0.013623947134802453,-0.021527369943052672,0.2845528455284553,0.5549686654325402,0.053060886478350916,-0.03948974957727994,121,-0.012983407463028961,-0.016042780748663166,0.38016528925619836,0.6565612522479858
Other Years (ex-2025),taiex_ma20_vs_ma60,MA20 Above MA60,,,1524,1524,0.0031794679614493286,-0.017267194705415045,0.3562992125984252,1.1236074374921214,1524,-0.0026277327233806516,-0.02296066176267679,0.3333333333333333,0.9104828664697435,0.0679807060056492,-0.042048611189080966,1524,0.006595194361919313,-0.007798011735019594,0.44750656167979,1.2051545767089797
Other Years (ex-2025),taiex_ma20_vs_ma60,MA20 At/Below MA60,,,371,371,0.0026066202799026918,-0.010370370370370363,0.38005390835579517,1.1185476694906227,371,-0.003197337377294897,-0.016107879622697167,0.3504043126684636,0.8746764270966462,0.0602975479770937,-0.03590265206401738,363,0.006562874679329058,-0.002941176470588225,0.4628099173553719,1.2433455077241837
Other Years (ex-2025),taiex_joint_regime,Bear Rally: MA60 >= Close > MA20,,,123,123,-0.007880961472936676,-0.015822784810126556,0.3252032520325203,0.7057328783848714,123,-0.013623947134802453,-0.021527369943052672,0.2845528455284553,0.5549686654325402,0.053060886478350916,-0.03948974957727994,121,-0.012983407463028961,-0.016042780748663166,0.38016528925619836,0.6565612522479858
Other Years (ex-2025),taiex_joint_regime,Recovery: Close > MA60 >= MA20,,,248,248,0.007808122520222217,-0.008710062089419213,0.40725806451612906,1.3981618002253882,248,0.0019739247201786096,-0.014457891283073019,0.38306451612903225,1.085886945859541,0.06388669863977661,-0.034123567410262165,242,0.016336015750508068,0.0015126616154013117,0.5041322314049587,1.7579820826929584
Other Years (ex-2025),taiex_joint_regime,Strong Bull: MA20 > MA60,,,1524,1524,0.0031794679614493286,-0.017267194705415045,0.3562992125984252,1.1236074374921214,1524,-0.0026277327233806516,-0.02296066176267679,0.3333333333333333,0.9104828664697435,0.0679807060056492,-0.042048611189080966,1524,0.006595194361919313,-0.007798011735019594,0.44750656167979,1.2051545767089797
