stock_id,name,signal_date,entry_date,entry_price,exit_reason,actual_exit_date,actual_exit_price,counterfactual_day8_date,counterfactual_day8_close,actual_return,counterfactual_day8_return,difference,actual_net_return_slippage_0_1,counterfactual_day8_net_return_slippage_0_1,net_difference,actual_nonpositive_to_day8_positive,day8_available
2915,潤泰全,20221114,20221115,65.3,Day 5 Weakness,20221122,64.7,20221124,66.8,-0.009188361408882018,0.02297090352220521,0.03215926493108723,-0.014936572456429925,0.01704540920368681,0.03198198166011674,True,True
2915,潤泰全,20221205,20221206,69.9,Close Confirmed Stop,20221213,66.5,20221215,69.1,-0.048640915593705425,-0.011444921316166146,0.03719599427753928,-0.05412640129462828,-0.017186487724678467,0.036939913569949814,False,True
2915,潤泰全,20230605,20230606,61.0,Day 5 Weakness,20230613,60.3,20230615,60.7,-0.011475409836065653,-0.004918032786885185,0.006557377049180468,-0.017212654400028785,-0.010670997328672105,0.00654165707135668,False,True
2915,潤泰全,20231115,20231116,64.9,Close Confirmed Stop,20231121,61.7,20231127,61.1,-0.04930662557781207,-0.05855161787365182,-0.009244992295839749,-0.054790311489116124,-0.06397975991237004,-0.009189448423253914,False,True
2915,潤泰全,20240711,20240712,76.5,Trailing Stop,20240723,78.5,20240723,79.8,0.02614379084967311,0.04313725490196085,0.016993464052287743,0.020211220347972732,0.037097166711711566,0.016885946363738833,False,True
2915,潤泰全,20250703,20250704,56.5,Close Confirmed Stop,20250709,54.6,20250715,53.4,-0.03362831858407078,-0.05486725663716818,-0.0212389380530974,-0.039246512107185126,-0.06033448889174938,-0.021087976784564255,False,True
2915,潤泰全,20260603,20260604,47.65,Day 8 Time Stop,20260615,53.4,20260615,53.4,0.12067156348373564,0.12067156348373564,0.0,0.11418028494989688,0.11418028494989688,0.0,False,True
3003,健和興,20230607,20230608,83.3,Day 8 Time Stop,20230619,83.1,20230619,83.1,-0.0024009603841537164,-0.0024009603841537164,0.0,-0.008165787155162859,-0.008165787155162859,0.0,False,True
3003,健和興,20241204,20241205,83.9,Close Confirmed Stop,20241209,77.7,20241216,74.0,-0.07389749702026227,-0.11799761620977356,-0.04410011918951129,-0.07925155713916536,-0.12311259714248636,-0.043861040003321,False,True
3005,神基,20230307,20230308,56.6,Day 8 Time Stop,20230317,56.1,20230317,56.1,-0.00883392226148405,-0.00883392226148405,0.0,-0.014578705360704004,-0.014578705360704004,0.0,False,True
3005,神基,20230417,20230418,58.8,Close Confirmed Stop,20230427,56.8,20230427,57.2,-0.03401360544217691,-0.027210884353741416,0.006802721088435493,-0.03963282104165745,-0.03284641007119587,0.006786410970461579,False,True
3005,神基,20240313,20240314,139.5,Close Confirmed Stop,20240315,131.5,20240325,144.0,-0.05734767025089604,0.032258064516129004,0.08960573476702505,-0.06278652716572967,0.026303223501383276,0.08908975066711294,True,True
3005,神基,20250219,20250220,126.0,Day 5 Weakness,20250227,124.5,20250304,123.5,-0.011904761904761862,-0.019841269841269882,-0.00793650793650802,-0.017618744361514137,-0.025536216693348823,-0.007917472331834687,False,True
3005,神基,20250520,20250521,122.5,Day 5 Weakness,20250528,121.0,20250602,120.0,-0.01224489795918371,-0.020408163265306145,-0.008163265306122436,-0.017954562842506554,-0.02609825173084621,-0.008143688888339655,False,True
3005,神基,20250805,20250806,122.0,Close Confirmed Stop,20250813,118.0,20250815,125.0,-0.032786885245901676,0.024590163934426146,0.05737704918032782,-0.038413878976569664,0.01865852774415529,0.05707240672072496,True,True
3005,神基,20250815,20250818,126.5,Day 8 Time Stop,20250827,150.0,20250827,150.0,0.18577075098814233,0.18577075098814233,0.0,0.17891263450778155,0.17891263450778155,0.0,False,True
3005,神基,20250828,20250829,157.0,Day 8 Time Stop,20250909,162.5,20250909,162.5,0.035031847133758065,0.035031847133758065,0.0,0.029033875728403716,0.029033875728403716,0.0,False,True
3005,神基,20260514,20260515,104.0,Close Confirmed Stop,20260520,98.7,20260526,104.0,-0.05096153846153839,0.0,0.05096153846153839,-0.05643729775922807,-0.005797968870524252,0.050639328888703816,False,True
3005,神基,20260817,20260818,122.0,Close Confirmed Stop,20260825,115.5,20260827,116.0,-0.05327868852459017,-0.049180327868852514,0.004098360655737654,-0.05875631308280221,-0.054667780751566114,0.004088532331236093,False,True
3006,晶豪科,20221111,20221114,70.9,Day 8 Time Stop,20221123,75.1,20221123,75.1,0.05923836389280668,0.05923836389280668,0.0,0.05309401498374592,0.05309401498374592,0.0,False,True
3006,晶豪科,20230130,20230131,76.4,Day 8 Time Stop,20230209,79.4,20230209,79.4,0.03926701570680624,0.03926701570680624,0.0,0.03327447429388627,0.03327447429388627,0.0,False,True
3006,晶豪科,20230331,20230406,82.7,Trailing Stop,20230414,90.4,20230417,90.2,0.09310761789600974,0.09068923821039898,-0.002418379685610761,0.08678436635494174,0.08437178468127204,-0.0024125816736697003,False,True
3006,晶豪科,20230529,20230530,88.0,Day 8 Time Stop,20230608,85.5,20230608,85.5,-0.02840909090909094,-0.02840909090909094,0.0,-0.03404287842701663,-0.03404287842701663,0.0,False,True
3006,晶豪科,20230914,20230915,85.0,Day 5 Weakness,20230922,82.9,20230926,81.5,-0.024705882352941133,-0.04117647058823526,-0.016470588235294126,-0.030348549091646786,-0.04671289423374738,-0.016364345142100594,False,True
3006,晶豪科,20231012,20231013,96.2,Day 5 Weakness,20231020,91.8,20231024,92.8,-0.04573804573804574,-0.0353430353430354,0.01039501039501034,-0.05126374968707574,-0.04092704146941584,0.010336708217659904,False,True
3006,晶豪科,20231123,20231124,98.5,Close Confirmed Stop,20231127,93.0,20231205,90.0,-0.055837563451776595,-0.08629441624365486,-0.030456852791878264,-0.06130258897302006,-0.0915863779376096,-0.03028378896458954,False,True
3006,晶豪科,20240613,20240614,99.7,Day 8 Time Stop,20240625,104.0,20240625,104.0,0.04312938816449341,0.04312938816449341,0.0,0.03708912052687135,0.03708912052687135,0.0,False,True
3006,晶豪科,20251223,20251224,89.3,Trailing Stop,20251230,105.0,20260106,144.5,0.1758118701007838,0.6181410974244121,0.44232922732362834,0.16902023807761396,0.6087867292824378,0.43976649120482386,False,True
3010,華立,20240702,20240703,151.5,Close Confirmed Stop,20240709,144.0,20240712,146.0,-0.04950495049504955,-0.0363036303630363,0.01320132013201325,-0.05499697187895119,-0.041860776829444245,0.013136195049506943,False,True
3011,今皓,20230309,20230310,21.55,Day 8 Time Stop,20230321,23.2,20230321,23.2,0.07656612529002316,0.07656612529002316,0.0,0.07031822710914067,0.07031822710914067,0.0,False,True
3011,今皓,20230410,20230411,24.0,Day 8 Time Stop,20230420,31.3,20230420,31.3,0.3041666666666667,0.3041666666666667,0.0,0.2966059824327252,0.2966059824327252,0.0,False,True
3011,今皓,20230619,20230620,30.15,Trailing Stop,20230704,31.6,20230703,31.6,0.04809286898839149,0.04809286898839149,0.0,0.04201518099200297,0.04201518099200297,0.0,False,True
3011,今皓,20230731,20230801,35.35,Close Confirmed Stop,20230802,32.6,20230811,31.7,-0.07779349363507782,-0.10325318246110327,-0.02545968882602545,-0.08313948254175879,-0.1084380783081827,-0.025298595766423904,False,True
3013,晟銘電,20230530,20230531,27.8,Day 8 Time Stop,20230609,29.3,20230609,29.3,0.05395683453237421,0.05395683453237421,0.0,0.0478316754018923,0.0478316754018923,0.0,False,True
3013,晟銘電,20240215,20240216,47.5,Close Confirmed Stop,20240229,44.75,20240227,44.75,-0.05789473684210522,-0.05789473684210522,0.0,-0.06332373108018247,-0.06332373108018247,0.0,False,True
3013,晟銘電,20240603,20240604,94.8,Close Confirmed Stop,20240605,92.7,20240614,95.1,-0.02215189873417711,0.0031645569620253333,0.025316455696202445,-0.027829486587257223,-0.0026403894177374557,0.025189097169519767,True,True
3013,晟銘電,20241018,20241021,161.0,Close Confirmed Stop,20241030,153.5,20241030,162.5,-0.04658385093167705,0.009316770186335477,0.05590062111801253,-0.05210416878835248,0.0034623578420477745,0.05556652663040025,True,True
3013,晟銘電,20250107,20250108,157.0,Close Confirmed Stop,20250114,144.0,20250117,141.0,-0.08280254777070062,-0.10191082802547768,-0.019108280254777066,-0.08811612813811537,-0.10711161652968686,-0.01899548839157149,False,True
3013,晟銘電,20250224,20250225,150.5,Close Confirmed Stop,20250303,137.5,20250307,136.0,-0.08637873754152825,-0.09634551495016608,-0.009966777408637828,-0.09166986077148416,-0.10157940182250937,-0.009909541051025206,False,True
3013,晟銘電,20251020,20251021,136.0,Close Confirmed Stop,20251022,128.0,20251031,124.5,-0.05882352941176472,-0.0845588235294118,-0.02573529411764708,-0.06425088912860051,-0.0898577260736294,-0.025606836945028882,False,True
3014,聯陽,20230608,20230609,123.0,Day 5 Weakness,20230616,121.5,20230620,113.0,-0.012195121951219523,-0.08130081300813008,-0.06910569105691056,-0.017905031153601845,-0.08661112605108383,-0.06870609489748199,False,True
3014,聯陽,20230714,20230717,125.0,Day 8 Time Stop,20230726,133.0,20230726,133.0,0.06400000000000006,0.06400000000000006,0.0,0.057838193327344516,0.057838193327344516,0.0,False,True
3014,聯陽,20240320,20240321,184.0,Close Confirmed Stop,20240325,175.5,20240401,167.5,-0.04619565217391308,-0.08967391304347827,-0.04347826086956519,-0.05170013153853433,-0.09494007465642636,-0.043239943117892025,False,True
3014,聯陽,20260521,20260522,146.0,Day 8 Time Stop,20260602,151.0,20260602,151.0,0.03424657534246567,0.03424657534246567,0.0,0.028263611986281887,0.028263611986281887,0.0,False,True
3014,聯陽,20260624,20260625,166.0,Close Confirmed Stop,20260629,154.5,20260706,158.0,-0.06927710843373491,-0.048192771084337394,0.02108433734939752,-0.07465072381815566,-0.05368379259591953,0.020966931222236126,False,True
3016,嘉晶,20240711,20240712,70.9,Day 5 Weakness,20240719,69.0,20240723,63.7,-0.026798307475317418,-0.10155148095909738,-0.07475317348377997,-0.032435981862429714,-0.10677628725437836,-0.07434030539194865,False,True
3016,嘉晶,20260318,20260319,64.0,Close Confirmed Stop,20260323,60.7,20260330,54.5,-0.051562499999999956,-0.1484375,-0.09687500000000004,-0.05703681862263413,-0.15334618125680788,-0.09630936263417375,False,True
3016,嘉晶,20260420,20260421,68.0,Trailing Stop,20260424,69.3,20260430,89.7,0.01911764705882346,0.3191176470588235,0.30000000000000004,0.013236401405517396,0.3114824417126809,0.2982460403071635,False,True
3017,奇鋐,20220117,20220118,88.2,Trailing Stop,20220126,91.6,20220207,95.4,0.038548752834467015,0.08163265306122458,0.043083900226757565,0.03255151866828892,0.07536511337275542,0.0428135947044665,False,True
3017,奇鋐,20231227,20231228,327.5,Day 5 Weakness,20240105,320.0,20240109,315.0,-0.022900763358778664,-0.03816793893129766,-0.015267175572518998,-0.02856231939077809,-0.04372585018530753,-0.01516353079452944,False,True
3019,亞光,20241213,20241216,130.0,Day 8 Time Stop,20241225,185.0,20241225,185.0,0.42307692307692313,0.42307692307692313,0.0,0.4148217047014385,0.4148217047014385,0.0,False,True
3019,亞光,20250211,20250212,196.0,Trailing Stop,20250220,199.0,20250221,204.0,0.015306122448979664,0.04081632653061229,0.025510204081632626,0.009417508843663012,0.034799464982527346,0.025381956138864334,False,True
3019,亞光,20250612,20250613,148.5,Close Confirmed Stop,20250618,139.5,20250624,141.5,-0.06060606060606055,-0.047138047138047146,0.013468013468013407,-0.06603763753373419,-0.05263538496381189,0.0134022525699223,False,True
3019,亞光,20250801,20250804,143.0,Trailing Stop,20250808,149.5,20250813,168.5,0.045454545454545414,0.17832167832167833,0.13286713286713292,0.03940565848639837,0.17148638036556466,0.13208072187916628,False,True
3019,亞光,20260106,20260107,144.5,Close Confirmed Stop,20260112,141.0,20260116,138.5,-0.02422145328719727,-0.04152249134948094,-0.01730103806228367,-0.029866330918599922,-0.047059113784084276,-0.017192782865484355,False,True
3019,亞光,20260128,20260129,165.0,Close Confirmed Stop,20260203,152.0,20260209,146.0,-0.07878787878787874,-0.11515151515151512,-0.036363636363636376,-0.0841070102132068,-0.12028311894275759,-0.03617610872955079,False,True
3022,威強電,20220808,20220809,58.2,Day 8 Time Stop,20220818,63.0,20220818,63.0,0.08247422680412364,0.08247422680412364,0.0,0.07620672744796438,0.07620672744796438,0.0,False,True
3022,威強電,20221124,20221125,70.8,Day 8 Time Stop,20221206,76.0,20221206,76.0,0.07344632768361592,0.07344632768361592,0.0,0.06723841861070236,0.06723841861070236,0.0,False,True
3022,威強電,20230217,20230220,88.4,Close Confirmed Stop,20230222,82.5,20230303,82.7,-0.0667420814479639,-0.06447963800904977,0.00226244343891413,-0.0721448282380449,-0.06988780804692431,0.00225702019112059,False,True
3022,威強電,20230517,20230518,97.5,Close Confirmed Stop,20230522,92.9,20230529,91.2,-0.04717948717948717,-0.06461538461538463,-0.017435897435897463,-0.052666645148327425,-0.07002737749914013,-0.01736073235081271,False,True
3022,威強電,20250514,20250515,86.6,Close Confirmed Stop,20250520,85.0,20250526,85.2,-0.018475750577367167,-0.016166281755196188,0.002309468822170979,-0.024161305871954707,-0.021857373143959042,0.0023039327279956653,False,True
3023,信邦,20260130,20260202,231.0,Day 8 Time Stop,20260211,233.0,20260211,233.0,0.008658008658008587,0.008658008658008587,0.0,0.002819763639706962,0.002819763639706962,0.0,False,True
3023,信邦,20260506,20260507,310.0,Day 5 Weakness,20260514,302.0,20260518,294.0,-0.02580645161290318,-0.05161290322580647,-0.02580645161290329,-0.03146632950537139,-0.05711018409650952,-0.025643854591138125,False,True
3023,信邦,20260605,20260608,316.0,Close Confirmed Stop,20260611,306.5,20260617,313.0,-0.030063291139240556,-0.009493670886076,0.020569620253164556,-0.03565271139657678,-0.015233325793869145,0.02041938560270764,False,True
3024,憶聲,20240516,20240517,21.1,Close Confirmed Stop,20240524,20.25,20240528,21.9,-0.04028436018957349,0.03791469194312791,0.0781990521327014,-0.04581784898941015,0.031927116825437876,0.07774496581484802,True,True
3027,盛達,20221129,20221130,29.25,Day 8 Time Stop,20221209,34.8,20221209,34.8,0.18974358974358974,0.18974358974358974,0.0,0.18285729069647116,0.18285729069647116,0.0,False,True
3027,盛達,20230131,20230201,40.95,Close Confirmed Stop,20230206,38.55,20230210,38.55,-0.05860805860805873,-0.05860805860805873,0.0,-0.06403422344685072,-0.06403422344685072,0.0,False,True
3027,盛達,20250516,20250519,40.5,Close Confirmed Stop,20250520,38.65,20250528,37.0,-0.04567901234567906,-0.0864197530864198,-0.040740740740740744,-0.051198605089902344,-0.09170840834507027,-0.040509803255167925,False,True
3029,零壹,20230727,20230728,68.4,Close Confirmed Stop,20230804,64.2,20230809,66.7,-0.061403508771929904,-0.024853801169590684,0.03654970760233922,-0.06682004474013796,-0.03052461386225366,0.0362954308778843,False,True
3029,零壹,20240625,20240626,93.5,Day 8 Time Stop,20240705,106.0,20240705,106.0,0.1336898395721926,0.1336898395721926,0.0,0.1270999989319778,0.1270999989319778,0.0,False,True
3029,零壹,20241210,20241211,154.0,Trailing Stop,20241213,148.5,20241220,139.0,-0.0357142857142857,-0.09740259740259738,-0.06168831168831168,-0.041269139560575804,-0.10264238009409493,-0.06137324053351913,False,True
3029,零壹,20250718,20250721,118.0,Close Confirmed Stop,20250723,112.5,20250730,114.0,-0.04661016949152541,-0.03389830508474578,0.012711864406779627,-0.052108111713416644,-0.03946018735574493,0.012647924357671717,False,True
3030,德律,20250618,20250619,138.5,Day 8 Time Stop,20250630,146.0,20250630,146.0,0.054151624548736566,0.054151624548736566,0.0,0.04801896099848889,0.04801896099848889,0.0,False,True
3030,德律,20250807,20250808,166.0,Day 8 Time Stop,20250819,198.5,20250819,198.5,0.19578313253012047,0.19578313253012047,0.0,0.18887148802147496,0.18887148802147496,0.0,False,True
3030,德律,20251222,20251223,192.5,Day 5 Weakness,20251231,193.5,20260105,183.5,0.0051948051948051965,-0.04675324675324677,-0.051948051948051965,-0.0006302013891705087,-0.05225283191101528,-0.051622630521844765,False,True
3032,偉訓,20250722,20250723,102.5,Day 8 Time Stop,20250801,117.0,20250801,117.0,0.14146341463414625,0.14146341463414625,0.0,0.13485638062013355,0.13485638062013355,0.0,False,True
3033,威健,20230714,20230717,36.3,Close Confirmed Stop,20230720,35.35,20230726,35.1,-0.0261707988980715,-0.03305785123966931,-0.00688705234159781,-0.03180656295852048,-0.03867710467156807,-0.006870541713047587,False,True
3033,威健,20240130,20240131,31.0,Day 8 Time Stop,20240220,32.0,20240220,32.0,0.032258064516129004,0.032258064516129004,0.0,0.02628196009156491,0.02628196009156491,0.0,False,True
3033,威健,20240410,20240411,34.1,Close Confirmed Stop,20240416,33.3,20240422,32.5,-0.02346041055718484,-0.04692082111436957,-0.02346041055718473,-0.029136974899635286,-0.0524410794866546,-0.023304104587019314,False,True
3033,威健,20240826,20240827,36.4,Close Confirmed Stop,20240903,34.35,20240905,33.2,-0.05631868131868123,-0.08791208791208782,-0.03159340659340659,-0.06178097730025544,-0.09319864492726457,-0.03141766762700913,False,True
3033,威健,20260427,20260428,36.0,Day 8 Time Stop,20260508,43.85,20260508,43.85,0.21805555555555567,0.21805555555555567,0.0,0.2110013645417586,0.2110013645417586,0.0,False,True
3033,威健,20260515,20260518,47.3,Trailing Stop,20260526,49.2,20260527,50.7,0.04016913319238924,0.07188160676532784,0.031712473572938604,0.03417339615740052,0.06567643161525806,0.03150303545785754,False,True
3034,聯詠,20221111,20221114,301.0,Close Confirmed Stop,20221123,297.0,20221123,291.0,-0.013289036544850474,-0.03322259136212624,-0.019933554817275767,-0.019007600969397673,-0.03879279505887226,-0.019785194089474586,False,True
3034,聯詠,20230914,20230915,451.0,Close Confirmed Stop,20230921,424.5,20230926,427.0,-0.05875831485587579,-0.053215077605321515,0.005543237250554278,-0.0642041741739383,-0.05867423945826725,0.0055299347156710504,False,True
3034,聯詠,20231106,20231107,493.5,Close Confirmed Stop,20231109,479.0,20231116,485.0,-0.029381965552178313,-0.01722391084093211,0.012158054711246202,-0.03498460960467223,-0.02292320720527483,0.0120614023993974,False,True
3034,聯詠,20260506,20260507,448.0,Trailing Stop,20260518,469.0,20260518,475.5,0.046875,0.0613839285714286,0.014508928571428603,0.040813766685147274,0.05522029230551419,0.014406525620366914,False,True
3035,智原,20230202,20230203,184.0,Day 8 Time Stop,20230214,192.0,20230214,192.0,0.04347826086956519,0.04347826086956519,0.0,0.03745712535236432,0.03745712535236432,0.0,False,True
3035,智原,20230529,20230530,175.0,Day 5 Weakness,20230606,173.0,20230608,168.5,-0.011428571428571455,-0.037142857142857144,-0.02571428571428569,-0.017169195704931167,-0.04268834723616107,-0.025519151531229904,False,True
3035,智原,20230615,20230616,192.0,Day 8 Time Stop,20230629,210.0,20230629,210.0,0.09375,0.09375,0.0,0.08742722532862628,0.08742722532862628,0.0,False,True
3035,智原,20231129,20231130,380.0,Day 5 Weakness,20231207,360.5,20231211,361.5,-0.051315789473684204,-0.048684210526315774,0.0026315789473684292,-0.05679467172299087,-0.054203103332565054,0.002591568390425819,False,True
3035,智原,20240617,20240618,334.0,Close Confirmed Stop,20240625,310.5,20240627,329.0,-0.07035928143712578,-0.014970059880239472,0.0553892215568863,-0.07574849687880074,-0.020693787627580094,0.05505470925122065,False,True
3035,智原,20240716,20240717,361.0,Close Confirmed Stop,20240719,331.5,20240730,308.0,-0.0817174515235457,-0.146814404432133,-0.0650969529085873,-0.08701818762449391,-0.15175912731503768,-0.06474093969054377,False,True
3035,智原,20251022,20251023,176.5,Trailing Stop,20251031,179.0,20251104,174.0,0.014164305949008416,-0.014164305949008527,-0.028328611898016942,0.008283152962311876,-0.019877066300091034,-0.028160219262402912,False,True
3035,智原,20260127,20260128,180.5,Close Confirmed Stop,20260130,171.5,20260206,160.0,-0.049861495844875314,-0.11357340720221609,-0.06371191135734078,-0.05533857848783207,-0.11873112458095664,-0.06339254609312456,False,True
3035,智原,20260421,20260422,179.0,Close Confirmed Stop,20260424,180.0,20260504,169.0,0.005586592178770999,-0.05586592178770955,-0.06145251396648055,-0.000232270748387098,-0.06133698223006838,-0.061104711481681284,False,True
3036,文曄,20250617,20250618,134.5,Close Confirmed Stop,20250625,127.5,20250627,133.5,-0.052044609665427455,-0.0074349442379182396,0.044609665427509215,-0.05752891580807072,-0.013193467117449436,0.04433544869062128,False,True
3036,文曄,20250918,20250919,133.5,Day 8 Time Stop,20251001,143.0,20251001,143.0,0.07116104868913853,0.07116104868913853,0.0,0.06495258917546795,0.06495258917546795,0.0,False,True
3036,文曄,20251105,20251106,158.0,Close Confirmed Stop,20251110,149.5,20251117,143.0,-0.05379746835443033,-0.09493670886075944,-0.04113924050632911,-0.05927720974635306,-0.10018401636551157,-0.040906806619158506,False,True
3036,文曄,20260128,20260129,167.5,Close Confirmed Stop,20260130,158.5,20260209,156.0,-0.05373134328358209,-0.06865671641791049,-0.014925373134328401,-0.05921689905637954,-0.07403947808900577,-0.014822579032626224,False,True
3036,文曄,20260513,20260514,288.0,Close Confirmed Stop,20260515,273.0,20260525,301.5,-0.05208333333333337,0.046875,0.09895833333333337,-0.0575564033709195,0.0408312982563955,0.098387701627315,True,True
3037,欣興,20230323,20230324,149.0,Close Confirmed Stop,20230329,139.5,20230407,144.5,-0.06375838926174493,-0.030201342281879207,0.03355704697986572,-0.06917048540211224,-0.03582725908406544,0.033343226318046794,False,True
3037,欣興,20230915,20230918,188.0,Close Confirmed Stop,20230919,184.5,20230927,173.5,-0.018617021276595702,-0.0771276595744681,-0.0585106382978724,-0.024311155395362584,-0.08248103854988177,-0.05816988315451919,False,True
3037,欣興,20231121,20231122,167.5,Day 8 Time Stop,20231201,176.0,20231201,176.0,0.05074626865671639,0.05074626865671639,0.0,0.04467512693500642,0.04467512693500642,0.0,False,True
3037,欣興,20231211,20231212,179.5,Close Confirmed Stop,20231213,176.5,20231221,179.0,-0.01671309192200554,-0.0027855153203342198,0.013927576601671321,-0.02242369221520552,-0.00856304629171205,0.013860645923493469,False,True
3037,欣興,20240226,20240227,191.5,Close Confirmed Stop,20240229,175.0,20240308,173.5,-0.08616187989556134,-0.09399477806788514,-0.007832898172323799,-0.09146227852142988,-0.09924296378571452,-0.007780685264284645,False,True
3037,欣興,20240716,20240717,198.0,Trailing Stop,20240722,195.0,20240730,183.5,-0.015151515151515138,-0.0732323232323232,-0.058080808080808066,-0.02085321065556059,-0.07859433923255177,-0.05774112857699118,False,True
3037,欣興,20241023,20241024,168.0,Close Confirmed Stop,20241025,164.5,20241105,165.0,-0.02083333333333337,-0.017857142857142905,0.0029761904761904656,-0.026520655379112756,-0.023551601581304545,0.002969053797808211,False,True
3037,欣興,20241107,20241108,179.0,Close Confirmed Stop,20241113,168.5,20241119,159.5,-0.05865921787709494,-0.10893854748603349,-0.05027932960893855,-0.06409017396521158,-0.11411530684275362,-0.05002513287754204,False,True
3037,欣興,20250703,20250704,118.5,Day 8 Time Stop,20250715,132.0,20250715,132.0,0.11392405063291133,0.11392405063291133,0.0,0.10747354304938941,0.10747354304938941,0.0,False,True
3037,欣興,20250716,20250717,137.0,Close Confirmed Stop,20250723,130.0,20250728,133.0,-0.051094890510948954,-0.029197080291970767,0.021897810218978186,-0.05658063333572495,-0.03483565159747597,0.021744981738248986,False,True
3037,欣興,20250729,20250730,142.0,Close Confirmed Stop,20250805,136.5,20250808,137.0,-0.03873239436619713,-0.035211267605633756,0.0035211267605633756,-0.044269603461036276,-0.04082357523316417,0.003446028227872107,False,True
3037,欣興,20250919,20250922,159.0,Close Confirmed Stop,20250930,152.5,20251002,153.0,-0.04088050314465408,-0.037735849056603765,0.0031446540880503138,-0.04642102670778667,-0.043283913765707414,0.0031371129420792523,False,True
3037,欣興,20251016,20251017,165.5,Close Confirmed Stop,20251023,157.5,20251029,166.0,-0.048338368580060465,0.0030211480362538623,0.05135951661631433,-0.05381999816617767,-0.0027836194306545387,0.05103637873552313,True,True
3037,欣興,20251209,20251210,227.5,Close Confirmed Stop,20251217,220.0,20251219,215.0,-0.03296703296703296,-0.05494505494505497,-0.02197802197802201,-0.03853742267891817,-0.06039569864298204,-0.021858275964063867,False,True
3037,欣興,20260113,20260114,255.5,Day 8 Time Stop,20260123,339.0,20260123,339.0,0.32681017612524466,0.32681017612524466,0.0,0.3191186880506515,0.3191186880506515,0.0,False,True
3038,全台,20230331,20230406,26.35,Day 8 Time Stop,20230417,28.3,20230417,28.3,0.07400379506641364,0.07400379506641364,0.0,0.06779611542697803,0.06779611542697803,0.0,False,True
3038,全台,20230519,20230522,32.8,Day 8 Time Stop,20230531,34.7,20230531,34.7,0.057926829268292845,0.057926829268292845,0.0,0.051789201021100975,0.051789201021100975,0.0,False,True
3042,晶技,20240312,20240313,110.5,Day 8 Time Stop,20240322,117.0,20240322,117.0,0.05882352941176472,0.05882352941176472,0.0,0.052683630554659945,0.052683630554659945,0.0,False,True
3042,晶技,20240522,20240523,115.0,Day 8 Time Stop,20240603,114.5,20240603,114.5,-0.004347826086956497,-0.004347826086956497,0.0,-0.01010857694401473,-0.01010857694401473,0.0,False,True
3044,健鼎,20230725,20230726,154.5,Close Confirmed Stop,20230728,148.0,20230807,162.0,-0.04207119741100329,0.04854368932038833,0.09061488673139162,-0.0476177941638498,0.04247829774488182,0.09009609190873162,True,True
3044,健鼎,20230731,20230801,171.0,Close Confirmed Stop,20230802,161.5,20230811,177.0,-0.05555555555555558,0.03508771929824572,0.0906432748538013,-0.0610235284401051,0.029102085048766338,0.09012561348887144,True,True
3044,健鼎,20231213,20231214,211.0,Close Confirmed Stop,20231220,200.5,20231225,194.5,-0.049763033175355464,-0.0781990521327014,-0.028436018957345932,-0.055240471241764705,-0.08354166693052077,-0.028301195688756067,False,True
3044,健鼎,20250617,20250618,231.0,Day 8 Time Stop,20250627,245.5,20250627,245.5,0.06277056277056281,0.06277056277056281,0.0,0.05660141673820479,0.05660141673820479,0.0,False,True
3044,健鼎,20251015,20251016,325.5,Day 8 Time Stop,20251028,328.5,20251028,328.5,0.009216589861751112,0.009216589861751112,0.0,0.003362417686093011,0.003362417686093011,0.0,False,True
3044,健鼎,20251222,20251223,316.5,Day 8 Time Stop,20260105,312.0,20260105,312.0,-0.014218009478673022,-0.014218009478673022,0.0,-0.019940387512385076,-0.019940387512385076,0.0,False,True
3044,健鼎,20260123,20260126,368.0,Trailing Stop,20260202,378.5,20260204,417.0,0.028532608695652106,0.13315217391304346,0.10461956521739135,0.022580832010712055,0.1266143822432631,0.10403355023255105,False,True
3044,健鼎,20260415,20260416,405.0,Day 8 Time Stop,20260427,485.0,20260427,485.0,0.19753086419753085,0.19753086419753085,0.0,0.19059528581429355,0.19059528581429355,0.0,False,True
3045,台灣大,20240702,20240703,111.5,Close Confirmed Stop,20240709,103.0,20240712,101.0,-0.07623318385650224,-0.094170403587444,-0.017937219730941756,-0.08158988195448696,-0.09941724806961869,-0.01782736611513172,False,True
3045,台灣大,20251226,20251229,110.0,Day 5 Weakness,20260106,107.5,20260108,107.0,-0.022727272727272707,-0.027272727272727226,-0.004545454545454519,-0.028408059296600365,-0.03290923946128933,-0.004501180164688968,False,True
3045,台灣大,20260417,20260420,112.5,Day 8 Time Stop,20260429,112.0,20260429,112.0,-0.004444444444444473,-0.004444444444444473,0.0,-0.010201814166785325,-0.010201814166785325,0.0,False,True
3046,建碁,20230220,20230221,55.3,Close Confirmed Stop,20230223,53.3,20230306,53.6,-0.03616636528028938,-0.030741410488245857,0.005424954792043524,-0.04171512851906181,-0.03636993881011694,0.005345189708944868,False,True
3046,建碁,20230608,20230609,98.0,Day 5 Weakness,20230616,97.4,20230620,94.2,-0.006122448979591799,-0.038775510204081653,-0.032653061224489854,-0.011880205359567695,-0.04432132417966242,-0.032441118820094726,False,True
3047,訊舟,20240703,20240704,35.1,Trailing Stop,20240710,40.45,20240715,43.3,0.1524216524216524,0.23361823361823353,0.08119658119658113,0.1457564813794122,0.22645822100225116,0.08070173962283897,False,True
