stock_id,stock_name,eligible,failure_reasons,discovery_sessions,discovery_coverage,discovery_longest_missing_run_sessions,discovery_median_close,discovery_median_turnover_proxy,discovery_median_atr14_pct,discovery_p95_gap_pct,coverage_2020,sessions_2020,coverage_2021,sessions_2021,coverage_2022,sessions_2022
1101,台泥,True,,735,1.0,0,43.0,693768814.5,1.3532183295360838,1.527793461395292,1.0,245,1.0,244,1.0,246
1102,亞泥,True,,735,1.0,0,44.0,290531750.40000004,1.5311355692398059,1.4803874780663817,1.0,245,1.0,244,1.0,246
1103,嘉泥,False,TURNOVER,735,1.0,0,18.2,13021116.0,1.8777485270418732,1.915720891130734,1.0,245,1.0,244,1.0,246
1104,環泥,False,TURNOVER,735,1.0,0,21.25,10211814.5,1.3863946228735695,1.4094449047224522,1.0,245,1.0,244,1.0,246
1108,幸福,False,TURNOVER,735,1.0,0,11.25,3035992.5,2.1075014052269165,1.6849451645064855,1.0,245,1.0,244,1.0,246
1109,信大,False,TURNOVER,735,1.0,0,19.85,5634435.0,1.6985661987267007,1.699069107519819,1.0,245,1.0,244,1.0,246
1110,東泥,False,TURNOVER,735,1.0,0,17.65,2213881.95,2.290881524883108,1.9039372949325573,1.0,245,1.0,244,1.0,246
1201,味全,False,TURNOVER,735,1.0,0,21.25,20067732.65,1.4697248048941047,1.3410874439461782,1.0,245,1.0,244,1.0,246
1203,味王,False,TURNOVER,733,0.9972789115646259,1,33.1,1155425.4000000001,1.4316496742418414,1.8927633150226886,1.0,245,1.0,244,0.991869918699187,244
1210,大成,False,TURNOVER,735,1.0,0,48.45,80178148.8,1.5076370750910084,1.3732843137254847,1.0,245,1.0,244,1.0,246
1213,大飲,False,2020_COVERAGE|2021_COVERAGE|2022_COVERAGE|TURNOVER|PRICE,646,0.8789115646258503,4,7.885,118252.705,4.446526250168822,7.504009940133298,0.8938775510204081,219,0.8483606557377049,207,0.8943089430894309,220
1215,卜蜂,False,TURNOVER,735,1.0,0,77.7,42695349.6,1.2468829928600684,1.1164867956039393,1.0,245,1.0,244,1.0,246
1216,統一,True,,735,1.0,0,68.0,516945541.2,1.4589115040515575,1.4319999999999948,1.0,245,1.0,244,1.0,246
1217,愛之味,False,TURNOVER|PRICE,735,1.0,0,9.95,19223624.3,2.27514656071849,1.8281272210871766,1.0,245,1.0,244,1.0,246
1218,泰山,False,TURNOVER,735,1.0,0,27.75,24121441.5,2.0281935515738065,1.6313381624094596,1.0,245,1.0,244,1.0,246
1219,福壽,False,TURNOVER,735,1.0,0,20.0,12067868.0,1.9335726305471768,2.256553502363551,1.0,245,1.0,244,1.0,246
1220,台榮,False,TURNOVER,735,1.0,0,15.05,3594249.65,1.806619014904703,1.823708206686936,1.0,245,1.0,244,1.0,246
1225,福懋油,False,TURNOVER,732,0.9959183673469387,1,45.9,3361780.675,2.1905593537863144,2.663829787234042,1.0,245,1.0,244,0.9878048780487805,243
1227,佳格,False,TURNOVER,735,1.0,0,53.2,52577073.0,1.3457759473034867,1.3248299214832429,1.0,245,1.0,244,1.0,246
1229,聯華,False,TURNOVER,735,1.0,0,49.3,83401247.1,1.693204140674995,1.4571304401812817,1.0,245,1.0,244,1.0,246
1231,聯華食,False,TURNOVER,735,1.0,0,65.9,13564713.0,1.6733778372084107,1.4446367883100075,1.0,245,1.0,244,1.0,246
1232,大統益,False,TURNOVER,735,1.0,0,149.5,9360078.0,1.2730121669672407,1.1419905378341486,1.0,245,1.0,244,1.0,246
1233,天仁,False,TURNOVER,734,0.998639455782313,1,34.65,536941.0,1.1108434076546392,1.59912385287253,1.0,245,0.9959016393442623,243,1.0,246
1234,黑松,False,TURNOVER|ATR14,735,1.0,0,33.55,3723987.5999999996,0.9126682773326122,1.096066674504586,1.0,245,1.0,244,1.0,246
1235,興泰,False,TURNOVER,723,0.9836734693877551,1,33.4,574299.45,2.013752842645826,2.696258253851798,0.9877551020408163,242,0.9836065573770492,240,0.9796747967479674,241
1236,宏亞,False,TURNOVER,735,1.0,0,14.3,983692.0,2.365757233468985,2.6620424190756777,1.0,245,1.0,244,1.0,246
1240,茂生農經,False,TURNOVER,734,0.998639455782313,1,52.0,2302550.0,1.6869512113579863,2.2737122032896684,1.0,245,1.0,244,0.9959349593495935,245
1256,鮮活果汁-KY,False,TURNOVER,729,0.9918367346938776,2,285.0,11219252.0,2.181164374940913,2.686180804460373,1.0,245,1.0,244,0.975609756097561,240
1258,其祥-KY,False,TURNOVER,710,0.9659863945578231,2,17.15,441900.0,4.1148054381660515,3.9160935737124687,0.9591836734693877,235,0.9549180327868853,233,0.983739837398374,242
1259,安心,False,2022_COVERAGE|TURNOVER|ATR14,697,0.9482993197278912,4,69.0,826800.0000000001,0.8832598889008952,1.4787436742328186,0.9673469387755103,237,0.9795081967213115,239,0.8983739837398373,221
1262,綠悅-KY,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|ATR14|PRICE|P95_GAP|LONG_MISSING_RUN,0,0.0,735,,,,,0.0,0,0.0,0,0.0,0
1264,德麥,False,TURNOVER|ATR14,717,0.9755102040816327,2,258.5,2853000.0,0.9149080173124075,1.5232311198591044,1.0,245,0.9836065573770492,240,0.943089430894309,232
1268,漢來美食,False,TURNOVER,729,0.9918367346938776,1,126.0,2250000.0,1.4429800608448948,1.930701316008659,1.0,245,0.9877049180327869,241,0.9878048780487805,243
1294,漢田生技,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|ATR14|PRICE|P95_GAP|LONG_MISSING_RUN,0,0.0,735,,,,,0.0,0,0.0,0,0.0,0
1295,生合,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|ATR14|PRICE|P95_GAP|LONG_MISSING_RUN,0,0.0,735,,,,,0.0,0,0.0,0,0.0,0
1301,台塑,True,,735,1.0,0,94.5,720332159.0,1.8314524812819593,1.5551465509839129,1.0,245,1.0,244,1.0,246
1303,南亞,True,,735,1.0,0,72.7,523178775.0,1.8333288452644436,1.7058391863291908,1.0,245,1.0,244,1.0,246
1304,台聚,False,TURNOVER,735,1.0,0,22.8,122173855.1,3.1422662717985417,2.796163193546719,1.0,245,1.0,244,1.0,246
1305,華夏,False,TURNOVER,735,1.0,0,25.85,97166578.95,2.989439375990516,2.6644135846559998,1.0,245,1.0,244,1.0,246
1307,三芳,False,TURNOVER,735,1.0,0,21.1,3058689.4,1.8599609131319923,1.8171037438495468,1.0,245,1.0,244,1.0,246
1308,亞聚,False,TURNOVER,735,1.0,0,27.1,73075935.14999999,2.9388562616120764,2.782210401891248,1.0,245,1.0,244,1.0,246
1309,台達化,False,TURNOVER,735,1.0,0,30.9,58436382.9,3.2012220965799156,2.5084033613445373,1.0,245,1.0,244,1.0,246
1310,台苯,False,TURNOVER,735,1.0,0,16.85,29294042.4,2.2117487418153328,1.8508435582822165,1.0,245,1.0,244,1.0,246
1312,國喬,False,TURNOVER,735,1.0,0,22.75,150972975.0,2.895037748390105,2.5322929116484314,1.0,245,1.0,244,1.0,246
1313,聯成,False,TURNOVER,735,1.0,0,16.2,48973857.55,2.943098779511604,2.5864285231039887,1.0,245,1.0,244,1.0,246
1314,中石化,False,TURNOVER,735,1.0,0,10.15,177943714.2,2.4356422283771337,2.258422735482387,1.0,245,1.0,244,1.0,246
1315,達新,False,TURNOVER,720,0.9795918367346939,7,69.05,7740921.1,1.415210159732608,1.7855647590979677,0.9714285714285714,238,0.9713114754098361,237,0.9959349593495935,245
1316,上曜,False,TURNOVER,728,0.9904761904761905,7,12.55,12526438.45,3.210482908696695,2.8900577863386974,1.0,245,1.0,244,0.9715447154471545,239
1319,東陽,False,TURNOVER,735,1.0,0,36.8,44430469.199999996,2.3305288345288075,2.036679643740498,1.0,245,1.0,244,1.0,246
1321,大洋,False,TURNOVER,735,1.0,0,34.05,6336835.600000001,1.7445441858551685,1.4383107005559144,1.0,245,1.0,244,1.0,246
1323,永裕,False,TURNOVER,735,1.0,0,33.6,3238760.0,1.167578426414687,1.1216205787781417,1.0,245,1.0,244,1.0,246
1324,地球,False,TURNOVER,729,0.9918367346938776,1,10.55,420036.05,1.5917320017436047,1.9203426904848646,0.9877551020408163,242,1.0,244,0.9878048780487805,243
1325,恆大,False,TURNOVER,735,1.0,0,49.5,115856575.7,4.333426915524646,5.590705727718525,1.0,245,1.0,244,1.0,246
1326,台化,True,,735,1.0,0,79.4,357781007.7,1.6199620496078586,1.7589020499468218,1.0,245,1.0,244,1.0,246
1333,恩得利,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|PRICE|P95_GAP|LONG_MISSING_RUN,49,0.06666666666666667,677,2.02,76760.0,5.579975807423651,9.595959595959592,0.2,49,0.0,0,0.0,0
1336,台翰,False,TURNOVER,735,1.0,0,20.8,5006500.0,2.535490115226695,2.73809523809523,1.0,245,1.0,244,1.0,246
1337,再生-KY,False,TURNOVER|PRICE,735,1.0,0,7.06,4318993.899999999,2.9865872342639563,2.92728677038508,1.0,245,1.0,244,1.0,246
1338,廣華-KY,False,TURNOVER,735,1.0,0,56.0,17208922.5,2.6066878037624583,2.232959662511259,1.0,245,1.0,244,1.0,246
1339,昭輝,False,TURNOVER,735,1.0,0,40.2,6146310.5,2.254657922792957,2.102812381507267,1.0,245,1.0,244,1.0,246
1340,勝悅-KY,False,TURNOVER,735,1.0,0,10.55,1945721.5000000002,2.470314514668363,1.7678500199441418,1.0,245,1.0,244,1.0,246
1341,富林-KY,False,TURNOVER,734,0.998639455782313,1,66.75,728813.6,1.2991652302858836,2.2913625826393065,1.0,245,1.0,244,0.9959349593495935,245
1342,八貫,False,2020_COVERAGE|2020_SESSIONS|TURNOVER|LONG_MISSING_RUN,518,0.7047619047619048,217,61.1,6375457.399999999,2.183759641197152,2.574952561669832,0.11428571428571428,28,1.0,244,1.0,246
1402,遠東新,True,,735,1.0,0,29.5,221359537.1,1.7525467290954957,1.6192283364958884,1.0,245,1.0,244,1.0,246
1409,新纖,False,TURNOVER,735,1.0,0,17.55,54100217.55,2.0813550579622886,2.0897560549286,1.0,245,1.0,244,1.0,246
1410,南染,False,TURNOVER,728,0.9904761904761905,1,34.425,1015671.4500000001,1.8935761347913984,1.810584958217265,0.9877551020408163,242,0.9918032786885246,242,0.991869918699187,244
1413,宏洲,False,TURNOVER|PRICE,735,1.0,0,9.76,922435.5,2.3924968473474713,3.367005185825404,1.0,245,1.0,244,1.0,246
1414,東和,False,TURNOVER,735,1.0,0,16.2,6417128.550000001,3.0197224959200133,2.584470532149452,1.0,245,1.0,244,1.0,246
1416,廣豐,False,TURNOVER,734,0.998639455782313,1,11.15,2454606.45,1.7997674638835968,1.777777777777767,0.9959183673469387,244,1.0,244,1.0,246
1417,嘉裕,False,TURNOVER,728,0.9904761904761905,7,11.2,5123735.460000001,2.5019200473081336,2.5844456121912645,0.9714285714285714,238,1.0,244,1.0,246
1418,東華,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|TURNOVER|P95_GAP,597,0.8122448979591836,7,11.45,104027.43,4.16380066040439,8.312900261438838,0.6979591836734694,171,0.7950819672131147,194,0.943089430894309,232
1419,新紡,False,TURNOVER,732,0.9959183673469387,1,41.3,1421632.275,1.386269477547776,1.8088131905647762,0.9918367346938776,243,0.9959016393442623,243,1.0,246
1423,利華,False,TURNOVER,733,0.9972789115646259,1,18.9,1597715.4000000001,1.6800278816256928,1.971971813103096,0.9959183673469387,244,1.0,244,0.9959349593495935,245
1432,大魯閣,False,TURNOVER,728,0.9904761904761905,7,12.5,2292401.325,3.1591979348558064,4.8193079443079325,0.9714285714285714,238,1.0,244,1.0,246
1434,福懋,False,TURNOVER,735,1.0,0,30.3,58969169.25,1.3360574974431076,1.2794691097016717,1.0,245,1.0,244,1.0,246
1435,中福,False,2022_COVERAGE|2022_SESSIONS|TURNOVER|LONG_MISSING_RUN,634,0.8625850340136054,95,22.0,2508885.55,3.3444319401213445,6.857477143191426,1.0,245,0.9959016393442623,243,0.5934959349593496,146
1436,華友聯,False,TURNOVER,735,1.0,0,40.75,2176200.0,1.4824136272486539,1.614862217578667,1.0,245,1.0,244,1.0,246
1437,勤益控,False,TURNOVER,735,1.0,0,24.55,3433021.0,1.3104154748973802,1.4108446417538179,1.0,245,1.0,244,1.0,246
1438,三地開發,False,2020_COVERAGE|TURNOVER,701,0.9537414965986395,6,29.9,1123783.5,2.4826132371906455,3.9816922785050246,0.8857142857142857,217,0.9754098360655737,238,1.0,246
1439,雋揚,False,TURNOVER,733,0.9972789115646259,1,23.95,1326750.0,2.015007523728684,2.3316062176165775,1.0,245,0.9959016393442623,243,0.9959349593495935,245
1440,南紡,False,TURNOVER,735,1.0,0,17.55,72180750.10000001,3.192597835283282,2.5680166526677084,1.0,245,1.0,244,1.0,246
1441,大東,False,TURNOVER|PRICE,735,1.0,0,8.3,988753.26,2.149519314128641,3.346846846846855,1.0,245,1.0,244,1.0,246
1442,名軒,False,TURNOVER,735,1.0,0,19.5,7150249.7,2.139561954442067,1.8083330171137921,1.0,245,1.0,244,1.0,246
1443,立益物流,False,TURNOVER,731,0.9945578231292517,1,14.95,561017.0,2.3180767492714667,2.9162267260693593,0.9918367346938776,243,0.9918032786885246,242,1.0,246
1444,力麗,False,TURNOVER,735,1.0,0,10.9,32767133.4,2.974745754537905,2.5414026655014177,1.0,245,1.0,244,1.0,246
1445,大宇,False,TURNOVER,734,0.998639455782313,1,12.475,1288715.4,1.8666243736772545,1.9442693229100902,1.0,245,1.0,244,0.9959349593495935,245
1446,宏和,False,TURNOVER,735,1.0,0,31.4,2938950.0,1.7822224758914107,1.5771786833855768,1.0,245,1.0,244,1.0,246
1447,力鵬,False,TURNOVER|PRICE,735,1.0,0,8.22,15570006.25,2.7727273139686566,2.534483737299193,1.0,245,1.0,244,1.0,246
1449,佳和,False,TURNOVER,721,0.9809523809523809,7,15.05,4301083.6,3.877096055343353,4.180662528976278,0.9714285714285714,238,1.0,244,0.9715447154471545,239
1451,年興,False,TURNOVER,735,1.0,0,20.45,4524700.4,2.03310771340236,2.0455556004688766,1.0,245,1.0,244,1.0,246
1452,宏益,False,TURNOVER,735,1.0,0,18.4,4330797.899999999,1.5963915588270463,1.764849499494268,1.0,245,1.0,244,1.0,246
1453,大將,False,TURNOVER|PRICE,734,0.998639455782313,1,8.72,931926.0700000001,2.0991926493320636,3.5917546505781828,0.9959183673469387,244,1.0,244,1.0,246
1454,台富,False,TURNOVER,735,1.0,0,10.15,1132968.0999999999,2.5115750381641115,2.6735126324368474,1.0,245,1.0,244,1.0,246
1455,集盛,False,TURNOVER,735,1.0,0,10.8,20290689.15,2.8648505351964153,2.8860437150739053,1.0,245,1.0,244,1.0,246
1456,怡華,False,TURNOVER,735,1.0,0,16.6,1473976.25,3.665593438377062,4.6139517000444,1.0,245,1.0,244,1.0,246
1457,宜進,False,TURNOVER,735,1.0,0,17.35,8070050.399999999,1.8174603363482429,1.865401987353207,1.0,245,1.0,244,1.0,246
1459,聯發,False,TURNOVER|PRICE,735,1.0,0,9.05,2011182.0,2.7696486430382667,3.0408615351766763,1.0,245,1.0,244,1.0,246
1460,宏遠,False,TURNOVER|PRICE,730,0.9931972789115646,5,9.01,9131757.030000001,2.31366847911852,3.7128864401591737,1.0,245,0.9795081967213115,239,1.0,246
1463,強盛新,False,TURNOVER,735,1.0,0,13.7,1769850.0,1.7356312246641514,1.6129032258064537,1.0,245,1.0,244,1.0,246
1464,得力,False,TURNOVER,735,1.0,0,17.15,7295655.9,1.9386174894734016,1.8258157389635237,1.0,245,1.0,244,1.0,246
1465,偉全,False,TURNOVER,734,0.998639455782313,1,13.0,856424.6499999999,1.4813050444555858,1.5625,1.0,245,1.0,244,0.9959349593495935,245
1466,聚隆,False,TURNOVER,734,0.998639455782313,1,15.2,4234360.4,3.0685810679351215,3.672624716138012,0.9959183673469387,244,1.0,244,1.0,246
1467,南緯,False,TURNOVER,735,1.0,0,14.1,19305189.8,3.0573581289873584,3.3595645199154833,1.0,245,1.0,244,1.0,246
1468,昶和,False,TURNOVER,735,1.0,0,12.35,613350.0,2.9182853088359257,3.0060402684563803,1.0,245,1.0,244,1.0,246
1470,大統新創,False,2020_COVERAGE|TURNOVER,643,0.8748299319727891,5,18.3,295400.0,3.5733414473353653,4.752976190476183,0.7428571428571429,182,0.9098360655737705,222,0.9715447154471545,239
1471,首利,False,TURNOVER|PRICE|P95_GAP,735,1.0,0,7.11,3224996.3200000003,4.976992057436944,8.12908871556984,1.0,245,1.0,244,1.0,246
1472,三洋實業,False,2022_COVERAGE|TURNOVER,671,0.9129251700680272,9,12.95,630025.2,4.51073811108535,7.039722107498966,0.9877551020408163,242,0.9344262295081968,228,0.8170731707317073,201
1473,台南,False,TURNOVER,735,1.0,0,18.45,2816725.0,1.5259191667292327,1.7639519510291943,1.0,245,1.0,244,1.0,246
1474,弘裕,False,TURNOVER,735,1.0,0,12.75,7734410.449999999,2.7213923483476625,2.518177163338462,1.0,245,1.0,244,1.0,246
1475,業旺,False,2020_COVERAGE|TURNOVER|P95_GAP,683,0.9292517006802721,4,40.0,1057187.0,4.105337909387659,9.758813160987083,0.8122448979591836,199,0.9754098360655737,238,1.0,246
1476,儒鴻,True,,735,1.0,0,447.0,400695406.0,3.299246842547416,2.869342535021758,1.0,245,1.0,244,1.0,246
1477,聚陽,True,,735,1.0,0,195.0,350590185.0,3.2794127230348065,2.541382667964944,1.0,245,1.0,244,1.0,246
1503,士電,False,TURNOVER,735,1.0,0,51.4,7767242.2,1.6939363908193883,1.6627906976744162,1.0,245,1.0,244,1.0,246
1504,東元,False,TURNOVER,735,1.0,0,29.6,79265810.85,1.914063143071722,1.7742526839216752,1.0,245,1.0,244,1.0,246
1506,正道,False,TURNOVER,735,1.0,0,12.05,3432677.6999999997,3.3044910828350433,3.165184678522579,1.0,245,1.0,244,1.0,246
1507,永大,False,2022_COVERAGE|2022_SESSIONS|TURNOVER|LONG_MISSING_RUN,552,0.7510204081632653,183,61.4,6044877.2,1.4364203372728024,1.3849309153713307,1.0,245,1.0,244,0.25609756097560976,63
1512,瑞利,False,TURNOVER|PRICE,734,0.998639455782313,1,4.18,328300.42000000004,3.005809728951927,6.054815672650064,1.0,245,0.9959016393442623,243,1.0,246
1513,中興電,True,,735,1.0,0,48.75,295780699.2,3.3042886924445063,2.270692024648654,1.0,245,1.0,244,1.0,246
1514,亞力,False,TURNOVER,735,1.0,0,25.55,37255088.5,2.8410086164410453,2.2431564717810097,1.0,245,1.0,244,1.0,246
1515,力山,False,TURNOVER,735,1.0,0,67.4,70994503.0,3.4321764302466002,2.752967602745213,1.0,245,1.0,244,1.0,246
1516,川飛,False,TURNOVER,735,1.0,0,21.8,2514128.6999999997,2.815816432326946,2.2948773344855846,1.0,245,1.0,244,1.0,246
1517,利奇,False,TURNOVER,735,1.0,0,22.35,28801572.8,3.6390638284791574,3.2432477603957772,1.0,245,1.0,244,1.0,246
1519,華城,False,TURNOVER,735,1.0,0,38.7,44778598.4,3.5066089604618504,2.600640185967559,1.0,245,1.0,244,1.0,246
1521,大億,False,TURNOVER,735,1.0,0,45.1,1863240.7999999998,1.4250050700325214,1.7301523656776132,1.0,245,1.0,244,1.0,246
1522,堤維西,False,TURNOVER,735,1.0,0,22.55,12378482.9,2.2704343187354805,2.2382754342431737,1.0,245,1.0,244,1.0,246
1524,耿鼎,False,TURNOVER,728,0.9904761904761905,7,10.25,4236994.625,2.428474244075164,2.811594202898556,0.9714285714285714,238,1.0,244,1.0,246
1525,江申,False,TURNOVER,733,0.9972789115646259,1,60.3,2694863.1,2.4405780273051496,2.468276210203829,1.0,245,1.0,244,0.991869918699187,244
1526,日馳,False,TURNOVER,735,1.0,0,47.0,23134220.65,3.4591790110077034,3.2170408872984337,1.0,245,1.0,244,1.0,246
1527,鑽全,False,TURNOVER,735,1.0,0,42.35,15255440.4,1.8348362058231957,1.7370233940146356,1.0,245,1.0,244,1.0,246
1528,恩德,False,TURNOVER|PRICE,735,1.0,0,9.7,4292270.0,2.6113741443026575,1.9593693147361968,1.0,245,1.0,244,1.0,246
1529,樂事綠能,False,TURNOVER,735,1.0,0,16.9,6409017.0,4.038154191407201,3.577976026242364,1.0,245,1.0,244,1.0,246
1530,亞崴,False,TURNOVER,731,0.9945578231292517,1,31.4,832412.7999999999,1.541838463965318,1.9717428817946576,1.0,245,0.9918032786885246,242,0.991869918699187,244
1531,高林股,False,TURNOVER,735,1.0,0,14.25,1987044.5,2.0896244104132418,1.9179192455054568,1.0,245,1.0,244,1.0,246
1532,勤美,False,TURNOVER,735,1.0,0,31.65,11653372.5,1.9956551470756017,1.6680878646474162,1.0,245,1.0,244,1.0,246
1533,車王電,False,TURNOVER,735,1.0,0,52.6,18577092.6,3.651631115990521,3.2235374077243426,1.0,245,1.0,244,1.0,246
1535,中宇,False,TURNOVER,735,1.0,0,38.95,1771232.7999999998,1.3192692314888714,1.7413586003066188,1.0,245,1.0,244,1.0,246
1536,和大,False,TURNOVER,735,1.0,0,93.3,131638956.0,2.917251102300699,2.592953523238389,1.0,245,1.0,244,1.0,246
1537,廣隆,False,TURNOVER|ATR14,735,1.0,0,139.0,14821074.0,0.963541828307161,1.062017264879598,1.0,245,1.0,244,1.0,246
1538,正峰,False,2021_COVERAGE|2022_COVERAGE|TURNOVER|PRICE|P95_GAP,653,0.8884353741496599,6,7.47,106657.5,5.665577679841121,8.674224021592433,0.9142857142857143,224,0.889344262295082,217,0.8617886178861789,212
1539,巨庭,False,TURNOVER,735,1.0,0,19.4,2228869.0500000003,2.8899313475604047,2.891965117263563,1.0,245,1.0,244,1.0,246
1540,喬福,False,TURNOVER,735,1.0,0,15.2,1776014.8,1.47924323461615,1.5105740181268867,1.0,245,1.0,244,1.0,246
1541,錩泰,False,TURNOVER,730,0.9931972789115646,1,43.625,2044475.7,2.7309119854599575,2.987761459724085,1.0,245,0.9959016393442623,243,0.983739837398374,242
1558,伸興,False,TURNOVER,735,1.0,0,139.0,10836258.0,1.2057715333215953,1.2602499800971274,1.0,245,1.0,244,1.0,246
1560,中砂,False,TURNOVER,735,1.0,0,69.5,94019848.1,3.2874570347556005,2.86065573770491,1.0,245,1.0,244,1.0,246
1563,巧新,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|ATR14|PRICE|P95_GAP|LONG_MISSING_RUN,0,0.0,735,,,,,0.0,0,0.0,0,0.0,0
1565,精華,False,TURNOVER,735,1.0,0,290.5,63215000.0,2.4673974010120006,2.0162338790975687,1.0,245,1.0,244,1.0,246
1566,捷邦,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|ATR14|PRICE|P95_GAP|LONG_MISSING_RUN,0,0.0,735,,,,,0.0,0,0.0,0,0.0,0
1568,倉佑,False,TURNOVER,735,1.0,0,22.0,5250712.5,3.6047233340295803,3.232090490155002,1.0,245,1.0,244,1.0,246
1569,濱川,False,TURNOVER,735,1.0,0,25.5,15932000.0,3.0837381202140355,2.6710307798971225,1.0,245,1.0,244,1.0,246
1570,力肯,False,TURNOVER,734,0.998639455782313,1,15.975,1730575.0,2.120991861048087,2.5307868601986168,0.9959183673469387,244,1.0,244,1.0,246
1580,新麥,False,TURNOVER,735,1.0,0,97.1,10098000.0,1.47081259833951,1.6438224481374355,1.0,245,1.0,244,1.0,246
1582,信錦,False,TURNOVER,735,1.0,0,76.0,23843782.0,1.524516759791454,1.8146785615745242,1.0,245,1.0,244,1.0,246
1583,程泰,False,2022_COVERAGE|TURNOVER,685,0.9319727891156463,2,61.2,524700.0,1.5305141295276745,2.815981527830081,0.9714285714285714,238,0.9467213114754098,231,0.8780487804878049,216
1584,精剛,False,TURNOVER,735,1.0,0,14.6,5822000.0,3.673670863658492,3.6572840567254,1.0,245,1.0,244,1.0,246
1586,和勤,False,TURNOVER,735,1.0,0,39.9,8647800.0,1.6636912164393896,1.6453663357441313,1.0,245,1.0,244,1.0,246
1587,吉茂,False,TURNOVER,735,1.0,0,25.2,4448926.600000001,2.603229707113039,2.775908051816093,1.0,245,1.0,244,1.0,246
1589,永冠-KY,False,TURNOVER,735,1.0,0,63.6,36780019.5,2.7868924624891744,2.158303366939646,1.0,245,1.0,244,1.0,246
1590,亞德客-KY,True,,735,1.0,0,849.0,625138705.0,4.077055309162678,3.574231766012586,1.0,245,1.0,244,1.0,246
1591,駿吉-KY,False,TURNOVER,727,0.9891156462585035,1,18.35,789050.0000000001,3.4282788027556492,3.828492935635788,0.9836734693877551,241,0.9836065573770492,240,1.0,246
1592,英瑞-KY,False,2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|P95_GAP|LONG_MISSING_RUN,350,0.47619047619047616,385,10.8,4864521.45,4.1839611448213505,9.801956417310784,1.0,245,0.430327868852459,105,0.0,0
1593,祺驊,False,TURNOVER,734,0.998639455782313,1,67.8,3815400.0,3.3189711246607247,3.7763692507719773,1.0,245,1.0,244,0.9959349593495935,245
1595,川寶,False,TURNOVER,733,0.9972789115646259,1,35.75,1111250.0,2.149240393685158,2.648115773115789,1.0,245,1.0,244,0.991869918699187,244
1597,直得,False,TURNOVER,735,1.0,0,84.9,19879530.2,2.927859932494631,2.7251794663415922,1.0,245,1.0,244,1.0,246
1598,岱宇,False,TURNOVER,735,1.0,0,54.7,39110063.699999996,3.636306829981504,2.598416012273344,1.0,245,1.0,244,1.0,246
1599,宏佳騰,False,TURNOVER,735,1.0,0,40.4,4503200.0,2.156626640891675,2.2322472848788584,1.0,245,1.0,244,1.0,246
1603,華電,False,TURNOVER,734,0.998639455782313,1,27.6,4112983.375,2.7611066640167428,2.6070357240250965,0.9959183673469387,244,1.0,244,1.0,246
1604,聲寶,False,TURNOVER,735,1.0,0,26.85,17305780.8,1.4134182460318763,1.4200728450020157,1.0,245,1.0,244,1.0,246
1605,華新,True,,735,1.0,0,25.75,357076297.35,3.3778966413616414,3.150432654708747,1.0,245,1.0,244,1.0,246
1608,華榮,False,TURNOVER,735,1.0,0,14.25,23314037.400000002,3.215475442461361,3.179070252240991,1.0,245,1.0,244,1.0,246
1609,大亞,False,TURNOVER,735,1.0,0,20.6,125207677.8,3.44368588179933,2.8671261464111133,1.0,245,1.0,244,1.0,246
1611,中電,False,TURNOVER,728,0.9904761904761905,7,13.0,16452781.95,2.8404970150728217,2.4096385542168717,0.9714285714285714,238,1.0,244,1.0,246
1612,宏泰,False,TURNOVER,735,1.0,0,17.65,32114291.4,3.2436855435922127,2.479367520726252,1.0,245,1.0,244,1.0,246
1614,三洋電,False,TURNOVER,735,1.0,0,35.5,3055300.5,1.4503192598076102,1.5163726054565565,1.0,245,1.0,244,1.0,246
1615,大山,False,TURNOVER,735,1.0,0,29.7,2350658.0,1.9927108910264386,2.8389702170620925,1.0,245,1.0,244,1.0,246
1616,億泰,False,TURNOVER|PRICE,735,1.0,0,7.49,2444448.51,3.2925225574706882,3.4947341814811606,1.0,245,1.0,244,1.0,246
1617,榮星,False,TURNOVER,734,0.998639455782313,1,15.25,839450.0,1.9771595102008714,2.6319715500043457,1.0,245,1.0,244,0.9959349593495935,245
1618,合機,False,TURNOVER,729,0.9918367346938776,6,13.25,5711047.2,3.0583593728940173,2.3384057971014434,1.0,245,0.9754098360655737,238,1.0,246
1626,艾美特-KY,False,TURNOVER,735,1.0,0,22.85,2527696.0,2.474034708340782,2.8476641841570607,1.0,245,1.0,244,1.0,246
