stock_id,stock_name,discovery_cluster,cluster_descriptive_label,discovery_quality_score,discovery_rank_within_cluster,discovery_beta_0050,discovery_corr_0050,discovery_downside_capture,discovery_ATR14,discovery_ER20,discovery_idiosyncratic_vol,discovery_P95_gap,discovery_turnover,discovery_selected,2023_24_stability,2025_stability,final_status,current_industry_descriptive,industry_label_status
3037,欣興,4,HIGH_REALIZED_VOL__HIGH_ATR,0.654949494949495,5,1.314768161350941,0.5056716016193605,1.0756656487674001,4.7456107377734815,0.2078376069843947,48.17517338814405,3.846289234379579,4082257851.2,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3042,晶技,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.5296969696969697,13,0.8634411752603978,0.4416365560822737,0.7856011971196716,3.480349238306328,0.2176015757775582,37.64889228600406,2.5912558904929375,430248571.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3045,台灣大,6,LOW_BETA__LOW_UPSIDE_CAPTURE,0.4776767676767677,6,0.15673641893401546,0.24846778470953804,0.22083998011930242,1.1133149616559013,0.17061370652920532,13.11476108951104,0.9372244754011635,330545358.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3105,穩懋,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.7112626262626263,6,1.1511569459553463,0.5520815880040753,1.327778731771802,3.530917131812354,0.2162875780497649,37.31522683663394,3.148459383753511,1130508000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3141,晶宏,1,HIGH_GAP_RISK__HIGH_ATR,0.44303030303030305,17,1.2748113014519342,0.4283514762007328,1.0844641985783414,5.574453420628784,0.2310698236917143,57.71993117079208,4.146837423012997,349432200.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3189,景碩,4,HIGH_REALIZED_VOL__HIGH_ATR,0.6380808080808081,6,1.3399279845980525,0.49667138285506185,1.0696562301286758,4.860774206214105,0.20031085676536733,50.25733313045425,3.8535196687370514,1422401716.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3227,原相,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.40012626262626266,21,0.9733093857932906,0.5040203082677902,1.0164861587713157,3.139473027985013,0.18614115028138706,35.79808158758596,2.625277561063438,285143500.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3228,金麗科,1,HIGH_GAP_RISK__HIGH_ATR,0.45696969696969697,16,1.1146889944713356,0.30588913729715167,0.5788867027516917,6.24934153517742,0.235897822230484,74.4655350307345,6.0485124909298245,332846000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3231,緯創,0,LOW_ATR__LOW_REALIZED_VOL,0.48500000000000004,23,0.6084678001343868,0.46363041506008046,0.5225466113234009,1.7898300882223643,0.23196026245649395,24.95810149532616,1.8936713836477972,331947029.7,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3260,威剛,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.41666666666666663,26,1.1020860436776143,0.5070395060596385,1.1298463568818902,3.206830651968289,0.19735853256943434,40.21056366410568,3.3334959151322923,339737700.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3293,鈊象,2,LOW_MARKET_CORRELATION__LOW_DOWNSIDE_CAPTURE,0.5193939393939394,2,0.6006427784382758,0.3116404520367803,0.39984859252104954,3.171048259674252,0.21999115602601765,39.32289503398127,2.424233510648183,554989000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3324,雙鴻,4,HIGH_REALIZED_VOL__HIGH_ATR,0.6180808080808081,8,1.029921626887839,0.4530159492332465,0.9803306997542663,3.9901262606226604,0.19943042205267805,43.5022067479815,2.9162512462612096,442282000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3374,精材,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.5403030303030303,19,1.379321062752028,0.5516559928346829,1.340983628534406,4.169947585822858,0.19486159828762378,44.7608694841212,3.7101839586641248,568172000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3406,玉晶光,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.693030303030303,7,1.2389530781245919,0.5338165272715212,1.2956124587966025,4.117202241648543,0.21665235724531143,42.1236568880636,3.4798139785670994,1733469837.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3413,京鼎,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.5011111111111111,25,1.2720590286667641,0.6189577872971965,1.255013999630051,3.5238185885887208,0.19102315147877064,34.64564265718495,3.1022196542924574,228535320.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3443,創意,4,HIGH_REALIZED_VOL__HIGH_ATR,0.6674747474747474,4,1.2447436837311707,0.4952799534241712,0.941249674073779,4.435341245481569,0.2026304267788118,46.86124192121281,3.3831144455643134,1141842956.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3481,群創,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.5509090909090909,6,0.9784627554090263,0.42766190992239034,0.8726142935166761,3.5653362851568717,0.2213146853635613,43.86648919664552,3.3465355153203418,1468330213.675,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3515,華擎,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.5142424242424243,12,0.9351704512656372,0.37339266333439514,0.8038204483489145,4.578821186671083,0.22571508344627203,49.89762008547681,3.363452928007541,216084197.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3529,力旺,1,HIGH_GAP_RISK__HIGH_ATR,0.6836363636363636,3,1.3985613529949132,0.45569686194522807,1.125438976314521,5.847070659345248,0.2198398659249127,58.635341310093715,4.131946473441244,1094300000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3532,台勝科,4,HIGH_REALIZED_VOL__HIGH_ATR,0.5209090909090909,16,1.0948480979520796,0.4384431971811469,0.9085214234561517,4.596031099983761,0.21925546741358898,48.17057354608999,3.324723247232471,335772904.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3533,嘉澤,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.658888888888889,6,0.8923577860793388,0.44587591180943065,0.6860151154814006,3.741629273646814,0.17727807865164558,38.44962542998573,2.8091854597878627,427624209.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3545,敦泰,1,HIGH_GAP_RISK__HIGH_ATR,0.39151515151515154,19,1.0575658269412098,0.3804831553793135,0.9663226595720886,4.726499494499123,0.21700558204218823,55.44800500381114,3.8788804388480065,545064335.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3552,同致,1,HIGH_GAP_RISK__HIGH_ATR,0.4875757575757576,15,1.2255846302989417,0.37487648989780537,1.214570532495483,5.599472218442192,0.2584408476355931,65.05309155509548,4.624034453212486,336700000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3576,聯合再生,2,LOW_MARKET_CORRELATION__LOW_DOWNSIDE_CAPTURE,0.31479797979797985,5,0.6321951591210158,0.29172152875234963,0.4445504601600695,3.4736184771010468,0.18421871279745958,44.6471455513858,3.102646351242981,201320095.35000002,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3596,智易,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.543939393939394,11,0.7806722463899357,0.43279302828793564,0.8178675142343443,3.274475342904594,0.2002710994319119,34.901900345793756,2.568771643126722,248569106.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3653,健策,4,HIGH_REALIZED_VOL__HIGH_ATR,0.6905050505050505,2,1.1642123183850661,0.47976117363729776,0.9851338299159166,4.446621845125198,0.16138843119185808,45.65374272091956,2.783816425120767,543543060.0,True,CORE_STABLE,REGIME_SHIFT_TRADABLE,REGIME_SPECIALIST,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3661,世芯-KY,1,HIGH_GAP_RISK__HIGH_ATR,0.7460606060606061,1,1.38502251270968,0.4230487528222352,1.116884005736552,5.870191104442796,0.22058135143518923,63.671332933679345,4.708494996936897,2769698880.0,True,REGIME_SHIFT_TRADABLE,CORE_STABLE,REGIME_SPECIALIST,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3665,貿聯-KY,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.5082070707070707,15,0.7567916126114477,0.4007130069311222,0.7757406820361247,3.2646035066524908,0.19270904550805415,37.111760561172986,2.763469065999779,426465917.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3680,家登,1,HIGH_GAP_RISK__HIGH_ATR,0.5315151515151515,12,1.3199810949363466,0.5158728842463282,1.1693898070715827,4.571135484510406,0.2197366470293195,47.04724392061863,3.6514453288646846,289938000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3707,漢磊,4,HIGH_REALIZED_VOL__HIGH_ATR,0.5575757575757576,14,1.1578764451999148,0.42523096907673763,0.9162989940175732,5.082839527707527,0.21822919665502014,52.89622979970391,3.67832290323094,828345000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
3711,日月光投控,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.6427777777777778,10,1.1862127831825868,0.6978044184914408,1.1387476666582634,2.724788954548562,0.2077585748317502,26.134539374866417,2.8628318584070835,1181452950.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4142,國光生,2,LOW_MARKET_CORRELATION__LOW_DOWNSIDE_CAPTURE,0.31363636363636366,6,0.1287893854596585,0.0549362610794413,-0.05908157404991525,3.4632596225465355,0.17771035222162213,50.241513431049924,3.4799475904752986,215634393.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4736,泰博,2,LOW_MARKET_CORRELATION__LOW_DOWNSIDE_CAPTURE,0.4208585858585859,4,0.26228102118293856,0.12426751444479398,0.07272972419146759,3.522496825464462,0.20651182012860705,44.949813650631405,3.168999797119086,208656000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4743,合一,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.4781818181818182,15,0.7703875463839394,0.23638706040624052,0.33246134010612555,4.930933794550017,0.20258470084861838,67.97266389267773,7.5800835654596055,624184000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4904,遠傳,6,LOW_BETA__LOW_UPSIDE_CAPTURE,0.365959595959596,8,0.1462564777563834,0.19861455832449393,0.16473615530013114,1.2871332645303992,0.18839917037386575,15.490399208083405,1.2380293065651309,232650599.50000003,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4919,新唐,4,HIGH_REALIZED_VOL__HIGH_ATR,0.5364646464646465,15,1.0719685976511306,0.4171629134242718,0.8572696447154781,4.395190071517483,0.16021907316544842,50.12540912471092,3.700894454382823,939424291.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4927,泰鼎-KY,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.5660606060606062,5,0.7982798905279492,0.3706499324861595,0.7685165744309924,3.70760422490332,0.24102726470903132,42.933743782669886,2.8981704027076094,215056672.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4938,和碩,0,LOW_ATR__LOW_REALIZED_VOL,0.45681818181818185,26,0.49857889552697016,0.4142119247869834,0.4636863944861188,1.7705341698373303,0.2269782511265488,23.538429178367444,1.9644975266590634,447390024.2,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4958,臻鼎-KY,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.46295454545454545,19,0.9625150378611417,0.5590773627361636,0.9753678845715614,3.0281787825243462,0.18435532198343296,30.660064535109434,2.572944297082222,532463953.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4961,天鈺,1,HIGH_GAP_RISK__HIGH_ATR,0.43212121212121213,18,1.3166600909530326,0.4625377611447797,1.0684192545057611,4.402439345499356,0.23311319519535567,54.204962408971156,4.4102147360126045,409920264.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4966,譜瑞-KY,4,HIGH_REALIZED_VOL__HIGH_ATR,0.6178787878787879,9,1.2222482902830578,0.491593067005693,1.262198514635437,4.699069162784922,0.1603629145136597,46.53234262330848,3.7662131158712504,904489000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
4968,立積,1,HIGH_GAP_RISK__HIGH_ATR,0.6275757575757576,4,1.3630704758184746,0.48807836067972415,1.4409037533657116,5.058663460111601,0.23836528410857727,52.34642110421217,3.857608955938706,686000000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
5269,祥碩,1,HIGH_GAP_RISK__HIGH_ATR,0.6233333333333333,5,1.0998791614196954,0.3900458460226682,1.2607440547942912,5.541649569560941,0.22702498595952836,55.76611990047492,3.9442765458928957,1168550620.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
5274,信驊,4,HIGH_REALIZED_VOL__HIGH_ATR,0.5860606060606061,10,0.9812326030168708,0.34828306829662165,1.0645488333161277,5.158660411583405,0.17569971071240095,56.68363996516447,4.1817269076305275,546920000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
5347,世界,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.5447979797979798,18,1.081315870988611,0.5649320119379985,1.1316155398707035,3.4063426463578415,0.1895978035316156,33.89852292829513,3.2662152530292228,556336000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
5351,鈺創,1,HIGH_GAP_RISK__HIGH_ATR,0.2923232323232323,20,1.337912727401775,0.42815799934561194,1.2101960835475931,5.417319760326776,0.21087524471495306,60.606542375474135,5.193675889328062,247499650.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
5425,台半,4,HIGH_REALIZED_VOL__HIGH_ATR,0.5141414141414141,17,1.1227571722890621,0.45477152319708786,0.9051777183114801,4.252232625949208,0.1945969181070742,47.19297080106828,3.3792657371229757,418829000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
5483,中美晶,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.6313636363636363,11,1.1520438632947125,0.5861464130845364,1.1449765533832357,3.6456498909755344,0.2232522464714074,34.20492333294358,2.920432394116605,1045895100.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
5871,中租-KY,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.6595454545454545,8,1.0764093903798788,0.6073200020008284,0.9303138020697398,2.829842429071239,0.21609047062995146,30.222371386289254,2.5730458951935415,655206931.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
5880,合庫金,0,LOW_ATR__LOW_REALIZED_VOL,0.43194444444444446,30,0.5416576838574686,0.6139522309340304,0.46539518332184915,1.2749611931604243,0.2159827991882057,14.947008060029363,1.5361173981863625,262306904.79999998,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6104,創惟,1,HIGH_GAP_RISK__HIGH_ATR,0.5431313131313131,11,1.0601461061608919,0.35769818453462054,0.8330215692116586,5.386087443559661,0.2132075982352823,59.422396558998045,4.199561403508785,652950100.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6116,彩晶,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.43333333333333335,18,0.9762378941949541,0.44512812075825026,0.9400624416709122,3.518491012339072,0.2167607965364861,42.15200568199107,2.972065063649227,280229925.56,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6138,茂達,4,HIGH_REALIZED_VOL__HIGH_ATR,0.36313131313131314,25,1.1462451120642485,0.45842397229826765,0.991709071121093,4.678940814970349,0.19449505678657136,47.6957706606994,3.803266016040194,208568000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6147,頎邦,0,LOW_ATR__LOW_REALIZED_VOL,0.4733333333333334,24,0.6946251983877246,0.530620720493424,0.7386186025727534,2.0833069367769226,0.21367293253322348,23.815525033608807,2.004651162790695,283570000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6176,瑞儀,0,LOW_ATR__LOW_REALIZED_VOL,0.4455555555555556,27,0.5434109021386742,0.4187162037495137,0.3982541789054163,1.9844006582858211,0.20249545107205413,25.295806627253437,1.8971505464331815,252332126.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6182,合晶,4,HIGH_REALIZED_VOL__HIGH_ATR,0.4985858585858586,19,1.149669314899655,0.5186786127254358,1.0353987147843622,3.7740235826640163,0.1977979885355041,40.67459133161952,3.467599874174264,510090000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6213,聯茂,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.5258585858585859,14,0.82327508756844,0.4258375738027878,0.8695832044017311,3.43518996826418,0.20044611582068023,37.54494626858612,2.726720647773267,309321829.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6223,旺矽,4,HIGH_REALIZED_VOL__HIGH_ATR,0.44171717171717173,24,1.2122562583699594,0.4773381062415095,1.1656159468524758,4.33000274300464,0.21304697829992866,47.897933685455804,3.312164888251841,224791000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6239,力成,0,LOW_ATR__LOW_REALIZED_VOL,0.44414141414141417,28,0.660387691073187,0.49199170787407676,0.6922926535334947,2.36508577263472,0.19010910873011277,25.08175217874438,2.305453068408765,345582024.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6269,台郡,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.4682323232323232,18,0.799686373706709,0.5158783599495991,0.7494202553570242,2.7703314347498864,0.19998434520026373,28.499779465349175,2.548149892709486,330303182.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6271,同欣電,4,HIGH_REALIZED_VOL__HIGH_ATR,0.48868686868686867,20,1.1431808520311855,0.5098675365953277,1.129822717084822,4.015364210198533,0.16963944499734324,41.591159030598035,3.0548400693111093,546201022.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6278,台表科,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.5640909090909091,16,1.0333385594302802,0.4756009254574242,1.0206513962313315,3.936329956722595,0.21662150818735587,41.02168001918074,3.031377924751391,514122525.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6415,矽力*-KY,1,HIGH_GAP_RISK__HIGH_ATR,0.5533333333333333,9,1.2738496968813677,0.4426638692955374,1.2032300340633477,5.250854961460307,0.1907183685599469,54.92743841261814,4.95051525354556,1203426535.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6443,元晶,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.5281818181818182,10,0.8221187403042722,0.3046381753297278,0.5074778311137272,4.636303858331594,0.24180378538247188,55.16946422720477,4.088399754642678,513346816.49999994,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6488,環球晶,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.7312121212121212,3,1.2173312693183467,0.5840163709898497,1.1750434940999968,3.500143059428642,0.22495174612858848,36.31614901203003,3.559834622157566,1564656000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6505,台塑化,0,LOW_ATR__LOW_REALIZED_VOL,0.49015151515151517,22,0.6234442343584137,0.5204324796861047,0.6510981144687201,1.9947192819103194,0.1840071900744173,21.95531896558131,1.93802285848946,284569534.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6510,精測,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.43469696969696975,20,1.0374022474046116,0.48734031956728446,1.096430528019385,3.666948453984742,0.20374757313625239,39.896305242768086,3.2226841223552767,223254000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6531,愛普*,1,HIGH_GAP_RISK__HIGH_ATR,0.516969696969697,13,1.6190887086363106,0.4862416905227872,1.327086624587198,5.91936954587174,0.22957322143249914,62.47051566322098,4.2235026554519335,1218394611.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6533,晶心科,1,HIGH_GAP_RISK__HIGH_ATR,0.5878787878787879,8,1.3800410159527772,0.4580761644463887,1.2345737236242982,5.579983037201468,0.2402827810653165,57.47931873752255,4.78509678120922,586556100.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
6669,緯穎,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.6811111111111111,3,0.8565504471131229,0.4131555226661485,0.9127654804730344,3.8344218675543504,0.17812393150852668,40.52228765410729,3.210237441832716,709109320.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8016,矽創,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.5281818181818182,23,1.0789921969151957,0.4882688345473718,1.0163039515174999,3.696904672063724,0.23966865454308026,41.41719317916724,3.125,391286415.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8046,南電,1,HIGH_GAP_RISK__HIGH_ATR,0.7203030303030303,2,1.309659675855163,0.4687750339601407,1.0408145648547664,5.115097248892594,0.2191858403420648,52.96743495692834,3.9965626652564623,2509175812.0,True,REGIME_SHIFT_TRADABLE,CORE_STABLE,REGIME_SPECIALIST,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8069,元太,4,HIGH_REALIZED_VOL__HIGH_ATR,0.5606060606060607,12,0.8710412950173287,0.37642693125279947,0.6525066963243766,4.523821040453246,0.19339529901692326,46.012559700857366,3.318834275772075,999332300.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8086,宏捷科,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.5322222222222223,21,1.2414814623219805,0.5348301694770486,1.4243460432013297,4.191125958908995,0.2164533703165366,42.12995495261672,3.2027988338192426,478413850.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8261,富鼎,4,HIGH_REALIZED_VOL__HIGH_ATR,0.47474747474747475,21,1.1616648430703256,0.44230996253165966,0.9775130182595546,4.599478581105103,0.20574778226162385,50.55661051895104,3.6590569660763745,300486136.3,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8299,群聯,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.6181818181818182,14,1.1448838518594753,0.5927526568907188,1.0567692544892018,3.0881981761475163,0.22587620950310697,33.38791505336239,3.0056383535909124,788364000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8358,金居,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.3713131313131313,27,1.0641411587450498,0.5039127782091986,1.0697754433683235,3.695273851955073,0.18508674704580963,39.15004766895679,2.9248729412663748,221987900.00000003,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8436,大江,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.5239393939393939,11,0.7744007964357642,0.3649283076980364,0.8487175660476083,3.5065555833612447,0.2345371026349405,42.40554176827922,2.674583481035089,235620000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
8454,富邦媒,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.5324242424242425,9,0.6291975036889053,0.2494035608785024,0.5272524661781088,4.484548556658264,0.24564514684903657,52.364583791911215,3.073446327683612,362306000.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
9904,寶成,0,LOW_ATR__LOW_REALIZED_VOL,0.500909090909091,19,0.6781193042524912,0.5074393853334751,0.671470108804159,2.1782723340762367,0.1998873674790849,24.715521930274914,1.8049185923980022,224193633.75,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
9910,豐泰,7,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,0.5008585858585859,16,0.8296991129904027,0.4788081499693842,0.71208621815824,3.0956041874614315,0.19476127700581258,32.67008660004947,2.8347118762300987,205153460.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
9914,美利達,5,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,0.5343939393939394,8,0.7683403953666031,0.39019057517048067,0.7313313797420696,3.621301748906937,0.22351188422524781,38.914298700312365,2.7051449039400772,220804072.0,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
9921,巨大,3,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.5296464646464647,22,0.885449482170564,0.48802231420914105,0.9249313940139022,3.255927769625442,0.21581158992524352,33.99009880876853,2.8174136429179595,286371357.5,False,,,NOT_SELECTED,,UNAVAILABLE_NO_RELIABLE_REPOSITORY_SOURCE
