period,start_date,end_date,stock_id,stock_name,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,p25_daily_turnover_proxy,median_abs_return_pct,p90_abs_return_pct,abs_return_ge_5pct_rate,worst_single_day_return_pct,median_atr14_pct,p75_atr14_pct,median_realized_vol20_annualized_pct,median_efficiency20,lag1_daily_return_autocorrelation,beta_0050,correlation_0050,upside_capture,downside_capture,idiosyncratic_volatility_annualized_pct,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,maximum_close_drawdown_pct,market_aligned_return_sessions,forward_evaluable_events,median_mfe10_pct,median_mae10_pct,median_day10_close_return_pct,plus_8pct_within_10d_close_hit_rate,minus_5pct_within_10d_close_hit_rate,turnover_stability_cv_2020_2022,behavior_stability_raw_mean_cv
HISTORICAL_DISCOVERY,20200101,20221231,2454,聯發科,735,735,1.0,0,0,733.0,5217823002.0,3850209505.0,1.4084507042253502,4.395989822502011,0.06938775510204082,-14.622057001239153,3.111627760747324,3.711200319034749,35.519006940210865,0.23234935154266698,0.004895208760867342,1.3103199208303757,0.666444950857642,1.3596098123416587,1.2340862861487147,31.46229418117471,0.9345794392523366,3.529206473847228,-54.36974789915967,735,735,3.6020583190394584,-3.001200480192079,0.5714285714285783,0.24081632653061225,0.33877551020408164,0.1786493436444157,0.07030393923135586
HISTORICAL_DISCOVERY,20200101,20221231,2455,全新,735,735,1.0,0,0,97.5,254598605.0,154449818.7,1.7523364485981352,4.83344074471894,0.08979591836734693,-9.951456310679617,3.9505410065763615,4.60530497984359,43.043239580220174,0.1950579902823956,0.0025646091129003282,1.1755277302318936,0.5445110271531414,1.1590591189453288,1.346821988160467,38.865004280920026,0.8583690987124415,2.9585804299481056,-65.16339869281046,735,735,3.891050583657596,-4.53608247422681,-0.11534025374856371,0.2653061224489796,0.46802721088435373,0.40748477791139376,0.21328410841340983
HISTORICAL_DISCOVERY,20200101,20221231,2458,義隆,735,735,1.0,0,1,145.5,430683861.0,220346646.5,1.2266518934963888,3.5126954767109475,0.027247956403269755,-9.854771784232364,3.071373647430441,3.8146272093839486,30.6032703240167,0.20010818728316376,-0.017108731658973805,0.8131459180555914,0.4938568736959654,0.7703059339080777,0.762197737874336,30.650001320317067,0.6536017514818138,2.62212276214834,-46.5478841870824,734,725,2.9585798816567976,-3.3557046979865723,0.0,0.17793103448275863,0.3503448275862069,0.46322517209940683,0.22417211573552812
HISTORICAL_DISCOVERY,20200101,20221231,2474,可成,734,735,0.998639455782313,1,0,180.5,593070630.5,363442755.0,0.9230769230769265,2.78481012658228,0.017735334242837655,-8.843537414965985,2.1829878913359337,2.539077907185584,24.008367177325503,0.1926561170195391,-0.030374842176887636,0.5294645384221072,0.41730577447608247,0.4796964413990355,0.5481041774639289,24.772969635614455,0.5540166204986097,2.0852668213457015,-34.10672853828306,733,724,2.09973753280841,-2.165322100500122,0.0,0.062154696132596686,0.22375690607734808,0.4327063034752717,0.2185618937247277
HISTORICAL_DISCOVERY,20200101,20221231,2481,強茂,735,735,1.0,0,0,57.8,537890268.2,231084022.05,1.8808777429467183,5.669058918856349,0.1401360544217687,-10.000000000000009,4.3607654465896335,5.522347778340489,48.21813563658386,0.21608566737904186,0.002626479681707617,1.2164366357570287,0.4729877286702371,1.3256716451650608,1.1286542812835765,48.63485514173528,0.952380952380949,3.3204419889502725,-60.24291497975709,735,735,4.651162790697683,-4.159733777038266,0.9389671361502261,0.3292517006802721,0.44625850340136053,0.7181885896130445,0.3543487161470679
HISTORICAL_DISCOVERY,20200101,20221231,2492,華新科,735,735,1.0,0,0,169.0,690577650.0,254308481.25,1.552795031055898,4.080638015064243,0.07346938775510205,-9.913793103448276,3.2625146951178756,4.022392815220957,38.15501896541258,0.21939217334516126,-0.027739790026949103,1.2189244355332807,0.5977966389726805,1.066945823283805,1.4268275310803191,35.0836681268839,0.7751937984496138,2.942801429964241,-75.12110726643598,735,735,2.499999999999991,-4.561403508771933,-1.4285714285714235,0.15510204081632653,0.4530612244897959,0.7284337711902379,0.2747299118174374
HISTORICAL_DISCOVERY,20200101,20221231,2498,宏達電,735,735,1.0,0,0,37.5,371156928.8,168853131.275,1.5180265654648917,5.127529057253557,0.10340136054421768,-9.8786828422877,3.6835671988279364,4.8794059795648534,42.076620570737354,0.19205858241065682,0.0008150931243290268,0.8706477280406492,0.37207123884820265,0.9583813365170988,0.8261078338971136,46.61846498839735,0.8130081300812941,3.3975492876210085,-53.68536853685369,735,735,2.828618968386021,-4.139072847682124,-0.497512437810943,0.20952380952380953,0.4272108843537415,0.8952941176431721,0.43939923643415296
HISTORICAL_DISCOVERY,20200101,20221231,2603,長榮,728,735,0.9904761904761905,7,1,92.1,8675915248.5,2233330849.5,2.1164613661814045,7.254784688995219,0.19146005509641872,-9.999999999999998,4.607294530689572,6.000151020197388,51.15751425570414,0.24474770225699433,0.049703341991815274,0.9334685460688398,0.31690507373810783,1.3319751606560775,0.7734405050503389,59.943337773577866,0.9764042265829831,4.028682833030661,-60.17857142857142,726,708,5.704117946110832,-3.0912565695174363,1.9155506634868313,0.4124293785310734,0.3771186440677966,0.8345016501975293,0.4997085723166535
HISTORICAL_DISCOVERY,20200101,20221231,2606,裕民,735,735,1.0,0,0,40.85,268498710.5,94502903.825,1.477272727272727,4.755060225049076,0.08571428571428572,-9.999999999999998,3.6248777212819516,4.575227049287528,37.24086063147919,0.2328918881765312,0.07011258557668537,0.7941680256682327,0.3547722533419496,0.8411566309419473,0.69664158587589,44.921111741553034,0.7029876977152849,3.2985125364056502,-60.99887766554433,735,735,3.5087719298245723,-3.8007863695937005,-0.16181229773462036,0.272108843537415,0.40680272108843535,0.8587461486709191,0.5015004826825494
HISTORICAL_DISCOVERY,20200101,20221231,2609,陽明,735,735,1.0,0,1,64.8,3670562509.8,257252409.83999997,1.99601593625498,8.082651391162027,0.20299727520435967,-10.000000000000009,4.58690816464678,6.641587625699713,54.17795798909536,0.2370117461057634,0.08777902321494194,0.8695669648887043,0.2830701012459262,1.191464347498836,0.49499733164898674,63.150361660890134,0.9456317624966515,4.075630252100847,-60.69284064665128,734,725,4.919908466819223,-3.6363636363636376,1.403508771929829,0.3820689655172414,0.4096551724137931,0.8573952572724028,0.5633405156830608
HISTORICAL_DISCOVERY,20200101,20221231,2610,華航,735,735,1.0,0,0,17.0,926017712.1,266789076.125,1.4705882352941013,5.149453720882295,0.10612244897959183,-9.94940978077572,3.652424006771505,4.629743127767587,41.91914012906507,0.21390675337303078,0.0808028217954729,0.7713314836698836,0.3456513855972093,0.83377707862308,0.5953032541090604,44.94399894924433,0.7448789571694592,3.4362535888880203,-47.79179810725551,735,735,3.766478342749524,-2.960526315789469,0.3676470588235281,0.2857142857142857,0.36462585034013606,0.6272942099254515,0.3343601304439307
HISTORICAL_DISCOVERY,20200101,20221231,2615,萬海,735,735,1.0,0,1,74.9,1775465491.8,286238037.925,1.9680226576778315,7.419726324346287,0.2016348773841962,-9.989594172736727,4.912554590254894,6.364363362385703,54.8876880320597,0.24918308887048193,0.004012421601074921,0.9571717437516634,0.3205125867797534,1.3056303749357023,0.7458085825987015,60.748606766355095,0.9454411375833804,4.17174796747967,-67.11309523809523,734,725,4.444444444444451,-4.374999999999996,0.34602076124568004,0.36,0.463448275862069,0.9771381025044104,0.5491811078501958
HISTORICAL_DISCOVERY,20200101,20221231,2618,長榮航,735,735,1.0,0,0,18.35,921967224.75,266294924.0,1.449275362318847,4.948229895373029,0.09931972789115646,-10.000000000000009,3.6017836134886356,4.692794649205003,39.84776636232799,0.21664131141462395,0.06959689557722311,0.8097327393110131,0.3666255153758675,0.8093752877973027,0.5880852146115624,44.10340672643026,0.7363770250368162,3.563870967741937,-44.4043321299639,735,735,3.9215686274509665,-2.680965147453085,0.6833712984054774,0.2612244897959184,0.3333333333333333,0.7685010312655082,0.40290587334848915
HISTORICAL_DISCOVERY,20200101,20221231,2637,慧洋-KY,735,735,1.0,0,0,58.0,396259045.0,52480175.849999994,1.4571948998178597,5.222554365679005,0.10884353741496598,-9.976798143851518,3.7366591214895406,4.839831182432318,40.45816553143422,0.22697109294359225,0.06441389223402315,0.7979043490873037,0.3349942040115135,0.9254782362430107,0.7142976197180395,48.168600114600196,0.669344042838016,3.3846936181032246,-53.96396396396397,735,735,3.6117381489842115,-3.6117381489841893,0.11312217194570096,0.2707482993197279,0.3564625850340136,0.6899757970961695,0.46048198349896113
HISTORICAL_DISCOVERY,20200101,20221231,2834,臺企銀,735,735,1.0,0,0,10.15,213910431.78,135408844.24,0.5230125523012497,2.039224795911592,0.006802721088435374,-9.177215189873433,1.4105063357727958,1.9353193447927728,16.832735470048654,0.18701774122246814,-0.06462519554916635,0.5229683129462134,0.5170194915498938,0.4469582604679628,0.44820458936478375,18.583474762911976,0.3015075376884391,1.4150943396226356,-32.470588235294116,735,735,1.464435146443499,-1.176470588235301,0.10526315789474161,0.05986394557823129,0.11292517006802721,0.4139097448447369,0.31353440906161434
HISTORICAL_DISCOVERY,20200101,20221231,2880,華南金,735,735,1.0,0,0,20.3,213347011.2,157121478.375,0.5479452054794498,1.7730684326710746,0.004081632653061225,-7.714285714285718,1.2740530472240574,1.7132603618670201,14.871118324372972,0.22320229504376346,-0.0828495625221005,0.535810065095444,0.6069413778871688,0.46209671756739723,0.481314453870178,15.058817920135512,0.26881720430107503,1.5161375139683142,-28.06236080178174,735,735,1.6393442622950838,-1.098901098901095,0.5509641873278293,0.010884353741496598,0.09387755102040816,0.08785571667403193,0.17910305351763137
HISTORICAL_DISCOVERY,20200101,20221231,2881,富邦金,735,735,1.0,0,0,56.8,1018029512.0,634794347.8,0.7843137254901933,2.5627202985693476,0.017687074829931974,-8.962264150943389,1.8997034606366026,2.347020165981185,22.211547629179158,0.20230319952448475,-0.05761128390682208,0.7095020472230831,0.5681726623566452,0.6755626161868206,0.6316625441324323,22.05582997357671,0.4838709677419284,2.02733923758183,-43.352941176470594,735,735,2.3809523809523725,-1.7513134851138368,0.43478260869564966,0.09931972789115646,0.16870748299319727,0.36615834564262595,0.175446322098286
HISTORICAL_DISCOVERY,20200101,20221231,2882,國泰金,735,735,1.0,0,0,44.15,985701043.35,678443623.7249999,0.7211538461538547,2.4290179814923727,0.012244897959183673,-8.450704225352112,1.6845088813196822,2.1087057204941493,20.226907890931216,0.23713373221531958,0.020960543448057378,0.6582413411107093,0.5853217673123552,0.6126358467137444,0.6520166426492807,19.570543685173906,0.37878787878786735,1.7471896675436545,-46.01181683899558,735,735,1.8300653594771399,-1.898734177215189,0.16393442622950616,0.0707482993197279,0.1673469387755102,0.31495029047286205,0.1991574725910016
HISTORICAL_DISCOVERY,20200101,20221231,2883,凱基金,735,735,1.0,0,0,12.45,487048751.2,265311060.98,0.7092198581560183,2.580964799980965,0.0163265306122449,-9.473684210526311,1.9115620395713862,2.4320411519666614,21.371268633213685,0.2661122198254624,0.0068060625525041335,0.6792980951910058,0.5466890460095847,0.6374720558062006,0.5875160724943069,22.33149081552855,0.390625,1.7650048875855422,-43.686868686868685,735,735,2.1201413427561766,-1.4084507042253502,0.691244239631339,0.09659863945578231,0.19863945578231293,0.44757211994996804,0.2696235701365445
HISTORICAL_DISCOVERY,20200101,20221231,2884,玉山金,735,735,1.0,0,0,26.8,622292318.6999999,443937391.7,0.538599640933568,1.8876312239751332,0.012244897959183673,-9.909909909909908,1.318298205793754,1.7293209149200128,15.906728345444227,0.23903344457554693,0.024774114376959887,0.583723709485092,0.58474389882232,0.4530519002454838,0.5075691095638937,17.381100479921297,0.20000000000000018,1.5886068745731892,-36.35077793493635,735,735,1.4760147601476037,-1.039501039501034,0.3731343283581934,0.03537414965986395,0.1292517006802721,0.12756638043277174,0.2249163280485432
HISTORICAL_DISCOVERY,20200101,20221231,2885,元大金,735,735,1.0,0,0,21.2,466471736.9,331933563.525,0.7481296758104605,2.2797061788852173,0.01904761904761905,-10.300429184549365,1.6402629525011851,2.002010579975611,19.104609774901498,0.1755371028716566,-0.08566666622882513,0.7352921397404254,0.635814349342388,0.6978641600153046,0.6805897205781508,19.15826166253852,0.38610038610038533,1.6007692307692223,-32.20338983050846,735,735,2.0000000000000018,-1.684210526315788,0.24752475247524774,0.055782312925170066,0.1414965986394558,0.03543782246587983,0.05948084992150076
HISTORICAL_DISCOVERY,20200101,20221231,2886,兆豐金,735,735,1.0,0,0,32.15,604317529.2,460809418.075,0.5263157894736858,1.7370984728804741,0.005442176870748299,-7.110438729198176,1.313726194295109,1.8033987981030901,15.442677161915535,0.24653367167558968,-0.046743974602413876,0.42382900870998663,0.4999593829944776,0.39160010838493153,0.41253740308601383,15.757830552482254,0.17889087656530744,1.4583904266008907,-35.483870967741936,735,735,1.6997167138810276,-0.9915014164305735,0.5145797598627766,0.013605442176870748,0.11972789115646258,0.08018872485015882,0.22723908152588904
HISTORICAL_DISCOVERY,20200101,20221231,2887,台新新光金,735,735,1.0,0,0,14.65,280655792.9,184561061.025,0.6756756756756799,2.2296548653322357,0.012244897959183673,-9.798270893371763,1.6111190367235098,2.2004104439282997,18.156949945867815,0.21099184382193475,0.04397424542777952,0.6124870145248761,0.5761010519919253,0.563810147515604,0.5789437034355908,18.651746168923815,0.34602076124566894,1.6639909024014965,-39.09952606635072,735,735,1.6666666666666607,-1.2345679012345734,0.3891050583657574,0.061224489795918366,0.1564625850340136,0.2615452988960055,0.2530909741660571
HISTORICAL_DISCOVERY,20200101,20221231,2890,永豐金,735,735,1.0,0,0,13.7,274707295.5,201579532.175,0.5882352941176561,2.1440061279203393,0.009523809523809525,-7.287449392712553,1.6177267022883894,2.142967655267801,17.29400789583019,0.20299967285025125,-0.09935396957564,0.5641748495138816,0.5487260213367947,0.5510677839172196,0.4976175554119491,18.448611707486002,0.3676470588235281,1.4806068161466432,-28.296296296296298,735,735,1.8867924528301883,-0.9287925696594312,0.6024096385542022,0.027210884353741496,0.12789115646258503,0.21052954913766028,0.262794466018128
HISTORICAL_DISCOVERY,20200101,20221231,2891,中信金,735,735,1.0,0,0,22.35,781955024.4,560678280.15,0.6864988558352492,2.25749177872814,0.009523809523809525,-9.192200557103059,1.5700473949097773,2.1576426820872006,18.40195435064013,0.2243728652365205,0.017468619005923995,0.6128235140270428,0.5777712893081368,0.5474184439295017,0.5669565906196113,18.58118679238864,0.3861003861003742,1.8308591992802499,-35.99348534201955,735,735,2.0408163265306145,-1.388888888888895,0.454545454545463,0.05986394557823129,0.16462585034013605,0.19418557004123482,0.24649305070887917
HISTORICAL_DISCOVERY,20200101,20221231,2892,第一金,735,735,1.0,0,0,23.0,349681469.25,265471305.5,0.49261083743841194,1.6678033110946275,0.005442176870748299,-9.4488188976378,1.2868111048519193,1.699397840209975,14.46127827925312,0.23501373324976488,-0.06224041420395885,0.509564122529936,0.5706764296297306,0.4451503217813365,0.438080722505669,15.737752711710842,0.23255813953488857,1.4175701692167373,-29.87804878048781,735,735,1.598173515981749,-0.9111617312072884,0.6578947368421018,0.027210884353741496,0.10340136054421768,0.14587816755400967,0.1823821568062951
HISTORICAL_DISCOVERY,20200101,20221231,2912,統一超,735,735,1.0,0,0,273.0,348170423.0,251485104.5,0.5736137667303964,1.7349075678798398,0.0027210884353741495,-5.693950177935947,1.477730690260113,1.705397794832577,15.729624917830915,0.14423825787478173,-0.04844424591490963,0.22901180264958546,0.27532549273731416,0.2611683134618623,0.29657497273747346,17.162934022127015,0.3552397868561319,1.1433066736593696,-18.518518518518523,735,735,1.26811594202898,-1.520912547528519,-0.3731343283582045,0.010884353741496598,0.058503401360544216,0.07647801050758844,0.08246407718583693
HISTORICAL_DISCOVERY,20200101,20221231,2915,潤泰全,735,735,1.0,0,1,71.7,237632818.4,141021862.2,0.9144047195082217,3.4612794612794566,0.043596730245231606,-9.941520467836263,2.3732601150554875,3.2189204863903633,27.316013210293537,0.2280708273621009,0.031017352542798728,0.6106316387184453,0.3774894889011901,0.5642422965538693,0.5286664095601613,32.167896850467315,0.43290043290042934,2.1815065521131762,-59.95967741935484,734,725,2.748414376321362,-1.8820577164366359,0.6418485237484006,0.17379310344827587,0.2524137931034483,0.3784309554389622,0.3320537117143985
HISTORICAL_DISCOVERY,20200101,20221231,3006,晶豪科,735,735,1.0,0,0,78.2,763579240.0,206717463.9,1.9011406844106515,6.0679671205986985,0.14829931972789115,-16.554054054054056,4.650235454910889,5.818435308585412,48.148239068447566,0.22287178956483325,0.019046747612960217,1.3878239088734472,0.5197817653409869,1.3584660283084786,1.2053519828037131,48.95773800039848,1.0542168674698704,4.0509144014072795,-70.07444168734492,735,735,4.347826086956519,-4.470588235294115,0.0,0.33741496598639453,0.4557823129251701,0.9690628194162701,0.491037162182365
HISTORICAL_DISCOVERY,20200101,20221231,3008,大立光,735,735,1.0,0,0,2920.0,1649267730.0,1039491385.0,1.2820512820512775,3.587114415107237,0.04217687074829932,-9.894736842105267,2.9315798341683577,3.3008374521670962,34.90309107947211,0.2057410551814593,-0.060513924829403376,0.8730809990739591,0.4914408741916062,0.7630993812516295,0.9581054371253093,33.208945755029475,0.7194244604316502,2.803840775380674,-69.78764478764478,735,735,2.2959183673469497,-3.8277511961722466,-1.4962593516209433,0.1673469387755102,0.40816326530612246,0.38045260048801166,0.15089654164477978
HISTORICAL_DISCOVERY,20200101,20221231,3016,嘉晶,735,735,1.0,0,0,73.9,277812473.40000004,150615513.85000002,1.6666666666666718,5.2515586486878405,0.11972789115646258,-9.947643979057597,4.341735447284179,5.181753464818711,46.735809663532066,0.19512747038721703,-0.08609761799661882,1.1353489800070777,0.47901013458175556,1.177107564360502,1.0864547580507278,44.656323477958935,0.917431192660545,3.067514677103728,-56.79738562091503,735,735,4.237288135593231,-3.875968992248058,0.540540540540535,0.3006802721088435,0.43537414965986393,0.3594244712106226,0.19159164083177058
HISTORICAL_DISCOVERY,20200101,20221231,3017,奇鋐,735,735,1.0,0,0,74.7,665092594.4,370510749.925,1.5018773466833446,4.9105004277159985,0.09115646258503401,-9.999999999999998,4.068656150100889,4.8572831934497005,42.913329324676674,0.18533453025498117,-0.014446997323033449,0.8820923462304872,0.3997899320805769,1.0655693222349683,0.7346130067807972,43.40735786885103,0.8474576271186418,2.86705202312138,-39.53216374269005,735,735,4.522613065326642,-3.5248041775456818,0.5813953488372103,0.3333333333333333,0.3741496598639456,0.18290160174330056,0.12019641734291668
HISTORICAL_DISCOVERY,20200101,20221231,3034,聯詠,735,735,1.0,0,1,321.5,2007802691.0,1240820473.0,1.5549091458577302,4.071559043021178,0.05858310626702997,-9.908256880733946,3.4312500533611963,4.1324875287783165,37.342755359310516,0.2515973326947259,0.003033566869439515,1.041177420839715,0.539230276388457,1.24173217206825,1.033853529860173,34.848070765553274,0.8569036919552353,3.068324155696832,-55.80286168521462,734,725,3.689320388349504,-3.2692307692307687,0.5725190839694694,0.24551724137931036,0.3489655172413793,0.46885378192612015,0.22209347230599996
HISTORICAL_DISCOVERY,20200101,20221231,3035,智原,735,735,1.0,0,0,89.8,1245434334.5,176788211.10000002,1.9512195121951237,6.501278772378514,0.17551020408163265,-9.947643979057597,5.157205890448986,6.468212779132945,54.98235251624038,0.22277961621748238,0.00014472518822605522,1.166685035877545,0.41699641656125697,1.2777712089481208,0.956775534915668,54.58073417090687,1.0101010101010055,3.7308956512519074,-63.25581395348837,735,735,5.050505050505061,-4.7350620067643785,0.7604562737642651,0.3782312925170068,0.4816326530612245,1.0015213688920181,0.4907408049287172
HISTORICAL_DISCOVERY,20200101,20221231,3037,欣興,734,735,0.998639455782313,1,0,121.5,4082257851.2,2415482762.625,2.062975027144398,5.739327313410386,0.1446111869031378,-9.964412811387902,4.7456107377734815,5.450346675757648,52.00309095281492,0.2078376069843947,-0.012083740177596438,1.314768161350941,0.5056716016193605,1.4167263079463,1.0756656487674001,48.17517338814405,1.049868766404194,3.846289234379579,-57.677165354330704,733,724,4.9493726612370725,-4.418137666946853,1.1301758366420889,0.35359116022099446,0.457182320441989,0.2985588235785099,0.14837521925070893
HISTORICAL_DISCOVERY,20200101,20221231,3042,晶技,735,735,1.0,0,0,86.7,430248571.5,201323048.1,1.3808975834292303,4.388532306375694,0.06938775510204082,-9.980988593155892,3.480349238306328,4.708195906754846,35.08286384315367,0.2176015757775582,-0.04693946629861888,0.8634411752603978,0.4416365560822737,0.9281490901245357,0.7856011971196716,37.64889228600406,0.7430997876857859,2.5912558904929375,-48.73646209386282,735,735,3.6569987389659664,-3.3487297921477976,0.6976744186046435,0.22857142857142856,0.36462585034013606,0.5619592829577633,0.3462262548680925
HISTORICAL_DISCOVERY,20200101,20221231,3045,台灣大,735,735,1.0,0,0,100.5,330545358.5,237688548.3,0.4739336492891044,1.4002612802733339,0.0013605442176870747,-5.701754385964907,1.1133149616559013,1.3570812875182778,11.194207483104172,0.17061370652920532,-0.05211602917163152,0.15673641893401546,0.24846778470953804,0.16201779166491684,0.22083998011930242,13.11476108951104,0.20040080160321772,0.9372244754011635,-21.55172413793104,735,735,0.92592592592593,-0.9433962264150941,0.0,0.0013605442176870747,0.061224489795918366,0.1398881048009356,0.12048743454354212
HISTORICAL_DISCOVERY,20200101,20221231,3105,穩懋,735,735,1.0,0,0,300.0,1130508000.0,624346750.0,1.5075376884422065,4.470292006463978,0.07482993197278912,-9.907834101382484,3.530917131812354,4.220334506412536,39.39826529072191,0.2162875780497649,-0.0031209675478298016,1.1511569459553463,0.5520815880040753,1.1341311750772936,1.327778731771802,37.31522683663394,0.9079118028534339,3.148459383753511,-75.10917030567686,735,735,2.9957203994293913,-4.024767801857587,-1.025641025641022,0.21224489795918366,0.4326530612244898,0.42540077035962115,0.2042590238966351
HISTORICAL_DISCOVERY,20200101,20221231,3141,晶宏,735,735,1.0,0,0,81.4,349432200.0,20878000.0,2.0168067226890796,7.336543366553437,0.20136054421768707,-9.999999999999998,5.574453420628784,6.9074849185883,60.8966537438722,0.2310698236917143,0.052313036432853295,1.2748113014519342,0.4283514762007328,1.4009594781953945,1.0844641985783414,57.71993117079208,1.0000000000000009,4.146837423012997,-75.07692307692308,735,735,5.454545454545445,-4.378109452736323,0.6756756756756799,0.4,0.46530612244897956,0.7544351189840593,0.46739813962020005
HISTORICAL_DISCOVERY,20200101,20221231,3189,景碩,735,735,1.0,0,0,107.5,1422401716.0,723776814.0,2.1442495126705596,5.968054464519503,0.1619047619047619,-12.416107382550335,4.860774206214105,5.932250848286909,54.425680775305615,0.20031085676536733,-0.0465584136971333,1.3399279845980525,0.49667138285506185,1.3335909058399669,1.0696562301286758,50.25733313045425,0.9756097560975618,3.8535196687370514,-64.02390438247012,735,735,5.0256410256410255,-4.744525547445255,0.28901734104045396,0.36462585034013606,0.47891156462585033,0.4406149194379241,0.24605929960319295
HISTORICAL_DISCOVERY,20200101,20221231,3227,原相,735,735,1.0,0,0,161.5,285143500.0,63697700.0,1.379310344827589,3.8217995244650242,0.05442176870748299,-9.885931558935358,3.139473027985013,3.952344792082797,34.5805658541298,0.18614115028138706,-0.048966169318553215,0.9733093857932906,0.5040203082677902,0.9262124058790576,1.0164861587713157,35.79808158758596,0.6535947712418277,2.625277561063438,-65.7017543859649,735,735,2.8901734104046284,-3.535353535353536,-0.9677419354838679,0.13197278911564625,0.3687074829931973,0.8551439310084424,0.40284784530804923
HISTORICAL_DISCOVERY,20200101,20221231,3228,金麗科,735,735,1.0,0,0,288.0,332846000.0,94079250.0,2.8795811518324554,9.814413975946827,0.3006802721088435,-10.000000000000009,6.24934153517742,7.863198776876283,70.21504049185052,0.235897822230484,0.19039760776012596,1.1146889944713356,0.30588913729715167,1.2145512244355876,0.5788867027516917,74.4655350307345,1.3782542113323082,6.0485124909298245,-77.91519434628975,735,735,8.014354066985652,-5.609492988133768,1.044083526682127,0.5006802721088436,0.5360544217687074,0.6151453613505701,0.2700222748032018
HISTORICAL_DISCOVERY,20200101,20221231,3231,緯創,735,735,1.0,0,0,29.1,331947029.7,221526703.64999998,0.7104795737122638,2.4943936518889087,0.021768707482993196,-10.857142857142865,1.7898300882223643,2.3038677053792056,19.61453888927876,0.23196026245649395,0.016845101684261544,0.6084678001343868,0.46363041506008046,0.5110257323492222,0.5225466113234009,24.95810149532616,0.34129692832765013,1.8936713836477972,-39.456662354463134,735,735,1.736111111111116,-1.7937219730941756,0.1808318264014508,0.08163265306122448,0.1564625850340136,0.19936016478572743,0.23042449267109852
HISTORICAL_DISCOVERY,20200101,20221231,3260,威剛,735,735,1.0,0,0,71.6,339737700.0,126284850.0,1.4516129032257963,4.563717532467531,0.09115646258503401,-9.98970133882594,3.206830651968289,4.088728513420297,35.82266686289013,0.19735853256943434,0.07242176841074627,1.1020860436776143,0.5070395060596385,1.1273153219635614,1.1298463568818902,40.21056366410568,0.8215962441314506,3.3334959151322923,-59.76190476190476,735,735,2.941176470588225,-4.0650406504065035,-0.42918454935623185,0.20136054421768707,0.41360544217687073,0.691964328642752,0.34696607863709805
HISTORICAL_DISCOVERY,20200101,20221231,3293,鈊象,735,735,1.0,0,1,720.0,554989000.0,269720000.0,1.3049154274037855,4.012860082304536,0.06267029972752043,-9.999999999999998,3.171048259674252,3.951624197306453,33.3978220494563,0.21999115602601765,-0.09864451483823246,0.6006427784382758,0.3116404520367803,0.7028067061559583,0.39984859252104954,39.32289503398127,0.6406152532913101,2.424233510648183,-33.78803777544596,734,725,2.6246719160105014,-3.2697547683923744,-0.26595744680850686,0.2206896551724138,0.3158620689655172,0.6181987746846452,0.3424010433385633
HISTORICAL_DISCOVERY,20200101,20221231,3324,雙鴻,735,735,1.0,0,0,178.5,442282000.0,239153250.0,1.7738359201773801,5.017751479289938,0.10204081632653061,-9.967845659163988,3.9901262606226604,4.777651359204861,42.768994018172755,0.19943042205267805,-0.011866820970700897,1.029921626887839,0.4530159492332465,0.8980092363899925,0.9803306997542663,43.5022067479815,0.8474576271186418,2.9162512462612096,-55.84905660377358,735,735,3.4810126582278444,-3.797468354430378,-0.42553191489361764,0.27755102040816326,0.4108843537414966,0.3949640390987891,0.21140886191218053
HISTORICAL_DISCOVERY,20200101,20221231,3374,精材,735,735,1.0,0,0,128.0,568172000.0,249979700.0,1.7985611510791366,5.477832512315275,0.11972789115646258,-10.000000000000009,4.169947585822858,5.20123556629482,46.49317481597933,0.19486159828762378,0.04018181666570646,1.379321062752028,0.5516559928346829,1.407989305728519,1.340983628534406,44.7608694841212,0.9345794392523255,3.7101839586641248,-59.18465227817747,735,735,3.6666666666666625,-4.285714285714281,-0.363636363636366,0.26258503401360545,0.44625850340136053,0.5263673326338277,0.30330397884334676
HISTORICAL_DISCOVERY,20200101,20221231,3406,玉晶光,735,735,1.0,0,0,482.5,1733469837.0,924803055.75,1.7612524461839474,5.207018927444797,0.11428571428571428,-9.999999999999998,4.117202241648543,4.654655526637763,45.471230118578546,0.21665235724531143,0.02075033317059127,1.2389530781245919,0.5338165272715212,1.154325827057218,1.2956124587966025,42.1236568880636,0.8802816901408494,3.4798139785670994,-65.28117359413204,735,735,3.4615384615384714,-4.737732656514382,-1.3333333333333308,0.28435374149659864,0.48707482993197276,0.634748588089254,0.23473333407175423
HISTORICAL_DISCOVERY,20200101,20221231,3413,京鼎,735,735,1.0,0,0,206.0,228535320.0,114206672.5,1.5915119363395291,4.297880361212495,0.0707482993197279,-9.999999999999998,3.5238185885887208,4.359865559388199,37.51572963572392,0.19102315147877064,0.005465401586275417,1.2720590286667641,0.6189577872971965,1.2590254924305535,1.255013999630051,34.64564265718495,0.7792207792207684,3.1022196542924574,-53.765586034912715,735,735,3.5211267605633756,-3.8000000000000034,0.0,0.26258503401360545,0.40816326530612246,0.4184374539799302,0.21107395303722645
